ID,英文名稱,中文名稱,圖片,中國大陸譯名,更新日期
3556263,T-joint,T型接頭；三通接頭,,T形接頭,2018-08-15
3556264,T-junction,T型接合；三通接合,,三通接頭,2018-08-15
3556265,TK {track},航跡；航向,,航跡,2018-08-15
3556266,TLP {tension leg platform},張力腿式平臺,,張力腿平臺,2018-08-15
3556267,TM radar {true motion radar},真運動雷達,,真運動雷達,2018-08-15
3556268,toe crack,[銲]趾裂紋,,焊趾裂紋,2018-08-15
3556269,toe of weld,銲接突趾,,焊趾,2018-08-15
3556270,toilet,盥洗室,,盥洗室,2018-08-15
3556271,tolerance,公差,,公差,2018-08-15
3556272,tolerance error,容許誤差,,容許誤差,2018-08-15
3556273,tolerance of hull construction,船體建造公差,,船體建造公差,2018-08-15
3556274,tonnage,噸位,,噸位,2018-08-15
3556275,tonnage dues,噸稅,,噸稅,2018-08-15
3556276,tonnage measurement,噸位丈量,,噸位丈量,2018-08-15
3556277,tonnes of cargo handled,貨物操作公噸,,貨物操作噸,2018-08-15
3556278,tonnes per centimeter immersion,每公分吃水公噸數,,每厘米吃水噸數,2021-10-21
3556279,tons of cargo handled,貨物操作噸,,貨物操作噸,2018-08-15
3556280,tons per centimeter immersion,每公分吃水噸數,,每厘米吃水噸數,2021-10-21
3556281,tooth,齒,,齒,2018-08-15
3556282,top dead center {=TDC},上死點；上止點,,上止點,2018-08-15
3556283,top dead centre,上死點；上止點,,上止點,2018-08-15
3556284,top of the flood,漲潮頂點,,漲潮頂點,2018-08-15
3556285,top side tank,頂邊艙；肩艙,,頂邊艙,2018-08-15
3556286,topcoat,表面塗層,,面層,2018-08-15
3556287,topgallant,上桅,,上桅,2018-08-15
3556288,topgallant mast,上桅,,上桅,2018-08-15
3556289,topmark,頂標,,頂標,2018-08-15
3556290,topographic and coastal survey,地形岸線測量,,地形岸線測量,2018-08-15
3556291,topping bracket,[桅頂]俯仰滑車座,,千斤座,2018-08-15
3556292,topping lift,吊桿頂索,,千斤索,2018-08-15
3556293,topping lift winch,吊桿頂索絞車,,千斤索絞車,2018-08-15
3556294,topping winch,吊桿頂索絞車,,頂索絞車,2018-08-15
3556295,topsail halyard bend,上桅揚帆結,,揚帆結,2018-08-15
3556296,top-side paint,上舷漆；乾舷漆,,幹舷漆,2018-08-15
3556297,TOR{telex over radio},無線電電報交換,,無線電用戶電報,2018-08-15
3556298,torch,吹把；火炬,,焊矩,2018-08-15
3556299,torpedo boat,魚雷艇,,魚雷快艇,2018-08-15
3556300,torpedo launcher for submarines,潛艇魚雷發射管,,潛艇魚雷發射裝置,2018-08-15
3556301,torpedo motor boat,魚雷艇,,魚雷快艇,2018-08-15
3556302,torpedo recovery ship,撈雷船,,撈雷船,2018-08-15
3556303,torpedo tube,魚雷發射管,,潛艇魚雷發射裝置,2018-08-15
3556304,torque,轉矩；扭矩,,扭矩,2018-08-15
3556305,torque coefficient,轉矩係數,,轉矩係數,2018-08-15
3556306,torque meter,轉矩計,,轉矩儀,2018-08-15
3556307,torque of propeller,螺槳轉矩,,螺旋槳轉矩,2018-08-15
3556308,torque/speed limit,轉矩/轉速限制,,等轉矩限,2018-08-15
3556309,torquer,轉矩器,,力矩器,2018-08-15
3556310,Torremolinos International Convention for Safety of Fishing Vessels,托列莫利諾斯漁船安全國際公約,,托列莫利諾斯國際漁船安全公約,2018-08-15
3556311,torsion,扭轉；扭力,,扭轉；扭力,2018-08-15
3556312,torsional fatigue cracks,扭轉疲勞裂痕,,扭轉疲勞裂紋,2018-08-15
3556313,torsional meter,扭力計；轉矩計,,扭力計,2018-08-15
3556314,torsional resonance,扭轉共振,,扭[振]共振,2018-08-15
3556315,torsional strength,抗扭強度,,扭轉強度,2018-08-15
3556316,torsional vibration,扭轉振動,,扭轉振動,2018-08-15
3556317,torsional vibration damper,扭轉振動減振器,,扭振減振器,2018-08-15
3556318,torsional vibration of shafting,軸系扭轉振動,,軸系扭轉振動,2018-08-15
3556319,toss oars,立槳,,立槳,2018-08-15
3556320,total,全部；全體；總計,,全體,2018-08-15
3556321,total acid number {=TAN},總酸值,,總酸值,2018-08-15
3556322,total amount of general average,共同海損總額,,共同海損總額,2018-08-15
3556323,total base number {=TBN},總鹼值,,總堿值,2018-08-15
3556324,total displacement,總排水量,,總排水量,2018-08-15
3556325,total efficiency,總效率,,總效率,2018-08-15
3556326,total head,總水頭；總落差,,總壓頭,2018-08-15
3556327,total loss,全損,,全損,2018-08-15
3556328,total loss only,全損險,,船舶全損險,2018-08-15
3556329,total resistance,總阻力,,總阻力,2018-08-15
3556330,totally enclosed lifeboat,全封閉救生艇,,全封閉救生艇,2018-08-15
3556331,toughness,韌性；韌度,,韌性,2018-08-15
3556332,tourist ship,遊覽船,,旅遊船,2018-08-15
3556333,tourist submersible,水下遊覽船,,水下遊覽船,2018-08-15
3556334,TOW {time of week},以週計時,,周計時,2018-08-15
3556335,tow boat,拖船,,拖船,2018-08-15
3556336,tow worthiness,適拖性,,適拖,2018-08-15
3556337,towage contract,拖船合約,,拖航合同,2018-08-15
3556338,towed vessel,被拖船,,被拖船,2018-08-15
3556339,towing,拖曳；牽引,,拖曳；牽引,2018-08-15
3556340,towing alongside,傍拖,,傍拖,2018-08-15
3556341,towing arch,拖曳拱架,,拖曳弓架,2018-08-15
3556342,towing beam,拖曳承梁,,拖纜承架,2018-08-15
3556343,towing bitt,拖曳柱；拖曳樁,,拖纜樁,2018-08-15
3556344,towing gear,拖曳設備,,拖曳設備,2018-08-15
3556345,towing hook,拖曳鉤,,拖鉤,2018-08-15
3556346,towing in ice,冰區拖航,,冰區拖航,2018-08-15
3556347,towing light,拖航號燈,,拖帶燈,2018-08-15
3556348,towing line,拖纜,,拖纜,2018-08-15
3556349,towing operating mode management,拖曳作業模式管理,,拖曳作業工況管理,2018-08-15
3556350,towing post,拖曳樁,,拖樁,2018-08-15
3556351,towing side light,拖帶邊燈,,偏纜燈,2018-08-15
3556352,towing speed,拖曳航速,,拖曳航速,2018-08-15
3556353,towing tank,拖曳水槽,,拖曳水池,2018-08-15
3556354,towing train,拖曳船隊,,拖曳船隊,2018-08-15
3556355,towing vessel,拖船,,拖船,2018-08-15
3556356,towing winch,拖纜絞車,,拖纜絞車,2018-08-15
3556357,towrope,拖纜；拖索,,拖纜,2018-08-15
3556358,T-R switch,收發開關,,收發開關,2018-08-15
3556359,trace,跡；微量,,痕跡；微量,2018-08-15
3556360,traces of oil,油跡,,油蹟,2018-08-15
3556361,track {=TK},航跡；航向,,航跡；軌跡,2018-08-15
3556362,track calculating,航跡計算,,航跡計算,2018-08-15
3556363,track distribution,航跡分佈,,航跡分佈,2018-08-15
3556364,track made good,實際航跡,,航跡推算,2018-08-15
3556365,track reach,航跡衝距,,航跡衝程,2018-08-15
3556366,track spacing,航路間隔,,航線間隔,2018-08-15
3556367,tracking,追蹤,,跟蹤,2018-08-15
3556368,trade route,貿易航路,,航線,2018-08-15
3556369,trade wind,信風,,信風,2018-08-15
3556370,traffic,交通；業務,,通信業務量,2018-08-15
3556371,traffic boat,交通艇,,交通艇,2018-08-15
3556372,traffic capacity,交通容量,,交通容量,2018-08-15
3556373,traffic control area,交通管制區,,交通控制區,2018-08-15
3556374,traffic control zone,交通管制區,,交通管制區,2018-08-15
3556375,traffic density,交通密度,,交通密度,2018-08-15
3556376,traffic enquiry,通信詢問,,通信詢問,2018-08-15
3556377,traffic flow,交通流量,,交通流,2018-08-15
3556378,traffic lane,航行巷道,,通航分道,2018-08-15
3556379,traffic list,通報表,,通報表,2018-08-15
3556380,traffic mark,通航標誌,,通行信號標,2018-08-15
3556381,traffic separation schemes {=TSS},分道通航制,,分道通航制,2018-08-15
3556382,traffic volume,交通量,,交通量,2018-08-15
3556383,trailer,拖車,,掛車,2018-08-15
3556384,trailing edge,殿緣,,隨邊,2018-08-15
3556385,trailing suction hopper dredger,耙吸式挖泥船,,耙吸挖泥船,2018-08-15
3556386,trailing wake,尾跡流,,尾流,2018-08-15
3556387,train ferry,火車渡船,,火車輪渡,2018-08-15
3556388,training ship,訓練船,,訓練艦；訓練船,2018-08-15
3556389,training vessel,訓練船,,訓練艦；訓練船,2018-08-15
3556390,tramp service,不定期船業務,,不定期船運輸,2018-08-15
3556391,transducer,換能器；轉換器,,換能器,2018-08-15
3556392,transducer directivity,換能器指向性,,換能器指向性,2018-08-15
3556393,transfer,橫距,,橫距,2018-08-15
3556394,transfer chamber,過渡艙,,過渡艙,2018-08-15
3556395,transfer of bill of lading,載貨證券轉讓,,提單轉讓,2018-08-15
3556396,transfer of control station,操縱部位轉換,,操縱部位轉換,2018-08-15
3556397,transfer platform,輸油平臺,,輸油平臺,2018-08-15
3556398,transfer pump,轉駁泵,,駁運泵,2018-08-15
3556399,transient current,暫態電流；瞬態電流,,瞬態電流,2018-08-15
3556400,transient mode,暫態；瞬態,,瞬態,2018-08-15
3556401,transient state,暫態；瞬態,,瞬態,2018-08-15
3556402,transient wave test,暫態波試驗；瞬態波試驗,,瞬態波試驗,2018-08-15
3556403,transient working condition,過渡工作情況,,過渡工況,2018-08-15
3556404,transistor,電晶體,,電晶體,2018-08-15
3556405,transit,中天,,中天,2018-08-15
3556406,transit beacon,疊標,,疊標,2018-08-15
3556407,transit bill of lading,轉口載貨證券；過境載貨證券,,過境提單；轉口提單,2018-08-15
3556408,transit cargo,轉口貨；過境貨,,過境貨；轉口貨,2018-08-15
3556409,transit leading mark,疊導標,,過渡導標,2018-08-15
3556410,transit route,中轉途徑,,傳遞路由,2018-08-15
3556411,Transit System,子午儀系統,,海軍導航衛星系統；子午儀系統,2018-08-15
3556412,transition period,過渡階段,,過度階段,2018-08-15
3556413,transmission,傳動；傳輸,,傳動；傳輸,2018-08-15
3556414,transmission efficiency of shafting,軸系傳動效率,,軸系效率,2018-08-15
3556415,transmission gear of shafting,軸系傳動裝置,,軸系傳動裝置,2018-08-15
3556416,transmission shafting,傳動軸系,,傳動軸系,2018-08-15
3556417,transmission system,傳動系統,,傳向系統,2018-08-15
3556418,transmitter identification character,發射臺識別符,,發信台識別符,2018-08-15
3556419,transmitting antenna,發射天線,,發射天線,2018-08-15
3556420,transmitting compass,電導磁羅經；複示磁羅經,,複示磁羅經,2018-08-15
3556421,transom,艉橫板；艉橫材；方艉端面,,方艉端面,2018-08-15
3556422,transom beam,艉梁,,艉橫樑,2018-08-15
3556423,transom floor,艉肋板,,艉肋板,2018-08-15
3556424,transom stern,平艉；方艉,,方艉,2018-08-15
3556425,transport ship,運輸船,,運輸船,2018-08-15
3556426,transportable moisture limit,適運水分限,,適運水分限,2018-08-15
3556427,transshipment bill of lading,轉口載貨證券,,轉船提單,2018-08-15
3556428,transshipment cargo,轉船貨,,轉船貨,2018-08-15
3556429,transshipment clause,轉船條款,,轉船條款,2018-08-15
3556430,transtainer,門式起重機,,門式起重機,2018-08-15
3556431,transverse,橫向的,,橫向的,2018-08-15
3556432,transverse bulkhead,橫向艙壁,,橫艙壁,2018-08-15
3556433,transverse center of gravity,橫向重心,,重心橫向座標,2018-08-15
3556434,transverse force of discharge current,排出流橫向力,,排出流橫向力,2018-08-15
3556435,transverse force of propeller submergence,螺槳浸深橫向力,,螺旋槳浸深橫向力,2018-08-15
3556436,transverse force of wake current,伴流橫向力,,伴流橫向力,2018-08-15
3556437,transverse forced oscillation device,橫向強制搖擺裝置,,橫向強制搖盪裝置,2018-08-15
3556438,transverse frame system,橫向架構系統,,橫骨架式,2018-08-15
3556439,transverse framing system,橫向架構系統,,橫骨架式,2018-08-15
3556440,transverse metacenter,橫向定傾中心,,橫穩心,2018-08-15
3556441,transverse metacentric height,橫向定傾高,,橫重穩距,2018-08-15
3556442,transverse section plan,橫剖面圖,,橫剖面圖,2018-08-15
3556443,transverse sections,橫剖面,,橫剖面,2018-08-15
3556444,transverse stability,橫向穩度,,橫穩性,2018-08-15
3556445,transverse strength,橫向強度,,橫向強度,2018-08-15
3556446,transverse wave,橫波,,橫波,2018-08-15
3556447,trapezoidal board,梯形板,,梯形牌,2018-08-15
3556448,travel,行程,,移動,2018-08-15
3556449,traveller,移動式起重機；滑環,,移動式起重機；滑馬,2018-08-15
3556450,traverse survey,折航測量,,導線測量,2018-08-15
3556451,trawl,拖網,,拖網,2018-08-15
3556452,trawl buoy,拖網浮標,,拖網浮標,2018-08-15
3556453,trawl fishing,拖網作業,,拖網作業,2018-08-15
3556454,trawl gallow,網板架,,網板架,2018-08-15
3556455,trawler,拖網漁船,,拖網漁船,2018-08-15
3556456,trawling,拖網作業,,拖網作業,2018-08-15
3556457,treaty of commerce and navigation,通商航海條約,,通商航海條約,2018-08-15
3556458,trend analysis,趨勢分析,,趨勢分析,2018-08-15
3556459,trial maneuvering,試操縱,,[雷達避碰]試操縱,2018-08-15
3556460,trial speed,試航船速,,試航速度,2018-08-15
3556461,triangular plate,三角眼板,,三角眼板,2018-08-15
3556462,tributary,支流,,支流,2018-08-15
3556463,trigger,觸發器,,觸發器,2018-08-15
3556464,trim,俯仰；俯仰差,,縱傾,2018-08-15
3556465,trim by bow,艏俯,,艏傾,2018-08-15
3556466,trim by stern,艉俯,,艉傾,2018-08-15
3556467,trim diagram,俯仰差圖,,吃水差曲線圖,2018-08-15
3556468,trimaran,三體船,,三體艇,2018-08-15
3556469,tri-metal bearing,三金屬軸承,,三[層]金屬軸承,2018-08-15
3556470,trimming,平艙,,平艙,2018-08-15
3556471,trimming angle,俯仰角,,縱傾角,2018-08-15
3556472,trimming moment,俯仰力矩,,縱傾力矩,2018-08-15
3556473,trimming pump,俯仰泵,,縱傾平衡泵,2018-08-15
3556474,trimming table,俯仰表,,吃水差比尺,2018-08-15
3556475,Trinity House London,倫敦引航協會,,倫敦引航公會,2018-08-15
3556476,trip,跳脫,,脫扣,2018-08-15
3556477,trip account,航次帳單,,航次結帳單,2018-08-15
3556478,trip charter,航次傭船,,航次租船,2018-08-15
3556479,trip device,跳脫設施,,脫扣裝置,2018-08-15
3556480,triple difference,三差,,三差,2018-08-15
3556481,triple expansion steam engine,三段膨脹式蒸汽機,,三脹式蒸汽機,2018-08-15
3556482,triple point,三相點,,三相點,2018-08-15
3556483,triplex pump,三缸泵；三聯泵,,三聯泵,2018-08-15
3556484,tripod mast,三腳桅,,三腳桅,2018-08-15
3556485,tripping bracket,防撓腋板,,防傾肘板,2018-08-15
3556486,tripping coil,跳脫線圈,,脫扣線圈,2018-08-15
3556487,troll line,曳繩釣,,曳繩釣,2018-08-15
3556488,troller,曳繩釣漁船,,曳繩釣漁船,2018-08-15
3556489,trolley,吊運車；架空吊車,,架空吊車,2018-08-15
3556490,trolling boat,曳繩釣漁船,,曳繩釣漁船,2018-08-15
3556491,trolling gurdy,曳繩釣起繩機,,曳繩釣起線機,2018-08-15
3556492,troopship,運兵船,,運兵船,2018-08-15
3556493,tropic tide,回歸潮,,回歸潮,2018-08-15
3556494,tropical cyclone,熱帶氣旋,,熱帶氣旋,2018-08-15
3556495,tropical depression,熱帶低壓,,熱帶低壓,2018-08-15
3556496,tropical disturbance,熱帶擾動,,熱帶擾動,2018-08-15
3556497,tropical fresh water load line,熱帶淡水載重線,,熱帶淡水載重線,2018-08-15
3556498,tropical load line,熱帶載重線,,熱帶載重線,2018-08-15
3556499,tropical storm,熱帶風暴,,熱帶風暴,2018-08-15
3556500,tropical zone,熱帶地帶,,熱帶區帶,2018-08-15
3556501,troposphere,對流層,,對流層,2018-08-15
3556502,tropospheric refraction correction,對流層折射修正,,對流層折射改正,2018-08-15
3556503,trouble,故障；干擾,,故障；干擾,2018-08-15
3556504,trough,槽形低壓；波谷,,低壓槽,2018-08-15
3556505,trough line,槽線,,槽線,2018-08-15
3556506,truck,桅頂,,桅冠,2018-08-15
3556507,truck light,桅頂燈,,桅冠燈,2018-08-15
3556508,true altitude,真高度,,真高度,2018-08-15
3556509,true anomaly,真近點角,,真近點角,2018-08-15
3556510,true bearing {=TB},真方位,,真方位,2018-08-15
3556511,true course {=TC},真航向,,真航向,2018-08-15
3556512,true density-temperature correction coefficient,實密度-溫度修正係數,,密度溫度係數,2018-08-15
3556513,true error,真誤差,,真誤差,2018-08-15
3556514,true horizon,真地平線；真水平,,真地平,2018-08-15
3556515,true motion display,真運動顯示,,真[運動]顯示,2018-08-15
3556516,true motion radar {=TM radar},真運動雷達,,真運動雷達,2018-08-15
3556517,true north,真北,,真北,2018-08-15
3556518,true rise and set,真出沒,,真出沒,2018-08-15
3556519,true sun,真太陽,,真太陽,2018-08-15
3556520,true vapour pressure,真蒸汽壓力,,真蒸汽壓力,2018-08-15
3556521,true wind,真風,,真風,2018-08-15
3556522,trunk,圍壁；筒,,圍井筒；筒,2018-08-15
3556523,trunk bulkhead,圍艙壁,,圍壁,2018-08-15
3556524,trunk line routes,主航道,,主航道,2018-08-15
3556525,trunk piston type diesel engine,筒狀活塞式柴油機,,筒形活塞式柴油機,2018-08-15
3556526,trunk stream,幹流,,幹流,2018-08-15
3556527,T-section,T型材,,T型鋼,2018-08-15
3556528,TSS {traffic separation schemes},分道通航制,,分道通航制,2018-08-15
3556529,tsunami,海嘯,,海嘯,2018-08-15
3556530,tube plate,管板,,管板,2018-08-15
3556531,tube shaft,[艉]管軸,,螺旋槳軸；艉軸,2018-08-15
3556532,tubular combustor,管形燃燒室,,管形燃燒室,2018-08-15
3556533,tubular joint,管接頭,,管結點,2018-08-15
3556534,tubular pillar,管柱,,管形支柱,2018-08-15
3556535,tug,拖船,,拖船,2018-08-15
3556536,tug hire,拖船費,,拖輪費,2018-08-15
3556537,tugboat,拖船,,拖船,2018-08-15
3556538,tumblehome,船舷內傾,,內傾,2018-08-15
3556539,tuna long liner,鮪延繩釣漁船,,鮪釣船,2018-08-15
3556540,tuna mother ship,鮪釣母船,,鮪釣母船,2018-08-15
3556541,tune,調諧,,調諧,2018-08-15
3556542,tuning factor,調諧因數,,調諧因數,2018-08-15
3556543,tunnel recess,軸道凹部,,軸隧艉室,2018-08-15
3556544,tunnel stern,隧道艉,,隧道艉,2018-08-15
3556545,tunnel top line,隧道頂線,,隧道頂線,2018-08-15
3556546,turbine,渦輪機,,渦輪機,2018-08-15
3556547,turbine characteristics,渦輪機特性,,增壓器渦輪特性,2018-08-15
3556548,turbine oil,渦輪機油,,汽輪機油,2018-08-15
3556549,turbine steam seal system,渦輪機汽封系統,,汽封系統,2018-08-15
3556550,turbo,渦輪驅動,,渦輪驅動,2018-08-15
3556551,turboblower,渦輪鼓風機,,渦輪增壓器,2018-08-15
3556552,turbocharger,渦輪增壓機,,渦輪增壓器,2018-08-15
3556553,turbocharger surge,渦輪增壓機喘振,,增壓器喘振,2018-08-15
3556554,turbocharging,渦輪增壓,,廢氣渦輪增壓,2018-08-15
3556555,turbocharging emergency blower,渦輪增壓應急鼓風機,,增壓系統應急鼓風機,2018-08-15
3556556,turbogenerator,渦輪發電機,,渦輪發電機,2018-08-15
3556557,turbulence,紊流；湍流,,紊流；湍流,2018-08-15
3556558,turbulence detector,紊流探測器,,紊流探測器,2018-08-15
3556559,turbulence stimulator,激紊裝置,,激流裝置,2018-08-15
3556560,turn,迴轉；迴旋,,轉動,2018-08-15
3556561,turn of tidal current,潮流旋轉,,轉流,2018-08-15
3556562,turning ability,迴轉能力；迴旋能力,,旋回性,2018-08-15
3556563,turning buoy,轉向點浮標,,轉向點浮標,2018-08-15
3556564,turning circle,迴轉圈；迴旋圈,,回轉區域,2018-08-15
3556565,turning circle radius,迴轉圈半徑；迴旋圈半徑,,回轉區域半徑,2018-08-15
3556566,turning circle trial,迴轉圈試驗；迴旋圈試驗,,旋回試驗,2018-08-15
3556567,turning gear,迴轉裝置；迴旋裝置；盤俥裝置,,轉車機,2018-08-15
3556568,turning gear interlocking device,盤俥裝置聯鎖裝置,,盤車聯鎖裝置,2018-08-15
3556569,turning indices,迴轉指數；迴旋指數,,旋回性指數,2018-08-15
3556570,turning operating mode management,迴轉操作模式管理；迴旋操作模式管理,,轉向工況管理,2018-08-15
3556571,turning path,迴轉路徑；迴旋路徑,,回轉跡線,2018-08-15
3556572,turning period,迴轉週期；迴旋週期,,回轉週期,2018-08-15
3556573,turning point,轉向點,,轉向點,2018-08-15
3556574,turning radius,迴轉半徑；迴旋半徑,,旋回半徑,2018-08-15
3556575,turning rate,迴轉速率；迴旋速率,,旋轉角速度,2018-08-15
3556576,turning short round,短迴轉掉頭；短迴旋掉頭,,掉頭,2018-08-15
3556577,turning short round by ahead and astern engine,進退俥短迴轉掉頭,,進倒車掉頭,2018-08-15
3556578,turning short round by one end touch the shoal,艏觸淺短迴轉掉頭,,觸淺掉頭,2018-08-15
3556579,turning short round with anchor,拋錨短迴轉掉頭,,拋錨掉頭,2018-08-15
3556580,turning short round with the aid of current,藉流短迴轉掉頭,,順流掉頭,2018-08-15
3556581,turning test,迴旋試驗；迴轉試驗,,回轉試驗,2018-08-15
3556582,turning trial,迴旋試驗；迴轉試驗,,回轉試驗,2018-08-15
3556583,turntable,轉臺,,轉檯,2018-08-15
3556584,turntable of dipper machine,鏟斗轉盤,,鏟鬥轉盤,2018-08-15
3556585,turret moored drilling ship,轉塔式繫泊定位鑽井船,,中心系泊定位鑽井船,2018-08-15
3556586,turret mooring system,轉塔式繫泊系統,,轉塔式系泊系統,2018-08-15
3556587,TW{typhoon warning},颱風警報,,颱風警報,2018-08-15
3556588,tween deck,中甲板,,二層甲板,2018-08-15
3556589,tween deck cargo space,甲板間貨艙,,甲板間艙,2018-08-15
3556590,tween deck space,甲板間艙,,甲板間艙,2018-08-15
3556591,tweendeck frame,甲板間肋骨,,甲板間肋骨,2018-08-15
3556592,twenty-foot equivalent unit,二十英尺貨櫃當量,,換算箱,2018-08-15
3556593,twenty-foot equivalent unit {=TEU},二十英尺貨櫃當量,,標準箱{20英尺集裝箱},2018-08-15
3556594,twin gyro pendulous gyrocompass,雙陀螺擺式迴旋羅經,,雙轉子擺式羅經,2018-08-15
3556595,twin-engine single-shaft system,雙機單軸系統,,雙機單軸式,2018-08-15
3556596,twin-hull ship,雙體船,,雙體船,2018-08-15
3556597,twin-propeller,雙螺槳,,雙推進器,2018-08-15
3556598,twin-shafting,雙軸系,,雙軸系,2018-08-15
3556599,twin-skeg,雙艉鰭,,雙艉鰭,2018-08-15
3556600,twin-trawling,雙拖,,對拖,2018-08-15
3556601,twist lock,扭轉鎖定器,,扭鎖,2018-08-15
3556602,twisted blade,扭曲葉片,,扭葉片,2018-08-15
3556603,twisting,扭曲,,扭曲,2018-08-15
3556604,two boat trawler,雙拖[網]漁船,,雙拖漁船,2018-08-15
3556605,two circuit feeding duplicate supply,雙路供電,,雙路供電,2018-08-15
3556606,two course beacon,雙向示標,,雙向信標,2018-08-15
3556607,two half hitches,雙半套結,,雙半結,2018-08-15
3556608,two lane canal,雙巷道運河,,雙航道運河,2018-08-15
3556609,two letter signal code,雙字母信號碼,,雙字母信號碼,2018-08-15
3556610,two sector system,雙扇形系統,,雙扇形系統,2018-08-15
3556611,two stroke diesel engine,二衝程柴油機,,二衝程柴油機,2018-08-15
3556612,two-cycle engine,二[衝程]循環引擎,,二衝程發動機,2018-08-15
3556613,two-degree of freedom gyroscope,二自由度迴轉儀,,二自由度陀螺儀,2018-08-15
3556614,two-direction truss,雙向桁架,,雙向桁架,2018-08-15
3556615,two-element air ejector,雙組空氣抽射器,,雙組空氣抽逐器,2018-08-15
3556616,two-gate caisson,雙浮箱式塢門；雙門式塢門,,人字式塢門,2018-08-15
3556617,two-noded vibration,雙節點振動,,雙節點振動,2018-08-15
3556618,two-part hull construction,兩船段建造法,,兩段造船法,2018-08-15
3556619,two-pass superheater,雙流程過熱器,,雙流程過熱器,2018-08-15
3556620,two-pin plug,兩腳插頭,,兩腳插頭,2018-08-15
3556621,two-ply,雙層,,雙層的,2018-08-15
3556622,two-position,雙位,,雙位,2018-08-15
3556623,two-position three way directional control valve,二位三通方向控制閥,,二位三通換向閥,2018-08-15
3556624,two-row impulse wheel,雙排衝動式葉輪,,二列衝動葉輪,2018-08-15
3556625,two-speed motor,雙速電動機,,雙速電動機,2018-08-15
3556626,two-stage supercharging,二級增壓,,二級增壓,2018-08-15
3556627,two-start screw,雙頭螺紋,,雙頭螺紋,2018-08-15
3556628,two-step injection system,兩級噴射系統,,兩級噴射系統,2018-08-15
3556629,two-stroke cycle,二衝程循環,,二衝程迴圈,2018-08-15
3556630,two-stroke engine,二衝程引擎,,二衝程內燃機,2018-08-15
3556631,two-throw crank shaft,雙拐曲柄軸,,雙聯曲柄,2018-08-15
3556632,two-unit,雙機組,,雙機組,2018-08-15
3556633,two-way make-before break contact,雙向先合後斷觸點,,雙向先合後斷觸點,2018-08-15
3556634,two-way route,雙向航路,,雙向航路,2018-08-15
3556635,two-way VHF radiotelephone apparatus,雙向甚高頻無線電話設備,,雙向甚高頻無線電話設備,2018-08-15
3556636,two-wire system,雙線制,,雙線制,2018-08-15
3556637,type,型；式；型式,,型式,2018-08-15
3556638,typhoon,颱風,,颱風,2018-08-15
3556639,typhoon anchorage,防颱錨地,,防颱錨地,2018-08-15
3556640,typhoon eye,颱風眼,,颱風眼,2018-08-15
3556641,typhoon track,颱風路徑,,颱風路徑,2018-08-15
3556642,typhoon warning {=TW},颱風警報,,颱風警報,2018-08-15
3556643,typical insulating flange joint,典型絕緣凸緣接頭,,標準絕緣法蘭接頭,2018-08-15
3556644,UERE {user equivalent range error},用戶等效距離誤差,,用戶等效距離誤差,2018-08-15
3556645,UHF communication,特高頻通信,,特高頻通信,2018-08-15
3556646,UKC {under keel clearance},龍骨下餘裕水深,,富餘水深,2018-08-15
3556647,ULCC {ultra large crude carrier},特大型原油運載船,,超大型油船,2018-08-15
3556648,ullage,液面上距,,空距,2018-08-15
3556649,ullage port,液面測距孔,,艙頂空檔測量孔,2018-08-15
3556650,ullage scale,液面計,,空距尺,2018-08-15
3556651,ultimate,極限的；最後的,,極限的；最後的,2018-08-15
3556652,ultimate life,極限壽命,,極限使用壽命,2018-08-15
3556653,ultimate strength,極限強度,,極限強度,2018-08-15
3556654,ultra large crude carrier{=ULCC},特大型原油運載船,,超大型油輪,2018-08-15
3556655,ultra short wave communication,特短波通信,,超短波通信,2018-08-15
3556656,ultrasonic,超音波,,超聲波,2018-08-15
3556657,ultrasonic detector,超音波探傷器,,超聲波探傷器,2018-08-15
3556658,ultrasonic examination,超音波檢查,,超聲波探傷,2018-08-15
3556659,umbilical,臍索；臍帶,,臍帶,2018-08-15
3556660,UN number,聯合國編號,,聯合國編號,2018-08-15
3556661,unattended,無人當值的,,無人值班的,2018-08-15
3556662,unattended machinery space,無人當值機艙；無人化機艙,,無人[值班]機艙；無人機艙,2018-08-15
3556663,unattended machinery space,無人當值機艙,,無人[值班]機艙,2018-08-15
3556664,unavailable energy,無用能,,無用能,2018-08-15
3556665,unbalanced force,不平衡力,,不平衡力,2018-08-15
3556666,unbalanced rudder,不平衡舵,,不平衡舵,2018-08-15
3556667,unberthing,離泊,,離泊,2018-08-15
3556668,unburied pipeline,裸置管路,,裸置管道,2018-08-15
3556669,uncertainty phase,不明階段,,不明階段,2018-08-15
3556670,unclassified,未入級的,,未入級的,2018-08-15
3556671,undamped,無阻尼的,,無阻尼的,2018-08-15
3556672,under bead crack,底銲珠裂紋,,焊道下裂紋,2018-08-15
3556673,under hung rudder,懸吊舵；懸掛舵,,懸掛舵,2018-08-15
3556674,under keel clearance{=UKC},龍骨下餘裕水深,,富餘水深,2018-08-15
3556675,under water cutting,水下切割,,水下切割,2018-08-15
3556676,under water welding,水下銲接,,水下焊接,2018-08-15
3556677,undercooling,過冷,,過冷,2018-08-15
3556678,undercut,過熔低陷；咬邊,,咬邊,2018-08-15
3556679,under-deck cargo,艙內貨,,艙內貨,2018-08-15
3556680,under-frequency,欠頻,,欠頻,2018-08-15
