ID,英文名稱,中文名稱,圖片,更新日期
152646,rug tow,粗麻；短麻,,2012-11-26
152647,rug gown,粗毛布；粗毛布袍,,2012-11-26
152648,rug,地毯；粗重毛織物,,2012-11-26
152649,ruffler,荷葉邊縫製器,,2012-11-26
152650,ruffle skirt,荷葉邊裙,,2012-11-26
152651,ruffle boss,經軸端鐵環,,2012-11-26
152652,ruffle beam collar,軸緊圈,,2012-11-26
152653,ruffle,荷葉邊；鐵環,,2012-11-26
152654,ruff,襞褶,,2012-11-26
152655,rucksack,軟式背曩,,2012-11-26
152656,ruck,縐紋，摺痕,,2012-11-26
152657,ruching,褶飾,,2012-11-26
152658,ruched fabric,褶襉經編織物,,2012-11-26
152659,ruche,褶飾，褶帶,,2012-11-26
152660,rubbing test,摩擦試驗,,2012-11-26
152661,rubbing resistance,耐摩擦性,,2012-11-26
152662,rubbing leathers,搓條皮圈,,2012-11-26
152663,rubbing apron,搓條皮圈,,2012-11-26
152664,rubbing,搓條；摩擦脫色,,2012-11-26
152665,rubbery state,橡膠狀狀態,,2012-11-26
152666,rubber-proofed sheeting,塗佈橡膠細布,,2012-11-26
152667,rubber-covering machine,包橡膠線機器,,2012-11-26
152668,rubber-coated textiles,塗佈橡膠織物,,2012-11-26
152669,rubber-band,膠帶,,2012-11-26
152670,rubber-backed carpet,橡膠底地毯,,2012-11-26
152671,rubber sheeting,橡皮墊布,,2012-11-26
152672,rubber roller,橡膠羅拉,,2012-11-26
152673,rubber proofing,橡膠塗層,,2012-11-26
152674,rubber latex,乳膠,,2012-11-26
152675,rubber glove,橡膠手套,,2012-11-26
152676,rubber foot wear,橡膠鞋,,2012-11-26
152677,rubber fibre,橡膠纖維,,2012-11-26
152678,rubber elasticity,橡膠彈性,,2012-11-26
152679,rubber core yarn,橡膠包芯紗,,2012-11-26
152680,rubber coated fabric,橡膠塗佈織物,,2012-11-26
152681,rubber cloth,橡膠防水布,,2012-11-26
152682,rubber bust pad,橡膠罩杯墊,,2012-11-26
152683,rubber bowl printing machine,橡膠輥筒印染機,,2012-11-26
152684,rubber bowl,橡皮輥筒,,2012-11-26
152685,rubber blanket,橡皮襯布,,2012-11-26
152686,rubber belt,橡膠皮帶,,2012-11-26
152687,rubber air pillow,橡膠氣枕,,2012-11-26
152688,ruban,絲帶或緞帶(法語),,2012-11-26
152689,rub mark,擦痕,,2012-11-26
152690,rub fastness,摩擦堅牢度,,2012-11-26
152691,rub,摩擦,,2012-11-26
152692,royalette,五枚棉毛緞紋呢（英國產）,,2012-11-26
152693,royale,羅亞綢,,2012-11-26
152694,royal twill,高級斜紋綢,,2012-11-26
152695,royal stitch,半畦針步,,2012-11-26
152696,royal rib,雙經直綾平布；半畦編,,2012-11-26
152697,roxano,綾紋縐布,,2012-11-26
152698,row,橫圈,,2012-11-26
152699,roving waste,粗紗頭,,2012-11-26
152700,roving stip device,粗紡停止裝置,,2012-11-26
152701,roving frame,粗紡機,,2012-11-26
152702,roving course,可拆除橫圈,,2012-11-26
152703,roving,粗紗,,2012-11-26
152704,routine work,日常工作,,2012-11-26
152705,routine analysis,日常作業分析,,2012-11-26
152706,roundness,真圓度,,2012-11-26
152707,round-top bed curtain,圓頂帳,,2012-11-26
152708,round-thread linen,抽花或刺繡用亞麻布,,2012-11-26
152709,round pin,圓針,,2012-11-26
152710,round neckline,圓領圍,,2012-11-26
152711,round knife cutting machine,圓刀式裁刀,,2012-11-26
152712,round iron rod,圓鐵棒,,2012-11-26
152713,round heel,圓襪跟,,2012-11-26
152714,round cross section,圓形橫斷面,,2012-11-26
152715,roughness,粗度,,2012-11-26
152716,roughing-out,刷亞麻種籽,,2012-11-26
152717,roughing,手工梳麻,,2012-11-26
152718,rough crepe,粗糙縐紗,,2012-11-26
152719,rotor spinning,鼓輪式紡紗,,2012-11-26
152720,rotatory float expander,迴轉式擴幅機,,2012-11-26
152721,rotational velocity,迴轉速度,,2012-11-26
152722,rotating tub,迴轉桶,,2012-11-26
152723,rotating dryer,旋轉式乾燥機,,2012-11-26
152724,rotating brush,迴轉毛刷,,2012-11-26
152725,rotatable hopper,迴轉式緯管庫,,2012-11-26
152726,rotary washing machine,旋轉式洗布機,,2012-11-26
152727,rotary viscosimeter,旋轉式黏度計,,2012-11-26
