ID,英文名稱,中文名稱,圖片,更新日期
20763232,ocular pemphigus,眼天疱瘡,,2022-09-05
20763233,ocular scoliosis,眼病性脊柱側彎,,2022-09-05
20763234,ocular vertigo,眼性眩暈,,2022-09-05
20763235,ocular-mucous membrane syndrome,眼黏膜症候群,,2022-09-05
20763236,oculi,眼,,2022-09-05
20763237,oculo-auriculo-vertebral dysplasia,眼耳脊椎發育不良,,2022-09-05
20763238,oculoauricular dysplasia,眼耳發育不全,,2022-09-05
20763239,oculoauriculovertebral dysplasia,眼耳脊椎發育不全；Goldenhar症候群,,2022-09-05
20763240,oculocerebrorenal syndrome,眼腦腎症候群,,2022-09-05
20763241,oculocutaneous,眼與皮膚的,,2022-09-05
20763242,oculocutaneous albinism,眼皮膚白化症,,2022-09-05
20763243,oculocutaneous naevus,眼皮膚母斑(痣),,2022-09-05
20763244,oculodentodigital dysplasia,眼齒指發育不全,,2022-09-05
20763245,oculodentoosseous,眼齒骨,,2022-09-05
20763246,oculodermal melanocytosis,眼部皮膚黑色素細胞增生症,,2022-09-05
20763247,oculoglandular,眼睛腺體,,2022-09-05
20763248,oculogyral spasm,動眼痙攣,,2022-09-05
20763249,oculomandibulodyscephaly,眼下頜顱面骨畸形,,2022-09-05
20763250,oculomotor,動眼的；眼球運動的,,2022-09-05
20763251,oculomotor nerve,動眼神經,,2022-09-05
20763252,oculomotorius,動眼神經,,2022-09-05
20763253,oculopharyngeal dystrophy,外眼肌咽肌失養,,2022-09-05
20763254,oculorotatory muscle,眼肌,,2022-09-05
20763255,Oddi's muscle,Oddi氏肌,,2022-09-05
20763256,Oddi's sphincter,Oddi氏括約肌,,2022-09-05
20763257,Odland bodies,Odland氏小體,,2022-09-05
20763258,odontalgia,牙痛,,2022-09-05
20763259,"odontalgia, atypical",非典型齒痛,,2022-09-05
20763260,odontia,牙痛,,2022-09-05
20763261,odontia incrustans,牙石,,2022-09-05
20763262,odonto,牙,,2022-09-05
20763263,odonto-onycho-dysplasia with alopecia,齒指發育異常併禿髮症,,2022-09-05
20763264,odontoblast,造牙本質細胞,,2022-09-05
20763265,odontoblast cell,造牙本質細胞,,2022-09-05
20763266,odontoclasis,牙破折,,2022-09-05
20763267,odontogenic,齒源性,,2022-09-05
20763268,odontogenic cyst,齒源性囊腫,,2022-09-05
20763269,odontogenic infection,齒源性感染,,2022-09-05
20763270,odontogenic keratocytosis,牙源性角質化,,2022-09-05
20763271,odontoglyph,牙刮,,2022-09-05
20763272,odontoid bone,牙樣骨,,2022-09-05
20763273,odontoid ligament,牙樣骨韌帶,,2022-09-05
20763274,odontoloxia,牙列不整,,2022-09-05
20763275,odontoscope,口內視鏡,,2022-09-05
20763276,odontoscopy,口內視鏡檢查,,2022-09-05
20763277,odontosection,切牙術；齒切開術,,2022-09-05
20763278,odontotomy,牙切開術,,2022-09-05
20763279,odynophagia,嚥痛,,2022-09-05
20763280,oedema,水腫,,2022-09-05
20763281,oedema bullosum vesicae,膀胱大疱性水腫,,2022-09-05
20763282,oedema cardiaca,心因性水腫,,2022-09-05
20763283,oedema cutis circumscriptum,侷限性皮膚水腫,,2022-09-05
20763284,oedema gaseosum,氣性水腫,,2022-09-05
20763285,oedema lymphaticum,淋巴管性水腫,,2022-09-05
20763286,oedema mucosum,粘液水腫,,2022-09-05
20763287,oedema nephriticum,腎炎性水腫,,2022-09-05
20763288,oedema pulmonum,肺水腫,,2022-09-05
20763289,oedema rheumaticum,風濕性水腫,,2022-09-05
20763290,oedematous,水腫的,,2022-09-05
20763291,oestrus ovis,羊鼻蠅,,2022-09-05
20763292,office counseling,門診諮商,,2022-09-05
20763293,official,法定的,,2022-09-05
20763294,official name,法定名稱,,2022-09-05
20763295,officinal,常備的；藥典規定的,,2022-09-05
20763296,Ofuji's disease {Eosinophilic pustular folliculitis},太藤病{嗜酸球性膿疱性毛囊炎},,2022-09-05
20763297,Ogikvie's syndrome,Ogikvie氏症候群,,2022-09-05
20763298,Ogna variant of epidermolysis bullosa simplex,歐格納型單純性大皰性表皮鬆解症,,2022-09-05
20763299,Ohlmacher's fixing fluid,Ohlmacher氏固定液,,2022-09-05
20763300,oil,油,,2022-09-05
20763301,oil acne,油性痤瘡,,2022-09-05
20763302,oil cell,油細胞,,2022-09-05
20763303,oil cyst,油質囊腫,,2022-09-05
20763304,oil embolism,脂肪栓塞,,2022-09-05
20763305,"oil folliculitis, occupational",職業性油性毛囊炎,,2022-09-05
20763306,oil granuloma,油性肉芽腫,,2022-09-05
20763307,oil immersion lens,油浸鏡,,2022-09-05
20763308,oil of clove,丁香油,,2022-09-05
20763309,oil-ether anesthesia,油醚麻醉,,2022-09-05
20763310,ointment,軟膏,,2022-09-05
20763311,ointment dressing,軟膏敷裏,,2022-09-05
20763312,old dislocation,陳舊性脫位,,2022-09-05
20763313,oleate,油酸鹽,,2022-09-05
20763314,olecranal,鷹嘴的,,2022-09-05
20763315,olecranal fracture,鷹嘴骨折,,2022-09-05
20763316,olefiant gas,乙烯,,2022-09-05
20763317,oleogranuloma,油性肉芽腫,,2022-09-05
20763318,oleogranuloma/olema,油性肉芽腫,,2022-09-05
20763319,olfactory,嗅覺的,,2022-09-05
20763320,olfactory anesthesia,嗅覺缺失,,2022-09-05
20763321,olfactory bulb,嗅球,,2022-09-05
20763322,olfactory cell,嗅細胞,,2022-09-05
20763323,olfactory cortex,嗅覺皮質,,2022-09-05
20763324,olfactory delusion,嗅妄想,,2022-09-05
20763325,olfactory epithelium,嗅覺上皮,,2022-09-05
20763326,olfactory foramen,嗅神經孔,,2022-09-05
20763327,olfactory genital dysplasia,嗅覺、生殖器發育不全,,2022-09-05
20763328,olfactory gland,嗅腺,,2022-09-05
20763329,olfactory groove,嗅葉溝,,2022-09-05
20763330,olfactory hair,嗅毛,,2022-09-05
20763331,olfactory hallucination,嗅幻覺,,2022-09-05
20763332,olfactory hyperhidrosis,嗅覺性多汗症,,2022-09-05
20763333,olfactory neuroblastoma,嗅神經母細胞瘤,,2022-09-05
20763334,olfactory pit,嗅窩,,2022-09-05
20763335,olfactory tract,嗅徑,,2022-09-05
20763336,olfactotegmental tract,嗅蓋膜徑,,2022-09-05
20763337,"oligoarthritis, in psoriasis",乾癬性寡關節炎,,2022-09-05
20763338,oligodendroglia,寡樹突神經膠細胞,,2022-09-05
20763339,oligodendroglial cell,寡樹突神經膠質細胞,,2022-09-05
20763340,oligonucleotide probes,寡聚核苷酸探針,,2022-09-05
20763341,olivary,橄欖狀的,,2022-09-05
20763342,olivocerebellar tract,橄欖小腦徑,,2022-09-05
20763343,olivopontocerebellar,橄欖體橋腦小腦的,,2022-09-05
20763344,olivopontocerebellar atrophy,橄欖體橋腦小腦萎縮,,2022-09-05
20763345,olivopontocerebellar degeneration,橄欖體橋腦及小腦變性,,2022-09-05
20763346,olivorubrocerebellar atrophy,橄欖紅核小腦性萎縮,,2022-09-05
20763347,olivospinal tract,橄欖脊徑,,2022-09-05
20763348,Ollendorf,Ollendorf氏,,2022-09-05
20763349,Ollier's disease,Ollier氏病,,2022-09-05
