ID,英文名稱,中文名稱,圖片,備註,更新日期
612475,Abelia,六條木屬（忍冬科）,,,2012-11-26
612477,Abele;white poplar;Populus alba L.,〔銀〕白楊,,,2012-11-26
612480,abbreviation,省略；縮短,,,2012-11-26
612483,abaxial surface,北軸面,,,2012-11-26
612485,abaxial side,背軸面,,,2012-11-26
612488,abaxial,背軸的,,,2012-11-26
612490,Abacopteris triphyllum(Sw.)/Ching,新月蕨,,,2012-11-26
612493,Abacopteris,新月蕨屬,,,2012-11-26
612497,abaca;Manila hemp;Musa textilis Nee,馬尼拉麻,,,2012-11-26
612501,Aaron's rod;Salidago canadensis L.,加拿大一枝黃花,,,2012-11-26
612505,Aaron's beard;Linaria cymbalaria Mill.,圓葉柳穿魚（玄參科）,,,2012-11-26
612509,A0-layer;A0-horizon,土壤的Ａ０；層（有機層）,,,2012-11-26
612513,A+T/G+C ratio;base pair ratio,鹼基對比率;基對比率,,,2012-11-26
612516,A+T/G+C ratio,核酸中的鹼基比,,,2012-11-26
612519,9-octadecanoic acid; elaidic acid.; oleic acid,油酸；十八烯-〔9〕-酸,,,2012-11-26
612521,9-cis-octadecenoic acid,油酸；順八十碳烯（9）酸,,,2012-11-26
612524,96 Rendement sugar,九十六度糖,,,2012-11-26
612529,9，12-octadecadienoic acie，; eleosteanic acid,油硬酯酸；十八二烯-〔9.12〕-酸,,,2012-11-26
612532,8-pentadecanone,十五醇-〔8〕；二庚甲酮,,,2012-11-26
612534,88 rendement sugar,88度糖,,,2012-11-26
612537,6-phosphogluconic dehydrogenase,磷酸葡萄糖酸脫氫酶,,,2012-11-26
612539,6-methylaminopurine,甲基胺嘌呤,,,2012-11-26
612542,6-deoxygalactose,6-去氧半乳糖,,,2012-11-26
612554,6.8(9)-p-menth-adien-z-one; carvone,香旱芹酮；6.8(9)-9-二烯蓋酮-[2],,,2012-11-26
612558,5-methylindoli-propionic acid,甲基嘧啶丙酸,,,2012-11-26
612561,5-methylcytosine,五因基胞嘧啶,,,2012-11-26
612562,5-hydroxymethylcy-tosine,5-羥甲基胞核嘧啶,,,2012-11-26
612563,5-hydroxytryptamine,5-羥基色胺,,,2012-11-26
612564,4-strand double crossing over,四染色分體雙交換,,,2012-11-26
612565,4-pentenoic acid,戊烯-〔4〕酸；丙烯乙酸,,,2012-11-26
803320,3-srtand double crossing over,三染色分體雙交換,,,2012-11-26
803332,3-p-menthanone; menthone,3-對-蓋酮,,,2012-11-26
803377,3-phosphoglycerate phosphokinase,磷酸甘油磷酸轉移酶,,,2012-11-26
803410,3-chloropropionic acid,3-氯丙酸,,,2012-11-26
803421,35S,放射性硫,,,2012-11-26
803445,3 phosphoglyceric acid; PGA,3-磷酸甘油酸,,,2012-11-26
803467,2-tridecanone,十三 酮 -[2]; 十一烷乙酮,,,2012-11-26
803499,2-srtand double crossing over,二染色分體雙交換,,,2012-11-26
803530,2-propanone;acetone,丙醇-[2],,,2012-11-26
803531,2-pyrrolidone,四氫吡咯酮-[2],,,2012-11-26
803562,2-p-menthanol carvomenthol,香旱芹薄荷腦；六氫化香旱芹酚,,,2012-11-26
803573,2-picoline,2-甲基 吡啶,,,2012-11-26
803612,2-pentanone,戊酮-〔2〕；丙酮,,,2012-11-26
803633,2-pentadecanol,十五醇,,,2012-11-26
803660,2.6-dichlorophenol indophenol (DCPIP),2.6-二氯酚靛基酚,,,2012-11-26
803673,2.4-dichlorophen oxyacetic acid;,二氯苯氧醋酸；2.4二氯苯氧,,,2012-11-26
803716,2.4-D,乙酸,,,2012-11-26
803724,2.3-diphosphoglycerate,2.3-二磷甘油酯,,,2012-11-26
803745,2，4，5-TP,氯酚氧丙酸(2，4，5-trichloro-phenoxy propionic acid),,,2012-11-26
803763,2，3-xylenol,2-3-茬酚;二甲酚,,,2012-11-26
803794,2，3，5-triiodobenzoid acid;TIBA,三碘安息香酸,,,2012-11-26
803802,1-vicine,肥田豆【生+僉】,,,2012-11-26
803808,1-tridecanol,十三醇,,,2012-11-26
803829,1-triacotanol,n-三十醇,,,2012-11-26
803857,1-tetradecene,十四烯-[1],,,2012-11-26
803866,1-propanol;propyl alcohol,丙醇-[1];乙基甲醇,,,2012-11-26
803870,1-nonene,壬烯-〔1〕,,,2012-11-26
803881,1-menthol,1-薄荷腦；1-六氫化瑞香草酚；1-蓋醇,,,2012-11-26
803891,14C,放射性碳14,,,2012-11-26
803946,12-tricosanone,月桂酮-[12];二十三酮-[12],,,2012-11-26
803965,10-nonadecanone,十九酮-〔10〕；二壬甲酮,,,2012-11-26
803997,1.8(9)-m-menth-adiene; thymoquinone,洋樅萜；1.8(9)間二烯蓋瑞香草醌,,,2012-11-26
804017,1.3-diphosphoglyceric acid,1.3-二磷甘油酸,,,2012-11-26
804042,1.3-diphosphoglycerate,1.3-二磷甘油酯,,,2012-11-26
804078,1.3-diphosphoglyceraldehyde dehydrogenase,二磷甘油醛去氫酶,,,2012-11-26
804102,1.3-diphosphoglyceraldehyde,二磷甘油醛,,,2012-11-26
804136,1，2，3-propenetric-arboxylic acid;aconitic acid,烏頭酸;丙烯三甲酸-[1，2，3],,,2012-11-26
804171,0-pyrocatechnic acid 2，3-dihychoxy benzoic acid,兒茶酚酸;2，3-羥(基)苯甲酸,,,2012-11-26
804185,(Ts)chernozem,黑色土壤;黑鈣土,,,2012-11-26
804210,(Ts) chernozeme,黑色土壤；黑土；黑鈣土,,,2012-11-26
804225,(^32),放射性燐,,,2012-11-26
804248,&sup3;H;tritium,氚;放射性氫,,,2012-11-26
1112661,rock weed,附生石上的褐藻,,,2012-11-26
1112662,rock-rose family;Cistaceae,半日花科,,,2012-11-26
1112663,rocky-shore denusation,海礁植物滅亡,,,2012-11-26
1112664,rod bivalent,桿狀二價染色體,,,2012-11-26
1112665,rod chromosome,桿狀染色體,,,2012-11-26
1112666,rod weeder,齒桿除草器,,,2012-11-26
1112667,Rodaisiella elegans Bainier;Bortyosporium pulchrum Corda,番茄腐敗病菌,,,2012-11-26
1112668,Rodegersia podophylla A.Gr.,鬼燈檠(蘇州府志);獨腳蓮(正字通),,,2012-11-26
1112669,Rodgersia,鬼燈檠屬(虎耳草科),,,2012-11-26
1112670,Rodgersia aesculifolia Batal,鬼燈檠;紅騾子;山藕;作合山,,,2012-11-26
1112671,Rodgersia pinnata Franch,羽狀鬼燈檠;紅姜,,,2012-11-26
1112672,rodgersia sambucitolia Hemsl.,西南鬼燈檠;岩陀;毛青紅,,,2012-11-26
1112673,rod-row test,桿行試驗,,,2012-11-26
1112674,rod-shaped sclerenchyma,棒狀厚壁細胞,,,2012-11-26
1112675,Roellia,北美提燈蘚屬之一,,,2012-11-26
1112676,Roem.;,杶（書經）；,,,2012-11-26
1112677,Roemeria,裂葉罌粟屬(罌粟科),,,2012-11-26
1112678,roentgen radiation,侖琴射線,,,2012-11-26
1112679,roentgen rays;X-rays,侖琴射線;X射線,,,2012-11-26
1112680,roentgen(r ),侖琴(X線輻射劑量國際單位),,,2012-11-26
1112681,roentgenology,X射線學,,,2012-11-26
1112682,Roesleria hypogaea Th man et.Passerini,葡萄根腐敗菌,,,2012-11-26
1112683,roestelium,角狀銹子器,,,2012-11-26
1112684,rogue;roguing,去劣;除去不良實生苗,,,2012-11-26
1112685,Rohdea,萬年青屬(百合科),,,2012-11-26
1112686,Rohdea japonica(thunb.)Roth.;Japanese rohdea,萬年青;烏木毒,,,2012-11-26
1112687,Rohdea watanabei Hay.,臺灣萬年青,,,2012-11-26
1112688,roller tube technique,(組織培養法)迴轉管法,,,2012-11-26
1112689,rolling,葉的內捲,,,2012-11-26
1112690,rolling circle,圓周開捲(環狀DNA的複構機構),,,2012-11-26
1112691,Roman corn maize,玉蜀黍,,,2012-11-26
1112692,roof iris; Iris tecterum Maxim.,鳶尾,,,2012-11-26
1112693,root,根,,,2012-11-26
1112694,root and shoot complex,根苗複合體,,,2012-11-26
1112695,root apex;root tip,根端,,,2012-11-26
1112696,root apice;root apex; root tip,根端,,,2012-11-26
1112697,root band,根帶,,,2012-11-26
1112698,root box,根箱,,,2012-11-26
1112699,root cap,根帽(馬君武，1915),,,2012-11-26
1112700,root climber,利用不完根的攀緣植物,,,2012-11-26
1112701,root contraction,根的收縮,,,2012-11-26
1112702,root crop,根菜類,,,2012-11-26
1112703,root crown(Bailey，1924),根冠,,,2012-11-26
1112704,root cutting,根插,,,2012-11-26
1112705,root forming substance,生根物質,,,2012-11-26
1112706,root grafting,根接,,,2012-11-26
1112707,root growth hormone,根生長激素,,,2012-11-26
1112708,root growth test,根生長測驗,,,2012-11-26
1112709,root hair zone,根毛帶;根毛區,,,2012-11-26
1112710,root hairs,根毛,,,2012-11-26
1112711,root initiation,發根,,,2012-11-26
1112712,root knot,根節,,,2012-11-26
1112713,root nodule bacteria; leguminous bacteria;Rhizobium,根瘤菌,,,2012-11-26
1112714,root nodule; root tubercle,根瘤,,,2012-11-26
1112715,root penetration,根穿入作用,,,2012-11-26
1112716,root planting,分根,,,2012-11-26
1112717,root pocket,根囊,,,2012-11-26
1112718,root pole,根極,,,2012-11-26
1112719,root pressure,根壓,,,2012-11-26
1112720,root pressure theory,根壓說,,,2012-11-26
1112721,root primordium,根原;根點,,,2012-11-26
1112722,root pruning,剪根,,,2012-11-26
1112723,root rot,根腐病,,,2012-11-26
1112724,root rot of garden pea;Fusarium anthrospori-oides sherbakoff;Fusarium angioides Sherbakoff;Fusarium sporotrich-oides Sherbakoff,豌豆立枯病;豌豆根腐病,,,2012-11-26
1112725,root sheath; epidermal sheath,根鞘,,,2012-11-26
1112726,root sheath;valamen radicum,根被,,,2012-11-26
1112727,root shoot ratio,根葉比,,,2012-11-26
1112728,root spine; root thorn,根刺,,,2012-11-26
1112729,root stalk,初生主根;根柄,,,2012-11-26
1112730,root starvation,根部饑餓,,,2012-11-26
1112731,root stock,根莖;地下莖,,,2012-11-26
1112732,root stock overgrowing scion,砧木優勢接穗,,,2012-11-26
1112733,root sucker,根出吸芽,,,2012-11-26
1112734,root system,根系,,,2012-11-26
1112735,root thorn; root spine,根刺,,,2012-11-26
1112736,root tip; root apex; root apice,根端,,,2012-11-26
1112737,root tipping,(下拗植物莖端著地時的)莖端生根,,,2012-11-26
1112738,root trace,根跡,,,2012-11-26
1112739,root tuber,塊根,,,2012-11-26
1112740,root tubercle bacteria,根瘤細菌,,,2012-11-26
1112741,root tubercle; root nodule,根瘤,,,2012-11-26
1112742,root-cap initial-cell;calyptrogen,根帽原(李),,,2012-11-26
1112743,rooted cutting,插條苗,,,2012-11-26
1112744,rooting,發根,,,2012-11-26
1112745,rooting ability,發根力,,,2012-11-26
1112746,rooting zone,根圈;發根區,,,2012-11-26
1112747,rootless,無根的,,,2012-11-26
1112748,rootlet;radicle;feeder root,細根,,,2012-11-26
1112749,root-like leaf,根狀葉,,,2012-11-26
1112750,root-stem transition,根莖轉換帶,,,2012-11-26
1112751,ropheocytosis,細微胞飲作用,,,2012-11-26
1112752,Rorippa,蔊菜屬(十字花科),,,2012-11-26
1112753,Rorippa cantoniensis(Lour)Ohwi;R.microsperma(D.C)Hand-Mazz,細子蔊菜,,,2012-11-26
1112754,Rorippa globosa(Turcz)Thellung;Nasturtium globosum Turcz,球果蔊菜;水蔓菁;銀條菜,,,2012-11-26
1112755,Rorippa indica(L.)Hiern,印度蔊菜,,,2012-11-26
1112756,Rorippa montana(Wall)Small,蔊菜;野油菜,,,2012-11-26
1112757,Rorippa nasturtium-aquaticum Hayek;Nasturtium officinale R.Br.,豆瓣菜;西洋菜,,,2012-11-26
1112758,Rorippa palustris(Leyss)Bess;Nasturtium palustre(Leyss),鳳花菜,,,2012-11-26
1112759,Rosa banksiae Aiton;bank's rose,木香花(花鏡),,,2012-11-26
1112760,Rosa banksiae R.Brown var.albo-plean Rehder,重瓣白木香,,,2012-11-26
1112761,Rosa banksiae var.lutea Lindl,重瓣黃木香,,,2012-11-26
1112762,Rosa banksiae var.lutescens Voss.,黃木香,,,2012-11-26
1112763,Rosa banksiae var.normalis Reg.,白木香,,,2012-11-26
1112764,Rosa bella Rehd.et.Wils.,美薔薇,,,2012-11-26
1112765,Rosa canina L.;brier bush;dog rose,狗薔薇,,,2012-11-26
1112766,Rosa centifolia L.;cabbage rose;provence rose,洋薔薇(陳嶸),,,2012-11-26
1112767,Rosa centifolia var.albo-muscosa Willm.,白花洋薔薇(陳嶸),,,2012-11-26
1112768,Rosa centifolia var.muscosa Ser,毛萼洋薔薇(陳嶸),,,2012-11-26
1112769,Rosa centifolia var.pomponia Lindl;pompon rose,淡紅洋薔薇(陳嶸),,,2012-11-26
1112770,Rosa chinensis Jacq' rosa indica L.;Bengal rose;Chinese rose;Indian rose;monthly rose,月季花(群芳譜);庚中薔薇(日本)(野X長春花);朋紅;勝春;瘦客;鬥雪紅;長春花,,,2012-11-26
1112771,Rosa chinensis var.minima Voss,小月季花,,,2012-11-26
1112772,Rosa chinensis var.semperfiorens Koehne,紫月季花,,,2012-11-26
1112773,Rosa chinensis var.viridiflora Dipp,綠月季花,,,2012-11-26
1112774,Rosa cymosa Tratt,小果薔薇,,,2012-11-26
1112775,Rosa davurica Pall,1.山刺玟(盛京通志);滿州薔薇,,,2012-11-26
1112776,Rosa gallica L.;French rose,法國薔薇,,,2012-11-26
1112777,Rosa helenae Rehd.et.Wils.,卵果薔薇,,,2012-11-26
1112778,Rosa henryi Boulenger,軟條七薔薇,,,2012-11-26
1112779,Rosa hugonis Hemsl hygo rose;golden rose of China,黃薔薇(群芳譜),,,2012-11-26
1112780,Rosa laevigata Michaux;cherokee rose;Fructus Rosae Laevigatae,金櫻子(蜀本草);刺梨;茨梨;燈籠果;野石榴,,,2012-11-26
1112781,Rosa microcarpa Lindl,山木香(中大植物園),,,2012-11-26
1112782,Rosa moschata Miller;musk rose,麝香薔薇,,,2012-11-26
1112783,Rosa moyesii Hemsl.et.Wils,紅花薔薇,,,2012-11-26
1112784,Rosa multiflora Thunb.;polyantha rose;multiflora japonica,野薔薇(群芳譜);營實(本草經),,,2012-11-26
1112785,Rosa multiflora var.carnea Theory,荷花薔薇(群芳譜),,,2012-11-26
1112786,Rosa multiflora var.cathyensis Rehd.et Wils,粉團薔薇(群芳譜),,,2012-11-26
1112787,Rosa multiflora var.platyphylla Theory,七姊妹(圖考);十姊妹(秘傳花鏡),,,2012-11-26
1112788,Rosa odorata Sweet;tea rose,芳香月季;香水月季,,,2012-11-26
1112789,Rosa odorata var.erubescens Rehd.et.Wils,紫花香水月季,,,2012-11-26
1112790,Rosa odorata var.gigantea Rehd.et.Wils,大香水月季,,,2012-11-26
1112791,Rosa odorata var.ochroleuca Rehd.,淡黃香水月季,,,2012-11-26
1112792,Rosa odorata var.pseudindica Rehd.,橙黃香水月季,,,2012-11-26
1112793,Rosa omeisnsis Rolfe;Omei rose,峨嵋薔薇,,,2012-11-26
1112794,Rosa pendulina L.;alpine rose,雪山薔薇,,,2012-11-26
1112795,Rosa persica Michx.,單葉薔薇,,,2012-11-26
1112796,Rosa roxburghii Tratt,繅絲花(圖改);刺蘼(圖考),,,2012-11-26
1112797,Rosa rubus Lev.et Vant,荼蘼花(花鏡)倒桂刺;小果薔薇,,,2012-11-26
1112798,Rosa rugosa Thunb.;rugosa rose;ramanas rose;Japanese rose,玫瑰花(群芳譜)(綱目拾遺),,,2012-11-26
1112799,Rosa rugosa var.alba Ware,白玫瑰,,,2012-11-26
1112800,Rosa rugosa var.alboplena Rehd.,重瓣白玫瑰,,,2012-11-26
1112801,Rosa rugosa var.rosea Rehd,紅玫瑰,,,2012-11-26
1112802,Rosa rugosa var.typica Reg.,紫玫瑰,,,2012-11-26
1112803,Rosa sambucina Koidz,山茨(日本),,,2012-11-26
1112804,Rosa sempervirens L.,紅枝薔薇(陳嶸),,,2012-11-26
1112805,Rosa sericea Lindl.,絹毛薔薇,,,2012-11-26
1112806,Rosa sertata Rolfe,錢葉薔薇,,,2012-11-26
1112807,Rosa soulieana Crepin;Pere Soulie's Rose,錢葉薔薇,,,2012-11-26
1112808,Rosa spinosissima L.;Scotch rose,密刺薔薇,,,2012-11-26
1112809,Rosa wichuraiana Crep;memorial rose,光葉薔薇(陳嶸),,,2012-11-26
1112810,Rosa xanthina Lindl.,黃刺莓;半重瓣黃色薔薇,,,2012-11-26
1112811,Rosaceae;rose family,薔薇科,,,2012-11-26
1112812,rosaceous,似玫瑰的;玫瑰香的,,,2012-11-26
1112813,rosaceous corolla,薔薇狀花冠,,,2012-11-26
1112814,Rosales,薔薇目,,,2012-11-26
1112815,rosalic acid;aurin,玫紅酸,,,2012-11-26
1112816,rosanilline;monomethyl fuchsin,薔薇苯胺;一甲基複紅,,,2012-11-26
1112817,Rosanoff crystal,柔散諾夫晶體,,,2012-11-26
1112818,Rose bracteata Wendl.; macartney rose,碩包薔薇,,,2012-11-26
1112819,rose family;Rosaceae,薔薇科,,,2012-11-26
1112820,rose geranium,香天竺葵,,,2012-11-26
1112821,rose myrtle;downy myrtle;hill myrtle;Rhodomyrtus tomentosa Wight,桃金鑲;金絲桃,,,2012-11-26
1112822,rose of China;Chinese hibiscus;Hibiscus rosa-chinensis L.,佛桑花,,,2012-11-26
1112823,rose wood;bhendi tree;portia tree;Thespesia populnea Sloander,截萼黃槿;印度槿葵,,,2012-11-26
1112824,Rose;bay;Nerium,夾竹桃,,,2012-11-26
1112825,Rose;rose,薔薇屬(薔薇科),,,2012-11-26
1112826,rose-apple;Syzygium jambos Alston,蒲桃,,,2012-11-26
1112827,roseate,薔薇色;玫瑰色,,,2012-11-26
1112828,Roseflorae,薔薇群(虎耳草科),,,2012-11-26
1112829,roselle;Jamica seree;roselle hemp;sorrel;Hibscus sabdariffa L.,洛神麻;洛神葵;新葵麻,,,2012-11-26
1112830,Rosellinia,白紋病菌屬(囊),,,2012-11-26
1112831,Rosellinia herpotrichioides Hepting et Davidson,冷杉類;杜松類、鐵杉類、雲杉類色微病菌,,,2012-11-26
1112832,Rosellinia necatrix(Hart)Berlese,白紋羽病菌,,,2012-11-26
1112833,Rosellinia quercina Hartig,柯樹苗根腐病菌,,,2012-11-26
1112834,rose-mallow Hibiscus,木槿,,,2012-11-26
1112835,Rosemarinus;rosemary,迷迭香屬(薄荷科),,,2012-11-26
1112836,rosemary;Rosemarinus officinalis L.,迷迭香,,,2012-11-26
1112837,rose-moss;Portulaca grandiflora Hook,半支蓮;松葉牡丹(植分),,,2012-11-26
1112838,rosen;colophony,松脂渣,,,2012-11-26
1112839,Rosenscheldiella litseae Sydow,天竺桂痣病菌,,,2012-11-26
1112840,rose-of-Sharon;Shrubey Althea of gardens;Hibiscus syriacus L.,木槿,,,2012-11-26
1112841,rosette,叢葉基生基;著地叢葉型;蓮座型;叢生葉;葉叢,,,2012-11-26
1112842,rosette cell,玫瓣細胞;壓縮細胞,,,2012-11-26
1112843,rosette crystal;druse;clustered crystal,簇晶,,,2012-11-26
1112844,rosette embryo,壓縮胚;蓮座胚,,,2012-11-26
1112845,rosette plant,叢葉植物,,,2012-11-26
1112846,rosette stage,簇葉階段,,,2012-11-26
1112847,rosette tier,蓮座層,,,2012-11-26
1112848,rosetting,叢葉;簇葉,,,2012-11-26
1112849,Rosineae,薔薇亞目,,,2012-11-26
1112850,Rosoideae,薔薇亞科,,,2012-11-26
1112851,ross,表面粗糙[的]樹皮,,,2012-11-26
1112852,Ross.Renald,洛士(人名),,,2012-11-26
1112853,rostellum,(蘭的柱頭上的)小嘴狀舌片,,,2012-11-26
1112854,rostrate,有嘴狀突起的,,,2012-11-26
1112855,rostratum,短直喙,,,2012-11-26
1112856,rosula;rosette,叢葉型,,,2012-11-26
1112857,Rosularia,瓦蓮屬(景天科),,,2012-11-26
1112858,Rosulata,真蘚屬真蘚亞屬真蘚組中的一群,,,2012-11-26
1112859,rosulate(rosular),簇生的,,,2012-11-26
1112860,rosy anise;lllicium arbore-scense Hayata,紅花八角,,,2012-11-26
1112861,rot,1.腐敗，分解;2.腐敗病,,,2012-11-26
1112862,Rotala,節節菜屬（千屈菜科）,,,2012-11-26
1112863,Rotala hippuris Makino,水杉菜(日本),,,2012-11-26
1112864,Rotala indica(Willd.)Koehne,節節菜,,,2012-11-26
1112865,Rotala mexicana Cham et.Schl.var.spruceana Koehne,水松菜(日本),,,2012-11-26
1112866,Rotala mexicana Cham et.Schltdl.,水松菜,,,2012-11-26
1112867,Rotala rotundifolia (Buch-Ham)Koehne,圓葉節節菜,,,2012-11-26
1112868,rotary hoe,旋轉鋤,,,2012-11-26
1112869,rotate,輪狀的;輻形的,,,2012-11-26
1112870,rotate corolla;wheel-shaped corolla,輻狀花冠,,,2012-11-26
1112871,rotation,輪動;迴旋; 輪作,,,2012-11-26
1112872,rotation cropping,輪作,,,2012-11-26
1112873,rotation movement;revolving movement,迴轉運動,,,2012-11-26
1112874,rotation tillage,輪耕,,,2012-11-26
1112875,rotation(White 1942),(減數分裂雙絲期至趨動期)子染色體迴轉,,,2012-11-26
1112876,rotative;rotatory,旋轉的,,,2012-11-26
1112877,rotatory nutation,迴轉轉頭運動,,,2012-11-26
1112878,rotenone,魚藤素,,,2012-11-26
1112879,rotting,腐敗,,,2012-11-26
1112880,Rotulaceae,地衣,,,2012-11-26
1112881,rotund,近圓形的,,,2012-11-26
1112882,rotundate,圓形,,,2012-11-26
1112883,rotundifolius,圓葉的,,,2012-11-26
1112884,rough colony,粗糙聚落,,,2012-11-26
1112885,rough endoplasmic reticulum,粗糙內質網;外表有核醣體的內質網,,,2012-11-26
1112886,rough grain,粗糙紋理,,,2012-11-26
1112887,rough oat;Avena strigosa Schber,粗燕麥,,,2012-11-26
1112888,rough pea,毛山黧豆,,,2012-11-26
1112889,rough serrate,有粗鋸齒的,,,2012-11-26
1112890,rough type,粗糙型,,,2012-11-26
1112891,rough-leaved tree;Aphananthe,糙葉樹(榆科),,,2012-11-26
1112892,round,圓的,,,2012-11-26
1112893,round kumquat;marumi kumquat;Fortunella japonica Swingle,金橘;圓金柑,,,2012-11-26
1112894,rounded,圓頭,,,2012-11-26
1112895,Rourea,紅葉藤屬(牛栓藤科),,,2012-11-26
1112896,Rourea microphylla (Hook.et .Arn.)Planch,紅葉藤,,,2012-11-26
1112897,Roureopsis,牛果藤屬(牛栓藤科),,,2012-11-26
1112898,Roux flask,胡斯三角瓶,,,2012-11-26
1112899,Roux，Wilhelm,胡斯,,,2012-11-26
1112900,row binder,沿行打捆機,,,2012-11-26
1112901,row crops,行栽作物,,,2012-11-26
1112902,royal palm;Roystonea regia O.F.Cook,大王椰子,,,2012-11-26
1112903,royal paulownia;Paulownia tomentosa Stend,日本泡桐,,,2012-11-26
1112904,Roydsia,羅志藤屬(山柑科),,,2012-11-26
1112905,Roydsia suaveolens Roxb.;Stixis suaveolens(Roxb.)Pierre,品萼藤;羅志藤(審查本),,,2012-11-26
1112906,Roystonea,大王椰子屬,,,2012-11-26
1112907,Roystonea regia D.F.Cook;royal palm,大王椰子,,,2012-11-26
1112908,Rozea,小絹蘚屬,,,2012-11-26
1112909,Rozea pterogonioides(Hook)Jaeg,小絹蘚,,,2012-11-26
1112910,RQ;respiratory quotient,呼吸商,,,2012-11-26
1112911,rRhizophora apiculata Bl.,紅樹;雞籠答,,,2012-11-26
1112912,rse wood;Burma coast peduak;Pterocarpus indicus Willd.,花梨;印度紫檀,,,2012-11-26
1112913,R-type; R-form; rough type,R型;粗糙型,,,2012-11-26
1112914,rubarb,大黃,,,2012-11-26
1112915,rubber,彈性樹膠,,,2012-11-26
1112916,Ruben reaction,儒奔反應,,,2012-11-26
1112917,ruber,純紅毛,,,2012-11-26
1112918,rubescent,成紅色的,,,2012-11-26
1112919,Rubia,茜草屬(茜草科),,,2012-11-26
1112920,Rubia cordifolia L.var.mungista Miq.;Rubia akane Nakai;radix rubiae,蒨(別錄);茜草(本草經);茹藘(詩經、陸璣詩疏);茅蒐(爾雅);紅茜草;血藤;地紅;茹藤;過山紅,,,2012-11-26
1112921,Rubia hexaphylla Makion,大茜草,,,2012-11-26
1112922,Rubia tinetoria L.,西洋茜草(產地中海沿岸),,,2012-11-26
1112923,Rubiaceae;madder family,茜草科,,,2012-11-26
1112924,Rubinales,茜草目,,,2012-11-26
1112925,rubineous,銹紅色的,,,2012-11-26
1112926,rubixanthin,犬薔薇黃素,,,2012-11-26
1112927,Rubner coefficeint,儒本納係數,,,2012-11-26
1112928,Rubra,紅糖楓類(楓樹科),,,2012-11-26
1112929,rubricans,栗色;灰黑色,,,2012-11-26
1112930,Rubus adenophorus Rolfe,腺毛莓,,,2012-11-26
1112931,Rubus alceaefolius Poir,粗葉懸鉤子,,,2012-11-26
1112932,Rubus amabilis Focke,秀麗莓,,,2012-11-26
1112933,Rubus amphidasys Focke,周毛懸鉤子,,,2012-11-26
1112934,Rubus biflorus Buch-Ham.,分枝莓,,,2012-11-26
1112935,Rubus blinii Levl.,五爪鳳,,,2012-11-26
1112936,Rubus buergeri Miq.,寒莓(本草會編);冬莓(日本),,,2012-11-26
1112937,Rubus chamaemorus L.;cloud-berry;bakeapple berry;yellow berry;salmon berry,黃莓,,,2012-11-26
1112938,Rubus chingii Hu,掌葉覆盆子;大號角公;牛奶母,,,2012-11-26
1112939,Rubus chroosepalus Focke,毛萼莓,,,2012-11-26
1112940,Rubus clinocephalus Focke R.multibracteatus Levl.et Vaniot,大鳥泡,,,2012-11-26
1112941,Rubus cochinchinensis Tratt,越南懸鉤子;貓枚筋;蛇泡筋;雞足刺,,,2012-11-26
1112942,Rubus commersoni Poir;Rubus rosifolius Sm.var.coron-arius Sims,酴醾,,,2012-11-26
1112943,Rubus corchorifoloius L.f.,山莓(爾雅),,,2012-11-26
1112944,Rubus coreanus Miq;Rubus tokkura Sieb,插田泡,,,2012-11-26
1112945,Rubus crataegifolius Bge,牛凸肚;蓬虆(圖考);熊莓(日本),,,2012-11-26
1112946,Rubus ellipticus Smith var.obcordatus Focke,栽秧泡,,,2012-11-26
1112947,Rubus ellipticus Smith;golden evergreen raspberry,金黃木莓,,,2012-11-26
1112948,Rubus eustepganus Focke,大紅泡;大紅袍,,,2012-11-26
1112949,Rubus floseulosus Focke,山掛牌修(河南),,,2012-11-26
1112950,Rubus foliolusus D.Don,灰毛果莓;硬枝黑鎖莓;紅刺泡,,,2012-11-26
1112951,Rubus henryi Hemsl.et Ktze.,雞爪茶(湖北興山),,,2012-11-26
1112952,Rubus henryi var.bambusarum(Focke)Rehd.,短柄雞爪茶,,,2012-11-26
1112953,Rubus hirsutus Thunb.;R.thunbergi S. et Z.,蓬虆,,,2012-11-26
1112954,Rubus hupehsensis Oliv.;R.swinheoei Hance,木莓(爾雅郭注);高腳老虎扭,,,2012-11-26
1112955,Rubus ichangensis Hemsl.et.Ktze,黃泡子;黃藨子(中國經濟植物誌),,,2012-11-26
1112956,Rubus idaeus L.;European raspberry;red raspberry,覆盆子,,,2012-11-26
1112957,Rubus illecebrosus Focke;strawberry-resphberry,鮮紅木莓,,,2012-11-26
1112958,rubus innominatus S. Moore var.kuntzeanus(Hemsl)Bailey,無腺白葉莓,,,2012-11-26
1112959,Rubus innominatus S.Moore,白葉莓,,,2012-11-26
1112960,Rubus irenaus Focke,灰毛泡;地五泡藤,,,2012-11-26
1112961,Rubus japonicus Maxim.;R.triflorus Rich.var.japonicum Maxim.,五葉莓(日本),,,2012-11-26
1112962,Rubus kinashii Lev.et Vnt,黑莓(日本),,,2012-11-26
1112963,Rubus lambertianus Ser.,高梁泡(湖北興山),,,2012-11-26
1112964,Rubus lambertianus var.hakonensis Focke,山泡刺藤(狄爾士中國植物名錄);倒盤龍(南京),,,2012-11-26
1112965,Rubus lasiostilus Focke,毛柱莓;幨帽藨(H，N.),,,2012-11-26
1112966,Rubus lencanthus Hance,白花懸鉤子,,,2012-11-26
