ID,英文名稱,中文名稱,圖片,更新日期
1127725,Rhinelepis paraguensis Borodin，1927,巴拉圭銼鱗甲鯰,,2012-11-26
1127726,Rhinelepis strigosa Valenciennes，1840,條紋銼鱗甲鯰,,2012-11-26
1127727,Rhinesomus Swainson，1839,三棱箱魨屬,,2012-11-26
1127728,Rhinesomus concatenatus (Bloch，1785)；英：triangular box-fish,雙峰三稜箱魨；隆背箱魨、雙峰真三棱箱魨,,2012-11-26
1127729,Rhinesomus gibbosus (Linnaeus，1758)；英：hump back boxfish,駝背三棱箱魨；駝背真三棱箱魨,,2012-11-26
1127730,Rhinichthys Agassiz，1849,吻鱥屬,,2012-11-26
1127731,Rhinichthys atratulus (Hermann，1804)；英：black nose dace,黑吻鱥,,2020-01-08
1127732,Rhinichthys bowersi Goldsborough & Clark，1908,鮑氏吻鱥,,2020-01-08
1127733,Rhinichthys cataractae (Valenciennes，1842)；英：long nose dace,吻鱥,,2020-01-08
1127734,Rhinichthys cobitis (Girard，1856)；英：loach minnow,鰍吻鱥,,2020-01-08
1127735,Rhinichthys deaconi Miller，1984；英：Las Vegas dace,迪氏吻鱥,,2020-01-08
1127736,Rhinichthys evermanni Snyder，1908；英：Umpqua dace,埃氏吻鱥,,2020-01-08
1127737,Rhinichthys falcatus (Eigenmann & Eigenmann，1893)；英：leopard dace,鐮形吻鱥,,2020-01-08
1127738,Rhinichthys osculus (Girard，1856)；英：speckled dace,小點吻鱥,,2020-01-08
1127739,Rhinichthys umatilla (Gilbert & Evermann，1894),烏馬吻鱥,,2012-11-26
1127740,Rhinidae,圓犁頭鰩科,,2012-11-26
1127741,Rhininae,圓犁頭鰩亞科,,2012-11-26
1127742,Rhiniodon Smith，1828(＝Rhincodon Smith，1829),鯨鯊屬,,2012-11-26
1127743,Rhiniodon typus Smith，1828(＝Rhincodon typus)；英： whale shark,鯨鯊,,2012-11-26
1127744,Rhiniodontidae (＝Rhincodontidae)；英：whale shark，black king-fishes,鯨鯊科,,2012-11-26
1127745,Rhinobatidae (＝Rhynobatidae)；英：guitar fishes,犁頭鰩科；琵琶鱝科,,2012-11-26
1127746,Rhinobatos Linck，1790,犁頭鰩屬；琵琶鱝屬,,2012-11-26
