ID,英文名稱,中文名稱,圖片,中國大陸譯名,更新日期
1218985,multiplier ,乘數；乘式；乘子,,乘数,2012-11-26
1218986,multiplier rule,乘數法則,,乘数法则,2012-11-26
1218987,multivariate polynomial,多元多項式,,多元多项式,2012-11-26
1218988,mutually exclusive event,互斥事件,,互斥事件,2012-11-26
1218989,natural logarithm,自然對數,,自然对数,2012-11-26
1218990,natural number,自然數,,自然数,2012-11-26
1218991,negative angle　　　　　　　　　 ,負角,,负角,2012-11-26
1218992,negative angle identity　　　,負角關係式　,,负角关系式,2012-11-26
1218993,negative correlation,負相關,,负相关,2012-11-26
1218994,negative integer,負整數,,负整数,2012-11-26
1218995,Newton's method　,牛頓法,,牛顿法,2012-11-26
1218996,Newton's rational root theorem,牛頓有理根判別定理,,牛顿有理根判别定理,2012-11-26
1218997,Niels Hernik Abel(1802-1829),阿貝爾,,阿贝尔（1802-1829）,2012-11-26
1218998,nonnegative integer,非負整數,,非负整数,2012-11-26
1218999,normal curve,正規曲線,,正态曲线,2012-11-26
1219000,normal distribution,常態分布；常態分配,,正态分布,2012-11-26
1219001,normal form,範式；正規形式；法線式,,法线式,2012-11-26
1219002,normal line,法線,,法线,2012-11-26
1219003,normal vector            ,法向量,,法向量,2012-11-26
1219004,n-th root,n次方根,,n次根,2012-11-26
1219005,null vector,零向量,,零向量,2012-11-26
1219006,number line ,數線,,数线,2012-11-26
1219007,numerator,分子,,分子,2012-11-26
1219008,objective function　,目標函數,,目标函数,2012-11-26
1219009,octant ,卦限,,卦限,2012-11-26
1219010,odd function,奇函數,,奇函数,2012-11-26
1219011,odd number,奇數,,奇数,2012-11-26
1219012,ogive curve,肩形曲線,,拱形曲线,2012-11-26
1219013,One-to-One Correspondence,一對一對應,,一一对应,2012-11-26
1219014,open interval,開區間,,开区间,2012-11-26
1219015,opposite side　　　　　　　　　   ,對邊　,,对边,2012-11-26
1219016,optimal solution,最佳解,,最优解,2012-11-26
1219017,optimization problem　,最佳化問題　,,最优化问题,2012-11-26
1219018,ordered pair,有序偶；序對,,序偶,2012-11-26
1219019,ordinal,順序的；序數,,序数,2012-11-26
1219020,ordinate,縱[坐]標,,纵坐标,2012-11-26
1219021,origin　　　　　　　　　　　　  ,原點,,原点,2012-11-26
1219022,orthogonal                   ,正交；直交,,正交[的],2012-11-26
1219023,orthogonal projection,正[交]射影,,正[交]投影,2012-11-26
1219024,parabola ,拋物線,,抛物线,2012-11-26
1219025,parallel,平行,,平行线,2012-11-26
1219026,parallel axiom,平行公設；平行公理 ,,平行公理,2012-11-26
1219027,parallelogram law ,平行四邊形定律,,平行四边形定律,2012-11-26
1219028,parallelogram theorem,平行四邊形定理,,平行四边形定理,2012-11-26
1219029,parameter                  ,參數；參變量,,参数,2012-11-26
1219030,parametric equation,參數方程[式],,参数方程,2012-11-26
1219031,parametric equation（of a line） ,參數式　,,参数方程（一条线）,2012-11-26
1219032,partition　,分割,,划分,2012-11-26
1219033,Pascal,巴斯卡,,帕斯卡,2012-11-26
1219034,Pascal triangle,巴斯卡三角形　,,杨辉三角形,2012-11-26
1219035,percentile rank,百分等級,,百分等级,2012-11-26
1219036,period　　　　　　　　　　　　 ,週期,,周期,2012-11-26
1219037,periodic decimal,循環小數,,循环小数,2012-11-26
1219038,periodic function　　　　　　,週期函數,,周期函数,2012-11-26
1219039,permutation,排列；置換,,置换,2012-11-26
1219040,perpendicular,垂直[於],,垂线,2012-11-26
1219041,pie chart,圓形圖表,,饼图,2012-11-26
1219042,plane,平面,,平面,2012-11-26
1219043,plane rectangular coordinate,平面直角坐標系,,平面直角坐标系,2012-11-26
1219044,plus,加；加號；正的,,加,2012-11-26
1219045,plus sign,加號；正號,,加号；正号,2012-11-26
1219046,point                       ,點,,点,2012-11-26
1219047,point circle                ,點圓,,点圆,2012-11-26
1219048,point of inflection(inflexion),反曲點；拐點,,拐点,2012-11-26
1219049,point of reference　,參考點；基準點,,参考点,2012-11-26
1219050,point of tangency          ,切點,,切点,2012-11-26
1219051,point slope form,點斜式,,点斜式,2012-11-26
1219052,polar axis　　　　　　　　　　　,極軸,,极轴,2012-11-26
1219053,polar coordinates　　　　 ,極坐標　,,极坐标,2012-11-26
1219054,polar form　　　　　　　　　　   ,極式,,极坐标形式,2012-11-26
1219055,polynomial,多項式,,多项式,2012-11-26
1219056,polynomial function,多項式函數,,多项式函数,2012-11-26
1219057,polynomial in one variable,單變數多項式；一元多項式,,一元多项式,2012-11-26
1219058,polynomial of degree zero ,零次多項式,,零次多项式,2012-11-26
1219059,polynomial of high degree,高次函數,,高次多项式,2012-11-26
1219060,polynomial of interpolation,插值多項式　,,多项式插值,2012-11-26
1219061,polynomials with integer coefficients,整係數多項式,,整系数多项式,2012-11-26
1219062,population,母體,,总体,2012-11-26
1219063,population parameter,母體參數,,总体参数,2012-11-26
1219064,population size,母群大小,,总体规模,2012-11-26
1219065,population standard deviation,母體標準差,,总体标准差,2012-11-26
1219066,population variance,母體變異數,,总体方差,2012-11-26
1219067,position vector,位置向量,,位置向量,2012-11-26
1219068,positive angle　　　　　　　　　 ,正角,,正角,2012-11-26
1219069,positive correlation,正相關　,,正相关,2012-11-26
1219070,positive integer,正整數,,正整数,2012-11-26
1219071,power,[乘]冪；次方；功率,,幂,2012-11-26
1219072,power function,冪函數；檢定力函數,,功效函数,2012-11-26
1219073,prime,質；質式；質數,,素数,2012-11-26
1219074,prime factor,質因子；質因數；質因式,,素因子；素因数,2012-11-26
1219075,prime number,質；質式；質數,,素数,2012-11-26
1219076,principal argument　　　　　　 ,主輻角,,主辐角,2012-11-26
1219077,principle of inclusion and exclusion,取捨原理；排容原理,,容斥原理,2012-11-26
1219078,probability,機率,,概率,2012-11-26
1219079,probability distribution,機率分布；機率分配,,概率分布,2012-11-26
1219080,product set,積集合,,积集,2012-11-26
1219081,projection ,射影；射影算子；投影,,投射,2012-11-26
1219082,pure imaginary number,純虛數,,纯虚数,2012-11-26
1219083,pyramid                   ,稜錐[體]；角錐[體],,棱锥[体],2012-11-26
1219084,Pythagoras,畢達哥拉斯,,毕达哥拉斯,2012-11-26
1219085,Pythagorean identity ,平方關係式,,平方关系式,2012-11-26
1219086,Pythagorean theorem,畢氏定理（商高定理；勾股定理）,,勾股定理,2012-11-26
1219087,quadrangular pyramid,四角錐,,四角锥,2012-11-26
1219088,quadrant ,象限,,象限,2012-11-26
1219089,quadrant angle　　　　　　　  ,象限角,,象限角,2012-11-26
1219090,quadratic function ,二次函數,,二次函数,2012-11-26
1219091,quadratic inequality,二次不等式,,二次不等式,2012-11-26
1219092,qualitative data,定性數據,,定性数据,2012-11-26
1219093,quantitative data,數據,,定量数据,2012-11-26
1219094,quartile,四分位數,,四分位数,2012-11-26
1219095,quartile range,四分位距,,四分位距,2012-11-26
1219096,quotient,商[數]；商式,,商,2012-11-26
1219097,quotient identity,商數關係式,,商数关系式,2012-11-26
1219098,quotient relation,商數關係式,,商数关系,2012-11-26
1219099,radian,弧度,,弧度,2012-11-26
1219100,radian measure　　　　　　　　,弧度；弧度法,,弧度[法],2012-11-26
1219101,radian system,弧度制；弳度制,,弧度制,2012-11-26
1219102,radical,根數；根式；根基,,根[基],2012-11-26
1219103,radius,半徑,,半径,2012-11-26
1219104,random experiment,隨機試驗,,随机试验,2012-11-26
1219105,random numbers table,亂數表；隨機號碼表,,随机数表,2012-11-26
1219106,random variable,隨機變數,,随机变量,2012-11-26
1219107,range,區域；範圍；值域；全距,,极差,2012-11-26
1219108,range of values,值域,,值域,2012-11-26
1219109,ratio of the circumference of a circle to its diameter,圓周率,,圆周率,2012-11-26
1219110,rational exponent  ,有理指數,,有理指数,2012-11-26
1219111,rational number,有理數,,有理数,2012-11-26
1219112,rational point,有理點,,有理点,2012-11-26
1219113,rational root,有理根,,有理根,2012-11-26
1219114,ray　　　　　　　　　　　　　   ,射線,,射线,2012-11-26
1219115,real number ,實數,,实数,2012-11-26
1219116,real part,實部,,实部,2012-11-26
1219117,reciprocal identity ,倒數關係式,,倒数关系式,2012-11-26
1219118,reciprocal relation,互反關係,,互反关系；倒数关系,2012-11-26
1219119,rectangle,長方形；矩形,,矩形,2012-11-26
1219120,rectangular Cartesian coordinates,直角坐標,,笛卡尔直角坐标,2012-11-26
1219121,rectangular coordinates,直角坐標,,直角坐标,2012-11-26
1219122,rectangular parallelopiped  ,長方體　,,长方体,2012-11-26
1219123,recurrence formula,遞迴公式,,递推公式；循环公式,2012-11-26
1219124,recurring period,循環節,,循环节,2012-11-26
1219125,recursion formula,遞迴公式,,递推公式,2012-11-26
1219126,recursive relation,遞迴關係,,递归关系,2012-11-26
1219127,reference angle,參考角,,参考角,2012-11-26
1219128,regression line　,迴歸線,,回归线,2012-11-26
1219129,regular parabolic arch,正拋物線拱形,,定期抛物拱,2012-11-26
1219130,regular tetrahedron ,正四面體,,正四面体,2012-11-26
1219131,relative extreme,相對極值,,相对极值,2012-11-26
1219132,relative frequency polygon,相對次數折線圖,,相对频数多边形,2012-11-26
1219133,relative maximum,相對極大[值],,相对极大[值],2012-11-26
1219134,relative maximum,相對極大[值],,相对极大[值],2012-11-26
1219135,relative minimum,相對極小[值],,相对极小[值],2012-11-26
1219136,relative minimum,相對極小[值],,相对极小[值],2012-11-26
1219137,relatively prime,互質,,互素,2012-11-26
1219138,remainder,餘數；餘式；餘項；剩餘,,余数,2012-11-26
1219139,remainder,餘數；餘式；餘項；剩餘,,余数,2012-11-26
1219140,remainder theorem,餘式定理,,余式定理,2012-11-26
1219141,Rene Descartes,笛卡兒,,笛卡尔,2012-11-26
1219142,repeated combination,重複組合,,重复组合,2012-11-26
1219143,repeated permutation,重複排列,,重复排列,2012-11-26
1219144,repeated root,重根,,重根,2012-11-26
1219145,repeated systematic sampling,重複系統抽樣,,重复系统抽样,2012-11-26
1219146,repeating decimal,循環小數,,循环小数,2012-11-26
1219147,representation in coordinates,坐標表示[法],,坐标系表示法,2012-11-26
1219148,resonance　　　　　　　　　　　,共鳴；共振,,共振,2012-11-26
1219149,resultant force ,合力,,合力,2012-11-26
1219150,Riemann sum,黎曼和,,黎曼和,2012-11-26
1219151,right angle ,直角,,直角,2012-11-26
1219152,right cone ,正圓錐,,右锥,2012-11-26
1219153,right cylinder,正圓柱面,,正圆柱体,2012-11-26
1219154,right dihedral angle,直二面角,,右二面角,2012-11-26
1219155,right triangle　　　　　　　  ,直角三角形,,直角三角形,2012-11-26
1219156,right-hand limit　,右極限,,右极限,2012-11-26
1219157,root,根,,根,2012-11-26
1219158,row,列,,行,2012-11-26
1219159,row matrix　,列矩陣,,行矩阵,2012-11-26
1219160,row operation,列運算,,行运算,2012-11-26
1219161,rule,法[則]；規則；律,,法则,2012-11-26
1219162,rule of addition,加法原理,,加法法则,2012-11-26
1219163,rule of total probability,全機率法則,,全概率法则,2012-11-26
1219164,ruler,直尺,,直尺,2012-11-26
1219165,sample,樣本,,样本,2012-11-26
1219166,sample mean,樣本平均數[值],,样本均值,2012-11-26
1219167,sample point,樣本點,,样本点,2012-11-26
1219168,sample size,樣本數,,样本量,2012-11-26
1219169,sample space,樣本空間,,样本空间,2012-11-26
1219170,sample standard deviation,標準差,,样本标准差,2012-11-26
1219171,sample survey,樣本調查,,抽样调查,2012-11-26
1219172,sample variance,樣本變異數,,样本方差,2012-11-26
1219173,sampling,抽樣,,抽样,2012-11-26
1219174,scalar                       ,純量,,标量,2012-11-26
1219175,scalar multiplication ,純量乘法；係數積,,标量乘法,2012-11-26
1219176,scatter diagram,散布圖,,散点图,2012-11-26
1219177,scientific notation,科學記法,,科学计数法,2012-11-26
1219178,secant ,正割；割線,,正割,2012-11-26
1219179,secant function,正割函數,,正割函数,2012-11-26
1219180,secant line　　　　　　　　　　　,割線,,割线,2012-11-26
1219181,second,秒,,秒,2012-11-26
1219182,second quartile or median,第二四分位數,,第二四分位数或中位数,2012-11-26
1219183,sector ,扇形,,扇形,2012-11-26
1219184,series,級數,,级数,2012-11-26
1219185,series of decreasing powers ,降冪級數,,降幂级数,2012-11-26
1219186,set                     ,集[合],,集[合],2012-11-26
1219187,sexagesimal system,六十進位制,,六十进位制,2012-11-26
1219188,side,邊；側,,边,2012-11-26
1219189,sign of equality,等號,,等号,2012-11-26
1219190,significant figure,有效數[字],,有效数字,2012-11-26
1219191,similar triangles,相似三角形,,相似三角形,2012-11-26
1219192,simple random sampling,簡單隨機抽樣,,简单随机抽样,2012-11-26
1219193,simple root,單根,,单根,2012-11-26
1219194,sine ,正弦,,正弦,2012-11-26
1219195,sine function,正弦函數,,正弦函数,2012-11-26
1219196,skew lines,歪斜線,,相错[直]线,2012-11-26
1219197,skew matrix,反對稱矩陣；斜矩陣,,斜矩阵,2012-11-26
1219198,skew symmetric matrix　,斜對稱方陣,,斜对称矩阵,2012-11-26
1219199,slope ,斜率,,斜率,2012-11-26
1219200,slope function,斜率函數,,斜率函数,2012-11-26
1219201,slope intercept form,斜截式,,斜截式,2012-11-26
1219202,slope-intercept form,斜截式,,斜截式,2012-11-26
1219203,smaller than,小於,,小于,2012-11-26
1219204,smooth curve,平滑曲線,,平滑曲线,2012-11-26
1219205,solid cone                   ,立體錐,,体锥,2012-11-26
1219206,solid of revolution　,迴轉體,,旋转体,2012-11-26
1219207,solid sphere               ,實心球,,球,2012-11-26
1219208,South pole                 ,南極,,南极,2012-11-26
1219209,space,空間,,空间,2012-11-26
1219210,space coordinate system,空間坐標系,,空间坐标系,2012-11-26
1219211,sphere                    ,球形；球面,,球面,2012-11-26
1219212,square 　　　　　　　　　　　　　 ,正方形；平方,,正方形,2012-11-26
1219213,square relation,平方關係,,平方关系,2012-11-26
1219214,square root,平方根,,平方根,2022-09-20
1219215,squeeze theorem　,夾擠定理,,夹挤定理,2012-11-26
1219216,standard deviation　,標準差,,标准差,2012-11-26
1219217,standard factorization,標準分解[式],,标准分解式,2012-11-26
1219218,standard form,標準[形]式,,标准式,2012-11-26
1219219,standard score,標準計分,,标准分,2012-11-26
1219220,standardization,標準化,,标准化,2012-11-26
1219221,statistical graph,統計圖,,统计图,2012-11-26
1219222,statistical inference,統計推論,,统计推断,2012-11-26
1219223,statistical table,統計表,,统计表,2012-11-26
1219224,statistics,統計學,,统计[学],2012-11-26
1219225,straight line correlation,直線相關,,直线相关,2012-11-26
1219226,stratified random sampling,分層隨機抽樣[法],,分层随机抽样,2012-11-26
1219227,stratified random sampling method,分層隨機抽樣法,,分层随机抽样法,2012-11-26
1219228,stratified sampling,分層抽樣,,分层抽样,2012-11-26
1219229,strictly decreasing function,嚴格遞減函數,,严格递减函数,2012-11-26
1219230,strictly increasing function　,嚴格遞增函數,,严格递增函数,2012-11-26
1219231,subset　　　　　　　　　　　　 ,子集合,,子集,2012-11-26
1219232,subtraction,減法,,减法,2012-11-26
1219233,subtraction of vectors,向量的減法,,向量减法,2012-11-26
1219234,subtrahend,減數,,减数,2012-11-26
1219235,success probability,成功機率,,成功概率,2012-11-26
1219236,sum,和；總數,,和,2012-11-26
1219237,sum event,和事件,,和事件,2012-11-26
1219238,summand,被加數；被加項,,直和项,2012-11-26
1219239,sum-to-product formula ,和差化積公式,,和差化积公式,2012-11-26
1219240,supplement angle ,補角,,补角,2012-11-26
1219241,sure event,必然事件,,必然事件,2012-11-26
1219242,surface ,曲面,,表面,2012-11-26
1219243,symmetric equation（of a line）,對稱式,,对称式（一条线）,2012-11-26
1219244,symmetric form,對稱形式,,对称形式,2012-11-26
1219245,symmetric matrix　,對稱方陣；對稱矩陣,,对称矩阵,2012-11-26
1219246,synthetic division,綜合除法,,综合除法,2012-11-26
1219247,system of equations       ,方程組,,方程组,2012-11-26
1219248,system of linear equations in three unknown,三元一次方程組,,三元一次方程组,2012-11-26
1219249,system of linear equations in two unknown,二元一次方程組,,二元一次方程组,2012-11-26
1219250,systematic sampling,系統抽樣,,系统抽样,2012-11-26
1219251,table of logarithm,對數表,,对数表,2012-11-26
1219252,table of random numbers,亂數表；隨機號碼表,,随机数表,2012-11-26
1219253,tangent ,正切；切線,,正切,2012-11-26
1219254,tangent function,正切函數,,正切函数,2012-11-26
1219255,tangent line,切線,,切线,2012-11-26
1219256,tangent plane,切平面,,切面,2012-11-26
1219257,tangential equation,切線方程式,,切线方程,2012-11-26
1219258,term,項,,项,2012-11-26
1219259,terminal point              ,終點,,终点,2012-11-26
1219260,terminal side,終邊,,终边,2012-11-26
1219261,terminating decimal,有限小數,,有尽小数,2012-11-26
1219262,test,檢驗；試驗；測驗；檢定,,检验,2012-11-26
1219263,tetrahedron ,四面形,,四面体,2012-11-26
1219264,theorem of three perpendicular lines,三垂線定理,,三垂线定理,2012-11-26
1219265,third quartile,第三四分位數,,第三四分位数,2012-11-26
1219266,times,倍,,倍,2012-11-26
1219267,transition matrix,轉移矩陣,,转移阵,2012-11-26
1219268,transitive law,遞移律,,迁移规律,2012-11-26
1219269,translation,平移,,平移,2012-11-26
1219270,transversal axis,橫截軸；貫軸,,横轴,2012-11-26
1219271,trapezoidal method　,梯形法,,梯形法,2012-11-26
1219272,Triangle,三角形,,三角形,2012-11-26
1219273,triangle inequality,三角[形]不等式,,三角不等式,2012-11-26
1219274,triangual pyramid,三角錐,,三角锥,2012-11-26
1219275,triangular pyramid         ,三稜錐,,三棱锥,2012-11-26
1219276,triangulation,三角剖分；三角測量,,三角剖分,2012-11-26
1219277,trichotomy law,三一律,,三分法,2012-11-26
1219278,trigonometric function,三角函數,,三角函数,2012-11-26
1219279,trigonometry,三角學,,三角学,2012-11-26
1219280,triple-angle formula,三倍角公式,,三角公式,2012-11-26
1219281,two-point form,兩點式,,两点式,2012-11-26
1219282,union                    ,聯；併,,并,2012-11-26
1219283,unit circle                ,單位圓,,单位圆,2012-11-26
1219284,unit length,單位長,,单位长度,2012-11-26
1219285,unit vector,單位向量,,单位向量,2012-11-26
1219286,univariate polynomial,單變數多項式；一元多項式,,一元多项式,2012-11-26
1219287,universal set,宇集,,全集,2012-11-26
1219288,unknown,未知元；未知數；未知量,,未知,2012-11-26
1219289,unknown number,未知數,,未知数,2012-11-26
1219290,upper limit　,上極限,,上极限,2012-11-26
1219291,upper sum,上和,,上和,2012-11-26
1219292,variable,變量；變數；變元；變項,,变量,2012-11-26
1219293,variance,變異數,,方差,2012-11-26
1219294,vector ,向量,,向量,2012-11-26
1219295,velocity　,速度,,速度,2012-11-26
1219296,Venn Diagram,文氏圖,,维恩图,2012-11-26
1219297,vertex                     ,頂點,,顶点,2012-11-26
1219298,vertical,鉛垂的；頂點的,,垂直,2012-11-26
1219299,vertical line ,鉛直線,,垂直线,2012-11-26
1219300,wave crest,波峰,,波峰,2012-11-26
1219301,wave trough,波谷,,波谷,2012-11-26
1219302,weight,權[重]函數,,权重,2012-11-26
1219303,weighted mean,加權平均[值]；加權平均數,,加权平均[值],2012-11-26
1219304,whole number,非負整數,,整数,2012-11-26
1219305,work ,功,,功,2012-11-26
1219306,x-coordinate ,x坐標,,x坐标,2012-11-26
1219307,x-intercept,x 截距　,,x截距,2012-11-26
1219308,xy-plane                 ,xy 平面,,xy平面,2012-11-26
1219309,y-coordinate ,y坐標,,y坐标,2012-11-26
1219310,year,年,,年,2012-11-26
1219311,y-intercept,y 截距　,,y截距,2012-11-26
1219312,zero,零；零位；零點,,零点,2012-11-26
1219313,zero divisor,零因子　,,零因子,2012-11-26
1219314,zero function,零函數,,零函数,2012-11-26
1219315,zero matrix　,零矩陣　,,零矩阵,2012-11-26
1219316,zero polynomial,零多項式,,零多项式,2012-11-26
1219317,zero vector                ,零向量　,,零向量,2012-11-26
1219318,z-intercept               ,z 截距,,z截距,2012-11-26
