ID,英文名稱,中文名稱,圖片,更新日期
21290500,A bracket,A形架,,
21290501,A class division,甲級[防火]隔艙；A級[防火]隔艙,,
21290502,A frame,A形構架；A形吊架,,
21290503,A strake,A板列,,
21290504,A.C. arc welding,交流電弧銲接,,
21290505,A/C paint,防銹漆；防蝕漆,,
21290506,A/F paint,防污漆；船底二號漆,,
21290507,aback,向後；逆帆；逆風,,
21290508,abaft,在後,,
21290509,abeam,舷向；正橫[向],,
21290510,able-seafarer deck,艙面幹練航海人員,,
21290511,able-seafarer engine,機艙幹練航海人員,,
21290512,able-seaman,幹練水手,,
21290513,abnormal injection,異常噴射,,
21290514,abnormal voltage,異常電壓,,
21290515,aboard,在船上,,
21290516,above deck equipment,艙面設備,,
21290517,above-water body,水線以上船體,,
21290518,abrasion,磨耗；磨損；剝蝕,,
21290519,abrasion test,磨耗試驗,,
21290520,abrasive blasting,噴砂除污；噴砂清理[法],,
21290521,abrasive wheel,磨輪,,
21290522,abreast,併列,,
21290523,absolute electrostatic unit (AESU),絕對靜電單位,,
21290524,absolute error,絕對誤差,,
21290525,absolute humidity,絕對濕度,,
21290526,absolute manometer,氣壓計,,
21290527,absolute potential,絕對電位,,
21290528,absolute pressure,絕對壓力,,
21290529,absolute rolling,絕對橫搖,,
21290530,absolute temperature,絕對溫度,,
21290531,absolute unit,絕對單位,,
21290532,absolute vacuum,絕對真空,,
21290533,absolute value,絕對值,,
21290534,absolute velocity,絕對速度,,
21290535,absolute viscosity,絕對黏度；動力黏度,,
21290536,absolute zero,絕對零度,,
21290537,absorbent,吸收劑,,
21290538,absorber,吸收器,,
21290539,absorbing body,吸音體；吸收體,,
21290540,absorbing circuit,吸收電路,,
21290541,absorption coefficient,吸音係數；吸收係數,,
21290542,absorption current,吸收電流,,
21290543,absorption factor,吸收因數,,
21290544,absorption machine,吸收式冷凍機,,
21290545,absorption refrigeration machine,吸收式冷凍機,,
21290546,abutting plate,對接板,,
21290547,AC arc welding,交流電[弧]銲,,
21290548,AC commutator motor,交流整流[式]馬達,,
21290549,AC machine,交流電機,,
21290550,AC motor,交流馬達,,
21290551,accelerance,加速性,,
21290552,accelerated corrosion test,加速腐蝕試驗,,
21290553,accelerated draught,加速通風,,
21290554,accelerated inflow,加速入流,,
21290555,accelerating device,加速裝置,,
21290556,accelerating duct,加速導管,,
21290557,accelerating nozzle,加速導筒；加速導[流]罩,,
21290558,acceleration capability,[船舶]慣性；[內燃機]加速性,,
21290559,acceleration load,慣性負荷,,
21290560,acceleration mode,加速狀態,,
21290561,acceleration transducer,加速度換能器,,
21290562,accelerator,加速器；促進劑,,
21290563,accelerometer,加速計；加速規,,
21290564,acceptable defect level,容許缺陷位準,,
21290565,acceptable quality level (AQL),品質合格位準；品質合格等級；可接受品質等級,,
21290566,acceptable reliability level,可靠性合格位準；可接受可靠度等級,,
21290567,acceptance check,接收檢查,,
21290568,acceptance inspection,接收檢查,,
21290569,access,出入口,,
21290570,access board,跳板；搭板,,
21290571,access bridge,出入棧橋,,
21290572,access door,出入門,,
21290573,access hatch,出入艙口,,
21290574,access hole,出入孔；進出口,,
21290575,access ladder,出入梯,,
21290576,access manhole,出入人孔,,
21290577,access means,接近設施,,
21290578,access opening,出入開口,,
21290579,access trunk,出入箱道,,
21290580,accessibility,可達性,,
21290581,accessory,附件；屬具；附屬品,,
21290582,accessory machinery,輔助機械；附屬機械,,
21290583,accessory mark,副標記,,
21290584,accident boat,[客船]應急艇,,
21290585,accident-prone,事故傾向性,,
21290586,accommodation,住艙設施；起居艙設施,,
21290587,accommodation arrangement,住艙佈置圖；起居艙佈,,
21290588,accommodation bulkhead,住艙艙壁,,
21290589,accommodation deck,起居艙甲板；住艙甲板,,
21290590,accommodation ladder,舷梯,,
21290591,accommodation module,住艙模組,,
21290592,accommodation plan,住艙佈置圖；起居艙佈置圖,,
21290593,accommodation quarter,住艙區；起居艙區,,
21290594,accommodation space,住艙空間；起居艙空間,,
21290595,accommodation unit,住艙設施組；起居艙設施組,,
21290596,accommodation vessel,居住船,,
21290597,accomodation heating,住艙暖氣,,
21290598,accordion vibration mode,縱向振動模式；手風琴振動模式,,
21290599,accumulation,儲蓄；蓄壓；聚集,,
21290600,accumulation test,儲壓試驗；蓄壓試驗,,
21290601,accumulator,儲蓄器；蓄壓器；蓄電池,,
21290602,accumulator air charging manifold,蓄壓器充氣歧管,,
21290603,accumulator box,蓄電池箱,,
21290604,accumulator cell,蓄電池,,
21290605,accuracy,精度；準確度,,
21290606,accuracy control,精度控制,,
21290607,acetylene gas generator,乙炔產生器,,
21290608,acetylene gas welding,乙炔氣銲,,
21290609,acetylene welding,乙炔銲接,,
21290610,acid bath,酸液池,,
21290611,acid brick,酸性磚,,
21290612,acid brittleness,酸脆性,,
21290613,acid proof,耐酸；抗酸,,
21290614,acid resisting paint,耐酸漆,,
21290615,acid value,酸值,,
21290616,acid-fast,耐酸[的],,
21290617,acidity,酸度,,
21290618,acid-proof brick,耐酸磚,,
21290619,acoumeter,測音計,,
21290620,acoustic board,吸音板；共鳴板,,
21290621,acoustic bulkhead,隔音艙壁,,
21290622,acoustic cavitation,聲振空化,,
21290623,acoustic cladding,防聲納塗層,,
21290624,acoustic compliance,聲順,,
21290625,acoustic correlation log,音波相關計程儀,,
21290626,acoustic dipole,聲偶極[子],,
21290627,acoustic emission (AE),音洩,,
21290628,acoustic fishing,音響漁法,,
21290629,acoustic frequency,聲頻,,
21290630,acoustic impedance,聲阻抗,,
21290631,acoustic intensity,聲音強度,,
21290632,acoustic medium,聲音介質,,
21290633,acoustic mine,聲響水雷,,
21290634,acoustic noise,音響噪音,,
21290635,acoustic power level,聲功率位準,,
21290636,acoustic radiation impedance,聲輻射阻抗,,
21290637,acoustic remote control,音響遙控,,
21290638,acoustic signature,音跡,,
21290639,acoustic sweep,水聲搜索,,
21290640,acoustic transducer,音響換能器,,
21290641,acoustic transponder,音響詢答機,,
21290642,acoustic velocity,音速,,
21290643,acoustic wave,聲波；音波,,
21290644,acoustical habitability,音響適居性,,
21290645,acrylic resin paint,丙烯酸樹脂塗料,,
21290646,act of god,天災,,
21290647,acting face,作用面,,
21290648,acting surface,作用面；正壓面；推進面{螺槳},,
21290649,activation,啟封{將封存船整修再服役},,
21290650,active emitting material,活性；放射性材料,,
21290651,active force,主動力,,
21290652,active homing missile,主動歸向飛彈,,
21290653,active metal,活性金屬,,
21290654,active rudder,主動舵,,
21290655,active rudder motor,主動舵馬達,,
21290656,active sonar,主動式聲納,,
21290657,active steering means,主動操舵設施,,
21290658,actual efficiency,實際效率,,
21290659,actual pitch,實際螺距；實際節距,,
21290660,actual throat,實際喉深{銲接},,
21290661,actual thrust,實際推力,,
21290662,actual velocity,實際速度,,
21290663,actuating motor fan motor,伺服馬達；起動馬達電扇馬達,,
21290664,actuation test,作動試驗,,
21290665,actuator,致動器；引動器,,
21290666,Adamson’s joint,亞當遜接頭{鍋爐},,
21290667,Adamson’s ring,亞當遜環{鍋爐},,
21290668,adapter,轉接器；接合器；接頭；配合件,,
21290669,adaptive control,適應控制,,
21290670,added apparent mass,表觀附加質量,,
21290671,added mass,附加質量,,
21290672,added moment of inertia,附加慣性矩,,
21290673,added resistance,附加阻力,,
21290674,added weight method,加重法；增加重量計算法,,
21290675,addendum,齒冠,,
21290676,addendum circle,齒頂圓；齒冠圓,,
21290677,addendun line,齒冠線,,
21290678,addition material,添加劑,,
21290679,additional capability,附加[輸出]功率,,
21290680,additional class,附加[船]級,,
21290681,additional girder,附加縱桁,,
21290682,additional strength,附加強度；額外強度,,
21290683,additional strengthening,額外加強,,
21290684,additional stress,額外應力,,
21290685,additional survey,額外檢驗,,
21290686,additional turbine,附加渦輪機,,
21290687,additional web,附加大肋骨,,
21290688,adhesion,黏著[力]；附著[力],,
21290689,adhesion weight,附著重量,,
21290690,adhesive,黏著劑,,
21290691,adhesive capacity,黏著能力；附著能力,,
21290692,adhesive moisture,附著水分；黏著水分,,
21290693,adhesive paste,黏著劑,,
21290694,adiabatic change,絕熱變化,,
21290695,adiabatic compression,絕熱膨脹；定熱壓縮,,
21290696,adiabatic efficiency,絕熱效率,,
21290697,adiabatic engine,絕熱引擎,,
21290698,adiabatic expansion,絕熱膨脹；定熱膨脹,,
21290699,adiabatic heating,絕熱加溫,,
21290700,adiabatic horsepower,絕熱馬力,,
21290701,adiabatic line,絕熱線,,
21290702,adiabatic process,絕熱過程,,
21290703,adirapatan boat,印度之一種泥淖區漁船,,
21290704,A-display,A型顯示；A型顯示器,,
21290705,adjustable bearing,可調軸承,,
21290706,adjustable blade,可調葉片,,
21290707,adjustable block,可調墩；可調支座,,
21290708,adjustable bolt,可調螺栓,,
21290709,adjustable brass,可調軸襯,,
21290710,adjustable brush,可調電刷,,
21290711,adjustable condenser,可調電容器,,
