ID,英文名稱,中文名稱,圖片,中國大陸譯名,更新日期
2446505,hills,丘陵,,丘陵,2015-09-16
2446506,basin,盆地,,盆地,2015-09-16
2446507,plain,平原,,平原,2015-09-16
2446508,stone forest,石林,,石林,2015-09-16
2446509,Karst landform,喀斯特地形,,喀斯特地貌,2015-09-16
2446510,Danxia landform,丹霞地形,,丹霞地貌,2015-09-16
2446511,yardan landform,雅爾當地形,,雅丹地貌,2015-09-16
2446512,structural landform,構造地形,,构造地貌,2015-09-16
2446513,loess landform,黄土地形,,黄土地貌,2015-09-16
2446514,loess table-land,黄土塬,,黄土塬,2015-09-16
2446515,loess ridge,黄土梁,,黄土梁,2015-09-16
2446516,loess hill,黄土峁,,黄土峁,2015-09-16
2446517,sand dune,沙丘,,沙丘,2015-09-16
2446518,gobi,戈壁,,戈壁,2015-09-16
2446519,oasis,綠洲,,绿洲,2015-09-16
2446520,delta,三角洲,,三角洲,2015-09-16
2446521,cape,岬角,,岬角,2015-09-16
2446522,beach,海灘,,海滩,2015-09-16
2446523,sand beach,沙灘,,沙滩,2015-09-16
2446524,reef,珊瑚礁,,礁石,2015-09-16
2446525,barrier reef,堡礁,,堡礁,2015-09-16
2446526,hang river,懸河,,地上河,2015-09-16
2446527,Geography of China,中國地理,,中国地理,2015-09-16
2446528,foreign geography,外國地理,,外国地理,2015-09-16
2446529,Iceland,冰島,,冰岛,2015-09-16
2446530,human geography,人文地理學　,,人文地理,2015-09-16
2446531,historical geography,歷史地理學,,历史地理,2015-09-16
2446532,economic geography,經濟地理學,,经济地理,2015-09-16
2446533,political geography,政治地理學,,政治地理,2015-09-16
2446534,regional geography,區域地理學,,区域地理,2015-09-16
2446535,population geography,人口地理學,,人口地理,2015-09-16
2446536,urban geography,都市地理學,,城乡地理,2015-09-16
2446537,transportation geography,運輸地理學,,交通地理,2015-09-16
2446538,tourism geography,觀光地理學,,旅游地理,2015-09-16
2446539,linguistic geography,語言地理學,,语言地理,2015-09-16
2446540,Human Geography of China,中國人文地理,,中国人文地理,2015-09-16
2446541,Administrative Region of China,中國行政區,,中国政区,2015-09-16
2446542,general area name,一般地區名,,一般地区名,2015-09-16
2446543,old province name,舊省名,,旧省名,2015-09-16
2446544,abbreviated name,簡稱,,简称、别称,2015-09-16
2446545,Major cities,主要都市,,重要城市,2015-09-16
2446546,important cities and historical sites in Asia,亞洲主要都市和史蹟,,亚洲重要城市及名胜古迹,2015-09-16
2446547,cultural heritage,文化遺產,,文化遗产,2015-09-16
2446548,Europe major cities and historical sites,歐洲主要都市和史蹟,,欧洲重要城市及名胜古迹,2015-09-16
2446549,Africa's major cities and historical sites,非洲主要都市和史蹟,,非洲重要城市及名胜古迹,2015-09-16
2446550,Oceania important cities and historical sites,大洋洲主要都市和史蹟,,大洋洲重要城市及名胜古迹,2015-09-16
2446551,Important cities and historical sites in North America,北美洲主要都市和史蹟,,北美洲重要城市及名胜古迹,2015-09-16
2446552,Important cities and historical sites in South America,南美洲主要都市和史蹟,,南美洲重要城市及名胜古迹,2015-09-16
