ID,英文名稱,中文名稱,圖片,更新日期
11547315,1-decanol,1-癸醇,,2020-12-01
11547316,2-chloroethenyldichloroarsine,2-氯乙烯基二氯砷酸｛路易士毒氣｝,,2020-12-01
11547317,"3-(4,5-dimethylthiazol-2-yl)-2,5-diphenyltetrazolium bromide (MTT)","溴化-3-(4,5-二甲基-2-噻唑)-2,5-二苯基四氮唑｛細胞存活率檢定法用試劑｝",,2020-12-01
11547318,abalone shell,鮑魚殼,,2020-12-01
11547319,Abbe number,阿貝值,,2020-12-01
11547320,Abbe refractometer,阿貝折射計,,2020-12-01
11547321,Abbe value,阿貝值,,2020-12-01
11547322,ablation,耗損,,2020-12-01
11547323,ablative shielding,剝離性散熱屏蔽｛太空｝,,2020-12-01
11547324,abnormal grain growth,異常晶粒成長,,2020-12-01
11547325,abnormal setting,異常凝結,,2020-12-01
11547326,abnormal steel,異常鋼,,2020-12-01
11547327,abradant,摩擦劑,,2020-12-01
11547328,Abram's law,亞伯姆定律,,2020-12-01
11547329,abrasion,磨耗,,2020-12-01
11547330,abrasion index,磨耗指數,,2020-12-01
11547331,abrasion resistance,磨耗抗力；耐磨性,,2020-12-01
11547332,abrasion test,磨耗試驗,,2020-12-01
11547333,abrasive,研磨劑；研磨料；磨料,,2020-12-01
11547334,abrasive belt,研磨帶,,2020-12-01
11547335,abrasive brick,研磨磚,,2020-12-01
11547336,abrasive cloth,研磨布；砂布,,2020-12-01
11547337,abrasive grain,研磨粒,,2020-12-01
11547338,abrasive hardness,耐磨硬度；耐磨劑硬度,,2020-12-01
11547339,abrasive paper,研磨紙；砂紙,,2020-12-01
11547340,abrasive stone,磨石,,2020-12-01
11547341,abrasive tool,磨具,,2020-12-01
11547342,abrasive wheel,砂輪；磨輪,,2020-12-01
11547343,absolute humidity,絕對溼度,,2020-12-01
11547344,absolute temperature,絕對溫度,,2020-12-01
11547345,absolute-reaction-rate theory,絕對反應速率理論,,2020-12-01
11547346,absorber,中子吸收材料；動能吸收材料｛如鉛、金屬、蜂巢、塑膠泡沫等｝,,2020-12-01
11547347,absorption,吸收[作用],,2020-12-01
11547348,absorption band,吸收帶,,2020-12-01
11547349,absorption coefficient,吸收係數,,2020-12-01
11547350,absorption current,吸收電流,,2020-12-01
11547351,absorption edge,吸收緣,,2020-12-01
11547352,absorption limit,吸收限,,2020-12-01
11547353,absorption refrigeration,吸收式製冷,,2020-12-01
11547354,absorption test,吸收[率]試驗,,2020-12-01
11547355,absorption-type inhibiter,吸收型抑制劑,,2020-12-01
11547356,absorption-type inhibitor,吸收型抑制劑,,2020-12-01
11547357,absorptivity,吸收性；吸收率,,2020-12-01
11547358,Abyssinian gold,阿比西尼亞金｛含Cu約90%、Zn8%之擬金黃銅｝,,2020-12-01
11547359,AC impedance,交流阻抗,,2020-12-01
11547360,accelerated aging,加速老化｛橡膠｝,,2020-12-01
11547361,accelerated cement,速凝水泥,,2020-12-01
11547362,accelerated gum,速成膠,,2020-12-01
11547363,accelerator,催速劑；加速器,,2020-12-01
11547364,acceptor,受子；受體；受素；接受器,,2020-12-01
11547365,acceptor impurity,受體不純物,,2020-12-01
11547366,acceptor level,受體能階,,2020-12-01
11547367,accessory mineral,附生礦物,,2020-12-01
11547368,accommodation,適應；調節；容納,,2020-12-01
11547369,accommodative intraocular lens,可調式人工水晶體,,2020-12-01
11547370,accumulation layer,堆積層,,2020-12-01
11547371,accumulator metal,鉛酸蓄電池合金｛鉛酸蓄電池電極用之鉛合金｝,,2020-12-01
11547372,accuracy,精度,,2020-12-01
11547373,accuracy test,精度試驗,,2020-12-01
11547374,acetabular cup,髖臼杯,,2020-12-01
11547375,acetate complexation,醋酸鹽錯合；醋酸鹽絡合,,2020-12-01
11547376,acetone,丙酮,,2020-12-01
11547377,acetylene,乙炔,,2020-12-01
11547378,acetylene black,乙炔碳黑｛磷酸燃料電池｝,,2020-12-01
11547379,acetylene tetrabromide,四溴化乙炔,,2020-12-01
11547380,Acheson furnace,艾其遜爐｛製碳化矽用電弧爐｝,,2020-12-01
11547381,Acheson process,艾其遜法｛用電弧爐製碳化矽｝,,2020-12-01
11547382,acicular cast iron,針狀鑄鐵,,2020-12-01
11547383,acicular powder,針狀粉末,,2020-12-01
11547384,acicular structure,針狀組織,,2020-12-01
11547385,acid,酸,,2020-12-01
11547386,acid Bessemer converter,酸性柏思麥轉爐,,2020-12-01
11547387,acid Bessemer process,酸性柏思麥法,,2020-12-01
11547388,acid Bessemer steel,酸性柏思麥鋼,,2020-12-01
11547389,acid brick,酸性磚,,2020-12-01
11547390,acid brittleness,酸洗脆性,,2020-12-01
11547391,acid bronze,耐酸青銅,,2020-12-01
11547392,acid dip,酸浸,,2020-12-01
11547393,acid earth,酸性土,,2020-12-01
11547394,acid electric arc furnace,酸性電弧爐,,2020-12-01
11547395,acid electric furnace,酸性電爐,,2020-12-01
11547396,acid electrolyte fuel cell,酸性電解質燃料電池,,2020-12-01
11547397,acid embossing,酸刻,,2020-12-01
11547398,acid etching,酸蝕,,2020-12-01
11547399,acid flux,酸性助熔劑,,2020-12-01
11547400,acid frosting,酸霜法,,2020-12-01
11547401,acid halide,酸性鹵化物；醯基鹵；鹵化醯基,,2020-12-01
11547402,acid hearth,酸性爐床；酸性爐膛,,2020-12-01
11547403,acid hydrolysis,酸性水解,,2020-12-01
11547404,acid lining,酸性襯；酸性爐襯,,2020-12-01
11547405,acid medium,酸性介質,,2020-12-01
11547406,acid metalized dye,含金屬酸性染料,,2020-12-01
11547407,acid number,酸值,,2020-12-01
11547408,acid open-hearth furnace,酸性平爐,,2020-12-01
11547409,acid open-hearth process,酸性平爐法,,2020-12-01
11547410,acid open-hearth steel,酸性平爐鋼,,2020-12-01
11547411,acid oxide,酸性氧化物,,2020-12-01
11547412,acid pickling,酸洗,,2020-12-01
11547413,acid pig iron,酸性生鐵,,2020-12-01
11547414,acid polishing,酸磨光,,2020-12-01
11547415,acid process,用酸作業,,2020-12-01
11547416,acid proof alloy,耐酸合金,,2020-12-01
11547417,acid proof cast iron,耐酸鑄鐵,,2020-12-01
11547418,acid refractory,酸性耐火材,,2020-12-01
11547419,acid refractory material,酸性耐火材料,,2020-12-01
11547420,acid resisting cast iron,耐酸鑄鐵,,2020-12-01
11547421,acid resisting enamel,抗酸琺瑯；抗酸搪瓷,,2020-12-01
11547422,acid resisting steel,耐酸鋼,,2020-12-01
11547423,acid slag,酸性渣,,2020-12-01
11547424,acid steel,酸性鋼,,2020-12-01
11547425,acid-core solder,酸心軟銲條,,2020-12-01
11547426,acidic component,酸性成分,,2020-12-01
11547427,acidic rock,酸性岩,,2020-12-01
11547428,acidity,酸度,,2020-12-01
11547429,acidolysis,酸解,,2020-12-01
11547430,acid-pickling inhibitor,酸洗抑蝕劑,,2020-12-01
11547431,acid-proof brick,耐酸磚,,2020-12-01
11547432,acid-proof cement,耐酸水泥,,2020-12-01
11547433,aconitic acid triester,鳥頭酸三酯,,2020-12-01
11547434,acoustic absorption coefficient,吸音係數,,2020-12-01
11547435,acoustic energy,音能,,2020-12-01
11547436,acoustic fatigue,音波疲勞｛亦稱sonic fatigue，為由噪音或亂氣流所產生之疲勞｝,,2020-12-01
11547437,acoustic impedance,音阻,,2020-12-01
11547438,acoustic isolation,隔音,,2020-12-01
11547439,acoustic mill,音控磨機,,2020-12-01
11547440,acoustic property,聲學性質,,2020-12-01
11547441,acoustic tile,吸音磚,,2020-12-01
11547442,acoustics,聲學,,2020-12-01
11547443,acousto-optic material,聲光材料,,2020-12-01
11547444,acrylonitrile butadiene styrene (ABS),丙烯腈－丁二烯－苯二烯共聚物,,2020-12-01
11547445,actin filament,肌動蛋白絲,,2020-12-01
11547446,actinide series,錒化合物系列,,2020-12-01
11547447,actinium (Ac),錒,,2020-12-01
11547448,actinolite,陽起石,,2020-12-01
11547449,actino-uranium,錒鈾,,2020-12-01
11547450,action spectrum,作用光譜,,2020-12-01
11547451,activated absorption,活性吸著,,2020-12-01
11547452,activated alumina,活性氧化鋁,,2020-12-01
11547453,activated atom,活性原子,,2020-12-01
11547454,activated carbon,活性碳,,2020-12-01
11547455,activated charcoal,活性炭；活性木炭,,2020-12-01
11547456,activated diffusion,活化擴散,,2020-12-01
11547457,activation,活性化；活化,,2020-12-01
11547458,activation analysis,活化分析,,2020-12-01
11547459,activation energy,活化能,,2020-12-01
11547460,activation overvoltage,活化過電壓,,2020-12-01
11547461,activation polarization,活化極化,,2020-12-01
11547462,activation-coupling technique,活化偶合技術,,2020-12-01
11547463,activator,活化劑,,2020-12-01
11547464,active carbon,活性碳,,2020-12-01
11547465,active clay,活性黏土,,2020-12-01
11547466,active material,活性材料,,2020-12-01
11547467,active region,活性區,,2020-12-01
11547468,active site,活性部位,,2020-12-01
11547469,active-passive metal,活性-鈍態金屬,,2020-12-01
11547470,active-passive transition,活性-鈍態轉換,,2020-12-01
11547471,activity,活性；活度,,2020-12-01
11547472,activity coefficient,活性係數,,2020-12-01
11547473,activity index,活性指數,,2020-12-01
11547474,actuator,致動器,,2020-12-01
11547475,acute inflammation,急性發炎,,2020-12-01
11547476,acute toxicity,急毒性,,2020-12-01
11547477,adapter brick,楔磚,,2020-12-01
11547478,adaptive immunity,適應性免疫,,2020-12-01
11547479,adaptor,接頭,,2020-12-01
11547480,adaptor molecule,承接分子,,2020-12-01
11547481,adatom,吸附原子,,2020-12-01
11547482,addition agent,添加劑,,2020-12-01
11547483,addition polymer,加成聚合體,,2020-12-01
11547484,addition polymerization,加成聚合,,2020-12-01
11547485,additive,添加劑,,2020-12-01
11547486,additive process,添加法,,2020-12-01
11547487,adenosine diphosphate (ADP),二磷酸腺苷,,2020-12-01
11547488,adenosine monophosphate (AMP),單磷酸腺苷,,2020-12-01
11547489,adenosine triphosphate (ATP),三磷酸腺苷,,2020-12-01
11547490,adherence test,黏著試驗,,2020-12-01
11547491,adherend,黏附體；黏著體；黏著物,,2020-12-01
11547492,adherens junction,黏著接合,,2020-12-01
11547493,adhesion,黏著；黏結,,2020-12-01
11547494,adhesion force,附著力,,2020-12-01
11547495,adhesion molecule,黏結分子,,2020-12-01
11547496,adhesion promoter,助黏劑；接著促進劑,,2020-12-01
11547497,adhesion protein,黏結蛋白,,2020-12-01
11547498,adhesion strength,附著強度,,2020-12-01
11547499,adhesion test,黏著試驗；接著試驗,,2020-12-01
11547500,adhesive,黏合劑；附著,,2020-12-01
11547501,adhesive composition,黏著劑組成,,2020-12-01
11547502,adhesive joint,黏著接點；黏著接合,,2020-12-01
11547503,adhesive mask technique,黏著遮罩技術,,2020-12-01
11547504,adhesive tape,黏膠帶,,2020-12-01
11547505,adhesive-coated paper,黏著劑塗覆紙,,2020-12-01
11547506,adiabatic calorimeter,絶熱卡計；絶熱式量熱計,,2020-12-01
11547507,adiabatic change,絕熱變化,,2020-12-01
11547508,adiabatic compression,絕熱壓縮,,2020-12-01
11547509,adiabatic cracking,絶熱裂解,,2020-12-01
11547510,adiabatic curve,絕熱曲線,,2020-12-01
11547511,adiabatic deformation,絕熱變形,,2020-12-01
11547512,adiabatic demagnetization,絕熱去磁,,2020-12-01
11547513,adiabatic elasticity,絕熱彈性,,2020-12-01
11547514,adiabatic equation,絕熱方程式,,2020-12-01
11547515,adiabatic expansion,絕熱膨脹,,2020-12-01
11547516,adiabatic gradient,絕熱梯度,,2020-12-01
11547517,adiabatic heating,絶熱加熱,,2020-12-01
11547518,adiabatic invariance,絕熱不變性,,2020-12-01
11547519,adiabatic invariant,絕熱不變量,,2020-12-01
11547520,adiabatic potential,絕熱電位；絕熱位能,,2020-12-01
11547521,adiabatic principle,絕熱原理,,2020-12-01
11547522,adiabatic process,絕熱過程,,2020-12-01
11547523,adiabatic system,絕熱系統,,2020-12-01
11547524,adiabatic true stress-strain curve,絶熱眞應力-應變曲線,,2020-12-01
11547525,adjustable die,可調模具,,2020-12-01
11547526,adjustable gauge,可調量規,,2020-12-01
11547527,adjustable mandrel,可調心軸,,2020-12-01
11547528,admiralty brass,海將黃銅,,2020-12-01
11547529,admiralty gun-metal,海將砲銅,,2020-12-01
11547530,admiralty metal,海將金屬,,2020-12-01
11547531,admixture,摻和物,,2020-12-01
11547532,adobe,土磚；晒乾磚,,2020-12-01
11547533,adsorbed film,吸附膜,,2020-12-01
11547534,adsorbed layer,吸附層,,2020-12-01
11547535,adsorption,吸附[作用],,2020-12-01
11547536,adsorption birefringence,吸附雙折射,,2020-12-01
11547537,adsorption chromatography,吸附層析法,,2020-12-01
11547538,adsorption energy,吸附能,,2020-12-01
11547539,adsorption isotherm,吸附等溫線,,2020-12-01
11547540,adularia,冰長石,,2020-12-01
11547541,advanced ceramics,精密陶瓷材料；尖端陶瓷材料,,2020-12-01
11547542,advanced gas-cooled reactor (AGR),進步型氣冷反應器,,2020-12-01
11547543,advanced material,尖端材料；先進材料,,2020-12-01
11547544,aegirite,鈍鈉輝石,,2020-12-01
11547545,aerated concrete,充氣混凝土,,2020-12-01
11547546,aeration,充氣[法],,2020-12-01
11547547,aeration cell,充氣電池,,2020-12-01
11547548,aerator,鬆砂機；充氣器 ；通風裝置,,2020-12-01
11547549,aerobic bacteria,好氧細菌,,2020-12-01
11547550,aeroclay,風簸黏土,,2020-12-01
11547551,aerogel,氣凝膠,,2020-12-01
11547552,aerograph,噴霧器；噴氣染色,,2020-12-01
11547553,aerolite,隕石,,2020-12-01
11547554,aerosol,氣溶膠；氣膠；霧劑,,2020-12-01
11547555,aerosol pyrolysis,氣溶膠熱解,,2020-12-01
11547556,aerosol reactor,氣溶膠反應器,,2020-12-01
11547557,aerosol synthesis,氣溶膠合成,,2020-12-01
11547558,aerosol-gel process,氣溶膠凝膠製程,,2020-12-01
11547559,aerosol-spray coating,氣溶膠噴塗；氣溶膠噴塗層,,2020-12-01
11547560,aerospace application,太空用途,,2020-12-01
11547561,aerospace corrosion,太空腐蝕,,2020-12-01
11547562,aerospace material,太空材料,,2020-12-01
11547563,Aerospace Material Specification (AMS),太空材料規格｛美國｝,,2020-12-01
11547564,aerugo,銅綠,,2020-12-01
11547565,affinity,親和性,,2020-12-01
11547566,affinity laws of pump,泵親和定律,,2020-12-01
11547567,after blow,後期吹煉；後期吹風,,2020-12-01
11547568,after contraction,後收縮,,2020-12-01
11547569,afterchrome method,鉻酸鹽後處理法,,2020-12-01
11547570,after-treatment,後處理,,2020-12-01
11547571,agalmatolite,壽山石,,2020-12-01
11547572,agalmatolite brick,蜡石磚；壽山石磚,,2020-12-01
11547573,agar,洋菜；洋菜凍,,2020-12-01
11547574,agar-agar,洋菜；洋菜凍,,2020-12-01
11547575,agarose,洋菜糖；瓊脂糖,,2020-12-01
11547576,agate,瑪瑙,,2020-12-01
11547577,age,老化,,2020-12-01
11547578,age hardening,時效硬化,,2020-12-01
11547579,age resister,抗老劑,,2020-12-01
11547580,agglomerate,團粒；團聚粒,,2020-12-01
11547581,agglomerated structure,聚結組織,,2020-12-01
11547582,agglomerating,凝聚,,2020-12-01
11547583,agglomeration,凝聚；軟凝聚；軟聚結；軟結塊,,2020-12-01
11547584,aggregate,凝聚體；聚集體；團聚體；粒料；骨材；硬凝聚；硬聚結；硬結塊,,2020-12-01
11547585,aggregate sculpture,凝聚體塑像,,2020-12-01
11547586,aging,老化；時效,,2020-12-01
11547587,aging crack,時效裂紋；時效裂痕,,2020-12-01
11547588,aging range,時效溫度範圍,,2020-12-01
11547589,aging test,老化試驗；時效試驗,,2020-12-01
11547590,agitation,攪拌,,2020-12-01
11547591,agitator,攪拌器,,2020-12-01
11547592,Ag-oxide-H2 cell,氧化銀-氫氣電池,,2020-12-01
11547593,A-grain,高鋁顆粒,,2020-12-01
11547594,agricultural application,農業用途,,2020-12-01
11547595,agricultural steel,農具鋼｛0.25%-0.5%C｝,,2020-12-01
11547596,aguadag,膠態石墨,,2020-12-01
11547597,Aharanov-Bohm effect,阿哈拉諾夫-玻姆效應,,2020-12-01
11547598,air,空氣,,2020-12-01
11547599,air analysis,空氣分析,,2020-12-01
11547600,air analyzer,空氣分析器,,2020-12-01
11547601,air atomization,空氣霧化,,2020-12-01
11547602,air belt,風帶； 風箱,,2020-12-01
11547603,air bending,空中彎折,,2020-12-01
11547604,air blast,鼓風,,2020-12-01
11547605,air blast quenching,強風淬火,,2020-12-01
