ID,英文名稱,中文名稱,圖片,備註,更新日期
161612,Populus nigra L.;black poplar,黑楊,,,2012-11-26
161613,Populus maximowiczii A.Hery;Japan poplar,遼楊;臭梧桐;白楊(唐本),,,2012-11-26
161614,Populus laurifolia Ledeb.;bitter popular,苦楊,,,2012-11-26
161615,Populus lasiocarpa Oliv.;P.fargesii Franch.,河北楊;椵楊;串楊 大葉楊,,,2012-11-26
161616,Populus hopeieneis Hu et Chow,胡楊,,,2012-11-26
161617,Populus diversifolia Schrenk;P.euphratica Oliv.,胡楊;胡桐,,,2012-11-26
161618,Populus deltoides Marsh.;cottonwood,寬葉白楊,,,2012-11-26
161619,Populus davidiana Dode;P.tremula L.var.davidiana(Dode)Schneid.,山楊,,,2012-11-26
161620,Populus cathyana Rehd.,青楊(救荒);小葉楊(圖考),,,2012-11-26
161621,Populus canadensis Moench.,加拿大楊,,,2012-11-26
161622,Populus alba L.;white poplar;silver-leaved poplar,銀白楊,,,2012-11-26
161623,Populus adenopoda Maxim.;Chinese aspen;white poplar;abele,響葉楊,,,2012-11-26
161624,Populus abele;aspen;poplar;cotton wood,楊樹屬(楊柳科),,,2012-11-26
161625,populin,白楊苷;白楊素;苯甲醯柳苷,,,2012-11-26
161626,population(Johannsen 1903),族群;集團,,,2012-11-26
161627,population systems,族群系統,,,2012-11-26
161628,population size;breeding size,族群大小,,,2012-11-26
161629,population pressure,族群壓力,,,2012-11-26
161630,population pattern of association,族群聯合型,,,2012-11-26
161631,population intensity,族群強度,,,2012-11-26
161632,population integration,族群綜合;族群自己完成性,,,2012-11-26
161633,population growth,族群成長,,,2012-11-26
161634,population gradation,族群等級,,,2012-11-26
161635,population genetics,族群遺傳學,,,2012-11-26
161636,population fluctuation,族群變動,,,2012-11-26
161637,population explosion,族群暴增,,,2012-11-26
161638,population equilibrium;genetic equilibrium,族群平衡,,,2012-11-26
161639,population ecology,族群生態學,,,2012-11-26
161640,population dynamics,族群動態 ,,,2012-11-26
161641,population depression,族群減退,,,2012-11-26
161642,population density,族群密度,,,2012-11-26
161643,population curve,族群曲線,,,2012-11-26
161644,population count,族群計數,,,2012-11-26
161645,population contraction,族群衰退,,,2012-11-26
161646,population cage,族群飼育籠,,,2012-11-26
161647,population analysis,族群分析,,,2012-11-26
161648,population,族群波動;族群大小周期[性][的]婆動,,,2012-11-26
161649,poptic cell,胃酶細胞,,,2012-11-26
161650,poppy;Papaver,罌粟,,,2012-11-26
161651,poppy seed oil,罌粟油,,,2012-11-26
161652,poppy family;Papaveraceae,罌粟科,,,2012-11-26
161653,Popowia pisocarpa Endl.,嘉陵花(蔣英),,,2012-11-26
161654,Popowia,嘉陵花屬(番荔枝科),,,2012-11-26
161655,poplar;Populus,楊樹,,,2012-11-26
161656,pop corn;Zea mays L. var.everta Bailey;Zea everta Sturt,爆粒種玉蜀黍,,,2012-11-26
161657,poongaoil pongamia;Pongamia pinnata Merr.,水黃皮,,,2012-11-26
161658,Pontederiaceae;Pickerel-weed family,雨久花科;鳳眼蓮科,,,2012-11-26
161659,ponkan;Chinese honey;wanurco;Citrus poonensis Tanaka,冇柑;椪柑,,,2012-11-26
161660,Pongamia pinnata(L.)Merr;poongaoil pongamia,水黃皮,,,2012-11-26
161661,Pongamia,水黃皮屬(豆科),,,2012-11-26
161662,pondweed,眼子菜及一切水中雜草,,,2012-11-26
161663,pond-apple;monkey-apple;Annona glabra L.,圓滑番荔枝,,,2012-11-26
161664,pond weed family;Potamogetonaceae,眼子菜科,,,2012-11-26
161665,pond scums;Spirogyra nitida Link,水綿,,,2012-11-26
161666,pond lily;water lily;water nymph;Nymphaea,水蓮;睡蓮,,,2012-11-26
161667,pond cypress;Taxodium ascendens Brongn.,池柏,,,2012-11-26
161668,Poncirus trifoliata Raf.trifoliate orange,枸橘(綱目);枳殼,,,2012-11-26
161669,pomology,果樹園藝學,,,2012-11-26
161670,Pomoideae,梨亞科(薔薇科),,,2012-11-26
161671,pomoea dasysperma Jacp.,五爪龍(H.M.),,,2012-11-26
161672,pomiferous,有仁果的,,,2012-11-26
161673,Pometia pinnata Forst;Fiji longan;kasai;Asam kawany,番龍眼;臺東龍眼,,,2012-11-26
161674,Pometia,番龍眼屬(無患子科),,,2012-11-26
161675,pomegranate family;Punicaceae,安石榴科,,,2012-11-26
161676,pomegranate;delima;punica granatum L.,安石榴;石榴,,,2012-11-26
161677,pome(pomum),梨果;仁果,,,2012-11-26
161678,pomaceous,梨果的;仁果的,,,2012-11-26
161679,Polyzonieae,櫛箭藻亞科(紅),,,2012-11-26
161680,polyvinyl chloride;PVC,聚氯乙烯,,,2012-11-26
161681,polyvalent serum,多價免疫血清,,,2012-11-26
161682,polyvalent chromosomes;plurivalent chromosomes,多價染色體,,,2012-11-26
161683,polyvalent antibody,多價抗體,,,2012-11-26
161684,polyuronide hemicellulose,多脲亞纖維素,,,2012-11-26
161685,polytypism,多型性,,,2012-11-26
161686,polytypic(Mayr 1942),多型的;有一個以上亞種的,,,2012-11-26
161687,polytypic species,多型種,,,2012-11-26
161688,polytypic evolution,多型的演化,,,2012-11-26
161689,polytropic,(病毒之)可侵入數種組織的,,,2012-11-26
161690,Polytrichum;fair-cup moss,土馬騣屬;金髮蘚,,,2012-11-26
161691,Polytrichum strictum Banks,直葉金髮蘚,,,2012-11-26
161692,Polytrichum piliferum C.Mull,毛尖金髮蘚,,,2012-11-26
161693,Polytrichum juniperinum Willd.,檜葉大金髮蘚,,,2012-11-26
161694,Polytrichum formosum Hedw.,擬大金髮蘚,,,2012-11-26
161695,Polytrichum commune Hedw.,大金髮蘚;土馬騣(嘉祐本草);杉蘚(日本),,,2012-11-26
161696,Polytrichum alpinum L.,高山金髮蘚,,,2012-11-26
161697,Polytrichiidae,金髮蘚類,,,2012-11-26
161698,Polytrichaceae,1.金髮蘚科2.土馬騣科3.杉蘚科(日本),,,2012-11-26
161699,polytopic(Mayr 1963),異地同型(分隔甚遠而具有同一表現型的生物群),,,2012-11-26
161700,polytopic subspecies,異地同型亞種,,,2012-11-26
161701,polytomous branching,多軸分枝,,,2012-11-26
161702,polytocous,年年結果的,,,2012-11-26
161703,Polythrinicium trifolii Schmidt;cymadothea trifolii(Persoon)Woef,紅花、白花、瑞典三葉草、紫花三葉草煤點病菌,,,2012-11-26
161704,polythalmous gall,多室癭,,,2012-11-26
161705,Polythrinicium,連香樹斑葉病菌屬(不),,,2012-11-26
161706,polythalmic fruit,複果;聚花果,,,2012-11-26
161707,polythalmic,多雌花同苞的,,,2012-11-26
161708,polyteny(Koltzoff 1934),多絲性,,,2012-11-26
161709,polytenization,多絲化,,,2012-11-26
161710,polytenic pairing,多絲對合;多絲聯會,,,2012-11-26
161711,polytenic (Koltzoff 1934),多絲的,,,2012-11-26
161712,polytene nucleus,多絲核,,,2012-11-26
161713,polytene chromosome;polytenic chromosome,多絲染色體,,,2012-11-26
161714,polytaxic,多趨性,,,2012-11-26
161715,polysymmetry,多面對稱的,,,2012-11-26
161716,polysymmetrical,多面對稱的,,,2012-11-26
161717,polystylous,多花柱的,,,2012-11-26
161718,Polystigma rubrum Persoon,李葉腫病菌,,,2012-11-26
161719,Polystigma ochraceum(Wahlenbery)Sacc.,灰葉稠梨紅點病菌,,,2012-11-26
161720,Polystigma,李葉腫病菌屬(囊),,,2012-11-26
161721,Polystictus polyzonus Persoon;Coriolus polyzonus(Persoon)Imazeki,櫻類瓦蕈病菌,,,2012-11-26
161722,Polystictus,瓦蕈屬(擔),,,2012-11-26
161723,Polystichum tsus-simense J. Sm.,對馬耳蕨,,,2012-11-26
161724,Polystichum tripteron(Kze.) Presl,三叉耳蕨;蛇舌蕨,,,2012-11-26
161725,Polystichum thomsoni Bedd.,尾葉耳蕨,,,2012-11-26
161726,Polystichum subobliquum Tagawa,知本耳蕨,,,2012-11-26
161727,Polystichum subauriculatum Tagawa,擬韓氏耳蕨,,,2012-11-26
161728,Polystichum stenophyllum Christ var.abbreviatum Tagawa,芽胞小耳蕨,,,2012-11-26
161729,Polystichum stenophyllum Christ,芽胞耳蕨,,,2012-11-26
161730,Polystichum squarrosum(.F)ee,多鱗耳蕨,,,2012-11-26
161731,Polystichum spinescens Tagawa,刺耳蕨,,,2012-11-26
161732,Polystichum rectipinnum Hay.,直葉耳蕨,,,2012-11-26
161733,Polystichum pseudo-stenophyllum Tagawa,玉山小耳蕨,,,2012-11-26
161734,Polystichum prescottianum Morre,南湖耳蕨,,,2012-11-26
161735,Polystichum piceoaceum Tagawa,黑鱗耳蕨,,,2012-11-26
161736,Polystichum parvipinnulum Tagawa,尖葉耳蕨,,,2012-11-26
161737,Polystichum omeiense C.Chr,峨嵋耳蕨;草苓子,,,2012-11-26
161738,Polystichum nepalense C.Chr,軟骨耳蕨,,,2012-11-26
161739,Polystichum neolobatum Nakai var.brevipinnum Tagawa,全緣耳蕨,,,2012-11-26
161740,Polystichum neolobatum Nakai,草葉耳蕨;新裂耳蕨,,,2012-11-26
161741,Polystichum morii Hay.,玉山耳蕨,,,2012-11-26
161742,Polystichum makinoi Tagawa,黑鱗耳蕨;黑鱗大耳蕨,,,2012-11-26
161743,Polystichum lepidocarlon J.Sm.,鞭葉耳蕨,,,2012-11-26
161744,Polystichum lachenensse Bedd.,高山耳蕨,,,2012-11-26
161745,Polystichum kodamae Tagawa,兒玉氏耳蕨,,,2012-11-26
161746,Polystichum horridipinnum diels,針葉耳蕨,,,2012-11-26
161747,Polystichum hecatopterum Diels,芒齒耳蕨,,,2012-11-26
161748,Polystichum hancockii(Hance)Diels,小三葉耳蕨;韓氏耳蕨,,,2012-11-26
161749,Polystichum gladiipinnum,關山耳蕨,,,2012-11-26
161750,Polystichum fukuyamae tagawa,福山氏耳蕨,,,2012-11-26
161751,Polystichum fortunei Nakai,貫眾,,,2012-11-26
161752,Polystichum formosanum Rosenst，Tagawa,臺灣耳蕨,,,2012-11-26
161753,Polystichum falcatum Diels,大耳蕨;海濱桫欏,,,2012-11-26
161754,Polystichum falcatipinum Hay.,鐮葉耳蕨,,,2012-11-26
161755,Polystichum eximium C.Chr.,阿里山耳蕨,,,2012-11-26
161756,Polystichum discretum(Don)Diels,線鱗耳蕨,,,2012-11-26
161757,Polystichum deltodon(Bak.)Diels,對生耳蕨,,,2012-11-26
161758,Polystichum deltodon Diels var.pseudo-deltodon Tagawa,擬三角耳蕨,,,2012-11-26
161759,Polystichum craspedosarum(Maxim.)Diels,鞭葉耳蕨,,,2012-11-26
161760,Polystichum carvifolium C.Chr.,圓錐耳蕨,,,2012-11-26
161761,Polystichum C.Chr.var.subbipinnatum Tagawa,蓬萊耳蕨,,,2012-11-26
161762,Polystichum biaristatum Moore,三尖耳蕨,,,2012-11-26
161763,Polystichum aucleatum Schott.,細葉耳蕨,,,2012-11-26
161764,Polystichum alcicorne (Bak.)Diels,角狀耳蕨,,,2012-11-26
161765,Polystichum acutidens Christ,尖齒耳蕨;臺東耳蕨,,,2012-11-26
161766,Polystichum aculeatum Schott.var.japonicum Christ,毛蕨(名醫類案),,,2012-11-26
161767,Polystichum,耳蕨屬(鱗毛蕨科),,,2012-11-26
161768,Polystichopsispseudo-aristata Tagawa,小葉複葉耳蕨,,,2012-11-26
161769,polystichous,排列成許多條或許多行的,,,2012-11-26
161770,Polystichopsis subrflexipinna Shieh,擬倒生複葉耳蕨,,,2012-11-26
161771,Polystichopsis quardripinnata Shieh,毛苞複葉耳蕨,,,2012-11-26
161772,Polystichopsis nigrospinosa Shieh,黑刺複葉耳蕨,,,2012-11-26
161773,Polystichopsis hasseltii Ching,琉球複葉耳蕨,,,2012-11-26
161774,Polystichopsis festina Shieh,臺灣兩面複葉耳蕨,,,2012-11-26
161775,Polystichopsis dimorphylla Shieh,異葉複葉耳蕨,,,2012-11-26
161776,Polystichopsis diffracta Shieh,倒生複葉耳蕨,,,2012-11-26
161777,Polystichopsis cavalerii Tagawa,柯氏複葉耳蕨,,,2012-11-26
161778,Polystichopsis aristata Holtt.,細葉複葉耳蕨,,,2012-11-26
161779,Polystichopsis amabilis Tagawa,大複葉耳蕨,,,2012-11-26
161780,Polystichopsis amabilis Tagaea Var.yakushim-ensis Tagawa,屋久島複葉耳蕨,,,2012-11-26
161781,Polystichopsis,複葉耳蕨屬,,,2012-11-26
161782,polystele,多條中心柱,,,2012-11-26
161783,polyspory,多孢子現象,,,2012-11-26
161784,polystachyous,﹝有許﹞多穗的,,,2012-11-26
161785,polysporous,多孢子的,,,2012-11-26
161786,polyspore(Renner，1916)gonospore,減數無性胞子,,,2012-11-26
161787,Polyspora lini Lafferty,亞麻褐變病菌,,,2012-11-26
161788,polysporangium,多孢子囊,,,2012-11-26
161789,Polyspora Gordonia,大頭茶屬(山茶科),,,2012-11-26
161790,Polyspora chrysandra(Cowan)Hu,雲南山枇花,,,2012-11-26
161791,Polyspora balansae(Pitard.)Hu,海南大頭茶,,,2012-11-26
161792,Polyspora axillaris(Roxb.)Sweet,大頭茶,,,2012-11-26
161793,polyspindle,多紡錘體,,,2012-11-26
161794,Polysphondylium,珠灰黴屬(黏),,,2012-11-26
161795,polyspermy,多精受精;多精入卵,,,2012-11-26
161796,polyspermia,產生過多的精子,,,2012-11-26
161797,Polysomy,多染色體性,,,2012-11-26
161798,polysomic(Blakeslee 1921),多染色體的,,,2012-11-26
161799,polysomic inheritance,多染色體遺傳,,,2012-11-26
161800,polysomaty,體細胞多倍體化,,,2012-11-26
161801,polysome(Warner，Rich & Hall. 1962);polyribosome,複核糖體;多核糖體,,,2012-11-26
161802,polysomatic(Lauglet 1927),雜倍體(組織或個體細胞中並列著有二位性與多倍性的細胞),,,2012-11-26
161803,polysiphonous type,多管型,,,2012-11-26
161804,polysiphonous,多管的,,,2012-11-26
161805,Polysiphonieae,絲藻亞科(紅),,,2012-11-26
161806,Polysiphonia,紅絲藻屬(紅),,,2012-11-26
161807,Polysiphondylium violaceum Brefeld,紫圓灰菌(黏),,,2012-11-26
161808,Polysiphondylium,圓灰菌屬(黏),,,2012-11-26
161809,polysepalous,有多數萼片的,,,2012-11-26
161810,polysepalous calyx,多片萼,,,2012-11-26
161811,Polyscias,福祿桐屬,,,2012-11-26
161812,Polysaccharide;polyose,多醣類,,,2012-11-26
161813,polyribosome(Warner Rich & Hall 1962); polyose,多核醣體,,,2012-11-26
161814,Polyporus umbellatus Fr.,豬苓(本經)(擔，帽菌類),,,2012-11-26
161815,Polyporus schweinitzii Fries;Phaeolus schwein-itzii(Fries)Patouillard,落葉松腐心病菌,,,2012-11-26
161816,Polyporus officinalis Fries;Larch ageric,落葉松蕈(擔，帽菌類),,,2012-11-26
161817,Polyporus igniarius Fries,葡萄猝死病菌,,,2012-11-26
161818,Polyporus frondosus Fr.,舞蕈,,,2012-11-26
161819,Polyporus cinnabarinus Fries;Trametes cinnab-arina(Jacquin)Fries,櫻類朱蕈病菌,,,2012-11-26
161820,Polyporus caudicinus Schroter;Laetiporus Sulphreus(Fries)Bondarzew et Singer,梨幹心腐病菌,,,2012-11-26
161821,Polyporus,多孔蕈屬;落葉松蕈屬,,,2012-11-26
161822,polyporous,多孔的,,,2012-11-26
161823,polyporoid,似多孔菌的,,,2012-11-26
161824,Polyporeae,多孔菌亞科;猢猻座蕈亞科,,,2012-11-26
161825,Polyporaceae,多孔菌科(菌蕈目);猢猻座蕈科,,,2012-11-26
161826,polypolid species,多倍體種,,,2012-11-26
161827,Polypodium virginianum L.,東北水龍骨,,,2012-11-26
161828,Polypodium transpiananense Yamam.,疎毛水龍骨,,,2012-11-26
161829,Polypodium thunbergianum Makino,瓦葦,,,2012-11-26
161830,Polypodium raishaense Ros.,大葉水龍骨,,,2012-11-26
161831,Polypodium pseudoamoenum Ching;P.amoenum var.chinense(Christ)Ching,假友水龍骨,,,2012-11-26
161832,Polypodium nipponicum Mett.,水龍骨;石蠶;石豇豆;青石蓮,,,2012-11-26
161833,polypodium microrhizoma Clarke,栗柄水龍骨,,,2012-11-26
161834,Polypodium lingua Sw.,石葦(本草綱目);石蘭(本草綱目);石皮(名醫別錄),,,2012-11-26
161835,Polypodium L.,歐亞水龍骨,,,2012-11-26
161836,Polypodium hastatum Thunb.,鵝掌金星草;鵝腳草(蕨);七星草(本草綱目),,,2012-11-26
161837,Polypodium formosanum Bak.,臺灣水龍骨,,,2012-11-26
161838,Polypodium eusatum Thunb.,水石葦,,,2012-11-26
161839,Polypodium deilsianum C.Chr.,川水龍骨,,,2012-11-26
161840,Polypodium argutum Wall.,尖齒水龍骨,,,2012-11-26
161841,Polypodium anoenum var.pilosa Clarke,柔毛水龍骨,,,2012-11-26
161842,Polypodium amoenum Wall.,友水龍骨;阿里山水龍骨,,,2012-11-26
161843,Polypodium amoenum var.duclouxii(Christ)Ching,紅杆水龍骨,,,2012-11-26
161844,Polypodium,水龍骨屬;瓦葦屬,,,2012-11-26
161845,Polypodiinae,瓦葦族,,,2012-11-26
161846,Polypodiopsis,(鳳尾蘚屬)多枝鳳尾蘚亞屬,,,2012-11-26
161847,Polypodieae,瓦葦亞族,,,2012-11-26
161848,polypodial branching,多軸分枝,,,2012-11-26
161849,Polypodiaceae,水龍骨科;瓦葦科,,,2012-11-26
161850,polyploidy berrding,多倍體育種法,,,2012-11-26
161851,polyploidy,多倍性;倍數性,,,2012-11-26
161852,polyploidization,(染色體)多倍體化,,,2012-11-26
161853,polyploid(Winkler 1916),(染色體)多倍體;多元體,,,2012-11-26
161854,polyploid series,多倍體系列,,,2012-11-26
161855,polyploid plant,多倍體植物,,,2012-11-26
161856,polyploid perse,多倍體自身,,,2012-11-26
161857,polyploid level,多倍體級,,,2012-11-26
161858,polyploid complex,多倍體複合群,,,2012-11-26
161859,polyploid agent,多倍體誘變物質,,,2012-11-26
161860,polyplastic,多塑性的,,,2012-11-26
161861,polyplanetism,多次游泳性,,,2012-11-26
161862,polyphyllous,多葉的,,,2012-11-26
161863,polyphyletic;polygenetic,多源的,,,2012-11-26
161864,polyphyletic evolution,多源演化,,,2012-11-26
161865,polyphylesis,多源發生,,,2012-11-26
161866,polyphosphoric acid;metaphosphoric acid,多磷酸;偏磷酸,,,2012-11-26
161867,polypheny(Haecker 1925);pleiotropy,多效性;表現多型,,,2012-11-26
161868,polyphenolase,多酚酶,,,2012-11-26
161869,polyphenol oxidase,多酚氧化醇,,,2012-11-26
161870,polyphasy,多相性,,,2012-11-26
161871,polyphasic disperse phase,多相分散態,,,2012-11-26
161872,polyphasic,多相的,,,2012-11-26
161873,polypetaly,多瓣性,,,2012-11-26
161874,polypetalous flower,多瓣花,,,2012-11-26
161875,polypetalous,多瓣的,,,2012-11-26
161876,Polypetalae,多瓣類,,,2012-11-26
161877,polypeptide chain,多肽鏈;多胜鏈,,,2022-05-26
161878,polypeptide,多肽 ;多胜 ,,,2012-11-26
161879,polypeptidase,多肽酶 :多胜酶,,,2012-11-26
161880,polyparasitism,多寄生性,,,2012-11-26
161881,polyoxybiotic,多氧性的,,,2012-11-26
161882,polyovulation,多排卵,,,2012-11-26
161883,Polyosma cambodiana Gagnep.,多香木,,,2012-11-26
161884,Polyosma,多香木屬(虎耳草科),,,2012-11-26
161885,polyose;polysaccharide,多醣類,,,2012-11-26
161886,Polyopess,多叉紅藻,,,2012-11-26
161887,polyoicous,雌雄雜株,,,2012-11-26
161888,polynucleotide phosphorylase,多核苷酸磷酸,,,2012-11-26
161889,polynucleotide ligase(Weiss & Richardson 1967),多核苷酸聯繫,,,2012-11-26
161890,polynucleotide,多核 苷酸,,,2012-11-26
161891,polynucleotidase,多核苷酸酶,,,2012-11-26
161892,polynucleolar,多核仁的,,,2012-11-26
161893,polynucleate,多核的,,,2012-11-26
161894,polynuclear leucocyte,多核白血球,,,2012-11-26
161895,polynomials,多項式,,,2012-11-26
161896,polynomial distribution,多項分布,,,2012-11-26
161897,polynemic,(染色體)多絲的,,,2012-11-26
161898,polynomial curves,多項式曲線,,,2012-11-26
161899,polymyxin,多黏根菌素(在Bacillus polymyxa培養液中發現的抗菌性多鈦類有A~E等),,,2012-11-26
161900,polymorphoonuclear cell,多型核細胞,,,2012-11-26
161901,polymorphonuclear leucocyte,多型核白血球,,,2012-11-26
161902,polymorphism,多型性;多型現象,,,2012-11-26
161903,polymorphic species,多型種,,,2012-11-26
161904,polymorphic nucleus,多型核,,,2012-11-26
161905,polymorphic leaf,多型葉,,,2012-11-26
161906,polymodal curve,多頂曲線,,,2012-11-26
161907,polymorphic colony,多型聚落,,,2012-11-26
161908,polymitosis(Beadle 1933),多次有絲分裂;重複無性分裂,,,2012-11-26
161909,polymery;polymeric gene;polygene;multiple gene,等效異位基因,,,2012-11-26
161910,polymerous,多數的;多出的,,,2012-11-26
161911,Polymerodon,玻利維亞異毛蘚屬(于),,,2012-11-26
161912,polymerization,聚合作用,,,2012-11-26
161913,polymerism,聚合性,,,2012-11-26
161914,polymeric gene(Nillson-Ehle 1908)multiple genes;polygene;polymery,等效異位基因;多基因;複基因,,,2012-11-26
161915,polymerase,聚合物酶;重合體酶,,,2012-11-26
161916,polymer,聚合物;聚合體;多重體,,,2012-11-26
161917,polykinetic;polycentric,(染色體)複著絲點的;多中節的,,,2012-11-26
161918,polykaryotic,多核細胞的,,,2012-11-26
161919,polykaryon,多核體,,,2012-11-26
161920,Polykaryocytosis,多核細胞形成,,,2012-11-26
161921,polykaryoctye,多核細胞,,,2012-11-26
161922,polyinfertion,多種菌感染;混合感染,,,2012-11-26
161923,polyhybrid(de Vries 1900),多對基因雜種;多性狀雜種,,,2012-11-26
161924,polyhybrid ratio,多對基因雜種分離比,,,2012-11-26
161925,polyhexose;polysaccharides,多醣類,,,2012-11-26
161926,polyhedral disease,多角體病,,,2012-11-26
161927,polyhedral body,多角體,,,2012-11-26
161928,polyhedral cell,多角細胞,,,2012-11-26
161929,polyhaploid(Katayama 1935),多倍單元體,,,2012-11-26
161930,polyhalinous,多鹽的,,,2012-11-26
161931,polygyny,一雄多雌(一個雄性前核與二或二個以上的雌性前核相結合),,,2012-11-26
161932,polygrynous,多雌的,,,2012-11-26
161933,polygraph,多種波動描寫器,,,2012-11-26
161934,Polygonum;bistort;kontweed;Joint Weed;Smart weed;fleece flower,蓼屬,,,2012-11-26
161935,Polygonum viviparum L.,珠芽蓼;山高梁;零餘子;珍珠菜,,,2012-11-26
161936,Polygonum viscosum Buch.-Ham.,黏毛蓼;香蓼(日本),,,2012-11-26
161937,Polygonum virginianum L.,金線草,,,2012-11-26
161938,Polygonum tinclorium Ait.;Persicaria tinctorium Lour.;Chinese indigo,藍(本經，綱目);蓼藍,,,2012-11-26
161939,Polygonum thynbergii S.et Z.,戰葉蓼;溝蕎麥(日本),,,2012-11-26
161940,Polygonum tenuicaule Biss.et Moore,紫蔘(本經);馬行(別錄);牡蒙;童腸;眾戎;五鳥花(綱目),,,2012-11-26
161941,Polygonum sufftuum Maxim.,支柱蓼;九年造,,,2012-11-26
161942,Polygonum sphaerostachyum Meisn.,圓穗蓼,,,2012-11-26
161943,Polygonum sieboldii Meisn.,箭葉蓼,,,2012-11-26
161944,Polygonum sibiricum Maxim.,西伯利亞蓼；剪刀股,,,2012-11-26
161945,Polygonum senticosum (Meisn.)Franch.et Savat.,刺蓼,,,2012-11-26
161946,Polygonum sachalinense Fr.Schm,大虎杖；庫頁島虎杖,,,2012-11-26
161947,Polygonum runcinatum Buch.-Ham.,赤脛散;散紅丹,,,2012-11-26
161948,Polygonum persicaria L.,馬蓼(本草綱目);春蓼(日本),,,2012-11-26
161949,Polygonum Reynoutria Makino,虎杖(別錄);蛇爾草(拾遺),,,2012-11-26
161950,Polygonum perfoliatum L.,杠板歸;刺犁頭;蛇倒退,,,2012-11-26
161951,Polygonum paleaceum Wall.,草血褐,,,2012-11-26
161952,Polygonum orientale L.var.pilosum Meisn.;princes-feather,(詩經);紅草(毛經);紅蓼;龍古(爾 雅);馬蓼(陸疏);水葒(本經),,,2012-11-26
161953,Polygonum orientale L.,葒草;天蓼(別錄);游龍,,,2012-11-26
161954,Polygonum orientale L.,葒蓼;東方蓼,,,2012-11-26
161955,Polygonum officinale All.;P.japonicum Moll.et Dence.,萎蕤,,,2012-11-26
161956,Polygonum nodosum Perl.;Persicaria nodosa Opiz,大犬蓼(日本),,,2012-11-26
161957,Polygonum nepalense Meisn.,尼爾蓼;野蕎麥草,,,2012-11-26
161958,Polygonum multiflorum Thunb.,何首烏(開寶);夜交藤;赤葛;九真藤(綱目);馬肝石(本草綱目);紅內消(本草綱目);地精(藥材學);多花蓼,,,2012-11-26
161959,Polygonum mandshuricum Skv.,普通蓼(中藥誌),,,2012-11-26
161960,Polygonum maackianum Regel,長戟葉蓼,,,2012-11-26
161961,Polygonum lapathifolium L. var.salicifolium Sibthorp;Fructus Polygoni Salicifolii,柳葉蓼;水紅花;水紅蓼(藥材學),,,2012-11-26
161962,Polygonum lapathifolium L.,酸模葉蓼;旱苗蓼,,,2012-11-26
161963,Polygonum japonicum meisn.,蠶爾草(本草拾遺),,,2012-11-26
161964,Polygonum hydropiper L.var.laetevirens Makion,青蓼,,,2012-11-26
161965,Polygonum hydropiper L.var.maxino-wiczii Mak.,細葉蓼,,,2012-11-26
161966,Polygonum hydropiper L.forma aguatiarm Makino;P.flaccidum Roxb.,水蓼(唐本);辣蓼,,,2012-11-26
161967,Polygonum hydropiper L.f.purpurascens Mak.,紅蓼,,,2012-11-26
161968,Polygonum hydropiper L.,蓼(本草經),,,2012-11-26
161969,Polygonum heterophylum L. P.aviculare L.var.vegetum Ledeb.,異葉蓼(中藥誌),,,2012-11-26
161970,Polygonum giganteum Dietr.var.thunbergii Maxim.,重樓;黃精(別錄);雞格;龍銜(廣雅);垂珠;馬箭,,,2012-11-26
161971,Polygonum filiforme Thunb.,毛蓼(拾遺),,,2012-11-26
161972,Polygonum divarcatum L.,叉分蓼,,,2012-11-26
161973,Polygonum dissitiflorum Hemsl.,稀花蓼,,,2012-11-26
161974,Polygonum cuspidatum S.et Z.,川筋龍;酸湯杆;花斑竹根;虎杖;酸杖(本草綱目);黃藥子;活血丹;紫金龍;斑杖(藥材學),,,2012-11-26
161975,Polygonum convoluvlus L.,卷莖蓼;蕎麥葛(日本),,,2012-11-26
161976,Polygonum conspicuum Nakai;Persicaria conspieua Nakai,蠶爾草,,,2012-11-26
161977,Polygonum chinensis L.var. thunber-gianum Meisn.;Fagopyrum cymosum Meisn.,赤地利(唐本),,,2012-11-26
161978,Polygonum chinensis L.,火炭母;黃鱔藤;暈藥,,,2012-11-26
161979,Polygonum chinense L. var. umbellatum Makino,水炭母草(圖經),,,2012-11-26
161980,Polygonum caespitosum Bl.,叢枝蓼,,,2012-11-26
161981,Polygonum bungeanum Turcz.,柳葉刺蓼,,,2012-11-26
161982,Polygonum blumei Meisn.,犬蓼(日本),,,2012-11-26
161983,Polygonum bistorta L.;,紫參;蚤休(本經);秦參;紫河草(圖經本草);重樓~【牛+龍】3~(唐本草);刀剪藥;草河(王一仁編飲片新參),,,2012-11-26
161984,Polygonum barbatum L.,毛蓼,,,2012-11-26
161985,Polygonum avicular L.;Swine gras,萹蓄(本經);豬牙草;萹竹牙(東北);鳥蓼;扁竹;姝子草(湖南);扁竹(湖南永順);大鐵馬鞭(江西都昌);地蓼(陝西);牛鞭草(蘇北),,,2012-11-26
161986,Polygonum amphibium L.,水陸兩生蓼,,,2012-11-26
161987,Polygonideae,蓼亞科,,,2012-11-26
161988,Polygoneae,蓼族,,,2012-11-26
161989,Polygonatum;Solomons-seal,黃精屬;萎蕤屬(百合科),,,2012-11-26
161990,Polygonatum officinale Alloiomi;P.japonicum Morr.et Decne.,萎蕤(本草經);玉竹(別錄),,,2012-11-26
161991,Polygonatum japonicum Morr，et Decne.;P.officinale Alloioni,萎蕤(本草經);玉竹(別錄),,,2012-11-26
