ID,英文名稱,中文名稱,圖片,更新日期
685491,archerfishes,射水魚類,,2012-11-26
685492,archeostoma,原始口,,2012-11-26
685493,archeocyte,原始生殖細胞；古生殖細胞,,2020-03-11
685494,archenteron; gastrocoele,原腸,,2012-11-26
685495,archenteric cavity,原腸腔,,2012-11-26
685496,archencephalon,原型腦；舊型腦,,2012-11-26
685497,archebiosis,生物發生,,2012-11-26
685498,archebiont,生命起源,,2012-11-26
685499,Archamia lineolata ,線紋天竺鯛；原長鰭天竺鯛,,2012-11-26
685500,Archamia goni ,龔氏長鰭天竺鯛,,2012-11-26
685501,Archamia fucata ,烏頭天竺鯛；褐斑長鰭天竺鯛,,2012-11-26
685502,Archamia dispilus ,二點天竺鯛；橫紋長鰭天竺鯛,,2012-11-26
685503,archaeozoic era,始生代；太古代,,2012-11-26
685504,Archaeotherium,古獸類,,2012-11-26
685505,ARCHAEOSTRACA,古甲殼目,,2012-11-26
685506,ARCHAEORNITHES,古鳥亞綱,,2012-11-26
685507,Archaeornis ,原鳥（屬）,,2012-11-26
685508,Archaeopteryx,始祖鳥,,2012-11-26
685509,Archaeophylaces,古閽魚組,,2012-11-26
685510,Archaeomeryx ,原鼷鹿,,2012-11-26
685511,archaeology,古物學；考古學,,2012-11-26
685512,Archaeohippus ,古馬,,2012-11-26
685513,Archaeodelphis ,古豚,,2012-11-26
685514,archaeocyte,原始生殖細胞；古生殖細胞,,2020-03-11
685515,ARCHAEOCETI,古鯨亞目,,2012-11-26
685516,ARCHAEOBATRUCHIA,始蟾亞目,,2012-11-26
685517,Archaeobatrachi,古蟾類,,2012-11-26
685518,Archaebacteria,古細菌類,,2012-11-26
685519,arch centrum,弧成椎體,,2012-11-26
685520,Arborophila crudigularis ,深山竹雞,,2012-11-26
685521,arboroid colony,樹枝狀群體,,2012-11-26
685522,arborization,樹狀分歧,,2012-11-26
685523,arboreal,樹棲性,,2012-11-26
685524,arbor vitae,生命樹；活樹,,2012-11-26
685525,arbor,樹木,,2012-11-26
685526,arawana,雙鬚骨舌魚的俗名,,2012-11-26
685527,ARANEOMORPHAE,蛛形類,,2020-03-09
685528,ARANEAE; ARANEIDA,真蜘蛛目,,2012-11-26
685529,ARAMIDAE,秧鶴科,,2012-11-26
685530,ARAEOSCELIDIA,前嘴龍目,,2012-11-26
685531,ARADIDAE,扁椿象科,,2012-11-26
685532,ARACHNOMORPHA,蛛形亞門,,2012-11-26
685533,arachnology,蜘蛛學,,2012-11-26
685534,ARACHNOIDEA,蛛形綱,,2012-11-26
685535,arachnoid membrane,蛛網膜,,2012-11-26
685536,arachnoid layer,蛛網膜層,,2012-11-26
685537,arachnoid granulation; pacchionian body,蛛膜粒,,2012-11-26
685538,arachnodactyla,蛛狀指（趾）,,2012-11-26
685539,arachnidium,蛛網器；紡績器,,2012-11-26
685540,ARACHNIDA,蜘蛛綱,,2012-11-26
685541,arachnactis,蛛形蚴；蛛形幼蟲,,2012-11-26
685542,arachidonic acid,廿碳四烯酸,,2012-11-26
685543,arachidic acid,落花生酸,,2012-11-26
685544,arabinose,樹膠糖,,2012-11-26
685545,aqueous humor; aquaeous humour,水狀液；眼前房水,,2012-11-26
685546,aqueduct of vestibule,前庭導管；前庭小管,,2012-11-26
685547,aqueduct of cerebrum,大腦導水管,,2012-11-26
685548,aquatilia,水生動物,,2012-11-26
685549,aquatic pupa,水蛹,,2012-11-26
685550,aquatic entomology,水產昆蟲學,,2012-11-26
685551,aquatic community,水生群集,,2012-11-26
685552,aquatic caterpillar,水蠋；水生毛蟲,,2012-11-26
685553,aquatic,水生的,,2012-11-26
685554,aquaeductus; aqueduct,導水管,,2012-11-26
685555,apyrene sperm,無核精子,,2012-11-26
685556,Apus pacificus ,白腰雨燕,,2012-11-26
