ID,英文名稱,中文名稱,圖片,備註,更新日期
504199,diacetyl tannin; tannigen,二乙醯鞣素,,,2012-11-26
504200,diacetate,酮醋酸鹽；隻醋酸鹽,,,2012-11-26
504201,diacanthus,有二刺的,,,2012-11-26
504202,Diacalpe aspidiodes B1.,紅線蕨,,,2012-11-26
504203,d'H'erelle's phenomenon; bacteriophagia,臺來爾現象；噬菌現象,,,2012-11-26
504204,D-glutamic oxidase,D-麩胺酸氧化酶,,,2012-11-26
504205,dextrosinistral,自右向左的,,,2012-11-26
504206,d-glucosamine; glycosamine,葡萄糖胺; 2-胺基-D-葡萄糖聚糖,,,2012-11-26
504207,dextrose,右旋糖,,,2012-11-26
504208,dextrosal,右旋；右纏,,,2012-11-26
504209,dextrorse,右旋的；右纏的,,,2012-11-26
504210,dextrogyrate; dextrorotary,右旋的,,,2012-11-26
504212,dextroglucose; dextrose,右旋葡萄糖,,,2012-11-26
504214,dextrocompound,右旋化合物,,,2012-11-26
504215,dextrinate,糊精化,,,2012-11-26
504216,dextrinase,糊精酶,,,2012-11-26
504218,dextrin,糊精,,,2012-11-26
504220,dextrase,葡萄糖酶,,,2012-11-26
504221,dextran,右旋糖聚糖；葡萄糖聚糖,,,2012-11-26
504222,dextral,右旋,,,2012-11-26
504223,dextrad,向右,,,2012-11-26
504224,dextra,右,,,2012-11-26
504225,dexiotropic,向右旋的,,,2012-11-26
504227,dew point,露點,,,2012-11-26
504228,dew berry; Rubus villosus Ait.,加拿大莓,,,2012-11-26
504230,Devonian period,泥盆紀,,,2012-11-26
504231,devolution;,逆行演化,,,2012-11-26
504233,deviation,偏差,,,2012-11-26
504234,devil's snuffbox; puffball; Lucoperdon perlatum Pers.,灰蕈（擔）,,,2012-11-26
504237,developmental zero,發育始點,,,2012-11-26
504238,de-vernalization,反春化作用；春化解除,,,2012-11-26
504240,developmental unit,發育單位,,,2012-11-26
504243,developmental total,發育總量,,,2012-11-26
504244,developmental threshold,發育臨界值,,,2012-11-26
504246,developmental rate,發育率,,,2012-11-26
504247,developmental stage,發育階段,,,2012-11-26
504248,developmental process,發育過程,,,2012-11-26
504252,developmental potency; developmental potentiality,發育潛能,,,2012-11-26
504253,developmental physiology,發育生理學,,,2012-11-26
504254,developmental polymorphism,發育的多型現象,,,2012-11-26
504256,developmental phase,發育相,,,2012-11-26
504258,developmental mechanism,發育機制,,,2012-11-26
504259,developmental line,發育線,,,2012-11-26
504261,developmental index,發育指數,,,2012-11-26
504262,developmental homeostasis (Lerner 1954),發育的自身調節；發育安定性,,,2012-11-26
504265,developmental genetics,發生遺傳學,,,2012-11-26
504266,developmental flexibility (Thoday 1953),（適應環境的）發育伸縮性；發育可變性,,,2012-11-26
504267,developmental center,發育中心,,,2012-11-26
504268,developmental condition,發育條件；發育環境,,,2012-11-26
504269,developmental biology,生物發生學,,,2012-11-26
504272,developmental balance theory,發育均衡說,,,2012-11-26
504274,development; running,展開；發展,,,2012-11-26
504275,development anatomy,發生解剖學；發育過程解剖學,,,2012-11-26
504276,development,發育；發生,,,2012-11-26
504278,developer,顯像劑；顯像液,,,2012-11-26
504281,devaporation,蒸氣液化,,,2012-11-26
504283,Deutzia; deutzia,溲疏屬（虎耳草科）,,,2012-11-26
504285,Deutzia taiwanensis Schneider; Taiwan deutzia,臺灣溲疏；白埔姜（E.N.）,,,2012-11-26
504286,Deutzia staminea R.Br.,拋筒根（H.C.）（G.）,,,2012-11-26
504289,Deutzia setchuenensis Franch.,四川溲疏（陳嶸）夏季石藤（D.）,,,2012-11-26
504290,Deutzia scabra Thunb.,溲疏（本經）,,,2012-11-26
504291,Deutzia schneideriana Rehd.,長江溲疏,,,2012-11-26
504293,Deutzia purpurescence (Franch.) Rehd.,紫花溲流,,,2012-11-26
504294,Deutzia pulchra Vidal evergreen deutzia,大葉溲疏,,,2012-11-26
504296,Deutzia pilosa Rehd.,褐毛溲疏,,,2012-11-26
504297,Deutzia parviflora Bge.,小花溲疏（陳嶸）,,,2012-11-26
504298,Deutzia ningpoensis Rehd,寧波溲疏,,,2012-11-26
504301,Deutzia micrantha Engl.,多花溲疏,,,2012-11-26
504302,Deutzia maximowicziana Mak.,背白葉溲疏,,,2012-11-26
504305,Deutzia longifolia Franch.,長葉溲疏（陳嶸）,,,2012-11-26
504307,Deutzia hypoglauca Rehd.,粉背葉溲疏,,,2012-11-26
504309,Deutzia hookeriana (Schneid.)Airy-Shaw,西藏溲疏,,,2012-11-26
504311,Deutzia grandiflora var. glabrata Maxim.,疏毛溲疏,,,2012-11-26
504312,Deutzia grandiflora Bge.,大花溲疏；華北溲疏（陳嶸）；教交柴（Y.M.）,,,2012-11-26
504313,Deutzia gracilis S. et Z.,小溲疏,,,2012-11-26
504314,Deutzia glommeruliflora Franch.,球花溲疏,,,2012-11-26
504316,Deutzia glauca Cheng,黃山溲疏（陳嶸）,,,2012-11-26
504317,Deutzia glabrata Kom.,無毛溲疏；光萼溲疏,,,2012-11-26
504319,Deutzia glaberrtma Koehne,嶗山溲疏（陳嶸）溲疏,,,2012-11-26
504320,Deutzia esquirolii (Levl)Rehl,狹葉溲疏,,,2012-11-26
504322,Deutzia discolor Hemsl,黑色溲疏,,,2012-11-26
504324,Deutzia crenata S. et Z.; D. seabra Thunb.,溲疏,,,2012-11-26
504326,Deutzia amurensis (Regel)Airy-Shaw,東北溲疏,,,2012-11-26
504328,Deutzia albida Batal.,甘肅溲疏,,,2012-11-26
504329,deutyl; ethyl,乙基；乙烷基,,,2012-11-26
504330,deutoxylem,後生木質部,,,2012-11-26
504331,deutosporophyte,第二孢子體,,,2012-11-26
504335,deutoplasmic zone,滋養質帶,,,2012-11-26
504336,deutoplasmolysis,滋養質離解,,,2012-11-26
504338,deutoplasmic granule,滋養質粒,,,2012-11-26
504339,deutoplasm(van. Beneden & Bessels 1868); inclusion; paraplasm,副質；後成質（包括卵或細胞內貯藏之滋養物質）,,,2012-11-26
504341,deuterotype,次模式標本,,,2012-11-26
504343,deuterotoky; amphitoky,未受精卵發育成雄或雌,,,2012-11-26
504345,deuteromycetes; Fungi imperfecti; imperfect fungi,不完全菌類,,,2012-11-26
504346,Deuteromyces; Fungi imperfecti,不完全菌綱,,,2012-11-26
504348,deuterolichens,不完全菌地衣類,,,2012-11-26
504349,deuterohydrogen; deuterium,重氫,,,2012-11-26
504350,deuterohermaphroditic (Correns 1928),次雌雄同體的,,,2012-11-26
504351,deuteroconidium; hemispore,不完全菌類分生胞子,,,2012-11-26
504354,deuterium,生氫,,,2012-11-26
504356,detrimental mutation,有害突變,,,2012-11-26
504357,detrimental gene (Muller 1934),有害基因,,,2012-11-26
504358,detoxication,解毒,,,2012-11-26
504359,detortion,反捩轉,,,2012-11-26
504361,determinator,決定子,,,2012-11-26
504363,determinative factor,決定因素,,,2012-11-26
504364,determination of sex,性決定,,,2012-11-26
504365,determination (Roux 1905),決定過程,,,2012-11-26
504368,determinate variation,定向變異,,,2012-11-26
504369,determinate inflorescence,有限花序,,,2012-11-26
504372,determinate growth,有限生長,,,2012-11-26
504373,determinate,有限的；決定的,,,2012-11-26
504375,determinants (Weismann 1891),決定子（基因）,,,2012-11-26
504378,deterioration,（土壤的）老朽化,,,2012-11-26
504379,detasseling,（玉蜀黍）去雄花穗；割頂,,,2012-11-26
504380,detachment(Belling 1924),（染色體）脫離；形成脫離的X染色體,,,2012-11-26
504383,detached-X(Kaufmann 1933),脫離的X染色體（X染色體具有部分Y染色體）,,,2012-11-26
504385,detached leaves,脫離的葉,,,2012-11-26
504386,desynapsis,聯會消失,,,2012-11-26
504387,destructive metabolism; catabolism; dissimilation,分解（性）代謝（作用）,,,2012-11-26
504389,desperse,分散,,,2012-11-26
504390,despiralization,螺旋消失；螺旋鬆解,,,2012-11-26
504391,despeciate,除種,,,2012-11-26
504392,desmosome,（吸著於鄰接動物細胞的）細胞膜吸著部,,,2012-11-26
504394,Desmos hainanensis Merr. & Chun,海南山指甲（蔣英）,,,2012-11-26
504395,Desmos cochinchinensis Lour.,假鷹爪；狗牙花（海南）,,,2012-11-26
504397,Desmos,山脂甲屬（番荔枝科）,,,2012-11-26
504399,Desmoncus orthacranthos Mart.,南美藤,,,2012-11-26
504400,Desmoncus; American rattan palm.,南美藤屬（棕櫚料）,,,2012-11-26
504401,desmolase,碳鏈分解酶,,,2012-11-26
504404,desmoenzyme; insoluble ferment,不溶性酵素；不溶性酶,,,2012-11-26
504406,Desmodium; tick-trefoil; tick-clover,山螞蝗屬；舞草屬,,,2012-11-26
504408,Desmodium velutinum (Willed.)DC.,絨毛山螞蝗；絨毛山綠豆,,,2012-11-26
504409,Desmodium triquetrum (L.)DC.,瓠蒓草（H.M.）；葫蘆茶；百勞舌,,,2012-11-26
504411,Desmodium triflorum (L.)DC.,三點金草,,,2012-11-26
504413,Desmodium triangulare (Reta.)Merr,假木豆；野螞蝗；竹金不藤,,,2012-11-26
504414,Desmodium tiltaefolium G. Don,圖葉舞草,,,2012-11-26
504416,Desmodium styracifolium (Osb.)Merr.,金錢草；落地金錢,,,2012-11-26
504418,Desmodium simuatum B1.,波葉山螞蝗；瓦子草；山毛豆花（D.）；烏山黃擅草（D.）,,,2012-11-26
504419,Desmodium sambuens (D.Don)DC.,餓螞蝗；紅掌草,,,2012-11-26
504421,Desmodium racemosum (Thunb.)DC.,山馬蝗,,,2012-11-26
504423,Desmodium pulchellum Benth,排金草；笠碳子樹；尖葉；亞婆錢；牌錢樹；金鱗草（H.M.）；亞婆錢（H.M.）,,,2012-11-26
504425,Desmodium podocarpum DC.var. japonicum Macim.,山菉豆（救荒）；山豆子（D.）山馬蝗（圖考）,,,2012-11-26
504427,Desmodium oldhami Oliv.,羽葉山螞蝗；藤甘草,,,2012-11-26
504428,Desmodium microphyllum (Thunb.)DC.,小葉三點金草；小葉山綠豆,,,2012-11-26
504430,Desmodium laxiflorum DC.,大葉拿身草,,,2012-11-26
504431,Desmodium labumifolium DC. D. racemosum DC.,山馬蝗（圖考）；小槐花（圖考）,,,2012-11-26
504433,Desmodium japonicum Miq.; D. podocarpum DC. var japonicum Maxim.,山菉豆（救荒）,,,2012-11-26
504434,Desmodium heterocrpum (L.)DC.,假地豆；異果山錄豆；稗豆,,,2012-11-26
504435,Desmodium gyroides (Roxb.)DC.,圓葉舞草,,,2012-11-26
504436,Desmodium gyrans (L.)DC> moving plant; telegraph plant.,舞草（酉陽雜俎）,,,2012-11-26
504438,Desmodium gaugeticum DC.,大葉山螞蝗,,,2012-11-26
504439,Desmodium floribundum G.Don,野黃豆（H.C.）（pl. wils）,,,2012-11-26
504442,Desmodium fallax Schindl,實葉山螞蝗；假山綠豆,,,2012-11-26
504444,Desmodium esquirolii Levl,圓錐山螞蝗,,,2012-11-26
504445,Desmodium dunnii Merr.,單節莢假木豆；小葉山木豆,,,2012-11-26
504448,Desmodium caudatum (Thunb.)DC.,小槐花；拿身草,,,2012-11-26
504449,Desmodium canadense DC.,北美舞草,,,2012-11-26
504450,Desmodium buergeri Miq.,紫荻（日本）,,,2012-11-26
504451,Desmocontae,榖鞭毛藻類,,,2012-11-26
504452,Desmodiinae,山螞蝗亞族,,,2012-11-26
504456,Desmidium,三角藻屬,,,2012-11-26
504457,Desmidiaceae,鼓藻科（接合藻）,,,2012-11-26
504458,desmid,鼓藻,,,2012-11-26
504459,Desmatodon Laureri (Schultz.)B.S.G.,煉齒蘚,,,2012-11-26
504460,Desmarestieae,漆草藻亞科,,,2012-11-26
504461,Desmarestiaceae,漆草藻科,,,2012-11-26
504463,Desmarestia virids (Mill.)Lamx.,毛漆草藻,,,2012-11-26
504465,Desmarestia ligulata (Light)Lamx.,漆草藻,,,2012-11-26
504467,Desmarestia aculeata (L.)Lamx,棘漆草藻,,,2012-11-26
504468,Desmarestia,漆草藻屬（褐）,,,2012-11-26
504469,design of experiment,試驗設計,,,2012-11-26
504471,desiccator,乾燥器,,,2012-11-26
504472,desiccation resistance,抵抗乾燥；抗乾性,,,2012-11-26
504473,desiccating agent,乾燥劑,,,2012-11-26
504475,desiccate,乾燥,,,2012-11-26
504477,deserta,荒原群落；沙漠群,,,2012-11-26
504478,desert plants; eremophytes,沙漠植物,,,2012-11-26
504479,desert community,沙漠群落,,,2012-11-26
504482,desensitization,敏感消失,,,2012-11-26
504483,desert,荒原；沙漠,,,2012-11-26
504486,deseeded avena test,除種子燕麥測驗,,,2012-11-26
504487,Descurainia sophia (L.)Schur.,播娘萵,,,2012-11-26
504488,desected,截斷的；解剖的,,,2012-11-26
504489,Descurainia,播娘萵屬（十字花科）,,,2012-11-26
504490,descriptive period,記載時期；描述時代,,,2012-11-26
504492,descriptive biology,記載生物學；描述生物學,,,2012-11-26
504494,description,記載，描述,,,2012-11-26
504496,descent,系統；後裔,,,2012-11-26
504497,descending method,下降（展開）法,,,2012-11-26
504498,descending inflorescence,下垂花序,,,2012-11-26
504500,descending current,下行電流,,,2012-11-26
504501,descending axis,直根；下向莖軸,,,2012-11-26
504503,descending,下降的；下垂,,,2012-11-26
504505,descendance,後裔,,,2012-11-26
504506,descendant,後裔,,,2012-11-26
504508,Descartes， Rene,笛卡特；笛卡兒,,,2012-11-26
504509,desaturation,脫飽和；稀釋,,,2012-11-26
504511,desarmidase; deamidase,脫醯胺酶,,,2012-11-26
504513,Derris uliginosa Roxb.tuba root,魚藤（廣東）,,,2012-11-26
504514,Derris trifoliata Lour.,三葉魚藤；魚藤；毒魚藤,,,2012-11-26
504517,Derris scabricaulis Gagnep.,毛枝魚藤,,,2012-11-26
504518,Derris marginata (Roxb.)Benth.,邊莢魚藤；纖毛萼魚藤,,,2012-11-26
504519,Derris malacceensis Prain,馬來魚藤,,,2012-11-26
504520,Derris fordii Oliv.,中南魚藤；福氏魚藤；苦棟藤（D.）,,,2012-11-26
504521,Derris ferruginea Benth.,銹毛魚藤,,,2012-11-26
504522,Derris chinensis Benth.,臺灣魚藤,,,2012-11-26
504523,Derris elliptica Brnth.,毛魚藤（陳嶸）,,,2012-11-26
504524,Derris alborubra Hemsl.,白花魚藤,,,2012-11-26
504525,Derminus uber (B. et C.),扇群蕈,,,2012-11-26
504526,Derris,魚藤屬（豆科）,,,2012-11-26
504527,Derminus leucochrysos (B. et C.),金銀蕈,,,2012-11-26
504528,Derminus japonica (Berk et Curt.); Galera japonica Berk et Curt.,壼傘蕈,,,2012-11-26
504530,Derminus,壼傘蕈屬（擔）,,,2012-11-26
504532,dermatosome,胞膜形成體,,,2012-11-26
504533,dermatoplast (Kuster 1935),胞壁質體,,,2012-11-26
504534,dermatoplasm,胞壁質；外被分泌原生質的細胞,,,2012-11-26
504535,dermatophytosis,皮膚寄生症,,,2012-11-26
504536,dermatophytes,皮膚寄生類植物,,,2012-11-26
504539,dermatogen,表皮原,,,2012-11-26
504540,Dermatocarpon foaviatile (Weis) Th. Fr.,肋球藻地衣,,,2012-11-26
504541,Dermatocarpon,肋球藻地衣屬,,,2012-11-26
504542,Dermatocarpaceae,肋球藻地衣科,,,2012-11-26
504543,Dermateae,松枝枯病菌亞科,,,2012-11-26
504545,dermal tissue system,皮膜組織系統,,,2012-11-26
504546,dermal tissue,皮膜組織,,,2012-11-26
504547,derived protein,衍生蛋白質,,,2012-11-26
504548,derived lipid,衍生脂質,,,2012-11-26
504550,derived karyotype,衍生核型,,,2012-11-26
504552,derived gene effect,引發的基因效果,,,2012-11-26
504554,derivatives,衍生物,,,2012-11-26
504555,derivative hybrid,衍生雜種,,,2012-11-26
504556,derivant,衍生物,,,2012-11-26
504557,derepression,抑制解除,,,2012-11-26
504559,depressor effect (Delbruch 1945); depression effect,抑制效果,,,2012-11-26
504560,depression; endodermis jump,降低,,,2012-11-26
504561,depression of freezing point,冰點降下,,,2012-11-26
504562,depression effect; depressor effect,抑制效果,,,2012-11-26
504563,depression,機能降下,,,2012-11-26
504564,depressed orbicular,平橢圓形的,,,2012-11-26
504565,depressed,壓平的；壓扁的；扁平的,,,2012-11-26
504567,depressant,活力降下劑；抑制劑,,,2012-11-26
504569,depolymerized,脫聚合的；分離的,,,2012-11-26
504570,depollination,除粉,,,2012-11-26
504572,depolarization,抗極化；除極化；使極化失去分極的作用,,,2012-11-26
504573,deplasmolysis,反質離；原生質復歸,,,2012-11-26
504575,depigmentation,脫色作用,,,2012-11-26
504576,dephosphorylation,脫磷酸作用,,,2012-11-26
504578,dependent variate,隨變量,,,2012-11-26
504579,dependent union,隨應結合,,,2012-11-26
504581,dependent differentiation,隨應分化；被動分化,,,2012-11-26
504582,dependent development,隨應發育；被動發生,,,2012-11-26
504583,dependent communities,依存性群落,,,2012-11-26
504585,dependent bacteria,依存性細菌,,,2012-11-26
504587,depauperate colony,發育不良群落；衰落群落,,,2012-11-26
504588,depauperate,發育不良的,,,2012-11-26
504590,deoxysugar,去氧糖,,,2012-11-26
504592,deoxyribose,去氧核糖,,,2012-11-26
504593,deoxyribonucleotide,去氧核苷酸,,,2012-11-26
504594,deoxyribonucleoprotein; DNP,去氧核糖核蛋白,,,2012-11-26
504597,deoxyribonucleic acid; DNA; deoxy-pentose nucleic acid,去氧核糖核酸；去氧糖核酸,,,2012-11-26
504598,deoxyribonuclease,去氧核糖核酸酶,,,2012-11-26
504600,deoxynucleoside,去氧核苷,,,2012-11-26
504602,deoxygenation,脫氧作用,,,2012-11-26
504604,deoxy-compound,去氧化合物,,,2012-11-26
504606,deoxycholic acid,去氧膽酸,,,2012-11-26
504607,deorse,向下,,,2012-11-26
504608,deodorant,陳臭劑,,,2012-11-26
504611,Deodar cedar; Himalaya cedar.; Cedrus deodara Loud.,雪松,,,2012-11-26
504613,denutrition,營養缺乏,,,2012-11-26
504614,denudate,裸的,,,2012-11-26
504616,denucleination,核酸減少,,,2012-11-26
504618,denticulate,細齒狀的,,,2012-11-26
504619,dentate,有齒的；齒狀的,,,2012-11-26
504620,dent corn; Zea mays L. var. indentata Bailey; Zea indentata Sturt,馬齒種玉蜀黍,,,2012-11-26
504623,density-independent,與密度與關係的,,,2012-11-26
504624,density-dependent factor,與密度有關係的因素,,,2012-11-26
504625,density-dependent,與密度有關係的,,,2012-11-26
504626,density response,密度反應,,,2012-11-26
504627,density of infection,感染密度,,,2012-11-26
504628,density gradient centrifugation,密度差離心分離法,,,2012-11-26
504631,density effect,密度效果,,,2012-11-26
504632,density,密度,,,2012-11-26
504633,densimeter,密度計,,,2012-11-26
504634,dense sowing; thick sowing,密播,,,2012-11-26
504636,dense planting,密植,,,2012-11-26
504637,dense drilline,密條播,,,2012-11-26
504638,dense dibbling,多株點播,,,2012-11-26
504639,Dennsteadtia scandens Moore,刺柄碗蕨,,,2012-11-26
504640,Dennstaedtiaceae,碗蕨科,,,2012-11-26
504641,Dennstaedtia wilfordii (Moore) Christ,溪洞碗蕨,,,2012-11-26
504643,Dennstaedtia scabra Moore var. glabrescence C. Chr.,光葉碗蕨,,,2012-11-26
504644,Dennstaedtia scabra Moore,碗蕨,,,2012-11-26
504646,Dennstaedtia pilosella (Hook.) Ching,細毛碗蕨,,,2012-11-26
504647,Dennstaedtia leptophylla Hay.,薄葉碗蕨,,,2012-11-26
504649,Dennstaedtia hirsuta Mett.,細毛碗蕨,,,2012-11-26
504650,Dennstaedtia formosae Christ,臺灣碗蕨,,,2012-11-26
504653,Dennstaedtia,碗蕨屬,,,2012-11-26
504655,denizen,馴化植物（或動物）,,,2012-11-26
504656,denitrobacteria; denitrifying bacteria; denitrifiers,去氮細菌；硝酸分解細菌,,,2012-11-26
504658,denitrifying bacteria; denitrifiers.; denitrobacteria,去氮細菌；硝酸分解細菌,,,2012-11-26
504659,denitrify,脫氮；去氮,,,2012-11-26
504661,denitrifiers; denitrifying bacteria; denitrobacteria,去氮細菌；硝酸分解細菌,,,2012-11-26
504662,denitrification,脫氮作用,,,2012-11-26
504664,denitration,脫硝酸作用,,,2012-11-26
504667,dendrophilous,喜歡樹木的,,,2012-11-26
504669,Dendropanax trifidus Mak.; Giliberta trifide Mak.,樹參,,,2012-11-26
504670,Dendropanax proteus (Champ.)Benth.; D. acuminatissimus Merr.; D. parviflorus (Champ.)Benth.,變樹參,,,2012-11-26
504671,Dendropanax parvifloms (Champ.)Benth; D. proteus (Champ.)Benth.,變葉樹參,,,2012-11-26
504672,Dendropanax chevalieri (Vig.) Merr.,樹參；半楓荷,,,2012-11-26
504673,Dendropanax acuminatissimus Merr.; D. proteus (Champ.)Benth.,變葉樹參,,,2012-11-26
504676,Dendropanax,樹參屬（五加科）,,,2012-11-26
504678,dendrommeter,測樹計；樹徑測量計,,,2012-11-26
504679,Dendromecon,木罌粟屬（罌粟科）,,,2012-11-26
504681,dendrology,樹木學,,,2012-11-26
504683,dendroid,樹狀的,,,2012-11-26
504685,dendrograph,樹徑自記生長計,,,2012-11-26
504687,dendrochronology,樹齡學,,,2012-11-26
504688,dendrochrom; genealogical tree; phylogenetic tree,系統樹；樹狀圖,,,2012-11-26
504690,Dendrochilum formosanum Hay.,一葉垂串蘭,,,2012-11-26
504693,Dendrochilum,垂串蘭屬（蘭科）,,,2012-11-26
504694,Dendroceros japonicus Steph.,木狀角蘚,,,2012-11-26
504695,Dendroceros,木狀角蘚屬,,,2012-11-26
504697,Dendrocalamus strictus (Roxb.) Nees; male bamboo,印度實竹,,,2012-11-26
504698,Dendrocalamus latiforus Munro cv. subconvex comb.nov.; D.l.var. lagenarius Lin,葫蘆麻竹,,,2012-11-26
504700,Dendrocalamus latiforus Munco cv. mei-nung Lin,美濃麻竹,,,2012-11-26
504701,Dendrocalamus giganteus Munro; giant bamboo,大麻竹；印度麻竹,,,2012-11-26
504702,Dendrocalamus,麻竹屬（禾本科）,,,2012-11-26
504705,Dendrobium tosaecse Mak.,黃花石斛（日本）,,,2012-11-26
504707,Dendrobium plicatile Lindl.; Desmotrichum plicatile Lindl.; Dendrobium flabellum Reichb.,瓜石斛（中藥誌）,,,2012-11-26
504708,Dendrobium parishii Reichb.f.,巴氏石斛,,,2012-11-26
504710,Dendrobium officinale Kimura et Migo,石斛（本經）；鐵皮石斛（中藥誌）；千金竹（圖考）；千年潤（綱目）,,,2012-11-26
504712,Dendrobium nobile Lindley,金釵石斛（中藥誌）；吊蘭,,,2012-11-26
504713,Dendrobium monile Kranzl; D. moniliforme Swartz,日本石斛,,,2012-11-26
504714,Dendrobium lohoense Tang et Wang,羅河石斛（中藥誌）,,,2012-11-26
504715,Dendrobium loddigesii Rolfe,粉花石斛（中藥誌）,,,2012-11-26
504716,Dendrobium Linawianum Reich.,金石斛,,,2012-11-26
504718,Dendrobium kwangtungense Tso,廣東石斛（中藥誌）；銅皮蘭（廣西）,,,2012-11-26
504720,Dendrobium hercoglossum Reichb.,網脈唇石斛（中藥誌）,,,2012-11-26
504721,Dendrobium hancockii Rolfe,細葉石斛（中藥誌）；金釵花（四川）,,,2012-11-26
504722,Dendrobium gracicaulis Hay.,木斛,,,2012-11-26
504724,Dendrobium crispulum K.Kimura et. Migo.,銅皮石斛（中藥誌）木斛,,,2012-11-26
504725,Dendrobium chrysanthum Wall.,馬鞭石斛（中藥誌）；馬鞭毛（廣西）,,,2012-11-26
504728,Dendrobium ceraia Lindl.,石斛（H.M.）；次石斛（H.M.）；石斛乾（H.M.）；黃草（H.M.）,,,2012-11-26
504729,Dendrobium bellatulum Rolfe,小美石斛（中藥誌）；黑節草（雲南）,,,2012-11-26
504731,Dendrobium amoenum Wall.,尼伯爾石斛,,,2012-11-26
504732,Dendrobium albosanguineum Lindl.,緬甸石斛,,,2012-11-26
504733,Dendrobium aggregatum Roxb.,雲南叢生石斛；聚石斛（中藥誌）；金黃澤（廣西）,,,2012-11-26
504735,Dendrobium affine Steud.,馬剌石斛,,,2012-11-26
504737,Dendrobium aemulum R. Br.,澳洲石斛,,,2012-11-26
504738,Dendrobium aduncum Wall.,鉤狀石斛（中藥誌）,,,2012-11-26
504739,Dendrobium acuminatum Rolfe,菲律賓石斛,,,2012-11-26
504740,Dendrobium,石斛屬（蘭科）,,,2012-11-26
504742,Dendrobenthamia; Cornus L.,四照花屬（山茱萸科）,,,2012-11-26
504744,dendritic,分枝似樹的,,,2012-11-26
