ID,英文名稱,中文名稱,圖片,更新日期
48396,powdered moulding,粉末模鑄；打錠,,2012-11-26
48613,polarograph,極譜儀,,2012-11-26
48911,photometric analysis,光度分析,,2012-11-26
48926,photodetector,光偵檢計,,2012-11-26
48933,phosphorus cycle,磷素循環,,2012-11-26
49017,phage-resistant culture,抗噬菌體菌種,,2012-11-26
49205,peeling machine,除腸衣機；去皮機,,2012-11-26
49208,pedometer,計步器；步數器,,2012-11-26
49393,para-aminobenzoic acid {=PABA},對胺安息香酸；對胺苯甲酸,,2020-05-12
49584,ovoglobulin,卵球蛋白,,2012-11-26
49588,Ovis orientalis; mouflon,摩弗侖（野 ）綿羊,,2012-11-26
49770,organic phosphatic insecticide {=OPI},有機磷殺蟲劑,,2020-05-07
49774,organic farming,有機農耕,,2012-11-26
49822,opisthencephalon,小腦；後腦,,2012-11-26
49825,ophthalmoscope,檢眼鏡,,2012-11-26
49829,ophthalmia,眼炎；結（合 ）膜炎,,2012-11-26
49830,ophthalamin,眼胺（維生素A ）；化膿性眼炎病毒,,2012-11-26
49896,olfactory bulb,嗅球,,2012-11-26
49907,olefinic bonds,烯烴鍵,,2012-11-26
49985,occluding thrombus,閉塞性血栓,,2012-11-26
50002,obligate psychrophile,絕對嗜冷菌,,2012-11-26
50016,oat groats,脫殼燕麥,,2012-11-26
50044,nursery farm,哺育牧場,,2012-11-26
50259,neuron,神經元；神經細胞,,2012-11-26
50377,nausea,噁心；乾嘔,,2012-11-26
50709,mottled butter,不勻色乳酪,,2012-11-26
50734,morpha,形態,,2012-11-26
50767,monofactorial inheritance,單因子遺傳；一對基因遺傳,,2012-11-26
50829,mohair,安哥拉山羊毛；馬海,,2012-11-26
51196,mesothelium,中皮層,,2012-11-26
51419,meal,粉料,,2012-11-26
51593,malaria， bird,鳥型瘧疾,,2012-11-26
51788,logarithmic death phase,對數死滅期,,2012-11-26
51919,lipoma,脂瘤,,2012-11-26
52063,leucocytosis,多白血球症,,2020-05-07
52092,lectin,凝集素,,2012-11-26
52158,latex,乳汁；膠乳〔植物〕,,2012-11-26
52323,kymograph,描波器,,2012-11-26
52563,iso(o)smotic solution; isotonic solution,等滲（壓）溶液,,2012-11-26
52622,ionizability,可游離性,,2012-11-26
52863,insulator,絕緣體,,2012-11-26
52869,insufficiency， uterine,子宮功能不全,,2012-11-26
53019,infectious vulvovaginitis， pustular,傳染性膿疱性陰唇陰道炎,,2012-11-26
53031,infectious hepatitis,傳染性肝炎,,2012-11-26
53052,infection， droplet,飛沫感染,,2012-11-26
53188,imprinting,銘行〔行為學〕,,2012-11-26
53230,immunity， local,局部免疫,,2012-11-26
53276,imbalance,不平衡；不均衡,,2020-04-24
53455,hypercytosis,多白血球症,,2020-05-07
53476,hypephosphaturia,高磷酸鹽尿症,,2012-11-26
53477,hypemia ; hyphemia,貧血,,2012-11-26
53602,hydrochloride rubber,氯化氫橡膠,,2012-11-26
53766,Hordeum vulgare ; barley,大麥 ,,2012-11-26
53783,homopolar bond,同極鍵；等極鍵,,2012-11-26
53786,homologation,同系化；同類化,,2012-11-26
53831,hog splitter,豬屠體鋸半機,,2012-11-26
53838,hog holding device,豬保定具,,2012-11-26
53994,heredity factor,遺傳因子,,2012-11-26
54142,hemoconcentration,血液濃縮,,2012-11-26
54143,hemoclasis,血紅球崩解；溶血,,2012-11-26
54158,hemicellulose,半纖維素,,2012-11-26
54193,hematocrit,血球比容；血容比,,2012-11-26
54210,helminthiasis,蠕蟲病,,2012-11-26
54357,h(a)emoptysis,咯血,,2012-11-26
54377,gynandry,雌性雄化,,2012-11-26
54425,guanine nucleotide,鳥嘌呤核苷酸,,2012-11-26
54481,grey face,灰面綿羊,,2012-11-26
54865,gelling effect,膠凝作用；膠凝效應,,2012-11-26
55285,fractional coagulation,分（段）凝聚,,2012-11-26
55296,fowl spirochetosis,雞螺旋體病,,2012-11-26
55300,fowl leucosis,雞白血病,,2012-11-26
55357,forelimb,前肢,,2012-11-26
55851,field (testing)system,田間測試系統,,2012-11-26
55964,ferrate,鐵酸鹽,,2012-11-26
56193,fancy meat,雜碎,,2012-11-26
56210,falciform ligament,鐮狀軔帶,,2012-11-26
56274,eye ball,眼球,,2012-11-26
56275,eye,眼；孔,,2012-11-26
56276,exuviation,牙齒脫落；蛻殼；蛻皮,,2012-11-26
56277,exudative epidermitis,滲出性表皮炎,,2012-11-26
56278,exudative diathesis,滲出性素質,,2012-11-26
56279,exudative dermatitis,滲出性皮炎,,2012-11-26
56280,exudation,滲出（作用）,,2012-11-26
56281,exudate,滲出物；滲出液,,2020-04-27
56282,extubate,拔管,,2012-11-26
56283,extrusion plastometer,擠壓塑性計,,2012-11-26
56284,extrusion mo(u)lding,擠壓成形（法）,,2012-11-26
56285,extrusion laminating,擠壓積層（法）,,2012-11-26
56286,extrusion food,擠壓食品,,2012-11-26
56287,extrusion flow mo(u)lding,擠壓中空成形（法）,,2012-11-26
56288,extrusion cooking,擠壓蒸煮,,2012-11-26
56289,extrusion coating,擠壓塗布,,2012-11-26
56290,extrusion,擠出；突出；排出,,2012-11-26
56291,extruding machine,擠壓機；擠製機,,2012-11-26
56292,extruding granulation,擠壓造粒,,2012-11-26
56293,extruder,擠壓機；擠型機,,2012-11-26
56294,extrinsic factor,外來因素,,2012-11-26
56295,extrinsic contaminant,外來污染物,,2012-11-26
56296,extra-uterine pregnancy,子宮外孕,,2012-11-26
56297,extrasystole,額外收縮,,2012-11-26
56298,extraneous material; extraneous matter,異物,,2012-11-26
56299,extractive titration,萃取滴定（法）,,2012-11-26
56300,extractive distillation,萃取蒸餾,,2012-11-26
56301,extractive crystallization,萃取結晶（法）,,2012-11-26
56302,extractive,萃取物,,2012-11-26
56303,extraction.solvent,溶劑（萃取）法；溶劑（抽出）法,,2012-11-26
56304,extraction， mechanical,壓榨（萃取）法；壓榨（抽出）法,,2012-11-26
56305,extraction system,萃取系統,,2012-11-26
56306,extraction equilibrium,萃取平衡,,2012-11-26
56307,extraction apparatus,萃取裝置,,2012-11-26
56308,extraction,萃取；抽出,,2012-11-26
56309,extracting agent,萃取劑,,2012-11-26
56310,extracter; extractor,萃取器,,2012-11-26
56311,extractant,萃取劑,,2012-11-26
56312,extractable; extractible,可萃取物,,2012-11-26
56313,extractability,萃取率,,2012-11-26
56314,extract layer,萃取層,,2012-11-26
56315,extract,浸膏；萃取物；抽出物,,2012-11-26
56316,extracellular matrix,細胞間基質,,2012-11-26
56317,extracellular freezing,胞外冷凍,,2012-11-26
56318,extracellular fluid,細胞外液,,2012-11-26
56319,extracellular enzyme,胞外酵素,,2012-11-26
56320,extracapsular ligament,囊外韌帶,,2012-11-26
56321,extra teat; supernumary teat,副乳頭；多餘乳頭,,2012-11-26
56322,extra grade,特級 ,,2012-11-26
56323,extra,特級；特級品；額外,,2012-11-26
56324,extirpator,摘除器；摘出器,,2012-11-26
56325,extirpation,摘除,,2012-11-26
56326,extinction meter,消光計,,2012-11-26
56327,extinction coefficient,消光係數,,2012-11-26
56328,extinction,消光；絕種,,2012-11-26
56329,external standard,外標準,,2012-11-26
56330,external sphincter,外括約肌,,2012-11-26
56331,external pudic vein,外陰靜脈,,2012-11-26
56332,external parasite,外寄生蟲；外寄生物,,2020-05-07
56333,external indicator,外指示劑；外指示器,,2012-11-26
56334,external heat exchanger,外熱交換器,,2012-11-26
56335,external genitalia,外生殖器,,2012-11-26
56336,external force,外力,,2012-11-26
56337,external dimension,外尺寸,,2012-11-26
56338,external diameter,外徑,,2012-11-26
56339,external cremaster muscle,外提睾肌,,2012-11-26
56340,external appearance,外觀 ,,2012-11-26
56341,external acoustic meatus,外耳道,,2012-11-26
56342,exterior inspection,外觀檢驗,,2012-11-26
56343,exterior packaging,外包裝,,2012-11-26
56344,exterior,外貌,,2012-11-26
56345,extensor thrust reflex,伸肌推進反射,,2012-11-26
