ID,英文名稱,中文名稱,圖片,中國大陸譯名,更新日期
2452186,underground river,地下河(地下伏流),,地下河,2015-09-16
2452187,uniformitarianism,均變說; 均變論,,均变论,2015-09-16
2452188,uplift,上升；隆起；抬升,,隆起,2015-09-16
2452189,upper mantle,上部地函；上部地幔；上地幔,,地幔,2015-09-16
2452190,upthrown side,升側；上升盤,,上升盘,2015-09-16
2452191,uraninite,瀝青鈾礦；方鈾礦,,沥青铀矿,2015-09-16
2452192,vermiculite,蛭石,,蛭石,2015-09-16
2452193,vertebrate palaeontology,古脊椎動物學,,古脊椎动物学,2015-09-16
2452194,vivianite,藍鐵礦,,蓝铁矿,2015-09-16
2452195,volcanic ash,火山灰,,火山灰,2015-09-16
2452196,volcanic rock,火山岩,,火山岩,2015-09-16
2452197,wall rock,圍岩,,围岩,2015-09-16
2452198,water content,含水量,,含水量,2015-09-16
2452199,water-bearing stratum,含水層,,含水层,2015-09-16
2452200,weathering,風化作用,,风化,2015-09-16
2452201,weathering crust,風化殼,,风化壳,2015-09-16
2452202,white jade,白玉,,白玉,2015-09-16
2452203,window,構造窗,,构造窗,2015-09-16
2452204,wolframite,黑鎢礦；鐵錳鎢礦,,黑钨矿,2015-09-16
2452205,wulfenite,鉬鉛礦,,钼铅矿,2015-09-16
2452206,yellow sapphire,黃色藍寶石,,黄宝石,2015-09-16
2452207,yellow Shoushan stone,田黃石,,田黄石,2015-09-16
2452208,Yingde stone,英德石,,英德石,2015-09-16
2452209,Yuhua stone,雨花石,,雨花石,2015-09-16
2452210,zeolite,沸石,,沸石,2015-09-16
2452211,zinc blende,閃鋅礦,,闪锌矿,2015-09-16
2452212,zircon,鋯石,,锆石,2015-09-16
