ID,英文名稱,中文名稱,圖片,更新日期
929168,Corallina,珊瑚藻屬,,2012-11-26
929169,corbicula,蜆，蜊仔，台灣蜆,,2012-11-26
929170,cord,帶，索，繩，腱,,2012-11-26
929171,cordial,強心劑，興奮劑，可蒂雞尾酒,,2012-11-26
929172,cordial punch,可蒂潘趣飲料,,2012-11-26
929173,core,果心，核心,,2012-11-26
929174,corer,去果心機,,2012-11-26
929175,corer and sizer,剝皮去蕊機,,2012-11-26
929176,Cori cycle,柯氏循環,,2012-11-26
929177,Cori ester,柯氏酯,,2012-11-26
929178,coriander,芫荽，香菜，胡荽,,2012-11-26
929179,coriander oil,胡荽籽油，芫荽籽油,,2012-11-26
929180,coriandrol,芫荽醇,,2012-11-26
929181,coricoid,類皮質激素,,2012-11-26
929182,coring,去蕊,,2012-11-26
929183,coring knife,去蕊刀,,2012-11-26
929184,corium,真皮,,2012-11-26
929185,cork,軟木，軟木塞，軟木屑,,2012-11-26
929186,cork ga(u)ge,塞徑規,,2012-11-26
929187,cork layer,木栓層,,2012-11-26
929188,cork liner,軟木墊,,2012-11-26
929189,cork oak,栓皮櫟,,2022-07-29
929190,cork press,壓軟木塞機,,2012-11-26
929191,cork stopper,軟木塞,,2012-11-26
929192,cork washer,軟木墊圈,,2012-11-26
929193,corkage,開瓶費,,2012-11-26
929194,corkboard,軟木板,,2012-11-26
929195,corker,壓塞機，壓塞工,,2012-11-26
929196,corkscrew,螺旋拔塞器,,2012-11-26
929197,corm,球莖,,2012-11-26
929198,corn belt， maize belt,玉米產區,,2012-11-26
929199,corn bread， maize bread,玉米麵包,,2012-11-26
929200,corn chip，maize chip,玉米脆片,,2012-11-26
929201,corn distillery，maize distillery,玉米釀酒廠,,2012-11-26
929202,corn ear， maize ear,玉米穗,,2012-11-26
929203,corn flake， maize flake,玉米雪片,,2012-11-26
929204,corn flour， maize flour,碎玉米,,2012-11-26
929205,corn gluten feed,玉米蛋白飼料,,2020-05-18
929206,corn gluten meal,玉米蛋白粗粉,,2020-05-18
929207,corn gluten，maize gluten,玉米蛋白,,2012-11-26
929208,corn grit， maize grit,碎玉米,,2012-11-26
929209,corn gruel， maize gruel,玉米粥， 玉米糜,,2012-11-26
929210,corn husk,玉米殼,,2020-05-21
929211,corn husker,玉米去殼機， 玉米去殼工,,2020-05-21
929212,corn kernel， maize kernel,玉米粒,,2012-11-26
929213,corn meal， maize meal， Indian meal,玉米[粗]粉，玉蜀黍[粗]粉，玉米糊,,2012-11-26
929214,corn mill， maize mill,玉米碾磨機,,2012-11-26
929215,corn oil， maize oil,玉米油,,2012-11-26
929216,corn on the cob， maize on the cob,整穗玉米,,2012-11-26
929217,corn popper， maize popper,爆玉米花器,,2012-11-26
929218,corn puff， maize puff,爆玉米花,,2012-11-26
929219,corn rice,脫皮玉米粒，珍珠米,,2020-05-21
929220,corn sheller， maize sheller,玉米脫粒機,,2012-11-26
929221,corn snack， maize snack,玉米點心,,2012-11-26
929222,corn starch， maize starch,玉米澱粉,,2012-11-26
929223,corn sugar， maize sugar,玉米糖,,2012-11-26
929224,corn syrup， maize syrup,玉米糖漿,,2012-11-26
929225,corn whisk(e)y，maize whisk(e)y,玉米威士卡,,2012-11-26
929226,corn，maize,玉米，玉蜀黍,,2012-11-26
929227,corn-and-cob,整穗玉米,,2012-11-26
929228,corncob,玉米穗軸，玉米芯,,2012-11-26
929229,cornea,角膜,,2012-11-26
929230,corned beef,醃牛肉,,2012-11-26
929231,corn-enamel can， C-enamel con,C塗漆罐,,2012-11-26
929232,corn-enamel， C-enamel,C塗[漆]料,,2012-11-26
929233,cornetfish，flutemouth， comet fish,康氏煙管魚,,2012-11-26
929234,corneum(layer),角[質]層,,2012-11-26
929235,cornification,角[質]化,,2012-11-26
929236,corning,輕醃，淡鹽漬,,2012-11-26
929237,Cornish,可尼西雞,,2012-11-26
929238,corn-popping machine， maize-popping machine,爆玉米花機,,2012-11-26
929239,corn-steep liquor， maize-steep liquor,玉米浸液,,2012-11-26
929240,cornucopia,羊角形紙容器，羊角[形]西點,,2012-11-26
929241,Cornyebacterium diphtheriae,白喉棒狀桿菌,,2012-11-26
929242,corona discharge,電昏,,2012-11-26
929243,corona sparking process,(塑膠)放電處理,,2012-11-26
929244,coronary thrombosis,冠狀動脈血栓,,2012-11-26
929245,coronet,蹄冠,,2012-11-26
929246,correlation analysis,相關分析,,2012-11-26
929247,correlation coefficient,相關係數,,2012-11-26
929248,corroborant,強壯劑，補藥,,2012-11-26
929249,corroborant food,滋補食品,,2012-11-26
929250,corrosion,腐蝕,,2012-11-26
929251,corrosion inhibitor,防蝕劑,,2012-11-26
929252,corrosion test,腐蝕試驗,,2012-11-26
929253,corrosion-proof container,防蝕容器,,2012-11-26
929254,corrosion-resisting container,耐蝕容器,,2012-11-26
929255,corrugated board,皺板，瓦楞紙,,2012-11-26
929256,corrugated case,瓦楞紙箱,,2012-11-26
929257,corrugated paper,波狀紙，波狀紙板，瓦楞紙板,,2012-11-26
929258,corrugated ring,波紋環,,2012-11-26
929259,corrugated roll,皺紋滾輪,,2012-11-26
929260,corrugated slice,波形切片,,2012-11-26
929261,corrugation,起皺，波狀，波紋，皺紋,,2012-11-26
929262,corruption,腐敗，腐爛,,2012-11-26
929263,cortex(pl.cortices， cortexes),皮質，皮層，外皮,,2012-11-26
929264,cortical hormone,皮質激素,,2012-11-26
929265,corticosteroid,皮質類固醇,,2012-11-26
929266,corticosterone,皮質酮,,2012-11-26
929267,cortin,皮質激素,,2012-11-26
929268,cortisol,皮質固醇,,2012-11-26
929269,cortisone,可體松，皮質酮,,2012-11-26
929270,corundum,金剛砂,,2012-11-26
929271,corylin,榛仁球蛋白,,2012-11-26
929272,Corynebacteriaceae,棒狀桿菌科,,2012-11-26
929273,Corynebacterium,棒狀桿菌屬,,2012-11-26
929274,Corynebacterium acetoacidophilum,嗜醋酸棒狀桿菌,,2012-11-26
929275,Corynebacterium acetoglutamicum,醋麩酸棒狀桿菌,,2012-11-26
929276,Corynebacterium acetophilum,嗜醋酸棒狀桿菌,,2012-11-26
929277,Corynebacterium glutamicum,麩胺酸棒狀桿菌,,2012-11-26
929278,coryneform,棒狀桿菌群,,2012-11-26
