ID,英文名稱,中文名稱,圖片,中國大陸譯名,更新日期
2938612,screw core pin,螺桿蕊栓,,螺杆芯孔销,2017-06-03
2938613,screw dislocation,螺旋差排,,螺型位错,2017-06-03
2938614,screw efficiency,螺桿效率,,螺杆效率,2017-06-03
2938615,screw extractor,拔螺釘器,,螺杆出料机,2017-06-03
2938616,screw extruder,螺桿擠出機,,螺杆压出机,2017-06-03
2938617,screw extruder reactor,螺桿擠出反應器,,螺杆挤出反应器,2017-06-03
2938618,screw extrusion,螺桿擠出成形,,螺旋挤出,2017-06-03
2938619,screw preplasticating type injection molding machine,螺桿式預塑化射出成型機,,螺杆式预塑化注压成型机,2017-06-03
2938620,screw pump,螺桿泵,,螺杆泵,2017-06-03
2938621,screw structure,螺旋結構,,螺旋结构,2017-06-03
2938622,screw type injection molding machine,螺桿式射出成型機,,螺杆式注塑成型机,2017-06-03
2938623,scroop,絲鳴,,丝鸣[绸料摩擦声],2017-06-03
2938624,scrubber,洗滌器,,洗涤器,2017-06-03
2938625,scrubbing tower,洗滌塔,,洗涤塔,2017-06-03
2938626,scum,浮渣,,浮渣,2017-06-03
2938627,scum-collecting device,浮渣收集設備,,浮渣收集装置,2017-06-03
2938628,sea island cotton,海島棉,,海岛型棉,2017-06-03
2938629,seal,密封,,密封,2017-06-03
2938630,seal cement,密封膠合劑,,密封胶合剂,2017-06-03
2938631,seal gum,封口膠,,密封胶,2017-06-03
2938632,seal leg,封柱,,密封腿[料腿],2017-06-03
2938633,seal oil,海豹油,,海豹油,2017-06-03
2938634,seal pot,密封罐,,密封罐,2017-06-03
2938635,sealant,密封劑,,密封胶,2017-06-03
2938636,sealed tube,密封管,,密封管,2017-06-03
2938637,sealer,封口機,,①表面保护层 ②密封漆,2017-06-03
2938638,sealing,封口,,热合，封口,2017-06-03
2938639,sealing compound,密封劑,,密封胶,2017-06-03
2938640,sealing joint,密封接頭,,热合接头,2017-06-03
2938641,sealing liquid,密封液,,密封液,2017-06-03
2938642,sealing machine,封口機,,封口机,2017-06-03
2938643,sealing oil,密封油,,密封油,2017-06-03
2938644,sealing property,密封性質,,密封性能,2017-06-03
2938645,sealing wax,封蠟；火漆,,火漆,2017-06-03
2938646,seam welder,縫焊機,,缝焊机,2017-06-03
2938647,seam welding,縫焊,,缝焊,2017-06-03
2938648,seamless pipe,無縫管,,无缝管,2017-06-03
2938649,seaweed fiber,海藻纖維,,海藻纤维,2017-06-03
2938650,sebacic acid,癸二酸,,癸二酸,2017-06-03
2938651,secant modulus,正割模數,,正割模量,2017-06-03
2938652,second moment,二次[力]矩；二次動差{統計},,二次矩,2017-06-03
2938653,second order crystallization,二級結晶,,二级结晶,2017-06-03
2938654,second order ionization potential,二級游離電位,,二级电离电位,2017-06-03
2938655,second order lag,二級落後,,二级滞后,2017-06-03
2938656,second order moment,二次[力]矩；二次動差{統計},,二次矩,2017-06-03
2938657,second order nucleation,二級成核作用,,二级成核作用,2017-06-03
2938658,second order transition,二級[相]轉變,,二级转变,2017-06-03
2938659,second order transition temperature,二級[相]轉變溫度,,二级转变温度,2017-06-03
2938660,secondary accelerator,助促進劑,,助促进剂,2017-06-03
2938661,secondary amine,二級胺,,二级胺,2017-06-03
2938662,secondary antioxidant,助抗氧劑,,助抗氧剂,2017-06-03
2938663,secondary cell wall,次生細胞壁,,次生胞壁,2017-06-03
2938664,secondary clarifier,二級澄清器,,二级澄清器,2017-06-03
2938665,secondary creep,二期潛變,,蠕变恒速区,2017-06-03
2938666,secondary crystallization,二次結晶,,后期结晶,2017-06-03
2938667,secondary dimension,次要因次,,次要因次,2017-06-03
2938668,secondary dispersion,次生分散,,二次色散,2017-06-03
2938669,secondary feeder,二級加料器,,二级加料器,2017-06-03
2938670,secondary gluing,二次膠合,,二次胶合,2017-06-03
2938671,secondary impact,次要衝擊,,次要冲击,2017-06-03
2938672,secondary loop,副環路,,副环路,2017-06-03
2938673,secondary normal stress coefficient,次正應力係數,,次正应力系数,2017-06-03
2938674,secondary nucleation,次成核,,二次成核,2017-06-03
2938675,secondary nucleation,二次成核,,二次成核作用,2017-06-03
2938676,secondary oil recovery,二次石油回收,,二次石油回收,2017-06-03
2938677,secondary plasticizer,助塑化劑,,辅助增塑剂,2017-06-03
2938678,secondary polymerization reaction,二級聚合反應,,二级聚合反应,2017-06-03
2938679,secondary product,次要產物,,次级产品,2017-06-03
2938680,secondary reaction,次要反應,,二次反应,2017-06-03
2938681,secondary relaxation,次級鬆弛,,次级松弛,2017-06-03
2938682,secondary relaxation temperature,次級鬆弛溫度,,次级松弛温度,2017-06-03
2938683,secondary settler,二級沈降槽,,二级沉降槽,2017-06-03
2938684,secondary standard,二級標準,,二级标准,2017-06-03
2938685,secondary structure,二級結構,,次生结构,2017-06-03
2938686,secondary transition,次級轉變,,次级转变,2017-06-03
2938687,secondary treatment,二級處理,,二级处理,2017-06-03
2938688,secondary trickling filter,二級滴濾池,,二级滴滤池,2017-06-03
2938689,second-order fluid,二階流體,,二阶流体,2017-06-03
2938690,second-order response,二階應答,,二阶响应,2017-06-03
2938691,second-order system,二階系統,,二阶系统,2017-06-03
2938692,sectioning,剖切,,切片,2017-06-03
2938693,sediment,沈積物,,沉积物,2017-06-03
2938694,sedimentary clay,沈積黏土,,沉积黏土,2017-06-03
2938695,sedimentary kaolin,沈積高嶺土,,沉积高岭土,2017-06-03
2938696,sedimentary rock,沈積岩,,沉积岩,2017-06-03
2938697,sedimentation,沈降,,沉降,2017-06-03
2938698,sedimentation average molecular weight,沈降平均分子量,,沉降平均分子量,2017-06-03
2938699,sedimentation basin,沈降池,,沉淀池,2017-06-03
2938700,sedimentation bottle,沈降瓶,,沉淀瓶,2017-06-03
2938701,sedimentation chamber,沈降槽,,沉淀槽,2017-06-03
2938702,sedimentation coefficient,沈降係數,,沉降系数,2017-06-03
2938703,sedimentation constant,沈降常數,,沉降常数,2017-06-03
2938704,sedimentation equilibrium,沈降平衡,,沉降平衡,2017-06-03
2938705,sedimentation equilibrium method,沈降平衡法,,沉降平衡法,2017-06-03
2938706,sedimentation method,沈降法,,沉降法,2017-06-03
2938707,sedimentation pan,沈降盤,,沉降盘,2017-06-03
2938708,sedimentation potential,沈降電位,,沉积电位,2017-06-03
2938709,sedimentation rate,沈積速率,,沉积速率,2017-06-03
2938710,sedimentation tank,沈積槽,,沉积槽,2017-06-03
2938711,sedimentation velocity,沈降速度,,沉降速度,2017-06-03
2938712,sedimentation velocity method,沈降速度法,,沉降速度法,2017-06-03
2938713,seed cotton,籽棉,,籽棉,2017-06-03
2938714,seed crystal,晶種,,晶种,2017-06-03
2938715,seed grain,晶種粒,,晶种粒,2017-06-03
2938716,seed mixer,晶種混合槽,,晶种混合槽,2017-06-03
2938717,seeded crystallization,晶種結晶,,晶种结晶,2017-06-03
2938718,seeding,播晶種,,加晶种,2017-06-03
2938719,seeding polymerization,核種聚合,,种子聚合,2017-06-03
2938720,segment,[鏈]段,,链节，线段,2017-06-03
2938721,segment anisotropy,鏈段各向異性,,链段各向异性,2017-06-03
2938722,segment copolymer,鏈段共聚物,,多嵌段共聚物,2017-06-03
2938723,segment copolymerization,鏈段共聚合,,嵌段共聚合,2017-06-03
2938724,segment rotation,鏈段旋轉,,链段旋转,2017-06-03
2938725,segmental Brownian motion,鏈段布朗運動,,链段布朗运动,2017-06-03
2938726,segmental copolymer,鏈段共聚物,,多嵌段共聚物,2017-06-03
2938727,segmental downtake calandria,弓形下導排管,,弓形降液管,2017-06-03
2938728,segmental friction factor,鏈段摩擦因子,,链段摩擦因子,2017-06-03
2938729,segmental jump frequency,鏈段躍遷頻率,,链段跃迁频率,2017-06-03
2938730,segmental motion,鏈段運動,,摆动,2017-06-03
2938731,segmental motion,鏈段運動,,链段运动,2017-06-03
2938732,segmental orifice,弓形孔口,,弓形孔口,2017-06-03
2938733,segmental orifice plate,弓形孔口板,,弓形孔口板,2017-06-03
2938734,segmental-bed reactor,分段床反應器,,分段床反应器,2017-06-03
2938735,segment-density distribution,鏈段密度分佈,,链段密度分布,2017-06-03
2938736,segmented copolymer,鏈段共聚物,,多嵌段共聚物,2017-06-03
2938737,segment-interaction parameter,鏈段交互作用參數,,链段相互作用参数,2017-06-03
2938738,segregated flow,隔離流動,,隔离流动,2017-06-03
2938739,segregated reactor,隔離流反應器,,隔离流反应器,2017-06-03
2938740,segregation,偏析,,离析,2017-06-03
2938741,selected area diffraction,選區繞射,,选区衍射,2017-06-03
2938742,selection rule,選擇法則,,选择定则,2017-06-03
2938743,selective absorbent,選擇[性]吸收劑,,选择吸收剂,2017-06-03
2938744,selective absorption,選擇[性]吸收,,选择吸收,2017-06-03
2938745,selective control,選擇[性]控制,,选择性控制,2017-06-03
2938746,selective controller,選擇[性]控制器,,选择性控制器,2017-06-03
2938747,selective cracking,選擇[性]裂解,,选择裂化,2017-06-03
2938748,selective extraction,選擇[性]萃取,,选择性萃取,2017-06-03
2938749,selective fermentation,選擇[性]發酵,,选择性发酵,2017-06-03
2938750,selective flotation,選擇[性]浮選,,选择性浮选,2017-06-03
2938751,selective hydrogenation,選擇[性]氫化,,选择加氢,2017-06-03
2938752,selective leaching,選擇[性]瀝取,,选择性浸取,2017-06-03
2938753,selective poisoning,選擇[性]中毒,,选择性中毒,2017-06-03
2938754,selective polymerization,選擇[性]聚合,,选择聚合,2017-06-03
2938755,selective rectification,選擇[性]精餾,,选择精馏,2017-06-03
2938756,selective solvent,選擇性溶劑,,选择性溶剂,2017-06-03
2938757,selectivity,選擇性；選擇率,,选择性,2017-06-03
2938758,selectivity coefficient,選擇性係數,,选择性系数,2017-06-03
2938759,selectivity dispersion curve,選擇性分散曲線,,选择性分散曲线,2017-06-03
2938760,selectivity ratio,選擇性比,,选择性比,2017-06-03
2938761,selector,選擇器,,选择器,2017-06-03
2938762,selenium polymer,硒聚合物,,硒聚合物,2017-06-03
2938763,self ageing,自老化,,自老化,2017-06-03
2938764,self extinguish ability,自熄性,,自熄性,2017-06-03
2938765,self purification,自淨化[作用],,自净化,2017-06-03
2938766,self regulation,自調節,,自调整,2017-06-03
2938767,self sustaining,自持續,,自持续,2017-06-03
2938768,self-adaptive control,自適應控制,,自适应控制,2017-06-03
2938769,self-adhesive,自黏著劑,,自黏着剂,2017-06-03
2938770,self-adhesive tape,自黏膠帶,,自黏胶带,2017-06-03
2938771,self-balancing bridge,自均衡電橋,,自平衡电桥,2017-06-03
2938772,self-balancing potentiometer,自均衡電位計,,自平衡电位计,2017-06-03
2938773,self-bonded fiber,自黏合纖維,,自黏合纤维,2017-06-03
2938774,self-crosslinking acrylate rubber,自交聯丙烯酸酯橡膠,,自交联丙烯酸酯橡胶,2017-06-03
2938775,self-crosslinking acrylic resin,自交聯丙烯酸樹脂,,自交联丙烯酸树脂,2017-06-03
2938776,self-cure,自硬化,,自固化,2017-06-03
2938777,self-cure epoxy resin,自硬化環氧樹脂,,自固化环氧树脂,2017-06-03
2938778,self-curing,自硬化,,自动硫化,2017-06-03
2938779,self-curing adhesive,自固化黏合劑,,自固化黏合剂,2017-06-03
2938780,self-diffusion,自擴散,,自扩散,2017-06-03
2938781,self-extinguishing,自熄,,自动灭火,2017-06-03
2938782,self-heating property,自熱性,,自动加热性,2017-06-03
2938783,self-ignition,自燃,,自燃,2017-06-03
2938784,self-ignition temperature,自燃溫度,,自燃温度,2017-06-03
2938785,self-initiation,自引發,,自引发,2017-06-03
2938786,self-oligomerization,自低聚合[反應],,自身低聚化,2017-06-03
2938787,self-polymerization,自聚合[作用],,自聚合,2017-06-03
2938788,self-priming pump,自起動泵,,自起动泵,2017-06-03
2938789,self-propagation,自增長,,自增长,2017-06-03
2938790,self-reinforcing polymer,自強化聚合物,,自增强聚合物,2017-06-03
2938791,self-sustained reaction,自持續反應,,自持续反应,2017-06-03
2938792,self-termination,自終止[作用],,自终止,2017-06-03
2938793,self-tuning controller,自調諧控制器,,自校正控制器,2017-06-03
2938794,self-tuning regulator,自調諧調節器,,自校正调节器,2017-06-03
2938795,self-vulcanizing,自硫化,,自动硫化,2017-06-03
2938796,SEM{=scanning electron microscope},掃描電子顯微鏡,,扫描电子显微镜,2017-06-03
2938797,semi-anthracite,半無煙煤,,半无烟煤,2017-06-03
2938798,semi-automatic press,半自動壓機,,半自动压机,2017-06-03
2938799,semi-automatic system,半自動系統,,半自动系统,2017-06-03
2938800,semi-batch operation,半批式操作,,半分批式操作,2017-06-03
2938801,semi-batch process,半分批法,,半分批法,2017-06-03
2938802,semi-batch reactor,半批次反應器,,半分批反应器,2017-06-03
2938803,semi-batch selectivity,半批式選擇性,,半分批选择性,2017-06-03
2938804,semi-bituminous coal,半煙煤,,半烟煤,2017-06-03
2938805,semi-boiled soap,含水皂,,含水皂,2017-06-03
2938806,semi-boiling process,半煮法,,半煮法,2017-06-03
2938807,semi-chemical pulp,半化學紙漿,,半化学纸浆,2017-06-03
2938808,semi-chemical pulping process,半化學製漿法,,半化学制浆法,2017-06-03
2938809,semiconducting polymer,半導體聚合物,,高分子半导体,2017-06-03
2938810,semiconductive coating,半導電塗料,,半导体涂料,2017-06-03
2938811,semiconductive polymer,半導電聚合物,,半导体聚合物,2017-06-03
2938812,semiconductor,半導體,,半导体,2017-06-03
2938813,semiconductor catalyst,半導體觸媒,,半导体催化剂,2017-06-03
2938814,semi-continuous kiln,半連續窯,,半连续窑,2017-06-03
2938815,semi-continuous polymerization,半連續聚合,,半连续聚合,2017-06-03
2938816,semicontinuous process,半連續程序,,半连续过程,2017-06-03
2938817,semi-crystal,半晶體,,半水晶,2017-06-03
2938818,semi-crystalline polymer,半結晶聚合物,,半结晶聚合物,2017-06-03
2938819,semi-cure,半硬化,,半硫化,2017-06-03
2938820,semi-curing,半交聯,,半硫化,2017-06-03
2938821,semidrying oil,半乾性油,,半干性油,2017-06-03
2938822,semi-dull yarn,半消光織物,,半无光,2017-06-03
2938823,semi-durable adhesive,半耐久性黏合劑,,半耐久性黏合剂,2017-06-03
2938824,semi-enclosed impeller,半封閉葉輪,,半封闭叶轮,2017-06-03
2938825,semi-flexible chain,半可撓鏈,,半挠性链,2017-06-03
2938826,semiflow reactor,半流動式反應器,,半流动式反应器,2017-06-03
2938827,semifractionating,半分餾,,半分馏,2017-06-03
2938828,semigloss coating,半光塗層,,半光涂料,2017-06-03
2938829,semi-interpenetrating polymer network,半互穿聚合物網絡,,半互穿透聚合物网络,2017-06-03
2938830,semi-logarithmic paper,半對數[坐標]紙,,半对数坐标纸,2017-06-03
2938831,semi-microanalysis,半微量分析,,半微量分析,2017-06-03
2938832,semi-opaque,半透明的；半蔽光的,,半透明的,2017-06-03
2938833,semi-paste paint stripper,去漆膏,,半糊状漆,2017-06-03
2938834,semipermeable membrane,半透膜,,半透膜,2017-06-03
2938835,semipolar bond,半極性鍵,,半极性键,2017-06-03
2938836,semireinforcing furnace black,半強化爐黑,,半补强炉黑,2017-06-03
2938837,semi-rigid foam,半硬發泡體,,半硬泡沫,2017-06-03
2938838,semisynthetic drug,半合成藥,,半合成物,2017-06-03
2938839,semi-synthetic fiber,半合成纖維,,半合成纤维,2017-06-03
2938840,sensible heat,顯熱,,显热,2017-06-03
2938841,sensing element,感測元件,,敏感元件,2017-06-03
2938842,sensitivity,靈敏度,,灵敏度,2017-06-03
2938843,sensitivity analysis,靈敏度分析,,灵敏度分析,2017-06-03
2938844,sensitivity estimate,靈敏度估計,,灵敏度估计,2017-06-03
2938845,sensitized paper,感光紙,,感光纸,2017-06-03
2938846,sensitizer,敏化劑,,敏化剂,2017-06-03
2938847,sensitizing dye,敏化染料,,增感染料,2017-06-03
2938848,sensor,感測器,,传感器,2017-06-03
2938849,separated application adhesive,雙組分黏合劑,,组分分涂黏合剂,2017-06-03
2938850,separated flow,分離流動,,分离流,2017-06-03
2938851,separation,分離,,分离,2017-06-03
2938852,separation cell,分離池,,分离池,2017-06-03
2938853,separation cyclone,旋風分離器,,旋风分离器,2017-06-03
2938854,separation factor,分離因數,,分离因子,2017-06-03
2938855,separation point,分離點,,分离点,2017-06-03
2938856,separation process,分離程序,,分离过程,2017-06-03
2938857,separation specification table,分離規格表,,分离技术规格表,2017-06-03
2938858,separation technology,分離技術,,分离技术,2017-06-03
2938859,separative membrane,分離膜,,分离膜,2017-06-03
2938860,separator,分離器；隔離膜{電池},,分离器,2017-06-03
2938861,sephadex gel,交聯葡萄糖凝膠{商品名},,交联葡聚糖[凝胶],2017-06-03
2938862,septum,隔膜；隔片,,隔膜,2017-06-03
2938863,sequence,序列,,序列,2017-06-03
2938864,sequence control,順序控制,,顺序控制,2017-06-03
2938865,sequence length,序列長度,,序列长度,2017-06-03
2938866,sequence-length distribution,序列長度分佈,,序列长度分布,2017-06-03
2938867,sequencing on-off operation,逐次開關操作,,逐次开闭操作,2017-06-03
2938868,sequencing valve,順序閥,,顺序阀,2017-06-03
2938869,sequential analysis,順序分析,,序贯分析,2017-06-03
2938870,sequential copolymer,序列共聚物,,序列共聚物,2017-06-03
2938871,sequential operation,順序操作,,顺序操作,2017-06-03
2938872,sequential polymerization,序列聚合,,序列聚合,2017-06-03
2938873,sequential sampling,順序取樣,,序贯抽样,2017-06-03
2938874,sequestering agent,螫合劑,,螯合剂,2017-06-03
2938875,sequestration,螯合作用,,多价螯合作用,2017-06-03
2938876,serial processes,串聯程序,,串行过程,2017-06-03
2938877,sericin,絲膠,,丝胶蛋白,2017-06-03
2938878,series compensation,串聯補償,,串联补偿,2017-06-03
2938879,series flow,串流,,串联流动,2017-06-03
2938880,series reactions,串聯反應,,串联反应,2017-06-03
2938881,series reactors,串聯反應器,,串联反应器,2017-06-03
2938882,series-parallel reactions,串並聯反應,,串-并联反应,2017-06-03
2938883,serration,鋸齒形,,锯齿形,2017-06-03
2938884,serum,血清,,血清，乳清[橡胶],2017-06-03
2938885,serum albumin adhesive,血清白蛋白黏合劑,,血清白蛋白黏合剂,2017-06-03
2938886,serum globulin,血清球蛋白,,血清球蛋白,2017-06-03
2938887,serviceable life,使用期,,使用期,2017-06-03
2938888,servo control,伺服控制,,伺服控制,2017-06-03
2938889,servo mechanism,伺服機構,,伺服机构,2017-06-03
2938890,servo problem,伺服問題,,伺服问题,2017-06-03
2938891,servomechanism compensation,伺服機構補償,,伺服机构补偿,2017-06-03
2938892,servomechanism-type problem,伺服問題,,伺服问题,2017-06-03
2938893,sesame oil,芝麻油,,芝麻油,2017-06-03
2938894,set point,設定點,,①设定值 ②沉淀点,2017-06-03
2938895,set point control,設定點控制,,设定值控制,2017-06-03
2938896,set point disturbance,設定點擾動,,设定值扰动,2017-06-03
2938897,set point response,設定點應答,,设定值响应,2017-06-03
2938898,set point tracking,設定點追蹤,,设定值跟踪,2017-06-03
2938899,set point variation,設定點變動,,设定值变动,2017-06-03
2938900,set time,設定時間,,凝固时间,2017-06-03
2938901,setting temperature,凝固溫度,,凝固温度,2017-06-03
2938902,setting time,凝結時間；固化時間,,凝固时间,2017-06-03
2938903,settler,沈降器；沈降槽,,沉降器,2017-06-03
2938904,settling,沈降,,沉降,2017-06-03
2938905,settling basin,沈降池,,沉降池,2017-06-03
2938906,settling chamber,沈降室,,沉降室,2017-06-03
2938907,settling column,沈降柱,,沉降柱,2017-06-03
2938908,settling column analysis,沈降柱分析,,沉降柱分析,2017-06-03
2938909,settling filtration,沈降過濾,,沉降过滤,2017-06-03
2938910,settling tank,沈降槽,,沉降槽,2017-06-03
2938911,settling time,沈降時間；安定時間,,沉降时间,2017-06-03
2938912,settling velocity,沈降速度,,沉降速度,2017-06-03
2938913,settling zone,沈降區,,沉降区,2017-06-03
2938914,setup cost,配置成本,,装置建立成本,2017-06-03
2938915,set-up effect,開始[硫化]效應,,开始[硫化]效应,2017-06-03
2938916,sewage disposal,汙水處理,,污水处理,2017-06-03
2938917,sewer pipe,汙水管,,污水管,2017-06-03
2938918,shadowing,影屏,,屏蔽,2017-06-03
2938919,shaft,軸,,轴,2017-06-03
2938920,shaft brake horsepower,軸制動馬力,,轴制动马力,2017-06-03
2938921,shaft work,轉軸功,,轴功,2017-06-03
2938922,shaker,搖動器,,震动器,2017-06-03
2938923,shaking conveyor,搖運機,,振动输送机,2017-06-03
2938924,shaking screen,搖動篩,,摇动筛,2017-06-03
2938925,shale,頁岩,,页岩,2017-06-03
2938926,shale oil,頁岩油,,页岩油,2017-06-03
2938927,shallow-bed reactor,淺床反應器,,浅床反应器,2017-06-03
2938928,shape birefringence,形狀雙折射,,形状双折射,2017-06-03
2938929,shape factor,形狀因數,,形状系数,2017-06-03
2938930,shape stability,形狀穩定性,,形状稳定性,2017-06-03
2938931,shape-selective catalyst,形狀選擇觸媒,,择形催化剂,2017-06-03
2938932,shared electron pair,共用電子對,,共价电子对,2017-06-03
2938933,shark skin,鯊魚皮,,鲨鱼皮,2017-06-03
2938934,sharp edged orifice,銳緣孔口,,锐缘孔口,2017-06-03
2938935,sharp separation,清晰分離,,清晰分离,2017-06-03
2938936,shear,剪切；切變,,剪切,2017-06-03
2938937,shear band,剪切帶,,剪切带,2017-06-03
2938938,shear banding,剪切帶,,剪切带,2017-06-03
2938939,shear compliance,剪力順性；剪切柔量,,剪切柔量,2017-06-03
2938940,shear creep,剪切潛變,,剪切蠕变,2017-06-03
2938941,shear deformation,剪切變形,,剪切变形,2017-06-03
2938942,shear elasticity,剪切彈性,,剪切模量,2017-06-03
2938943,shear flexure,剪切撓曲,,剪切挠曲,2017-06-03
2938944,shear force,剪[切]力,,剪切力,2017-06-03
2938945,shear modulus,剪切模數；切變模數,,剪切模量,2017-06-03
2938946,shear rate,剪切速率；剪率,,剪切速率,2017-06-03
2938947,shear relaxation,剪切鬆弛,,剪切松弛,2017-06-03
2938948,shear storage modulus,剪切儲存模數,,剪切储能模量,2017-06-03
2938949,shear strain,剪應變,,剪切应变,2017-06-03
2938950,shear strength,剪切強度,,剪切强度,2017-06-03
2938951,shear stress,剪[切]應力,,剪应力,2017-06-03
2938952,shear test,剪切試驗,,剪切试验,2017-06-03
2938953,shear thickening,剪切增黏,,剪切增稠,2017-06-03
2938954,shear velocity,剪速度,,剪切速度,2017-06-03
2938955,shear viscosity,剪切黏度,,剪切黏度,2017-06-03
2938956,shear viscosity coefficient,切變黏滯係數,,剪切黏滞系数,2017-06-03
2938957,shearing,剪；切,,剪切,2017-06-03
2938958,shearing disc viscometer,剪切盤式黏度計,,剪切圆盘式黏度计,2017-06-03
2938959,shearing stiffness,剪切勁度,,剪切刚度,2017-06-03
2938960,shearing strength,剪切強度,,剪切强度,2017-06-03
2938961,shear-rate thinning,剪切減黏,,切速稀化,2017-06-03
2938962,shear-thickening fluid,剪切增黏流體,,剪切增稠流体,2017-06-03
2938963,shear-thinning fluid,剪切減黏流體,,剪切稀化流体,2017-06-03
2938964,sheathing paper,絕熱紙,,绝热[沥青]纸,2017-06-03
2938965,sheet blowing method,薄膜吹製法,,薄膜吹制法,2017-06-03
2938966,sheet molding,片狀成型,,片状成型,2017-06-03
2938967,sheet molding compound,片狀成型塑料,,片状成型料,2017-06-03
2938968,sheet polymer,片型聚合物,,片型聚合物,2017-06-03
2938969,sheeter line,刨紋,,刨纹,2017-06-03
2938970,sheeting,壓片,,①压片 ②挡板,2017-06-03
2938971,shelf dryer,箱形乾燥器,,柜式干燥机,2017-06-03
2938972,shelf life,儲存壽命；儲存期限,,①适用期 ②储存期限,2017-06-03
2938973,shell balance,殼均衡,,壳平衡,2017-06-03
2938974,shell molding,殼狀成型,,壳模铸造,2017-06-03
2938975,shell molding resin,殼狀成型樹脂,,壳模铸造[用]树脂,2017-06-03
2938976,shell still,[殼式]蒸餾釜,,简单[壳式]蒸馏釜,2017-06-03
2938977,shellac,蟲膠,,紫胶,2017-06-03
2938978,shellac varnish,蟲膠清漆,,紫胶清漆,2017-06-03
2938979,shellac wax,蟲膠臘,,紫胶蜡,2017-06-03
2938980,shell-and-tube heat exchanger,殼管熱交換器,,列管换热器,2017-06-03
2938981,shell-and-tube reactor,殼管反應器,,列管式反应器,2017-06-03
2938982,shell-side heat transfer coefficient,殼側熱傳係數,,壳程传热系数,2017-06-03
2938983,shielding,屏蔽；屏護,,屏蔽,2017-06-03
2938984,shielding length,屏蔽長度,,屏蔽长度,2017-06-03
2938985,shift conversion,[水煤氣]轉化,,[水煤气]变换反应,2017-06-03
2938986,shift converter,[水煤氣]轉化器,,变换炉,2017-06-03
2938987,shift factor,平移因子,,平移因子,2017-06-03
2938988,shift reaction,[水煤氣]轉化反應,,变换反应,2017-06-03
2938989,shift reactor,[水煤氣]轉化反應器,,[水煤气]变换反应器,2017-06-03
2938990,shifting-order reaction,變階反應,,变阶反应,2017-06-03
2938991,shikimic acid,莽草酸,,莽草酸,2017-06-03
2938992,ship bottom paint,船底漆,,船底漆,2017-06-03
2938993,shish-kebab crystal,串晶,,串晶,2017-06-03
2938994,shish-kebab structure,串狀結構,,串晶结构,2017-06-03
2938995,shock coagulation,衝擊凝聚[作用],,冲击凝固,2017-06-03
2938996,shock elasticity,衝擊彈性,,冲击弹性,2017-06-03
2938997,shock load,衝擊負載,,冲击载荷,2017-06-03
2938998,shock proof lacquer,防震塗料,,防震涂料,2017-06-03
2938999,shock wave,震波,,冲击波,2017-06-03
2939000,shock wave polymerization,震波聚合[作用],,冲击波聚合,2017-06-03
