ID,英文名稱,中文名稱,圖片,更新日期
20907362,chief engineer,總工程師,,2022-09-29
20907363,chief fisherman,漁撈長,,2022-09-29
20907364,chief mate,大副,,2022-09-29
20907365,Chief of Staff{=CoS},幕僚長；參謀長,,2022-09-29
20907366,chief operator,報務主任,,2022-09-29
20907367,chief petty officer's mess,資深乙級船員爛攤子；行政士官爛攤子,,2022-09-29
20907368,chief privacy officer{=CPO},首席隱私保密官,,2022-09-29
20907369,chief researcher,主任研究員,,2022-09-29
20907370,chief steward,事務長,,2022-09-29
20907371,child locks,兒童安全鎖,,2022-09-29
20907372,child pickup area,家長接送區,,2022-09-29
20907373,child protect,兒童保護,,2022-09-29
20907374,child protection,兒童保護,,2022-09-29
20907375,child restraint attachment strap,兒童拘束帶,,2022-09-29
20907376,child restraint system,兒童約束系統,,2022-09-29
20907377,child seat,兒童座椅,,2022-09-29
20907378,child seat assembly mechanism,兒童座椅總成機構,,2022-09-29
20907379,childproof door lock,兒童安全門鎖,,2022-09-29
20907380,children's school footwear,學童鞋,,2022-09-29
20907381,child-restraining strap,兒童拘束帶,,2022-09-29
20907382,chill,冷硬；冷激,,2022-09-29
20907383,chill block,冷鐵；冷硬試件,,2022-09-29
20907384,chill box,食物冷凍櫃,,2022-09-29
20907385,chill cast,冷鑄；冷卻鑄造,,2022-09-29
20907386,chill cast ingot,金屬模鑄錠,,2022-09-29
20907387,chill cast iron,冷激硬面鑄鐵,,2022-09-29
20907388,chill cast pig iron,金屬模生鐵,,2022-09-29
20907389,chill casting,冷硬鑄造,,2022-09-29
20907390,chill compartment,冰溫室,,2022-09-29
20907391,chill crack,冷硬裂痕,,2022-09-29
20907392,chill depth,冷硬深度,,2022-09-29
20907393,chill hardening,冷硬硬化法,,2022-09-29
20907394,chill mold,冷激硬面用鑄模,,2022-09-29
20907395,chill nails,冷硬釘,,2022-09-29
20907396,chill plate,冷凝模板,,2022-09-29
20907397,chill ring,冷硬環,,2022-09-29
20907398,chill room,驟凍室,,2022-09-29
20907399,chill shortness,冷脆性,,2022-09-29
20907400,chill strip,背材,,2022-09-29
20907401,chill test,冷硬試驗,,2022-09-29
20907402,chill test piece,冷硬試片,,2022-09-29
20907403,chill zone,冷硬層,,2022-09-29
20907404,chilldown,冷卻,,2022-09-29
20907405,chilled cargo,驟凍貨物,,2022-09-29
20907406,chilled cast iron,冷硬鑄鐵,,2022-09-29
20907407,chilled cast iron wheel,冷激硬面鑄鐵輪,,2022-09-29
20907408,chilled casting,冷硬鑄造,,2022-09-29
20907409,chilled food storage room,冷卻物儲藏室,,2022-09-29
20907410,chilled roll,冷激硬面軋輥,,2022-09-29
20907411,Chilled Water Coil{=CWC},冰水盤管,,2022-09-29
20907412,Chilled Water Pump{=CHP},冰水幫浦,,2022-09-29
20907413,Chilled Water Return{=CHR},冰水回水,,2022-09-29
20907414,Chilled Water Supply{=CHS},冰水供水,,2022-09-29
20907415,chilled work,冷激硬面工作件,,2022-09-29
20907416,chiller,冰水機,,2022-09-29
20907417,chilling block,冷鐵（鑄造）,,2022-09-29
20907418,chilling chamber,冷藏室,,2022-09-29
20907419,chilling machine,冷卻機；冰水機,,2022-09-29
20907420,chilling room,冷藏室,,2022-09-29
20907421,chills with mottled zone,斑口冷硬層,,2022-09-29
20907422,chills without motted zone,無斑口冷硬層；白口層,,2022-09-29
20907423,chime unit,車廂門蜂鳴器,,2022-09-29
20907424,chime whistle,諧音汽笛,,2022-09-29
20907425,chimeric embryo,嵌合胚細胞,,2022-09-29
20907426,chimney cap,煙罩,,2022-09-29
20907427,chimney damper,煙風擋,,2022-09-29
20907428,chimney draft,煙囪通風,,2022-09-29
20907429,chimney draught,煙囪通風,,2022-09-29
20907430,chimney effect,煙囪效應,,2022-09-29
20907431,chimney flue,煙道,,2022-09-29
20907432,chimney gases,煙囪氣,,2022-09-29
20907433,chimney liner,煙囪襯套,,2022-09-29
20907434,chimney lining,煙囪襯料,,2022-09-29
20907435,chimney pipe,煙道用管,,2022-09-29
20907436,chimney shaft,煙囪孔,,2022-09-29
20907437,chimney stack,煙囪,,2022-09-29
20907438,chin,機頭下部,,2022-09-29
20907439,chin turret,機頭炮塔,,2022-09-29
20907440,china,瓷器,,2022-09-29
20907441,china clay,陶磁土；高嶺土,,2022-09-29
20907442,China corporation register of shipping,中國驗船中心,,2022-09-29
20907443,china ware,陶磁器,,2022-09-29
20907444,China wood oil,桐油,,2022-09-29
20907445,chinchorro,船上小艇；圍網小漁船,,2022-09-29
20907446,chinchorrohan,小漁船,,2022-09-29
20907447,chine,骨幹；脊柱；緣線,,2022-09-29
20907448,chine bracket,稜肘板,,2022-09-29
20907449,chine line,稜線,,2022-09-29
20907450,chine rubber,緣線橡膠,,2022-09-29
20907451,chine type ship,基型船,,2022-09-29
20907452,chinedkulan,小划艇,,2022-09-29
20907453,Chinese Air Force{=CAF},中國空軍,,2022-09-29
20907454,Chinese character,中文字元,,2022-09-29
20907455,chinese character learning,漢字學習,,2022-09-29
20907456,Chinese corpus,中文語料庫,,2022-09-29
20907457,Chinese environment,中文環境中,,2022-09-29
20907458,Chinese generator,中文產生器,,2022-09-29
20907459,chinese herbal material,中藥材,,2022-09-29
20907460,chinese herbal preparation,中草藥製劑,,2022-09-29
20907461,Chinese input interface,中文輸入介面,,2022-09-29
20907462,chinese input method,中文輸入法,,2022-09-29
20907463,Chinese landing,中國式落地,,2022-09-29
20907464,Chinese lookup,中文查找,,2022-09-29
20907465,Chinese National Standard{=C. N. S.},中國國家標準,,2022-09-29
20907466,chinese pinyin,中文拼音,,2022-09-29
20907467,Chinese pronunciation,華人發音,,2022-09-29
20907468,Chinese Society of Agricultural Engineers{=CSAE},中國農業工程師學會,,2022-09-29
20907469,Chinese Society of Mechanical Engineers{=C.S.M.E.},中國機械工程學會,,2022-09-29
20907470,Chinese voice,中文語音,,2022-09-29
20907471,Chinese voice recognition,中文語音辨識,,2022-09-29
20907472,chinese voice recognition system,中文語音辨識系統,,2022-09-29
20907473,Chinese weight,槳葉配重,,2022-09-29
20907474,chinese white,鋅白,,2022-09-29
20907475,chinese windlass,轆轤,,2022-09-29
20907476,ching,小漁船,,2022-09-29
20907477,chink,裂縫；堵縫,,2022-09-29
20907478,chinse,捻縫；填隙,,2022-09-29
20907479,chinsing iron,捻縫鐵,,2022-09-29
20907480,chip,晶片；切角,,2022-09-29
20907481,chip area,晶片面積,,2022-09-29
20907482,chip boat,木屑運輸船,,2022-09-29
20907483,chip breaker,斷屑器；斷屑槽,,2022-09-29
20907484,chip card,晶片卡,,2022-09-29
20907485,chip carrier,木屑運輸船,,2022-09-29
20907486,chip clearance,屑隙,,2022-09-29
20907487,chip component,晶片元件,,2022-09-29
20907488,chip conveyor,排屑機；排屑裝置,,2022-09-29
