ID,英文名稱,中文名稱,圖片,更新日期
2743959,abac,算圖；列線圖,,2017-01-16
2743960,Abbe condensers,亞貝聚光透鏡,,2017-01-16
2743961,Abbe principle,亞貝原理,,2017-01-16
2743962,Abbe refractometer,亞貝折射計,,2017-01-16
2743963,Abbe's comparator,亞貝坐標量測儀,,2017-01-16
2743964,aberration,像差；光行差,,2017-01-16
2743965,aberration angle,像差角；光行差角,,2017-01-16
2743967,aberration constant,光行差常數,,2017-01-16
2743968,aberration correction,像差改正；光行差改正,,2017-01-16
2743969,aberration defect,像差,,2017-01-16
2743970,aberration ellipse,光行差橢圓,,2017-01-16
2743971,aberration of fixed stars,恆星光行差,,2017-01-16
2743972,aberration of light,光行差；光像差,,2017-01-16
2743973,aberration of sphericity,球面像差,,2017-01-16
2743975,aberration-free,無像差,,2017-01-16
2743976,ablatograph,融化測量儀(測量冰川融化速度用),,2017-01-16
2743977,Abney level,阿伯尼水準儀,,2017-01-16
2743978,abnormal magnetic variation,異常磁變,,2017-01-16
2743979,above ground aqueduct,地上導水管,,2017-01-16
2743980,abrasion,磨損,,2017-01-16
2743981,abrasiveness,磨蝕；研磨,,2017-01-16
2743982,abrasives,磨擦物,,2017-01-16
2743983,abrupt,陡坡；急坡,,2017-01-16
2743984,abrupt change of cross section,橫斷面突變,,2017-01-16
2743985,abscissa,橫坐標,,2017-01-16
2743986,abscissa of image point,像點橫坐標,,2017-01-16
2743987,absolute (star) catalog,絕對星表,,2017-01-16
2743988,absolute altimeter,絕對航高測定儀；雷達測高儀,,2017-01-16
2743989,absolute altitude,絕對高度；絕對航高,,2017-01-16
2743990,absolute brightness,絕對亮度,,2017-01-16
2743991,absolute ceiling,絕對航高,,2017-01-16
2743992,absolute distortion,絕對畸變,,2017-01-16
2743993,absolute elevation,絕對高程,,2017-01-16
2743994,absolute error,絕對誤差,,2017-01-16
2743995,absolute flying height,絕對航高,,2017-01-16
2743996,absolute gravity measurement,絕對重力測量,,2017-01-16
2743997,absolute humidity,絕對濕度,,2017-01-16
2743998,absolute location,絕對位置,,2017-01-16
2743999,absolute magnitudes,絕對星等,,2017-01-16
2744000,absolute orientation,絕對方位；絕對方位判定,,2017-01-16
2744001,absolute parallax,絕對視差,,2017-01-16
2744002,absolute radial velocity,絕對射線速度,,2017-01-16
2744003,absolute stereoscopic parallax,絕對立體視差,,2017-01-16
2744004,absolute term,絕對項,,2017-01-16
2744005,absolute unit,絕對單位,,2017-01-16
2744006,absolute value,絕對值,,2017-01-16
2744007,absorbing,吸收煤質,,2017-01-16
2744008,absorption eage,吸收；吸收帶,,2017-01-16
2744009,absorption factor,吸收因素,,2017-01-16
2744010,absorption line,吸收線,,2017-01-16
2744011,absorptive index,吸收率,,2017-01-16
2744012,absorptivity,吸收能力；吸收性,,2017-01-16
2744013,abstract of angle,測角記簿,,2017-01-16
2744014,abstract of observed values,觀測記簿,,2017-01-16
2744015,abstract of zenith distance,天頂距記簿,,2017-01-16
2744016,abundant observations,多餘觀測,,2017-01-16
2744017,abutment,橋台；接界,,2017-01-16
2744018,abuttal,境界,,2017-01-16
2744019,abyss,落水洞；深淵；深水區；海溝,,2017-01-16
2744020,abyssal,深淵,,2017-01-16
2744021,abyssal basin,深海盆地,,2017-01-16
2744022,abyssal plain,深海平原,,2017-01-16
2744023,accelerating force,加速力,,2017-01-16
2744024,acceleration of gravity,重力加速度,,2017-01-16
2744025,accelerator,促進劑,,2017-01-16
2744026,accepted indicator,指示器,,2017-01-16
2744027,acceptor,接受器,,2017-01-16
2744028,accessibility,啣接,,2017-01-16
2744029,accessory,附件,,2017-01-16
2744030,accident of ground,地面起伏,,2017-01-16
2744031,accidental error,偶然誤差,,2017-01-16
2744032,acclivity,上升坡,,2017-01-16
2744033,accommodation,凝視,,2017-01-16
