ID,英文名稱,中文名稱,圖片,更新日期
94106,peak,尖峰；尖艙,,2012-11-26
94107,passenger's platform,旅客上下船平臺,,2012-11-26
94108,passenger wharf,旅客碼頭,,2012-11-26
94109,passenger port,客運港；旅客港,,2012-11-26
94110,particle velocity,分子速度{波浪},,2012-11-26
94111,partial relief,減除部分浮力{乾船塢底},,2012-11-26
94112,partial blockade,部分封鎖,,2012-11-26
94113,parapet wall,胸牆,,2012-11-26
94114,Panama Canal tonnage certificate,巴拿馬運河噸位證書,,2012-11-26
94115,palletization,板臺化；墊板化[裝卸],,2012-11-26
94116,pallet,托[貨]板；墊板；板臺,,2012-11-26
94117,packing; package {= pkg.},包裝,,2012-11-26
94118,pacific blockade,平時封鎖,,2012-11-26
94119,ower land report,多卸報告,,2012-11-26
94120,overtopping; overtopping wave,越波,,2012-11-26
94121,overlapped wave,重複波,,2012-11-26
94122,overland,貨物多卸,,2012-11-26
94123,overdued cargo,逾期貨物,,2012-11-26
94124,outside berth,外船席,,2012-11-26
94125,outer package,外包裝,,2012-11-26
94126,outer barbor; outer harbour,外港,,2012-11-26
94127,outer bar,外沙洲,,2012-11-26
94128,outer anchorage,外港錨地,,2012-11-26
94129,outbound procedure,出倉貨輸出手續,,2012-11-26
94130,outbound compartment,出倉貨倉間,,2012-11-26
94131,oscillatory wave,振動波,,2012-11-26
94132,ordinary draught,通常吃水,,2012-11-26
94133,order of light,燈光等級,,2012-11-26
94134,orbit,軌道；軌跡,,2012-11-26
94135,optical range,光強見距,,2012-11-26
94136,operating principle of unitization,搬運單位化原則,,2012-11-26
94137,operating principle of safety,搬運安全原則,,2012-11-26
94138,open transit area,露天堆貨場,,2012-11-26
94139,open storage,露天存放,,2012-11-26
94140,open roads,敞開港外錨地,,2012-11-26
94141,open light,無蓋燈,,2012-11-26
94142,open landing lighter,無蓋裝貨起岸駁船,,2012-11-26
94143,open harbor,開口港；不凍港,,2012-11-26
94144,open end pipe pile,開底鋼管樁,,2012-11-26
94145,open cargo lighter,無蓋貨駁,,2012-11-26
94146,open caisson wharf,開口沈箱碼頭,,2012-11-26
94147,open caisson foundation,開口沈箱基礎,,2012-11-26
