ID,英文名稱,中文名稱,圖片,備註,更新日期
1122283,monad,單價染色體,,,2012-11-26
1122284,Monadaceae,不等鞭科,,,2012-11-26
1122285,Monadelphia,單體雄蕊門,,,2012-11-26
1122286,monadelphous stamen; monodelphous stamen,單體雄蕊,,,2012-11-26
1122287,monadoid life phase,鞭毛型生活相,,,2012-11-26
1122288,Monaeanthium,（多肉大戟科植物的）單刺類,,,2012-11-26
1122289,monamide,一醯胺；單醯胺,,,2012-11-26
1122290,monamine,一胺；單胺,,,2012-11-26
1122291,Monandria,單雄蕊門,,,2012-11-26
1122292,monandrous,單雄蕊性的；有單一藏精器的,,,2012-11-26
1122293,monangial sorus; monangium,單生（孢子）囊堆；單生孢子囊群,,,2012-11-26
1122294,monangium; monangial sorus,單生（孢子）囊堆；單生孢子囊群,,,2012-11-26
1122295,monanthous; monanthus,單花的,,,2012-11-26
1122296,monarch,單原型；單原維管束,,,2012-11-26
1122297,monarsenous,一雄多雌的,,,2012-11-26
1122298,Monascaceae,紅麴菌科（原菌目）,,,2012-11-26
1122299,Monascus,紅麴菌屬,,,2012-11-26
1122300,Monascus anka Nakazawa et Sato,臺灣紅麴菌,,,2012-11-26
1122301,Monascus purpureus Went.,紅麴菌,,,2012-11-26
1122302,monaster (Wilson 1901),單扭紡錘體；單星體,,,2012-11-26
1122303,monatomic molecules,單原子分子,,,2012-11-26
1122304,monaxial type; central filament type,中心絲型,,,2012-11-26
1122305,monaxonia,單軸型,,,2012-11-26
1122306,monemer,單心皮子房,,,2012-11-26
1122307,Monera,原核生物界；無核生物,,,2012-11-26
1122308,monesuch; Medicago lupulina L.,天藍,,,2012-11-26
1122309,mongrel,1.二不同系統交配後獲得的個體2.雜種3.祖先不明〔的〕動物,,,2012-11-26
1122310,Monilia,念珠串菌屬,,,2012-11-26
1122311,Monilia mume Hara; Sclerotinia mume Hara,梅念珠病菌,,,2012-11-26
1122312,moniliasis,念珠串菌病,,,2012-11-26
1122313,moniliform; moniliated,念珠狀,,,2012-11-26
1122314,Monilinia kusanoi P. Henn.; Sclerotinia kusanoi P. Henn.,李類花腐病菌,,,2012-11-26
1122315,Monilochaetes infuscans Ellis et Halsted ex. Harter,甘藷黑痣病菌,,,2012-11-26
1122316,Monimiaceae,濛立米科（樟樹目）,,,2012-11-26
1122317,Monimopetalum,永瓣藤屬（衛矛科）,,,2012-11-26
1122318,Monimopetalum chinense Rehd.,永瓣藤；初藤,,,2012-11-26
1122319,monkey bread; baobab; Adansonia,猢猻麵（植分）（木棉科）,,,2012-11-26
1122320,morphism (Huxley 1955); genetic polymor-phism,遺傳的多形態；遺傳的多型性,,,2012-11-26
1122321,morphoallaxis,形態調節,,,2012-11-26
1122322,morphochoresis,形態建成,,,2012-11-26
1122323,morphocytology; cellular morpho-logy,細胞形態學,,,2012-11-26
1122324,morphodifferentia-tion,形態分化,,,2012-11-26
1122325,morphogenesis,形態發生；形態演化,,,2012-11-26
1122326,morphogenetic causation,形態演發原因,,,2012-11-26
1122327,morphogenetic correlation,形態演發相關,,,2012-11-26
1122328,morphogenetic factor,形態演發因子,,,2012-11-26
1122329,morphogenetic field,形態演發場,,,2012-11-26
1122330,morphogenetic gradient,形態演發級度,,,2012-11-26
1122331,morphogenetic movement,形態演發運動,,,2012-11-26
1122332,morphogenetic potential,形態演發潛能,,,2012-11-26
1122333,morphogenetic process,形態演發過程,,,2012-11-26
1122334,morphography,形態論誌,,,2012-11-26
1122335,morphollaxis,變形再生,,,2012-11-26
1122336,morphologic correlation,形態相關,,,2012-11-26
1122337,morphological change,形態變異,,,2012-11-26
1122338,morphological character,形態性狀,,,2012-11-26
1122339,morphological convergence,形態輻合；形態趨同,,,2012-11-26
1122340,morphological differentiation,形態分化,,,2012-11-26
1122341,morphological lethal gene,形態的致死基因,,,2012-11-26
1122342,morphological mutant,形態突變體,,,2012-11-26
1122343,morphological mutation,形態的突變,,,2012-11-26
1122344,morphological race,形態的小種,,,2012-11-26
1122345,morphological species; morphospecies,形態種,,,2012-11-26
1122346,morphological sterility,形態的不孕性,,,2012-11-26
1122347,morphological variation,形態變異,,,2012-11-26
1122348,morphology,形態學,,,2012-11-26
1122349,morpholysis,形態崩潰,,,2012-11-26
1122350,morphometry,形態測定法,,,2012-11-26
1122351,morphophyly,器官形成；器官形態發育,,,2012-11-26
1122352,morphophysics,形態物理學,,,2012-11-26
1122353,morphophysiological system,形態生理系統,,,2012-11-26
1122354,morphophysiological variation,形態生理變異,,,2012-11-26
1122355,morphoplasm,形成質,,,2012-11-26
1122356,morphosis (Sachs 1894),異常變異；形態形成,,,2012-11-26
1122357,morphospecies; morphological species,形態種,,,2012-11-26
1122358,morphotype,形態模式標本,,,2012-11-26
1122359,morph-ratio cline (Huxley 1955),地域間之形態變異,,,2012-11-26
1122360,morrison spruce; Picea morrisonicola Hayata,臺灣雲杉,,,2012-11-26
1122361,mortality curve,死亡率曲線,,,2012-11-26
1122362,mortality; death rate,死亡率,,,2012-11-26
1122363,mortor cell,機動細胞,,,2012-11-26
1122364,Morus acidosa Griff.,小葉桑（河南）；臺灣桑,,,2012-11-26
1122365,Morus acidosa Griff.; M. australis Pior.,雞桑,,,2012-11-26
1122366,Morus alba L. var pendula Dipp.,垂枝桑,,,2012-11-26
1122367,Morus alba L. var. macrophylla Loud，,大葉桑,,,2012-11-26
1122368,Morus alba L. var. multicaulis Loud.,魯桑,,,2012-11-26
1122369,Morus alba L. var. Pyramidalis Ser.,塔桑,,,2012-11-26
1122370,Morus alba L. var. skeletoniana Schneid.,花葉桑,,,2012-11-26
1122371,Morus alba L. var. venosa Delili,白脈桑,,,2012-11-26
1122372,Morus alba L.; white mulberry,桑；桑椹樹,,,2012-11-26
1122373,Morus atropurpurea Roxb.,廣東桑,,,2012-11-26
1122374,Morus australis Poir.,雞桑,,,2012-11-26
1122375,Morus bowbycis Koidz.,山桑；雞腳桑,,,2012-11-26
1122376,Morus cathayana Hemsl.,華桑；葫蘆桑,,,2012-11-26
1122377,Morus indica L. Indian mulberry,印度桑,,,2012-11-26
1122378,Morus kagayamae Koidz.,八丈桑（日本）,,,2012-11-26
1122379,Morus mongolica Schneid.,蒙桑；崖桑（湖北興山）；刺葉桑,,,2012-11-26
1122380,Morus nigra L.; black mulberry,黑桑（陳嶸）,,,2012-11-26
1122381,Morus tiliaefolia Makino,野桑（日本）；毛桑（日本）,,,2012-11-26
1122382,Morus; mulberry,桑樹樹（桑科）,,,2012-11-26
1122383,mos,生態種群,,,2012-11-26
1122384,mosaic,嵌合體；鑲嵌狀,,,2012-11-26
1122385,mosaic bastard; mosaic hybrid,嵌合型雜種,,,2012-11-26
1122386,mosaic disease of cucmber; cucmber mosaic virus Dootlttle; watermelon mosaic virus Anderson,胡瓜嵌紋病,,,2012-11-26
1122387,mosaic disease of eggplant; cucumber mosaic virus， Dootittle,茄子嵌紋病,,,2012-11-26
1122388,mosaic disease of pepper; tobacco mosaic virus allard; cucumber mosaic virus Doolittle; potato virus Y.K.M.Smith.,辣椒嵌紋病,,,2012-11-26
1122389,mosaic disease of tomato; tobacco mosaic virus， Allard; cucumber mosaic virus Doolittle,番茄嵌紋病,,,2012-11-26
1122390,mosaic dominance,嵌紋型顯性；鑲嵌遺傳,,,2012-11-26
1122391,mosaic egg,嵌合型卵,,,2012-11-26
1122392,mosaic endosperm,嵌合型胚乳,,,2012-11-26
1122393,mosaic hybrid; mosaic bastard,嵌合型雜種,,,2012-11-26
1122394,mosaic inheritance; partial dominance,嵌合遺傳；鑲嵌遺傳,,,2012-11-26
1122395,mosaic theory,嵌合說；鑲嵌說,,,2012-11-26
1122396,mosaicism,嵌合論；鑲嵌論,,,2012-11-26
1122397,moschate,有麝香味的,,,2012-11-26
1122398,Moseniella,巴西壼蘚屬（于）,,,2012-11-26
1122399,Mosla dianthera Maxim.,荊芥(G)（薄荷科）,,,2012-11-26
1122400,Mosla grasseserrata Maxim.,小紫蘇；薺薴（本草拾遺）；青日蘇（本草綱目）,,,2012-11-26
1122401,Mosla japonica Maxim.,山紫蘇,,,2012-11-26
1122402,Mosla lanceolata Maxim.,土荊芥(H.M.),,,2012-11-26
1122403,Mosla punctata Maxim.; M. punctulata Nakai,石薺薴（本草綱目；植物名實圖考）,,,2012-11-26
1122404,moso bamboo; Phyllostachys edulis Riviere,毛竹；江南竹；孟宗竹（日）,,,2012-11-26
1122405,moss forest,蘚林,,,2012-11-26
1122406,moss stage,蘚類期,,,2012-11-26
1122407,moss starch,蘚類澱粉,,,2012-11-26
1122408,moss; Musci,蘚（古今注）,,,2012-11-26
1122409,moss-heath; moss-tundra,溼蘚原,,,2012-11-26
1122410,moss-tundra; moss-heath,蘚類原,,,2012-11-26
1122411,most closed crossing,最近親雜交,,,2012-11-26
1122412,moth flower,蛾媒花,,,2012-11-26
1122413,moth orchid; Phalaenopsis,蝴蝶蘭,,,2012-11-26
1122414,mother bulb,母鱗莖；母球,,,2012-11-26
1122415,mother cell,母細胞,,,2012-11-26
1122416,mother cell of stoma,氣孔母細胞,,,2012-11-26
1122417,mother nucleus,母核,,,2012-11-26
1122418,mother plant,母本植物,,,2012-11-26
1122419,mother plant selection,母本選拔,,,2012-11-26
1122420,mother tree,母樹,,,2012-11-26
1122421,mother tree orchard,母樹園,,,2012-11-26
1122422,motile,運動性的；有自動力的,,,2012-11-26
1122423,motility,機動性,,,2012-11-26
1122424,motlity hormone,活動激素,,,2012-11-26
1122425,motor cell,機動細胞,,,2012-11-26
1122426,mottle leaf,斑葉病,,,2012-11-26
1122427,mottled grain,斑點紋理,,,2012-11-26
1122428,mottling (Muller 1930); mosaicism or variegation; chromosome mottling,1.嵌合型或斑紋型2.染色體部分的侵蝕,,,2012-11-26
1122429,Mougeotia,毛絲藻屬（綠）,,,2012-11-26
1122430,mould; mold,黴（菌）,,,2012-11-26
1122431,mound layering,堆壓法,,,2012-11-26
1122432,mountain cinnamon tree; Cinnamomum pseud-loureirii Hayata,山肉桂,,,2012-11-26
1122433,mountain laurel; Kalmia latifolia L.,山月桂,,,2012-11-26
1122434,mountain region; mountain zone,山地；山區,,,2012-11-26
1122435,mountain rice,旱稻；陸稻,,,2012-11-26
1122436,mountain soil,山岳土壤,,,2012-11-26
1122437,mountain soursop; Annona montana Macf.,山刺番荔枝,,,2012-11-26
1122438,mountain spicy tree; Litsea cubeba Pers.,山胡椒,,,2012-11-26
1122439,mountain zone; mountain region,山岳地帶,,,2012-11-26
1122440,mounting,裝片；封固,,,2012-11-26
1122441,mounting medium,封固劑,,,2012-11-26
1122442,mourning cypress; Chinese weeping cypress; Cupressus funebris Endl.,瓔珞柏；垂絲柏,,,2012-11-26
1122443,mouse ear,鼠耳,,,2012-11-26
1122444,movement,運動性的；有自動力的,,,2012-11-26
1122445,movement index (Slizynsky 1955),（交叉）移動指數,,,2012-11-26
1122446,movement of curvature,彎曲運動,,,2012-11-26
1122447,moving plant; Desmodium gyrans DC.,舞草（酉陽雜俎）,,,2012-11-26
1122448,moving-boundary method,移動界面法,,,2012-11-26
1122449,mower,刈草機,,,2012-11-26
1122450,mowing,刈草,,,2012-11-26
1122451,mRNA; messenger RNA,傳訊核糖核酸,,,2012-11-26
1122452,Mucedinaceae,淡色線菌科（線菌目）；稻熱病菌科,,,2012-11-26
1122453,mucic acid,黏液酸；己四醇二酸；葡萄糖二酸,,,2012-11-26
1122454,mucilage,黏液,,,2012-11-26
1122455,mucilage canal; mucilage passage; mucilage tube,黏液管,,,2012-11-26
1122456,mucilage cavity,黏液腔,,,2012-11-26
1122457,mucilage cell,黏液細胞,,,2012-11-26
1122458,mucilage duct,黏液管,,,2012-11-26
1122459,mucilage hair,黏液毛,,,2012-11-26
1122460,mucilage passage; mucilage canal; mucilage tube,黏液管,,,2012-11-26
1122461,mucilage sac,黏液囊,,,2012-11-26
1122462,mucilage slit,黏液裂孔,,,2012-11-26
1122463,mucilage tube; mucilage canal; mucilage passage,黏液管,,,2012-11-26
1122464,mucilagenous,黏質的,,,2012-11-26
1122465,mucilaginous fiber; gelatinous fiber,膠質纖維,,,2012-11-26
1122466,mucilaginous hair,黏毛,,,2012-11-26
1122467,mucin,黏蛋白,,,2012-11-26
1122468,mucinase,黏蛋白酶,,,2012-11-26
1122469,mucinogen,黏蛋白原,,,2012-11-26
1122470,mucopolysaccharide,黏性多醣類,,,2012-11-26
1122471,mucoprotein,黏性蛋白質,,,2012-11-26
1122472,Mucor,毛黴屬（毛黴菌科）；酵黴屬,,,2012-11-26
1122473,Mucor mucedo L.,蛛網黴；霉白黴,,,2012-11-26
1122474,Mucor racemosus Frecenius,番薯腐敗病菌,,,2012-11-26
1122475,Mucor stolonifera Ehrenb.,匐枝狀白黴,,,2012-11-26
1122476,Mucoraceae,毛黴科（毛黴目）,,,2012-11-26
1122477,Mucorales,毛黴目,,,2012-11-26
1122478,Mucoreae,毛黴亞科,,,2012-11-26
1122479,mucoriferous,生黴的,,,2012-11-26
1122480,mucorin,黴蛋白,,,2012-11-26
1122481,Mucorineae,毛黴亞目,,,2012-11-26
1122482,mucro,棘狀突起,,,2012-11-26
1122483,mucronate,末端有微小棘狀突起的,,,2012-11-26
1122484,mucronullate,有小凸頭,,,2012-11-26
1122485,Mucuna,油麻藤屬（豆科）,,,2012-11-26
1122486,Mucuna birdwoodiana Tutcher,白花油麻藤（中藥誌）；勃氏藜豆（中植）；雞血藤（中藥誌、圖考）；大血藤（雲南）；血楓藤（廣州）；大蘭布藤,,,2012-11-26
1122487,Mucuna capitata W. et A.,虎爪豆（K.F.)；虎豆（本草綱目）；龍爪豆(GH.Ⅱ29)；藜豆（本草綱目）；八升豆（日本）,,,2012-11-26
1122488,Mucuna castanea Merr.,褐毛藜豆；牛豆,,,2012-11-26
1122489,Mucuna ferruginea Matsum.,血藤(K.F.),,,2012-11-26
1122490,Mucuna hainanensis Hay.,海南藜；豆流藤,,,2012-11-26
1122491,Mucuna sempervirens Hemsl.,常春油麻藤；牛馬藤；過山龍；常綠藜豆,,,2012-11-26
1122492,mucus; mucilage; slime,黏液,,,2012-11-26
1122493,Muechlenbeckia,竹節蓼屬（蓼科）,,,2012-11-26
1122494,Muechlenbeckia platyclada Meisn.,對節草；竹節蓼,,,2012-11-26
1122495,muffle furnance,焚化爐,,,2012-11-26
1122496,mugwort; Artemisia vulgaris L. var. indica Maxim.,艾,,,2012-11-26
1122497,Muium rostratum Schrad.,鈍葉提燈蘚,,,2012-11-26
1122498,Mukdenia,楓葉草屬（虎耳草科）,,,2012-11-26
1122499,Mukdenia rossii (Oliv.) Koidz.; Aceriphyllum rossii (Oliv.) Koidz.,楓葉草；爬山虎,,,2012-11-26
1122500,Mukiella shiraiana (P. Henn，) I. Miyake et Hara,胡麻竹病菌,,,2012-11-26
1122501,mulberry family; Moraceae,桑科,,,2012-11-26
1122502,mulberry; Morus,桑樹,,,2012-11-26
1122503,mulch,覆蓋物,,,2012-11-26
1122504,mulching,覆蓋,,,2012-11-26
1122505,muli; Melocanna baccifera,梨果竹,,,2012-11-26
1122506,mulitiparous cyme,多出聚繖花序,,,2012-11-26
1122507,mull,（有機物無機物混合而成的）腐植層,,,2012-11-26
1122508,mullein; common mullein; flannel leaf; velvet plant; Verbascum thapsus,蒿毛蕊花,,,2012-11-26
1122509,Muller， Hermann,牟勒（人名）,,,2012-11-26
1122510,multiarticular,多關節的,,,2012-11-26
1122511,multiaxial type; fountain type,多軸型；噴水型,,,2012-11-26
1122512,multicapsular,多蒴的,,,2012-11-26
1122513,multicarpellate,多心皮的（子房）,,,2012-11-26
1122514,multicellular,多細胞的,,,2012-11-26
1122515,multicellular division,多細胞分裂,,,2012-11-26
1122516,multicellular formation,多細胞形成,,,2012-11-26
1122517,multicellular gland,多細胞腺體,,,2012-11-26
1122518,multicellular hair,多細胞毛,,,2012-11-26
1122519,multicellular organism,多細胞生物,,,2012-11-26
1122520,multicellular plant,多細胞植物,,,2012-11-26
1122521,multicellular spore,多細胞孢子,,,2012-11-26
1122522,multicellular stage,多細胞期,,,2012-11-26
1122523,multiciliate,多纖毛的,,,2012-11-26
1122524,multifactorial,多因子的,,,2012-11-26
1122525,multifid,裂成多片的,,,2012-11-26
1122526,multiflagellate,多鞭毛的,,,2012-11-26
1122527,multiflorus,有許多花的,,,2012-11-26
1122528,multifoliate,有許多葉的,,,2012-11-26
1122529,multiform,多形,,,2012-11-26
1122530,multigenic inheritance; polygenic inheritance; quantitative inheritance,多基因遺傳,,,2012-11-26
1122531,multi-hit target theory,標的多擊說,,,2012-11-26
1122532,multihybrid,多基因雜種,,,2012-11-26
1122533,multi-infection,多種感染,,,2012-11-26
1122534,multijugate,多對的,,,2012-11-26
1122535,multikaryon,多核細胞,,,2012-11-26
1122536,multilacunar,多葉隙的,,,2012-11-26
1122537,multilayer,多層；多分子層,,,2012-11-26
1122538,multilineal heredity,多系遺傳,,,2012-11-26
1122539,multilineal variety,多系品種,,,2012-11-26
1122540,multilocular,多室的,,,2012-11-26
1122541,multilocular sporangium,多室胞子囊,,,2012-11-26
1122542,multimer (Crick & Orgel 1964),單體的集合體,,,2012-11-26
1122543,multimodel curve,多頂曲線,,,2012-11-26
1122544,multimutating gene,多變性基因,,,2012-11-26
1122545,multinet theory,複網說,,,2012-11-26
1122546,multinodal,多節的,,,2012-11-26
1122547,multinomial series,多項式數列,,,2012-11-26
1122548,multinuclear cell; multinucleate cell,多核細胞,,,2012-11-26
1122549,multinuclear; multinucleate,多核的,,,2012-11-26
1122550,multinucleate cell; multinuclear cell; apocyte,多核細胞,,,2012-11-26
1122551,multinucleate fiber,多核纖維,,,2012-11-26
1122552,multinucleate fungi,多核真菌類,,,2012-11-26
1122553,multinucleate; multinuclear,多核的,,,2012-11-26
1122554,multiparasitism,多寄生現象,,,2012-11-26
1122555,multiparous branching,多出聚繖分枝式,,,2012-11-26
1122556,multipartite spore; multispore,多分孢子；多室胞子,,,2012-11-26
1122557,Multipatina citricola Sawada,柑橘口竹病菌,,,2012-11-26
1122558,multiphased theory,多相說,,,2012-11-26
1122559,multiple allele theory,複對偶基因說,,,2012-11-26
1122560,multiple alleles (Morgan 1914); multiple allelomorphs,複對偶基因,,,2012-11-26
1122561,multiple allelic series,複對偶基因系列,,,2012-11-26
1122562,multiple allelomorphism,複對偶基因作用,,,2012-11-26
1122563,multiple allelomorphs; multiple alleles,複對偶性狀；複對偶基因,,,2012-11-26
1122564,multiple annual ring,複年輪,,,2012-11-26
1122565,multiple chiasmata,複交叉點,,,2012-11-26
1122566,multiple choice method,多項選擇法,,,2012-11-26
1122567,multiple chromosome,複染色體,,,2012-11-26
1122568,multiple chromosome complex,複染色體混合體,,,2012-11-26
1122569,multiple codon recognition,多密碼識別,,,2012-11-26
1122570,monohybrid heterosis,單性狀雜合體優勢,,,2022-05-20
1122571,monohybrid ratio,單性狀雜合體分離比,,,2022-05-20
1122572,monohybridism,單性狀雜合體的交配,,,2022-05-20
1122573,monoicous; monoecious,雌雄同株,,,2012-11-26
1122574,monoiodacetamide,一碘乙醯胺,,,2012-11-26
1122575,monoiodoacetic acid,一碘乙酸,,,2012-11-26
1122576,monokaryon (Boveri 1907); monocaryon,單核體；單組核,,,2012-11-26
1122577,monokaryotic,（若干菌類的菌絲）具有單組核的,,,2012-11-26
1122578,monolayer,單細胞層；單分子層,,,2012-11-26
1122579,monolayer culture,單層培養,,,2012-11-26
1122580,monolete,具有單一縫線的（松葉蕨的胞子似的）,,,2012-11-26
1122581,monoletes,單縫痕孢子,,,2012-11-26
1122582,monolocular,單室的；單腔的,,,2012-11-26
1122583,Monoloculia quercus Hara,青剛櫟類表面黑點病菌,,,2012-11-26
1122584,Monomelangium,毛枝蕨屬(蹄蓋蕨科),,,2012-11-26
1122585,Monomelangium pullingeri (Bak.) Tagawa; Diplazium pullingeri (Bak.) J. Sm,毛枝蕨,,,2012-11-26
1122586,monomer,單體,,,2012-11-26
1122587,monomeric; monogenic,單一基因的,,,2012-11-26
1122588,monomerous,花中每輪中只有一個數目的,,,2012-11-26
1122589,monomery; monomerical inheritance,單基因遺傳,,,2012-11-26
1122590,mono-molecular layer,單分子層,,,2012-11-26
1122591,monomorphic flower,單形花,,,2012-11-26
1122592,monomorphism,單形現象,,,2012-11-26
1122593,monoparasitism,單寄生,,,2012-11-26
1122594,Monopetalae,單瓣類,,,2012-11-26
1122595,monopetalous; gamopetalous,合瓣的,,,2012-11-26
1122596,monophagous,單食性的,,,2012-11-26
1122597,monophagy,單食性,,,2012-11-26
1122598,monophasic,單相的,,,2012-11-26
1122599,monophasic action current,單相動作電流,,,2012-11-26
1122600,monophasic action potential,單相動作電位,,,2012-11-26
1122601,monophasic variation,單相變異,,,2012-11-26
1122602,monophenol oxidase,單酚基氧化酶,,,2012-11-26
1122603,monophenolase,單酚基酶,,,2012-11-26
1122604,monophylesis,單一系統發生，單源說,,,2012-11-26
1122605,monophyletic,單一系統發生的；單源的,,,2012-11-26
1122606,monophyletic theory,單一系統發生說,,,2012-11-26
1122607,monophyletical evolution,單一系統發生的演化,,,2012-11-26
1122608,monophyllous,一葉的,,,2012-11-26
1122609,monoplanetism,一次游泳性,,,2012-11-26
1122610,monoplex,單顯性型；單顯體,,,2012-11-26
1122611,monoplex apex,單一莖頂,,,2012-11-26
1122612,monoploid (Langlet 1927),單倍體；單元體；一元體,,,2012-11-26
1122613,monoploid numbers,單倍數（染色體）,,,2012-11-26
1122614,monoploid sporophyte,（染色體數）單倍孢子體,,,2012-11-26
1122615,monoploidic,（生活史中的）單倍相的,,,2012-11-26
1122616,monoploidy,單倍性；單元性,,,2012-11-26
1122617,monopode; monopodium,單軸,,,2012-11-26
1122618,monopodial branching,單軸分枝,,,2012-11-26
1122619,monopodial development,單軸式發展,,,2012-11-26
1122620,monopodial inflorescence,單軸花序,,,2012-11-26
1122621,monopodial sympodium,單軸型假軸分枝,,,2012-11-26
1122622,monopodium,單軸型假軸分枝,,,2012-11-26
1122623,monopolar,單極的,,,2012-11-26
1122624,monopolar lead,單極導出,,,2012-11-26
1122625,monoprotamine,單精朊,,,2012-11-26
1122626,monopsomic diploid,缺一染色體的二倍體,,,2012-11-26
1122627,monosaccharides; monosaccharose; monose,單醣類,,,2012-11-26
1122628,monosepalous,有一萼片的；合萼的,,,2012-11-26
1122629,monoside,單苷,,,2012-11-26
1122630,Monosigeae,單襟鞭毛藻亞科,,,2012-11-26
1122631,monosilane; silicane,矽甲烷,,,2012-11-26
1122632,monosiphonous type,單管型,,,2012-11-26
1122633,monosome,單染色體,,,2012-11-26
1122634,monosome (Hasel-korn & Fried 1964),（與mRNA結合的）單一核糖體,,,2012-11-26
1122635,monosomic (Blakeslee 1921),單染色體的,,,2012-11-26
1122636,monosomic analysis,單染色體分析,,,2012-11-26
1122637,monosomic plant,單染色體植物,,,2012-11-26
1122638,monosomy,單染色體性；XO型不能配對的X性染色體,,,2012-11-26
1122639,monospermic egg,單精受精卵,,,2012-11-26
1122640,monospermous,祇產一種子的,,,2012-11-26
1122641,monospermy,單精授精,,,2012-11-26
1122642,monosporangium,單孢子囊（胞）,,,2012-11-26
1122643,monospore,單孢子；由單一營養細胞變形形成的單一胞子,,,2012-11-26
1122644,monosporic embryo sac,單孢子胚囊（胞）,,,2012-11-26
1122645,monostachous,有單一穗的,,,2012-11-26
1122646,monostele,單一中柱,,,2012-11-26
1122647,monostichous,排列在軸一側的；單列的,,,2012-11-26
1122648,Monostroma,單層石蓴屬（綠）,,,2012-11-26
1122649,monostromatic,單層的,,,2012-11-26
1122650,monostylous,單一花柱的,,,2012-11-26
1122651,monosymmetrical,單一對稱面的,,,2012-11-26
1122652,monosymmetry,單面對稱,,,2012-11-26
1122653,monotaxic,單走性的；單趨性的,,,2012-11-26
1122654,monotaxis,單趨性,,,2012-11-26
1122655,monotelome,單頂枝,,,2012-11-26
1122656,monoterpenes,單松烯類,,,2012-11-26
1122657,monothalamous gall,單室蟲癭,,,2012-11-26
1122658,monothalmic fruit,單花果,,,2012-11-26
1122659,monothelious,一雌多雄的,,,2012-11-26
1122660,monothely,一雌多雄的,,,2012-11-26
1122661,monotricha,單毛菌,,,2012-11-26
1122662,monotrichous,單一鞭毛的,,,2012-11-26
1122663,Monotropa hypopithys L.; yellow bird's nest,鍚杖草（日本）,,,2012-11-26
1122664,Monotropastrum globosum H. Andres,水晶蘭；銀龍草（日本）；幽靈草（日本）,,,2012-11-26
1122665,monotropic,單花採粉的,,,2012-11-26
1122666,monotype,單型；獨一模式標本,,,2012-11-26
1122667,monotypic,一屬、一種的；單型的,,,2012-11-26
1122668,monotypic evolution,單型演化,,,2012-11-26
1122669,monotypic genus,單種屬,,,2012-11-26
1122670,monotypic species,單型種,,,2012-11-26
1122671,monovalent,單價,,,2012-11-26
1122672,monovalent antibody,單價抗體,,,2012-11-26
1122673,monovalent cation,一價陽離子,,,2012-11-26
1122674,monovalent chromosome; univalent chromosome,一價染色體；單價染色體,,,2012-11-26
1122675,monovalent serum,單價血清,,,2012-11-26
1122676,monovular twins; monozygotic twins; single ovum twins; one egg twins,同卵〔性〕雙生兒；同卵雙胞胎,,,2012-11-26
1122677,monoxenous,寄主是單一種的,,,2012-11-26
1122678,monoxeny,單一寄生性,,,2012-11-26
1122679,monoxylic,單一木質部的,,,2012-11-26
1122680,monozygote; hemizygote,單合子；半接合體（2N個體而有一個以上的基因無對手者）,,,2012-11-26
1122681,monozygotic,單合子性的,,,2012-11-26
1122682,monozygotic twins,一卵性雙生兒；單合子雙生,,,2012-11-26
1122683,monsoon forest,季節風雨林,,,2012-11-26
1122684,Monstera,蓬萊蕉屬,,,2012-11-26
1122685,Monstera deliciosa Liebm.; ceriman,蓬萊蕉（天南星科）,,,2012-11-26
1122686,Monstera pertusum Hort.; Philodendron pertusum Hort.,小蓬萊蕉,,,2012-11-26
1122687,monstrosity,畸形,,,2012-11-26
1122688,montane,1.山岳的2.喬木線下的山地,,,2012-11-26
1122689,montane zone,山岳地帶,,,2012-11-26
1122690,monthly rose; Rosa chinensis Jacq.,月季花,,,2012-11-26
1122691,moor grass; Drosera,茅膏菜,,,2012-11-26
1122692,moor land,泥炭地,,,2012-11-26
1122693,moor; bog,溼原；泥炭原,,,2012-11-26
1122694,mor,（不與無機物混淆的）緻密有機層；酸性腐植土,,,2012-11-26
1122695,Moracear; mulberry family,桑科,,,2012-11-26
1122696,morass,沼澤,,,2012-11-26
1122697,morbid mitosis (Darlington & Thomas 1941),病態有絲分裂,,,2012-11-26
1122698,morbific gene,疾病基因,,,2012-11-26
1122699,Morchella,網傘蕈屬,,,2012-11-26
1122700,mordant,媒染劑,,,2012-11-26
1122701,Moreae,桑族,,,2012-11-26
1122702,morel; Morchella esculenta,羊肚蕈（囊）；草笠菌,,,2012-11-26
1122703,Morenoella quercina (Ellis et Martin) Theissen,栗樹類褐斑病菌,,,2012-11-26
1122704,mores (Sing.mos),生態種群,,,2012-11-26
1122705,Morgan， Thomas Hunt,摩根（人名）,,,2012-11-26
1122706,morgan; morgan unit,摩根（遺傳圖上的長度單位）,,,2012-11-26
1122707,Moricandia sonchifolia Hook.f. Orychophragmus violaceus (L.) O.E.Schutz,諸葛菜；二月蘭（芸苔科）,,,2012-11-26
1122708,morin,桑色素,,,2012-11-26
1122709,Morinda,羊角藤屬（茜草科）,,,2012-11-26
1122710,Morinda officinalis How,巴戟天（本草經）,,,2012-11-26
1122711,Morinda umbellata L.,羊角藤（海南）；花傘木（日）,,,2012-11-26
1122712,Moringa,本辣木屬；萮菜樹屬（辣木科）,,,2012-11-26
1122713,Moringa oleifera Lam.,辣木；萮菜樹,,,2012-11-26
1122714,Moringaceae,辣木科；萮菜樹科,,,2012-11-26
1122715,morning glory; Pharbitis nil Chois; Pharbitis purpurea Voigt,牽牛花,,,2012-11-26
