ID,英文名稱,中文名稱,圖片,更新日期
16069,reactivity measurements,反應度測量,,2012-11-26
16258,ray， Lenard,雷鈉射線,,2012-11-26
16260,ray divergence,射線發散,,2012-11-26
16528,random velocity,無規速度,,2012-11-26
16590,radius,半徑,,2012-11-26
16604,radium equivalent,鐳等值,,2012-11-26
16640,radio-photo-luminescence,放射光發光,,2012-11-26
16642,radiopaque medium,放射不透介質,,2012-11-26
16677,radiological safety rules,放射安全規定,,2012-11-26
16678,radiological safety organization,放射安全組織,,2012-11-26
16829,radioactive radiation,放射性輻射,,2012-11-26
17189,radiation beacon,輻射信號塔；輻射浮標,,2012-11-26
17248,pyrometallurgy,高溫冶金術,,2012-11-26
17364,pump discharge shut-off valve,泵排水關斷閥,,2012-11-26
17673,property,性質；特性,,2012-11-26
17716,prompt-critiality,瞬臨〔界〕度,,2012-11-26
17721,prompt reactivity,瞬發反應度,,2012-11-26
17837,product， radiation,輻射產物,,2012-11-26
17839,product， primary fission,原始分裂產物,,2012-11-26
17996,probability， disintegra-tion,蛻變機率,,2012-11-26
18152,pressure flush,加壓沖洗,,2012-11-26
18192,preheater,預熱器,,2012-11-26
18340,power supplies,電力供應,,2012-11-26
18386,power breeder reactor,動力滋生反應器,,2012-11-26
18617,pop-open,急速開啟,,2012-11-26
18619,pop-closed,急速閉合,,2012-11-26
18620,pop,不連貫的聲音,,2012-11-26
18647,polymer，long-chain,長鏈聚合物,,2012-11-26
18884,plenum spring,空氣室彈簧,,2012-11-26
18960,plastic range,塑性範圍,,2012-11-26
19029,plant，nuclear separation,核分離廠,,2012-11-26
19105,plant chilled water system,電廠激冷水系統,,2012-11-26
19210,pilot scram valve,中間急停閥,,2012-11-26
19373,photolysis,光解〔光子照射分解〕,,2012-11-26
19392,photographic densitometer,照相密度計,,2012-11-26
19414,photoelectric effect,光電效應,,2012-11-26
19446,phosphor， X-ray,X射線燐光體,,2012-11-26
19519,perturbation， orbit,軌道微擾,,2012-11-26
19598,periodic isolationvalve leak test,定期隔離閥滲漏試驗,,2012-11-26
19739,peak-to-vally ratio,峰谷比值,,2012-11-26
19770,peak pressure test,尖峰壓力試驗,,2012-11-26
19993,particle size,粒子大小,,2012-11-26
20103,parahelium,仲氦,,2012-11-26
20108,parachute shaped velocity limiter,傘式速度限制器,,2012-11-26
20124,panel， instrument,儀表盤,,2012-11-26
20132,palladium,鈀,,2012-11-26
20165,pair attenuation coefficient,成對衰減係數,,2012-11-26
20293,overload meter,超載計,,2012-11-26
20300,overlap， pulse,脈衝重疊,,2012-11-26
20502,organs radiation effects,器官輻射效應,,2012-11-26
20507,organic slime and algae control,有機淤泥和藻控制,,2012-11-26
20549,orbital moment,軌矩,,2012-11-26
20574,orbit， equilibrium,平衡軌道,,2012-11-26
20602,optimization in general case,一般情況的充分運用,,2012-11-26
20615,optical pyrometer,光測高溫計,,2012-11-26
20853,off site dose,廠外劑量,,2012-11-26
20897,occiude,包藏；阻塞,,2012-11-26
20917,OBE inertia effect,運轉基礎地震慣性效應,,2012-11-26
20919,OAS (Organization of America States),泛美組織,,2012-11-26
20923,nut,螺帽,,2012-11-26
20940,number， oscillation quantum,振盪量子數,,2012-11-26
20969,number of theoretical plates,理論板數,,2012-11-26
20971,number of neutrons per flssion,每分裂的中子數,,2012-11-26
21002,nucleus， radioactive,放射性核,,2012-11-26
21098,nuclei， fertile,可孕核,,2012-11-26
21119,nuclear-induction method,核感應法,,2012-11-26
21232,nuclear potential well,核位井,,2012-11-26
21261,nuclear mass,核質量,,2012-11-26
21404,NPSH (net positive suction head),淨正吸水頭,,2012-11-26
21435,not function,非函數,,2012-11-26
21437,north-south effect,南北效應,,2012-11-26
21441,normalize,歸一化,,2012-11-26
21472,non-zero spin,無零自旋,,2012-11-26
21678,nickel cyanide,氰化亞鎳,,2012-11-26
21709,neutrons， A,銀中子,,2012-11-26
21727,neutron-irradiation,中子照射,,2012-11-26
21732,neutronic reactor,中子反應器,,2012-11-26
21749,neutron， unmoderated,未緩和中子,,2012-11-26
21758,neutron， thermal,熱中子,,2012-11-26
21783,neutron， long-lived de-layed,長壽命遲延中子,,2012-11-26
21836,neutron spectroscopy,中子譜學,,2012-11-26
21946,neutron cycle,中子循環,,2012-11-26
21987,neutrino,微中子,,2012-11-26
36429,natural leak,自然滲漏,,2012-11-26
36722,multiple radiation,多次輻射,,2012-11-26
36730,multiple output controller,複輸出管制器,,2012-11-26
37014,monolayer,單層,,2012-11-26
37553,mode， instability,不穩定形式,,2012-11-26
37665,mixed spectrum reactor,混合能譜反應器,,2012-11-26
38727,medicine， radiation,輻射醫學,,2012-11-26
38740,medical therapy reactor,醫療用反應器,,2012-11-26
38846,mechanical collector,機械收集器,,2012-11-26
38873,measurement， subcritical,次臨界測量,,2012-11-26
38883,measurement， remote,遙控測量,,2012-11-26
39268,material， radiation transparent,透輻射材料,,2012-11-26
39569,mass excess,質量盈餘；質【量】超,,2012-11-26
39574,mass energy equivalence principle,質能等值原理,,2012-11-26
39594,mass concentration,質量濃集【度】,,2012-11-26
39598,mass coefficient,質量係數,,2012-11-26
39814,manganese chloride,氯化錳,,2012-11-26
39936,magnox alloys,鋁鎂鈹合金,,2012-11-26
40006,magnetic shield,磁屏蔽,,2012-11-26
40088,magnetic beta-ray spectrometer,磁貝他射線譜計,,2012-11-26
40128,magnesia,鎂氧【礦】；氧化鎂,,2012-11-26
40451,low reactor level initiation signal,低反應器準位引入信號,,2012-11-26
40646,loop， thermal,傳熱迴路,,2012-11-26
41198,liquid scintillation spectrometer,液體閃爍譜計,,2012-11-26
41210,liquid radioactive waste,液體放射性廢料,,2012-11-26
41904,lethal mutation,絕代突變；致命突變,,2012-11-26
42159,leak detection assembly,滲漏偵檢裝置,,2012-11-26
42387,lattice-testing reactor,柵格試驗反應器,,2012-11-26
42401,lattice， water-cooled,水冷卻柵格,,2012-11-26
43867,ionization rate,游離率,,2012-11-26
44087,ion cyclotron frequency,離子迴旋加速器頻率,,2012-11-26
44555,interaction， two-body,雙體交互作用,,2012-11-26
45123,inner photoelectric effect,內光電效應,,2012-11-26
45396,INFCE (International Nuclear Fuel Cycle Evaluation),國際核燃料循環評估,,2012-11-26
45428,inelastic scattering,非彈性散射,,2012-11-26
45436,inelastic collision,非彈性碰撞,,2012-11-26
45524,induce,(1)電感(2)感應,,2012-11-26
133034,individual separation process,各自分離過程,,2012-11-26
133036,individual nuclear model,分別核模型,,2012-11-26
133037,indium-resonance neutron,銦共振中子,,2012-11-26
