ID,英文名稱,中文名稱,圖片,中國大陸譯名,更新日期
2458741,stitch mark,針記,,针迹　,2015-09-16
2458742,stripe,條紋,,条纹布,2015-09-16
2458743,striped cloth,條紋布,,条纹布,2015-09-16
2458744,suede like fabrics,仿麂皮織物,,仿麂皮织物　,2015-09-16
2458745,suit,套裝,,门襟　,2015-09-16
2458746,superfine fibre,超細纖維,,超细纤维,2015-09-16
2458747,sweater,針織毛衣,,针织衫　,2015-09-16
2458748,swim suits,泳裝,,游泳衣　,2015-09-16
2458749,swimwear,泳裝,,游泳衣　,2015-09-16
2458750,synthetic fibre,合成纖維,,纶,2015-09-16
2458751,taffeta,塔夫塔綢,,塔夫绸　,2015-09-16
2458752,tapestry,掛毯,,挂毯,2015-09-16
2458753,tartan,格子呢(蘇格蘭產),,苏格兰格子呢　,2015-09-16
2458754,tenacity,強度，韌度,,韧度　,2015-09-16
2458756,textile,紡織；紡織原料；紡織品,,纺织品,2015-09-16
2458757,textile fabric,織物,,织物　,2015-09-16
2458758,textile fibre,紡織纖維,,纺织纤维,2015-09-16
2458759,thread,線,,线　,2015-09-16
2458760,tie dyeing,紮染,,手工扎染　,2015-09-16
2458761,tie dyeing,紮染,,扎染　,2015-09-16
2458762,top,毛條,,毛条　,2015-09-16
2458763,topper coat,短大衣(指婦女穿寬鬆短大衣),,短大衣,2015-09-16
2458764,towel,毛巾,,毛巾　,2015-09-16
2458765,tree bark,仿樹皮皺,,树皮绉　,2015-09-16
2458766,tropical suiting,薄型梳毛呢,,凡立丁,2015-09-16
2458767,trousers,長褲,,裤,2015-09-16
2458768,T-shirt,T恤；圓領短袖套頭衫；針織圓領衫,,T恤衫　,2015-09-16
2458769,tucks,褶皺織物,,褶子　,2015-09-16
2458770,tussah fabric,柞蠶絲織物,,柞丝绸,2015-09-16
2458771,tussah silk,柞蠶絲,,柞蚕丝　,2015-09-16
2458772,tussores,羅緞,,罗缎,2015-09-16
2458773,tuxedo,燕尾服,,燕尾服,2015-09-16
2458774,tuxedo worsted cloth,燕尾服梳毛紡織物,,礼服呢,2015-09-16
2458775,twill,斜紋,,斜纹,2015-09-16
2458776,twist,撚；撚度,,捻度　,2015-09-16
2458777,twisting,加撚；加捻,,加捻,2015-09-16
2458778,type of opening,開口樣式；開襟樣式,,襟型,2015-09-16
2458779,undershirt,汗衫；貼身內衣,,衬衫,2015-09-16
2458780,underskirt,襯裙,,底裙　,2015-09-16
2458781,underwear,內衣，貼身衣,,内衣　,2015-09-16
2458782,vegetable fibre,植物纖維,,植物纤维　,2015-09-16
2458783,velour,天鵝絨,,丝绒,2015-09-16
2458784,velvet,天鵝絨,,天鹅绒,2015-09-16
