ID,英文名稱,中文名稱,圖片,更新日期
639253,Saetersbergite (Löllingite),直砷鐵礦,,2012-11-26
639254,Sätersbergite (Löllingite),直砷鐵礦,,2012-11-26
639255,saddle vein,鞍狀礦脈,,2012-11-26
639256,saddle-shaped crystal,馬鞍狀晶體,,2012-11-26
639257,saddle reef,鞍狀礦脈,,2012-11-26
639258,Sadanagaite,定永鈦閃石,,2012-11-26
639259,Sacrofanite,水鉀鈣霞石,,2012-11-26
639260,Sacharowait (Sakharovaite),鉍脆硫銻鉛礦,,2012-11-26
639261,Sachait (Sakhaite),薩哈石﹐碳硼鈣鎂石,,2012-11-26
639262,Sacchite (Monticellite),鈣鎂橄欖石,,2012-11-26
639263,saccharoidal marble,砂糖狀大理岩,,2012-11-26
639264,saccharoidal,砂糖狀的﹐糖粒狀的,,2012-11-26
639265,saccharite,砂糖狀岩,,2012-11-26
639266,sabulous,砂質的﹐粗砂質的,,2012-11-26
639267,Sabugalite,鋁鈾雲母,,2012-11-26
639268,Sabinaite,碳鈦鋯鈉石,,2012-11-26
639269,Sabieite,鐵銨礬,,2012-11-26
639270,Sabatierite,硒鉈銅礦,,2012-11-26
639271,Sabalite (Variscite),薩巴磷鋁石﹐條帶磷鋁石,,2012-11-26
639272,Saamite,稀土鍶磷灰石,,2012-11-26
639273,S-tectonite,S構造岩,,2012-11-26
639274,S-shaped inclusion,S形包裹體,,2012-11-26
639275,S-L-S growth (solid-liquid-solid growth),（晶體的）固-液-固生長,,2012-11-26
639276,S-garnet,S形石榴子石（扭形石榴子石）,,2012-11-26
639277,ryolite (rhyolite),流紋岩,,2012-11-26
639278,Rynersonite,鉭鈣石（鉭易解石）,,2012-11-26
639279,Ryacolite,透長石（鉀長石）,,2012-11-26
639280,Rutilohematite,金紅赤鐵礦,,2012-11-26
639281,Rutile,金紅石,,2012-11-26
639282,Rutherfordite,褐釔鈮礦,,2012-11-26
639283,Rutherfordine,纖碳鈾礦,,2012-11-26
639284,Ruthenosmiridium,方釔鋨銥礦,,2012-11-26
639285,Ruthenosmirid,方釕鋨銥礦,,2012-11-26
639286,Ruthenium Sysertskite,釕銥鋨礦,,2012-11-26
639287,Ruthenium sulphide,硫釕礦,,2012-11-26
639288,Ruthenium Nevyanskite,釕銥鋨礦,,2012-11-26
639289,Ruthenium (Ru),(1)釕 (2)自然釕,,2012-11-26
639290,Rutheniridosmium (Rutheniridosmine),釕銥鋨礦,,2012-11-26
639291,Rutheniridosmine,釕銥鋨礦,,2012-11-26
639292,ruthenian-Irarsite,釕硫砷銥礦,,2012-11-26
639293,ruthenian-Hollingworthite,釕硫砷銠礦,,2012-11-26
639294,Ruthenarsenite,砷釕礦,,2012-11-26
639295,Rutenite (Jaipurite),塊硫鈷礦,,2012-11-26
639296,rusty gold,銹膜金,,2012-11-26
639297,Rustumite,氯複矽鈣石,,2012-11-26
639298,Rustonite (Ruthenosmiridium),方釕鋨銥礦,,2012-11-26
639299,rustless steel,不銹鋼,,2012-11-26
639300,Rustite (Ayasite),頁殼隕鐵,,2012-11-26
639301,rusting,生銹,,2012-11-26
639302,Rustenbergite,方錫鉑礦,,2012-11-26
639303,rust proofing,防銹（處理）,,2012-11-26
639304,rust inhibitor,防銹劑,,2012-11-26
639305,rust ball,黃鐵礦球,,2012-11-26
639306,Russellite,鎢鉍礦,,2012-11-26
639307,Rusakovite,水磷釩鐵礦,,2012-11-26
639308,runs,(1)細脈 (2)金屬品位,,2012-11-26
639309,runite,文象花岡岩,,2012-11-26
639310,run-of-mine ore,原礦,,2012-11-26
639311,run-of-mill,粗礦,,2012-11-26
639312,run of lode,礦脈走向,,2012-11-26
639313,run of gold,富金脈﹐富金帶,,2012-11-26
639314,Rumpfite (Prochlorite; Fe-Clinochlorite),淡斜綠泥石,,2012-11-26
