ID,英文名稱,中文名稱,圖片,更新日期
3280407,substitution,替代,,2017-08-18
3280408,subsumptive learning,歸屬學習,,2017-08-18
3280409,subsystem,次系統,,2017-08-18
3280410,subthreshold,閾下、低於閾限,,2017-08-18
3280411,subthreshold symptom,閾下症狀,,2017-08-18
3280412,subtractive bilingualism,削弱型雙語,,2017-08-18
3280413,subtractive color mixture,減法混色,,2017-08-18
3280414,subtyping,次分類,,2017-08-18
3280415,success identity,成功認同,,2017-08-18
3280416,succession plan,接班人計畫,,2017-08-18
3280417,successive approximation,連續漸進,,2017-08-18
3280418,successive scanning,序列掃描,,2017-08-18
3280419,success-oriented student,求成型學生、成功導向型學生,,2017-08-18
3280420,sucker effect,摸魚效應、傻瓜效應,,2017-08-18
3280421,sucking reflex,吸吮反射,,2017-08-18
3280422,sucking scheme,吸吮基模,,2017-08-18
3280423,sudden infant death syndrome(SIDS),嬰兒猝死症候群,,2017-08-18
3280424,suggestibility,可受暗示性、可受建議性,,2017-08-18
3280425,suggestion,建議、暗示,,2017-08-18
3280426,suggestion impulse buying,建議性衝動購買,,2017-08-18
3280427,suggestive therapy,暗示治療法、暗示治療,,2017-08-18
3280428,suicidal attempt,自殺企圖,,2017-08-18
3280429,suicidal behavior,自殺行為,,2017-08-18
3280430,suicidal idea,自殺意念,,2017-08-18
3280431,suicidal ideation,自殺意念,,2017-08-18
3280432,suicide,自殺,,2017-08-18
3280433,suicide cluster,成群自殺、連鎖自殺,,2017-08-18
3280434,suicide cult,自殺狂熱、宗教自殺狂熱,,2017-08-18
3280435,suicide prevention,自殺防治,,2017-08-18
3280436,suicide prevention center,自殺防治中心,,2017-08-18
3280437,sulci,腦溝,,2017-08-18
3280438,sulcus,腦溝,,2017-08-18
3280439,sum of squared deviation,離（均）差平方和,,2017-08-18
3280440,sum of squares(SS),平方和,,2017-08-18
3280441,summarizing,摘要｛註：一種諮商技巧｝,,2017-08-18
3280442,summation model,總和模式、加總模式,,2017-08-18
3280443,summative evaluation,總結性評量,,2017-08-18
3280444,sunk-cost fallacy,沉沒成本謬誤,,2017-08-18
3280445,superego,超我,,2017-08-18
3280446,superior colliculus,（四疊體）上丘,,2017-08-18
3280447,superior olivary nucleus,上橄欖體,,2017-08-18
3280448,supernormal child,超常兒童、天才兒童,,2017-08-18
3280449,superordinate circuit,高層迴路,,2017-08-18
3280450,superordinate concept,上層概念、要領概念,,2017-08-18
3280451,superordinate construct,管轄建構,,2017-08-18
3280452,superordinate goal,上層目標、超級目標,,2017-08-18
3280453,superordinate learning,上位學習、總括學習,,2017-08-18
3280454,supervision,督導,,2017-08-18
3280455,supervisor,督導者,,2017-08-18
3280456,supplementary motor area,運動輔助區,,2017-08-18
3280457,support group,支持團體,,2017-08-18
3280458,supporting,支持｛註：一種諮商技巧｝,,2017-08-18
3280459,supporting group,支持團體,,2017-08-18
3280460,supporting nonverbal behavior,支持性非口語行為,,2017-08-18
3280461,supportive leader,支持性領導者,,2017-08-18
3280462,supportive psychotherapy,支持性心理治療（法）,,2017-08-18
3280463,supportive social network,支持性社會網路、支持性社會網絡,,2017-08-18
3280464,suppression,壓抑（作用）｛註：一種自我防衛機轉｝,,2017-08-18
3280465,suppression effect,壓抑效果,,2017-08-18
3280466,suppression vareiable,壓抑變項,,2017-08-18
3280467,suprachiasmatic nucleus(SCN),視交叉上核,,2017-08-18
3280468,supraoptic nucleus,視上核,,2017-08-18
3280469,suprathreshold,閾上、超過閾限,,2017-08-18
3280470,surface acting,表層演出,,2017-08-18
3280471,surface color,表面色,,2017-08-18
3280472,surface dyslexia,表層失讀症,,2017-08-18
3280473,surface structure,表層結構,,2017-08-18
3280474,surface trait,表面特質,,2017-08-18
3280475,surface-structure grammar,表層結構,,2017-08-18
3280476,surgency,騰動性｛註：Rothbart所提出的一種氣質因素｝,,2017-08-18
3280477,surgency/extraversion,騰動性／外向性｛註：Rothbart所提出的一種氣質因素｝,,2017-08-18
3280478,surrogate consumer,代理消費者,,2017-08-18
3280479,surveillance,監督、監控,,2017-08-18
3280480,survey,調查（法）,,2017-08-18
3280481,survey method,調查法,,2017-08-18
3280482,survival analytics,存活分析,,2017-08-18
3280483,survivor guilt,倖存者罪惡感,,2017-08-18
3280484,survivor syndrome,倖存者症候群,,2017-08-18
3280485,susto,生病畏懼症,,2017-08-18
3280486,swallowing reflex,吞嚥反射,,2017-08-18
3280487,swimming reflex,游泳反射,,2017-08-18
3280488,syllogism,三段論（證）,,2017-08-18
3280489,Sylvian fissure,薛氏腦裂｛註：又稱側溝｝,,2017-08-18
3280490,symbiosis,共生,,2017-08-18
3280491,symbol,符號、象徵,,2017-08-18
3280492,symbol learning theory,符號學習理論,,2017-08-18
3280493,symbolic aspiration group,象徵仰慕團體,,2017-08-18
3280494,symbolic group,象徵團體,,2017-08-18
3280495,symbolic innovation product,象徵創新產品,,2017-08-18
3280496,symbolic interaction theory,符號互動理論,,2017-08-18
3280497,symbolic play,象徵型遊戲,,2017-08-18
3280498,symbolic representation,符號表徵,,2017-08-18
3280499,symbolic representation stage,符號表徵階段,,2017-08-18
3280500,symbolic self-completion theory,自我完成象徵論,,2017-08-18
3280501,symbolization,符號化,,2017-08-18
3280502,symmetrical distribution,對稱分配、對稱分佈,,2017-08-18
3280503,symmetry,對稱性,,2017-08-18
3280504,symmetry heuristic,對稱性捷思法,,2017-08-18
3280505,sympathetic chain,交感神經鏈,,2017-08-18
3280506,sympathetic nervous system,交感神經系統,,2017-08-18
3280507,sympathetical empathetic arousal,同情型同理心激發,,2017-08-18
3280508,sympathy,同情、同情心,,2017-08-18
3280509,symptom,症狀,,2017-08-18
3280510,Symptom Checklist 90R(SCL-90R),90題症狀檢核表,,2017-08-18
3280511,synaesthesia,聯覺,,2017-08-18
3280512,synapse,突觸,,2017-08-18
3280513,synapse rearrangement,突觸重組,,2017-08-18
3280514,synaptic cleft,突觸間隙,,2017-08-18
3280515,synaptic delay,突觸遲滯,,2017-08-18
3280516,synaptic gap,突觸間隙,,2017-08-18
3280517,synaptic plasticity,突觸可塑性,,2017-08-18
3280518,synaptic pruning,突觸修剪,,2017-08-18
3280519,synaptic remodeling,突觸重塑,,2017-08-18
3280520,synaptic space,突觸間隙,,2017-08-18
3280521,synaptic terminals,突觸末端、突觸末梢,,2017-08-18
3280522,synaptic transmission,突觸傳導,,2017-08-18
3280523,synaptic transmitter,突觸傳導物,,2017-08-18
3280524,synaptic vesicle,突觸囊泡,,2017-08-18
3280525,synaptogenesis,突觸新生、突觸增生,,2017-08-18
3280526,synchronized wave,同步化波,,2017-08-18
3280527,synchrony,同步性,,2017-08-18
3280528,syncretic decision,共同決策,,2017-08-18
3280529,syndrome,症候群,,2017-08-18
3280530,synergistic muscle,協同肌,,2017-08-18
3280531,synergy,綜效,,2017-08-18
3280532,synesthesia,聯覺、共感覺,,2017-08-18
3280533,synoptic ideal,共識理想,,2017-08-18
3280534,syntactic,語法的、句法的,,2017-08-18
3280535,syntactic ambiguity,句法歧異,,2017-08-18
3280536,syntactic analysis,語法分析、句法分析,,2017-08-18
3280537,syntactic bootstrapping,搭句法便車,,2017-08-18
3280538,syntactic structure,句法結構,,2017-08-18
3280539,syntax,語法（學）、句法,,2017-08-18
3280540,synthetic sedative,合成鎮定劑,,2017-08-18
3280541,syphilis,梅毒,,2017-08-18
3280542,syrinx,鳥鳴管,,2017-08-18
3280543,system feedback,系統回饋,,2017-08-18
3280544,system theory,系統理論,,2017-08-18
3280545,systematic desensitization,系統減敏感（法）,,2017-08-18
3280546,systematic error,系統誤差,,2017-08-18
3280547,systematic sample,系統抽樣,,2017-08-18
3280548,systems approach to supervision,系統取向諮商督導,,2017-08-18
3280549,T cell,T細胞,,2017-08-18
3280550,t distribution,t分配、t分佈,,2017-08-18
3280551,T lymphocyte,T 淋巴細胞,,2017-08-18
3280552,T maze,T型迷津,,2017-08-18
3280553,t score,t分數,,2017-08-18
3280554,tabula rasa,空白的心靈狀態、空白石蠟板,,2017-08-18
3280555,tachistoscope,速示器、視覺記憶測試鏡,,2017-08-18
3280556,tacit knowledge,默會之知、默會知識,,2017-08-18
3280557,tactile,觸覺的,,2017-08-18
3280558,tactile acuity,觸覺敏銳度,,2017-08-18
3280559,tactile adaptation,觸覺適應,,2017-08-18
3280560,tactile perception,觸知覺,,2017-08-18
3280561,Tactile Performance Test,觸覺表現測試,,2017-08-18
3280562,tactual display,觸覺顯示；觸覺顯示器,,2017-08-18
3280563,tactual localization,觸覺定位,,2017-08-18
3280564,taijin kyofusho,擔心他人窘迫畏懼症,,2017-08-18
3280565,talent,天賦、才能,,2017-08-18
3280566,talented child,資賦優異兒童,,2017-08-18
3280567,tangible support,實質（性）支持,,2017-08-18
3280568,Taoist Science,道家科學,,2017-08-18
3280569,tardive dyskinesia(TD),遲發性運動障礙,,2017-08-18
3280570,target audience,目標閱聽者,,2017-08-18
3280571,target behavior,目標行為,,2017-08-18
3280572,target cell,標靶細胞、目標細胞,,2017-08-18
3280573,target market,目標市場,,2017-08-18
3280574,target response,目標反應,,2017-08-18
3280575,task analysis,作業分析、任務分析、工作分析,,2017-08-18
3280576,task cohesion,工作凝聚力、任務凝聚力、作業凝聚力,,2017-08-18
3280577,task goal,作業目標,,2017-08-18
3280578,task involvement,作業投入、工作投入,,2017-08-18
3280579,task involvement theory,工作投入理論,,2017-08-18
3280580,task orientation,任務取向、工作取向,,2017-08-18
3280581,task performance,任務表現,,2017-08-18
3280582,task-involvement goal,作業焦點目標,,2017-08-18
3280583,task-oriented,任務取向、工作取向,,2017-08-18
3280584,task-oriented leader,工作取向領導者、任務取向領導者,,2017-08-18
3280585,tastant,味道分子,,2017-08-18
3280586,taste,味覺；品味,,2017-08-18
3280587,taste acuity,味覺敏銳度,,2017-08-18
3280588,taste adaptation,味覺適應,,2017-08-18
3280589,taste area,味覺區,,2017-08-18
3280590,taste aversion,味覺嫌惡,,2017-08-18
3280591,taste aversion learning,味覺嫌惡學習,,2017-08-18
3280592,taste aversive learning,味覺嫌惡學習,,2017-08-18
3280593,taste bud,味蕾,,2017-08-18
3280594,taste cortex area,味覺皮質區,,2017-08-18
3280595,taste culture,品味文化,,2017-08-18
3280596,taste pore,味蕾孔,,2017-08-18
3280597,taste receptor,味覺受器,,2017-08-18
3280598,taste test,口味測試,,2017-08-18
3280599,taste tetrahedron,味覺四面體,,2017-08-18
3280600,TAT(Thematic Apperception Test ),主題統覺測驗,,2017-08-18
3280601,tau coefficient(τ coefficient),τ係數,,2017-08-18
3280602,tau protein,tau蛋白,,2017-08-18
3280603,taxis,趨性、趨向性,,2017-08-18
3280604,taxonomy,分類學,,2017-08-18
3280605,Tayler-Russell Table,泰勒羅素表,,2017-08-18
3280606,T-data(objective test data),客觀式測驗資料,,2017-08-18
3280607,t-distribution,t分配 、t分佈,,2017-08-18
3280608,teacher effectiveness,教師效能,,2017-08-18
3280609,teacher expectancies,教師期望,,2017-08-18
3280610,teacher expectancy,教師期望,,2017-08-18
3280611,teacher-centered instruction,教師衷心學習,,2017-08-18
3280612,teacher-made test,教師自編測驗,,2017-08-18
3280613,teaching efficacy,教學效能（感）,,2017-08-18
3280614,team building,團隊建立,,2017-08-18
3280615,team diversity,團隊多樣性,,2017-08-18
3280616,team efficacy,團隊效能（感）,,2017-08-18
3280617,team spirit,團隊精神,,2017-08-18
3280618,teamwork,團隊工作,,2017-08-18
3280619,technical eclecticism,技術折衷主義,,2017-08-18
3280620,technological aesthetics,技術美學,,2017-08-18
3280621,technological innovation product,科技性創新產品,,2017-08-18
3280622,technophobia,科技畏懼症,,2017-08-18
3280623,tectorial membrane,蓋膜,,2017-08-18
3280624,tectum,頂蓋、四疊體,,2017-08-18
3280625,teen,青少年,,2017-08-18
3280626,teenager,青少年,,2017-08-18
3280627,telegraphic speech,電報式語言,,2017-08-18
