ID,英文名稱,中文名稱,圖片,中國大陸譯名,更新日期
3184427,mapping,映射,,映射,2017-07-24
3184428,mathematical analysis,數學分析,,数学分析,2017-07-24
3184429,mathematical expectation,數學期望值,,数学期望,2017-07-24
3184430,mathematical induction,數學歸納法,,数学归纳法,2017-07-24
3184431,mathematical logic,數理邏輯,,数理逻辑,2017-07-24
3184432,mathematical statistics,數理統計[學],,数理统计,2017-07-24
3184433,mathematics,數學,,数学,2017-07-24
3184434,matrix,矩陣,,矩阵,2017-07-24
3184435,maximum value,極大值,,极大值,2017-07-24
3184436,maximum value,最大[值] ；極大[值],,最大值,2017-07-24
3184437,maximum value point,最大[值]點 ；極大[值]點,,最值点,2017-07-24
3184438,mean,平均；平均值；平均數,,均值,2017-07-24
3184439,mean inequality,不等式；平均值不等式,,平均值不等式,2017-07-24
3184440,measure,測度；度量,,测度,2017-07-24
3184441,median,中位數；中線,,中位数,2017-07-24
3184442,median,中位數；中線,,中位线,2017-07-24
3184443,median line,中線,,中线,2017-07-24
3184444,Mei wending,梅文鼎,,梅文鼎,2017-07-24
3184445,method of completing square,配方法,,配方法,2017-07-24
3184446,method of elimination,消去法,,消元法,2017-07-24
3184447,Mingantu,明安圖,,明安图,2017-07-24
3184448,minimal positive period,最小正週期,,最小正周期,2017-07-24
3184449,minimum,最小的；最低的；極小值；最低值,,极小值,2017-07-24
3184450,minimum number principle,最小數原理；最小數原則,,最小数原理,2017-07-24
3184451,minimum value,最小[值]； 極小[值],,最小值,2017-07-24
3184452,minimum value point,最小[值]點； 極小[值]點,,最值点,2017-07-24
3184453,minor,子式；較小的,,子式,2017-07-24
3184454,mixed decimal,帶小數,,带小数,2017-07-24
3184455,mixed fraction,帶分數,,带分数,2017-07-24
3184456,mixed product,混合積,,混合积,2017-07-24
3184457,mode,衆數；方式,,众数,2017-07-24
3184458,modern algebra,近世代數[學],,近世代数,2017-07-24
3184459,modulus,模；模數；絕對值；尺度,,模,2017-07-24
3184460,monomial,單項式；單項的,,单项式,2017-07-24
3184461,monotone function,單調函數,,单调函数,2017-07-24
3184462,multi unknown equation,多元方程,,多元方程,2017-07-24
3184463,multiple,倍數；倍式；多重,,倍式,2017-07-24
3184464,multiple integral,多重積分,,重积分,2017-07-24
3184465,multiplication,乘法,,乘法,2017-07-24
3184466,multiplication formula,乘法公式,,乘法公式,2017-07-24
3184467,multivariate function,多變量[的]函數；多元[的]函數,,多元函数,2017-07-24
3184468,mutually exclusive events,互斥事件,,互斥事件,2017-07-24
3184469,mutually independent event,相互獨立事件,,相互独立事件,2017-07-24
3184470,natural logarithm,自然對數,,自然对数,2017-07-24
3184471,natural number,自然數,,自然数,2017-07-24
3184472,natural number axioms,自然數公理,,自然数公理,2017-07-24
3184473,necessary and sufficient condition,充要條件,,充要条件,2017-07-24
3184474,necessary condition,必要條件,,必要条件,2017-07-24
3184475,negative fraction,負的分數；否定的分數,,负分数,2017-07-24
3184476,negative fractional exponent,負分數指數,,负分数指数,2017-07-24
3184477,negative integer,負整數,,负整数,2017-07-24
3184478,negative integral exponent,負整數指數,,负整指数,2017-07-24
3184479,negative number,負數,,负数,2017-07-24
3184480,negative proposition,否定命題,,否命题,2017-07-24
3184481,Newton's Philosophiae Naturalis Principia Mathematica,牛頓的《自然哲學之數學原理》,,《自然科学的数学原理》,2017-07-24
3184482,"Newton, I.",牛頓,,牛顿,2017-07-24
3184483,Newton-Leibniz formula,Newton-Leibniz 公式,,牛顿-莱布尼兹公式,2017-07-24
3184484,Niels Hernik Abel(1802-1829),阿貝爾,,阿贝尔,2017-07-24
3184485,Non-Euclidean Geometry,非歐幾何[學],,非欧几何,2017-07-24
3184486,nonempty set,非空集合,,非空集,2017-07-24
3184487,normal distribution,常態分布；常態分配,,正态分布,2017-07-24
3184488,normal line,法線,,法线,2017-07-24
3184489,not,非；反,,非,2017-07-24
3184490,null set,零集；空集；零測集,,空集,2017-07-24
3184491,number axis,數軸,,数轴,2017-07-24
3184492,number carrying system,數字搬運系統,,进位制,2017-07-24
3184493,number carrying system conversion,數字搬運系統轉換,,数制换算,2017-07-24
3184494,number of arrangements,排列數,,排列数,2017-07-24
3184495,number of combinations,組合數,,组合数,2017-07-24
3184496,number scale,記數法,,记数法,2017-07-24
3184497,number system,數系,,数系,2017-07-24
3184498,number theory,數論,,数论,2017-07-24
3184499,numerals；digital,數字的；數位的,,数码,2017-07-24
3184500,object diagram,對象圖、目標圖、物件圖,,直观图,2017-07-24
3184501,objective function,目標函數,,目标函数,2017-07-24
3184502,oblique prism,斜角柱[體],,斜棱柱,2017-07-24
3184503,oblique pyramid,斜角錐,,斜棱锥,2017-07-24
3184504,oblique triangle,斜三角形,,斜三角形,2017-07-24
3184505,obtuse angle,鈍角,,钝角,2017-07-24
3184506,obtuse triangle,鈍角三角形,,钝角三角形,2017-07-24
3184507,octant,卦限,,卦限,2017-07-24
3184508,odd function,奇函數,,奇函数,2017-07-24
3184509,odd number,奇數,,奇数,2017-07-24
3184510,one unknown equation,一元方程,,一元方程,2017-07-24
3184511,one- variable polynomial function,單元多項式函數,,一元多项式函数,2017-07-24
3184512,one-to-one correspondence,一對一對應,,一一对应,2017-07-24
3184513,one-to-one mapping,一對一映射,,一一映射,2017-07-24
3184514,one-variable function,單元函數,,一元函数,2017-07-24
3184515,open interval,開區間,,开区间,2017-07-24
3184516,operation,運算；操作,,运算,2017-07-24
3184517,operational research,運籌學；作業研究,,运筹学,2017-07-24
3184518,operational rule,運算律,,运算律,2017-07-24
3184519,operator,算子；算符,,算子,2017-07-24
3184520,opposite angles,垂直角；仰角；頂角；對頂角；高度角,,对顶角,2017-07-24
3184521,opposite number,相反數,,相反数,2017-07-24
3184522,optimal solution,最佳解,,最优解,2017-07-24
3184523,optimum seeking method,優選法,,优选法,2017-07-24
3184524,or,或,,或,2017-07-24
3184525,ordered pair,有序偶；[有序]數對,,有序数对,2017-07-24
3184526,ordered set,有序集,,有序集,2017-07-24
3184527,ordered set,有序集,,全序集,2017-07-24
3184528,ordinal number,序數,,序数,2017-07-24
3184529,ordinal relation,順序關係,,顺序关系,2017-07-24
3184530,orthocenter,垂心,,垂心,2017-07-24
3184531,orthogonal,正交；直交,,正交,2017-07-24
3184532,orthographic projection,正投射[法],,正投影,2017-07-24
3184533,outer product,外積；向量積；矢積,,外积,2017-07-24
3184534,outer product,外積；向量積；矢積,,向量积,2017-07-24
3184535,parabola,拋物線,,抛物线,2017-07-24
3184536,parallel,平行,,平行,2017-07-24
3184537,parallel axiom,平行公設；平行公理,,平行公理,2017-07-24
3184538,parallel lines,平行[直]線,,平行线,2017-07-24
3184539,parallel projection,平行投影[法],,平行投影,2017-07-24
3184540,parallelepiped,平行六面體,,平行六面体,2017-07-24
3184541,parallelogram,平行四邊形,,平行四边形,2017-07-24
3184542,parameter,參數,,参变量,2017-07-24
3184543,parameter,參數,,参数,2017-07-24
3184544,parametric equation,參數方程[式],,参数方程,2017-07-24
3184545,part of sphere,部分球形、部分球面,,球缺,2017-07-24
3184546,partial derivative,偏導數,,偏导数,2017-07-24
