ID,英文名稱,中文名稱,圖片,更新日期
967247,ordinary course of transit,正常運送路線,,2012-11-26
967248,ordinary leakage,正常漏損,,2012-11-26
967249,ordinary loss,正常損失,,2012-11-26
967250,ordinary shortage,正常短少,,2012-11-26
967251,origin of goods,貨物原產地,,2012-11-26
967252,original {= orig.}; original policy or policies,原保險單,,2012-11-26
967253,original assured,原被保險人,,2012-11-26
967254,original conditions,原保險單承保條件,,2012-11-26
967255,original cover; original slip,原承保條,,2012-11-26
967256,original deductions; original discount,原折扣,,2012-11-26
967257,original gross premium {= o.g.p.}; original net premium {= o.n.p.},原總保險費,,2012-11-26
967258,original gross premium income {= o.g.p.i.}; original net premium insurance {= o.n.p.i.}; original net rate premium income {= o.n.r.p.i.},原總保險費收入,,2012-11-26
967259,original gross rate {= o.g.r.}; original net rate {= o.n.r.},原總保險費率,,2012-11-26
967260,original net premium income {= o.n.p.i.},原淨保險費收入,,2012-11-26
967261,original net rate {= o.n.r.},原淨保險費率,,2012-11-26
967262,original net rate to head office {= o.n.r. to h.o.},總公司收到,,2012-11-26
967263,original net retained premium income,原淨自留保險費收入,,2012-11-26
967264,original open cover,原預約承保契約,,2012-11-26
967265,original rate {= o.r.},原保險費[率],,2012-11-26
967266,original term,原保險單條款,,2012-11-26
967267,other cargo,其它貨物,,2012-11-26
967268,other perils,其他危險事故,,2012-11-26
967269,other ship's cargo,其它船上貨物,,2012-11-26
967270,other ship's engagements,對其它船義務,,2012-11-26
967271,outboard,外檔；船體外的；舷外,,2012-11-26
967272,outstanding {= O/S},未決[賠款],,2012-11-26
967273,outstanding claims,未決索賠,,2012-11-26
967274,outstanding claims advance {= o.c.a.},預先提存未決索賠；預先提存未決賠款,,2012-11-26
967275,outstanding claims reserve,未決索賠準備金,,2012-11-26
967276,outstanding liability,待決責任,,2012-11-26
967277,outstanding loss reserve,未決賠款準備金,,2012-11-26
967278,outturn,卸載量,,2012-11-26
967279,outturn report,卸貨報告；卸載報告,,2012-11-26
967280,outward port charges,出港手續費{共同海損分擔費用之一},,2012-11-26
967281,outward towage,出港拖船費,,2012-11-26
967282,overall length {= o.a.l.},[船]全長,,2012-11-26
967283,overall measurement {= o.a.},整體測量,,2012-11-26
967284,overclosing,超額承保,,2012-11-26
967285,over-deck,甲板上,,2012-11-26
967286,overdue market,過期市場,,2012-11-26
967287,overdue ship,失蹤或過期船隻,,2012-11-26
967288,overlapping insurance,重疊保險,,2012-11-26
967289,overplacing,超額安排{保險},,2012-11-26
967290,overriding commission {= overrider; o/r; o.r.},手續佣金；手續費,,2012-11-26
967291,overspill call,因超過再保險契約索賠所徵收之會費,,2012-11-26
967292,overspill claim,超過再保險之索賠,,2012-11-26
967293,overvaluation,高估價值,,2012-11-26
967294,owner's clauses,船東條款,,2012-11-26
967295,owner's declaration,船東申報單,,2012-11-26
967296,owner's interest; shipowner's interest,船東利益,,2012-11-26
967297,owner's repair,船東自費修理,,2012-11-26
967298,owner's survey fees,船東自費檢驗,,2012-11-26
967299,oxidation,生鏽,,2012-11-26
