ID,英文名稱,中文名稱,圖片,中國大陸譯名,更新日期
1211320,argentite,輝銀礦,,辉银矿,2012-11-26
1211321,argon,氬,,氩 ,2012-11-26
1211322,Aristotle,亞里斯多德,,亚里士多德,2012-11-26
1211323,aromatic hydrocarbon,芳烴,,芳香烃,2012-11-26
1211324,Arrhenius,阿瑞尼斯,,阿列纽斯,2012-11-26
1211325,Arrhenius theory,阿瑞尼斯學說,,阿列纽斯理论,2012-11-26
1211326,artificial fiber,人造纖維,,人造纤维,2012-11-26
1211327,artificial silk,人造絲,,人造丝,2012-11-26
1211328,aspartame,阿司巴丹；阿斯巴甜,,阿斯巴甜，天冬苯丙二肽酯,2012-11-26
1211329,aspirin,阿司匹靈,,阿司匹林,2012-11-26
1211330,Aston,阿斯頓,,阿斯顿,2012-11-26
1211331,atmosphere,大氣；大氣壓{壓力單位},,大气，雾,2012-11-26
1211332,atmospheric pollution,大氣污染,,大气污染 ,2012-11-26
1211333,atom,原子,,原子,2012-11-26
1211334,atom economy,原子經濟[度],,原子经济性,2012-11-26
1211335,atomic clock,原子鐘　 ,,原子钟 ,2012-11-26
1211336,atomic mass unit ,原子質量單位 ,,原子质量单位 ,2012-11-26
1211337,atomic nucleus,原子核,,原子核,2012-11-26
1211338,atomic number,原子序,,原子序数,2012-11-26
1211339,atomic spectrum,原子光譜,,原子光谱 ,2012-11-26
1211340,atomic theory,原子理論,,原子理论 ,2018-03-20
1211341,atomic weight,原子量,,原子量 ,2012-11-26
1211342,atomism,原子學說；原子觀,,原子论,2018-03-20
1211343,aufbau principle,遞建原理,,构造原理,2012-11-26
1211344,autocatalytic plating ,自催化電鍍　  ,,自催化镀,2012-11-26
1211345,average-rate method,平均速率法,,平均速率法,2012-11-26
1211346,Avery ,艾弗里　   ,,艾弗里,2012-11-26
1211347,Avogadro,亞佛加厥,,阿伏加德罗,2012-11-26
1211348,Avogadro’s number,亞佛加厥數,,阿伏伽德罗数,2012-11-26
1211349,Avogadro's law,亞佛加厥定律,,阿伏加德罗定律,2012-11-26
1211350,Bakelite ,電木　 ,,电木,2012-11-26
1211351,baking powder,焙粉　 ,,发酵粉,2012-11-26
1211352,baking soda,焙鹼　 ,,小苏打 ,2012-11-26
1211353,balance,天平；秤；平衡；均衡,,天平 ,2012-11-26
1211354,balanced chemical equation,平衡的化學方程式,,化学平衡方程,2012-11-26
1211355,ball and stick model; ball-and-stick model,球-棍模型,,球棍模型,2012-11-26
1211356,Balmer,巴耳末,,巴耳末,2012-11-26
1211357,Balmer series,巴耳末系,,巴耳末系,2012-11-26
1211358,Bartlett,巴勒　 ,,巴特利特,2012-11-26
1211359,base ,鹼基{生化}；鹼,,碱,2012-11-26
1211360,base anhydride,鹼酐　 ,,碱酐,2012-11-26
1211361,bases ,鹼類,,碱(类),2012-11-26
1211362,basic salt,鹼式鹽,,碱式盐，碱性盐,2012-11-26
1211363,battery ,電池[組],,电池[组] ,2012-11-26
1211364,bauxite,鋁礬土,,铝土矿 ,2012-11-26
1211365,Bayer ,拜耳　 ,,拜耳,2012-11-26
1211366,Bayer process,拜耳法　 ,,拜耳法 ,2012-11-26
1211367,Becquerel,貝克勒,,贝克（勒尔）,2012-11-26
1211368,Benedict's reagent,本尼地試劑；本氏試劑,,班氏试剂 ; 本氏液,2012-11-26
1211369,Benedict's solution ,本氏液,,本立德溶液 ; 本氏液,2012-11-26
1211370,benzaldehyde,苯甲醛,,苯甲醛 ,2012-11-26
1211371,benzamide,苯甲醯胺,,苯甲酰胺,2012-11-26
1211372,benzene,苯,,苯 ,2012-11-26
1211373,benzene hexachloride; BHC,六氯化苯；BHC　 ,,六氯化苯;BHC,2012-11-26
1211374,benzenesulfonic acid,苯磺酸,,苯磺酸,2012-11-26
1211375,benzoic acid,苯甲酸；苄酸,,苯甲酸,2012-11-26
1211376,benzyl alcohol,苯甲醇；苄醇,,苄醇，苯甲醇,2012-11-26
1211377,Berthollet,柏瑟列,,贝托莱,2012-11-26
1211378,Berzelius ,貝吉里斯,,贝采里乌斯,2012-11-26
1211379,BHC,六氯化苯,,六氯化苯,2012-11-26
1211380,bidentate,二牙基；雙牙基,,<p>二合的；双配位基的</p>,2012-11-26
