ID,英文名稱,中文名稱,圖片,中國大陸譯名,更新日期
2452740,internal wind,內風,,内风,2015-09-16
2452741,interstices,腠理,,腠理,2015-09-16
2452742,intestinal welling-abscess,腸癰,,肠痈,2015-09-16
2452743,Isatidis Radix,板藍根,,板蓝根,2015-09-16
2452744,Isatis Granules,板藍根顆粒,,板蓝根颗粒,2015-09-16
2452745,isatis root,板藍根,,板蓝根,2015-09-16
2452746,Jade Wind-Barrier Powder,玉屏風散,,玉屏风散,2015-09-16
2452747,Ji De-Sheng Snake Tablet,季德勝蛇藥片,,季德胜蛇药片,2015-09-16
2452748,jowl effusion,發頤,,发颐,2015-09-16
2452749,Juglandis Semen,核桃仁,,核桃仁,2015-09-16
2452750,Jujubae Fructus,大棗,,大枣,2015-09-16
2452751,jujube,大棗,,大枣,2015-09-16
2452752,Katsumada galangal seed,草豆蔻,,草豆蔻,2015-09-16
2452753,keep- fit moxibustion,保健灸,,保健灸,2015-09-16
2452754,kelp,昆布,,昆布,2015-09-16
2452755,kelp,昆布,,昆布,2015-09-16
2452756,"KI-1,Gushing Spring",湧泉,,涌泉,2015-09-16
2452757,kidney,腎,,肾,2015-09-16
2452758,kidney essence depletion pattern;kidney essence depletion syndrome,腎精虧虛證,,肾精亏虚证,2015-09-16
2452759,kidney fixity,腎著,,肾著,2015-09-16
2452760,kidney is connected with the bladder,腎合膀胱,,肾合膀胱,2015-09-16
2452761,Kidney Qi Pill,腎氣丸,,肾气丸,2015-09-16
2452762,kidney qi vacuity pattern;kidney qi deficiency syndrome,腎氣虛證,,肾气虚证,2015-09-16
2452763,kidney yang vacuity pattern;kidney yang deficiency syndrome,腎陽虛證,,肾阳虚证,2015-09-16
2452764,kidney yin vacuity pattern;kidney yin deficiency syndrome,腎陰虛證,,肾阴虚证,2015-09-16
2452765,lablab bean,白扁豆,,白扁豆,2015-09-16
2452766,Lablab Semen Album,白扁豆,,白扁豆,2015-09-16
2452767,Laminariae/Eckloniae Thallus,昆布,,昆布,2015-09-16
2452768,Laminariae/Eckloniae Thallus,昆布,,昆布,2015-09-16
2452769,lancing needle,鋒針,,锋针,2015-09-16
2452770,large intestine,大腸,,大肠,2015-09-16
2452771,large needle,大針,,大针,2015-09-16
2452772,"late miscarriage,abortion",小產,,小产,2015-09-16
2452773,latent evil;hidden pathogen,伏邪,,伏邪,2015-09-16
2452774,leg qi disease,腳氣病,,脚气病,2015-09-16
2452775,Leonuri Herba,益母草,,益母草,2015-09-16
2452776,Leonurus (Motherwort) Paste,益母草膏,,益母草膏,2015-09-16
2452777,leonurus(Motherwort),益母草,,益母草,2015-09-16
2452778,Li Shi-Zhen,李時珍,,李时珍,2015-09-16
2452779,"LI-4,Union Valley",合谷,,合谷,2015-09-16
2452780,"life gate,GV-4,CV-5",命門,,命门,2015-09-16
2452781,life nurturing,養生,,养生,2015-09-16
2452782,Ligustri Lucidi Fructus,女貞子,,女贞子,2015-09-16
2452783,like treatment of unlike disease;same treatment of different disease,異病同治,,异病同治,2015-09-16
2452784,Lilii Bulbus,百合,,百合,2015-09-16
2452785,lily bulb,百合,,百合,2015-09-16
2452786,"lily disease, hundred-union disease",百合病,,百合病,2015-09-16
2452787,liquid,津,,津,2015-09-16
2452788,liquorice,甘草,,甘草,2015-09-16
2452789,"listening and smelling examination,audio-olfactory examination",聞診,,闻诊,2015-09-16
2452790,liver,肝,,肝,2015-09-16
2452791,liver blood vacuity pattern;liver blood deficiency syndrome,肝血虛證,,肝血虚证,2015-09-16
2452792,liver fixity,肝著,,肝著,2015-09-16
2452793,liver is connected with the gallbladder,肝合膽,,肝合胆,2015-09-16
2452794,liver qi vacuity pattern;liver qi deficiency syndrome,肝氣虛證,,肝气虚证,2015-09-16
2452795,liver yang vacuity pattern;liver yang deficiency syndrome,肝陽虛證,,肝阳虚证,2015-09-16
2452796,liver yin vacuity pattern;liver yin deficiency syndrome,肝陰虛證,,肝阴虚证,2015-09-16
2452797,long needle,長針,,长针,2015-09-16
2452798,Longan Arillus,龍眼肉,,龙眼肉,2015-09-16
2452799,longan flesh,龍眼肉,,龙眼肉,2015-09-16
2452800,long-stamen onion [bulb],薤白,,薤白,2015-09-16
2452801,"lonicera [flower], honeysuckle [flower]",金銀花,,金银花,2015-09-16
2452802,Lonicera and Forsythia Powder,銀翹散,,银翘散,2015-09-16
2452803,Lonicerae Flos,金銀花,,金银花,2015-09-16
2452804,loofah,丝瓜络,,丝瓜络,2015-09-16
2452805,loquat leaf,枇杷葉,,枇杷叶,2015-09-16
2452806,lotus leaf,荷葉,,荷叶,2015-09-16
2452807,lotus plumule,蓮子心,,莲子心,2015-09-16
2452808,lotus receptacle,蓮房,,莲房,2015-09-16
2452809,lotus root node,藕節,,藕节,2015-09-16
2452810,lotus seed,蓮子,,莲子,2015-09-16
2452811,lotus stamen,蓮鬚,,莲须,2015-09-16
2452812,lower burner,下焦,,下焦,2015-09-16
2452813,"LU-9,Great Abyss",太淵,,太渊,2015-09-16
2452814,"LU-9,Great Abyss",太淵,,太渊,2015-09-16
2452815,Luffae Fructus Retinervus,丝瓜络,,丝瓜络,2015-09-16
