ID,英文名稱,中文名稱,圖片,中國大陸譯名,更新日期
3183046,layer,壓條,,压条,2017-07-24
3183047,leaching,淋洗,,淋失,2017-07-24
3183048,leaf armor,葉胄(蘇鐵類),,叶胄,2017-07-24
3183049,leaf buttress,葉原座,,叶原座,2017-07-24
3183050,leaf cushion,葉座,,叶座,2017-07-24
3183051,lilac,紫丁香,,丁香,2017-07-24
3183052,list quadrat,表列方形樣區,,记名样方,2017-07-24
3183053,lithocarp,化石果,,化石果,2017-07-24
3183054,lithocyst,晶細胞,,晶细胞,2017-07-24
3183055,lithophyll,化石葉,,叶化石；化石叶,2017-07-24
3183056,lithophyte,石生植物,,石生植物,2017-07-24
3183057,litter,凋落物；枯枝落葉,,凋落物；枯枝落叶,2017-07-24
3183058,litter,枯枝落葉層,,枯枝落叶层,2017-07-24
3183059,liverwort,蘚類植物,,苔类[植物],2017-07-24
3183060,living stone,石頭玉,,生石花,2017-07-24
3183061,LO-analysis,明暗分析,,明暗分析,2017-07-24
3183062,LO-pattern,明暗型,,明暗图案,2017-07-24
3183063,lobe,裂片,,裂片,2017-07-24
3183064,local flora,地方植物誌,,地方植物志,2017-07-24
3183065,local population,地方族群,,地方种群,2017-07-24
3183066,locule,子房室；藥室,,子房室,2017-07-24
3183067,lodging,倒伏,,倒伏,2017-07-24
3183068,lodicule,鱗被；漿片,,浆片,2017-07-24
3183069,log,原木,,原木,2017-07-24
3183070,logging,伐木,,采伐,2017-07-24
3183071,loment,節莢,,节荚,2017-07-24
3183072,long shoot,長枝,,长枝,2017-07-24
3183073,long-tuft leaves dracaena,百合竹；萬年青,,富贵竹 =百合竹,2017-07-24
3183074,longitudinal dehiscence,縱裂,,纵裂,2017-07-24
3183075,longitudinal section,縱切面,,纵切面,2017-07-24
3183076,lopping,修枝,,剪枝,2017-07-24
3183077,lower plant,低等植物,,低等植物,2017-07-24
3183078,lowerland plant,低地植物,,低地植物,2017-07-24
3183079,lumen,網眼,,网眼,2017-07-24
3183080,lysigenous space,破生間隙,,溶生间隙,2017-07-24
3183081,macroconidium,大型分生孢子,,大[型]分生孢子,2017-07-24
3183082,macroelement,大量元素,,大量元素,2017-07-24
3183083,macrolichen,大型地衣,,大型地衣,2017-07-24
3183084,macrophyll,大葉{演化}；大型葉{生態},,大型叶,2017-07-24
3183085,macrospore,大孢子,,大孢子,2017-07-24
3183086,Madagascar palm,非洲霸王樹,,散尾葵,2017-07-24
3183087,magniacritarch,大型疑源類,,大型疑源类,2017-07-24
3183088,major element,主要元素,,大量元素,2017-07-24
3183089,malacophily,蝸媒,,蜗媒,2017-07-24
3183090,male cell,雄細胞,,雄细胞,2017-07-24
3183091,male gametophyte,雄配子體,,雄配子体,2017-07-24
