ID,英文名稱,中文名稱,圖片,更新日期
846326,dangerous cargo,危險貨；危險品{可能損壞其他貨物者},,2012-11-26
846327,damaged condition,受損狀態,,2012-11-26
846328,damage report,事故報告；貨物殘損報告單,,2012-11-26
846329,damage or exception list,殘損貨單,,2012-11-26
846330,damage for detention,延誤損失,,2012-11-26
846331,damage by rats; rat eaten,鼠咬,,2012-11-26
846332,daily surplus,每日盈餘,,2012-11-26
846333,daily charter,按日計費傭船,,2012-11-26
846334,CY/CY,整裝/整拆,,2012-11-26
846335,CY/CFS,整裝/拼拆,,2012-11-26
846336,CY discount,整裝折讓,,2012-11-26
846337,customs warehouse,海關倉庫,,2012-11-26
846338,customs tariff,海關稅則,,2012-11-26
846339,customs permit,海關准單,,2012-11-26
846340,customs duties; duty,關稅,,2012-11-26
846341,customs clearing fee,結關費,,2012-11-26
846342,customs broker,報關行,,2012-11-26
846343,customary despatch; customary quick despatch {= CQD},習慣快速裝卸,,2012-11-26
846344,custom of port {= COP},港口慣例；港口習慣,,2012-11-26
846345,current exchange rate,現行匯率,,2012-11-26
846346,currency adjustment factor {= CAF}; currency surchange {= CS},幣值附加費,,2012-11-26
846347,cubic meter {= CBM},立方公尺,,2012-11-26
846348,cubic cargo,體積貨,,2012-11-26
846349,cubic capacity,立方容量；立體容積,,2012-11-26
846350,cubage or cubature,容積；按體積計算,,2012-11-26
846351,crushed,壓損,,2012-11-26
846352,cruising range,巡航距離；續航力,,2012-11-26
846353,crude oil,原油,,2012-11-26
846354,crew list,船員名單,,2012-11-26
846355,creditor,債權人,,2012-11-26
846356,credit note,領款通知,,2012-11-26
846357,cranage,起重機使用費,,2012-11-26
846358,crack; split,裂縫,,2012-11-26
846359,crack,裂痕,,2012-11-26
846360,cover-torn,包裝破損,,2012-11-26
846361,covered top container,蓋乾貨櫃,,2012-11-26
846362,country damage {= c.d.},原地損害；原產地損害,,2012-11-26
846363,countervailing subsidy,對抗外籍船舶補助金,,2012-11-26
846364,countersign,副署,,2012-11-26
846365,counter-proof; disproof,反證,,2012-11-26
846366,counterpart,副本,,2012-11-26
846367,countermark,輔標誌,,2012-11-26
846368,counter tally,計數器理貨,,2012-11-26
846369,counter offer,還價,,2012-11-26
846370,counter mark,副標誌；輔助標誌,,2012-11-26
846371,counter claim,反求償,,2012-11-26
846372,"cost, insurance & freight {= CIF}",包括保險費及運費之貨價,,2012-11-26
846373,cost of service,運輸成本,,2012-11-26
846374,cost & insurance {= C&I},包括保險費之貨價,,2012-11-26
846375,cost & freight {= C&F},包括運費之貨價,,2012-11-26
846376,cosignment note,交運單；委託通知,,2012-11-26
846377,co-owner; co-owner of ship,船舶共有人,,2012-11-26
846378,cooper,修補工,,2012-11-26
846379,cook,廚工,,2012-11-26
846380,convoy,船隊,,2012-11-26
846381,conveyance clause,運送人責任期間條款,,2012-11-26
846382,converting day,煤運輪班休息日,,2012-11-26
846383,convertible container ship,可變貨櫃船,,2012-11-26
846384,converted tanker,改裝油輪,,2012-11-26
846385,conversion table,換算表；對照表,,2012-11-26
846386,conventional transport,傳統運輸,,2012-11-26
846387,conventional tariff,協定稅率,,2012-11-26
846388,conventional packing,普通包裝；習慣包裝,,2012-11-26
846389,conventional cargo,傳統貨,,2012-11-26
846390,conventional B/L,傳統載貨證券,,2012-11-26
846391,convenient speed,適宜速率,,2012-11-26
846392,convenient port,適宜港,,2012-11-26
846393,controlled carrier,公營運送人,,2012-11-26
846394,contractor,承辦人；承包人,,2012-11-26
846395,contract rate system,契約運價制,,2012-11-26
846396,contract rate,契約運價,,2012-11-26
846397,contract of carriage by sea,海上運送契約,,2012-11-26
846398,contract of affreightment,貨運契約,,2012-11-26
846399,contract carrier,契約運送人,,2012-11-26
846400,contract B/L,契約載貨證券,,2012-11-26
846401,contraband trade,非法貿易,,2012-11-26
846402,contraband goods,禁運品,,2012-11-26
846403,contraband,走私貨；違禁品,,2012-11-26
846404,contents rattlig,內容搖動有聲,,2012-11-26
846405,contents intact,內容完整,,2012-11-26
846406,contents exposed,內容暴露,,2012-11-26
846407,contents caked,內容結塊,,2012-11-26
846408,containerization,貨櫃化,,2012-11-26
846409,container yard {= CY},貨櫃存放場,,2012-11-26
846410,container ship,貨櫃船,,2012-11-26
846411,container service charge,貨櫃服務費,,2012-11-26
846412,container on flat car {= COFC},平車載貨櫃,,2012-11-26
846413,container note,貨櫃運送單,,2012-11-26
846414,container interchange report,貨櫃驗收單,,2012-11-26
846415,container base; container terminal; container yard {= CY},貨櫃場,,2012-11-26
846416,container,貨櫃；貨櫃船,,2012-11-26
846417,consumable store,消耗性物料；消耗量,,2012-11-26
846418,consular passenger,遣返乘客,,2012-11-26
846419,consular invoice; consulage; consular charge,領事簽證費,,2012-11-26
846420,constructive delivery,推定交貨,,2012-11-26
846421,construction reserve fund,造船準備基金,,2012-11-26
846422,construction loan,造船貸款,,2012-11-26
846423,constant cost; fixed cost,固定成本,,2012-11-26
846424,consortia,航業集團,,2012-11-26
846425,consolidator,拼裝業者,,2012-11-26
846426,consignor,託運人；發貨人；寄售人,,2012-11-26
846427,consignment clause,委託代理條款,,2012-11-26
846428,consignment,託運貨物；託運；發貨；寄售,,2012-11-26
846429,consignee,受貨人；受貨單位,,2012-11-26
846430,conservancy dues,濬港捐,,2012-11-26
846431,consequential loss,從商損失；從屬損失,,2012-11-26
846432,consecutive voyage,連續航次,,2012-11-26
846433,consecutive or running day,連續自然日,,2012-11-26
846434,connecting carrier,接運人,,2012-11-26
846435,conference tariff,航運同盟運價表,,2012-11-26
846436,conference regular member,航運同盟正會員,,2012-11-26
846437,conference member,航運同盟會員,,2012-11-26
846438,conference full member,航運同盟完全會員,,2012-11-26
846439,conference carrier,同盟船；加盟運送人,,2012-11-26
846440,conference associated member,航運同盟聯合會員,,2012-11-26
846441,conditioned weight,公量重量,,2012-11-26
846442,conditional endorsement,條件背書,,2012-11-26
846443,condition survey,狀況檢驗,,2012-11-26
846444,conclusive evidence,確定證據,,2012-11-26
846445,concessionaire,承受人,,2012-11-26
846446,concealed damage,隱蔽之損害,,2012-11-26
846447,conbination container ship,混合貨櫃船,,2012-11-26
846448,complimentary ticket,優待票,,2012-11-26
846449,completing cargo,滿載貨；混載貨[物],,2012-11-26
846450,complement,[船員]配額；員額,,2012-11-26
846451,communication ticket,定期票,,2012-11-26
846452,common carrier,公共運送人；運輸業者,,2012-11-26
846453,commodity rate,個別貨品運價,,2012-11-26
846454,commixtion and unidentifiable cargo,混雜不清貨,,2012-11-26
846455,commission past us,經付佣金,,2012-11-26
846456,commission agent,委任代理人,,2012-11-26
846457,commission,佣金；服役,,2012-11-26
846458,commercial service,商運,,2012-11-26
846459,commercial functions,商務責任,,2012-11-26
846460,combined transport operator {= CTO},複合運送[經營]人,,2012-11-26
846461,combined transport document {= CTD},複合運送單據,,2012-11-26
846462,combined transport bill of lading; combined B/L,複合運送載貨證券,,2012-11-26
846463,combined transport,複合運輸,,2012-11-26
846464,colliery working day,煤業工作日,,2012-11-26
846465,colliery turn,煤運次序,,2012-11-26
846466,colliery scale,煤運裝船時限表,,2012-11-26
846467,colliery holidays,煤業假日,,2012-11-26
846468,collecting bank,託收銀行,,2012-11-26
846469,collapsible container,摺疊式貨櫃,,2012-11-26
846470,coastwise transport,沿海運輸,,2012-11-26
846471,coasting trade,沿海貿易,,2012-11-26
846472,coaling port,加煤港,,2012-11-26
846473,closing date,結關日,,2012-11-26
846474,close port,封閉港,,2012-11-26
846475,clearance port,結關出口,,2012-11-26
846476,clearance permit,出港許可,,2012-11-26
846477,clearance certificate; clearance customs certificate,出口結關證書,,2012-11-26
846478,clear days,淨日數,,2012-11-26
846479,clean tanker,清油輪；輕油船；淨油船,,2012-11-26
846480,clean receipt,無瑕收貨單,,2012-11-26
846481,clean oil,清油,,2012-11-26
846482,clean M/R,無批註船上收貨單,,2012-11-26
846483,clean charter,常例傭船契約,,2012-11-26
846484,clean cargo,潔淨貨,,2012-11-26
846485,clean B/L,清潔載貨證券,,2012-11-26
846486,claused B/L [= dirty B/L; foul B/L; unclean B/L],不潔載貨證券；有批注的載貨證券,,2012-11-26
846487,class rate,分等運價；等級費率,,2012-11-26
846488,class maintenance certificate,船級維持證書,,2012-11-26
846489,claims agent,索賠代理人,,2012-11-26
846490,claimant,索賠人；債權人,,2012-11-26
846491,claim statistic,理賠統計,,2012-11-26
846492,claim,索賠；理賠；債權,,2012-11-26
846493,civil war,內戰,,2012-11-26
846494,civil strife,民爭,,2012-11-26
846495,civil commotion,民變,,2012-11-26
846496,CIF value,貨值、保險費及運費之價額,,2012-11-26
846497,christening,命名典禮,,2012-11-26
846498,chipped off,碎落,,2012-11-26
846499,chilled cargo,冷存貨；寒凍貨,,2012-11-26
846500,chief engineer,輪機長；總工程師,,2012-11-26
846501,chef,正廚,,2012-11-26
846502,chassis system,車架搬運貨櫃方式,,2012-11-26
846503,charter-out,租出；傭出,,2012-11-26
846504,chartering terms,租船術語；傭船術語；租船條件；傭船條件,,2012-11-26
846505,chartering period,租船期間；傭船期間,,2012-11-26
846506,chartering broker,租船經紀人；傭船經紀人,,2012-11-26
846507,chartering bonus,傭船獎金,,2012-11-26
846508,chartering agent,租船代理人；傭船代理人,,2012-11-26
846509,charter-in,租入；傭入,,2012-11-26
846510,charterer's risk,租船人負擔風險；傭船人負擔風險,,2012-11-26
846511,charterer's option,租方選定；傭方選定,,2012-11-26
846512,charterer's market,傭船人市場,,2012-11-26
846513,charterer's liability,租船人責任；傭船人責任,,2012-11-26
846514,charterers insolvency,傭船人破產,,2012-11-26
846515,charterer's agent,租船人之代理人；傭船人之代理人,,2012-11-26
846516,charterer,傭船人,,2012-11-26
846517,chartered owner,租船準所有人；傭船準所有人,,2012-11-26
846518,charterage,傭船費,,2012-11-26
846519,charter traffic,租傭業務,,2012-11-26
846520,charter rate,傭船運價,,2012-11-26
846521,charter party B/L,傭船載貨證券,,2012-11-26
846522,charter party {= C/P},租船契約；傭船契約,,2012-11-26
846523,charter market,傭船市場,,2012-11-26
846524,charter hire,傭船費；租金,,2012-11-26
846525,charter commission,傭船佣金,,2012-11-26
846526,charter code,租船契約代號；傭船契約代號,,2012-11-26
846527,charter base,傭船營利基數,,2012-11-26
846528,charter back ship,租回船；傭回船,,2012-11-26
