ID,英文名稱,中文名稱,圖片,更新日期
20937362,forging pressing,鍛沖壓,,2022-09-29
20937363,forging ratio,鍛造比,,2022-09-29
20937364,forging roll,鍛軋輥,,2022-09-29
20937365,forging shop,鍛工場,,2022-09-29
20937366,forging test,鍛擊試驗,,2022-09-29
20937367,forging thermit,鍛造發熱劑,,2022-09-29
20937368,forging tongs,鍛工鉗,,2022-09-29
20937369,forging tool,鍛造工具,,2022-09-29
20937370,forging welding,鍛接,,2022-09-29
20937371,fork,叉,,2022-09-29
20937372,fork beam,艙口側半樑,,2022-09-29
20937373,fork chuck,叉形夾頭,,2022-09-29
20937374,fork column,叉柱,,2022-09-29
20937375,fork column tube,前叉管,,2022-09-29
20937376,fork crown,前叉肩蓋,,2022-09-29
20937377,fork head,叉形頭,,2022-09-29
20937378,fork lift,叉架升降機；堆高機,,2022-09-29
20937379,fork lift truck,堆高車,,2022-09-29
20937380,fork lightning,叉狀閃電,,2022-09-29
20937381,fork link,叉形活節,,2022-09-29
20937382,fork link forged chain,模鍛鏈,,2022-09-29
20937383,fork rod,叉形桿,,2022-09-29
20937384,fork rods,叉桿,,2022-09-29
20937385,fork shoulder,叉肩部,,2022-09-29
20937386,fork stay,叉形牽條,,2022-09-29
20937387,fork top bridge,前叉頂梁,,2022-09-29
20937388,fork truck,堆高車,,2022-09-29
20937389,fork weld,嵌熔接,,2022-09-29
20937390,fork wrench,叉形扳手,,2022-09-29
20937391,fork-and-blade connecting rod,叉形連桿,,2022-09-29
20937392,forked connecting rod,叉形連桿,,2022-09-29
20937393,forked end,叉端,,2022-09-29
20937394,forked rod,叉形連桿,,2022-09-29
20937395,forklift,堆高機,,2022-09-29
20937396,forklift truck,堆高車,,2022-09-29
20937397,form,樣式；形式；型；表格；格式,,2022-09-29
20937398,form block,成型塊,,2022-09-29
20937399,form block template,成型塊樣板,,2022-09-29
20937400,form closed cam mechanism,形封閉的凸輪機構,,2022-09-29
20937401,form coefficient,形狀係數,,2022-09-29
20937402,form cutter,型刀具,,2022-09-29
20937403,form deviation of gear tooth,輪齒形狀偏差,,2022-09-29
20937404,form deviation of helix,螺旋線形狀偏差,,2022-09-29
20937405,form die,成型模,,2022-09-29
20937406,form draft,船型計算吃水；船形幾何吃水,,2022-09-29
20937407,form drag,形狀阻力,,2022-09-29
20937408,form drag coefficient,形狀阻力係數,,2022-09-29
20937409,form draught,船形計算吃水,,2022-09-29
20937410,form effect,船形效應,,2022-09-29
20937411,form electro-discharge machining,外形放電加工,,2022-09-29
20937412,form error,形狀誤差,,2022-09-29
20937413,form factor,形狀因素；形狀因子,,2022-09-29
20937414,form factor of the weld,銲縫成形係數,,2022-09-29
20937415,form freeboard,船形幾何乾舷,,2022-09-29
20937416,form grinder,型磨床,,2022-09-29
20937417,form grinding,磨成形面,,2022-09-29
20937418,form measuring machine,形狀量測機,,2022-09-29
20937419,form milling,型銑法,,2022-09-29
20937420,form of single feature,單一形體之形狀,,2022-09-29
20937421,form of thread,螺紋牙型,,2022-09-29
20937422,form oil,模板油；滑模油,,2022-09-29
20937423,form plate,形狀模板,,2022-09-29
20937424,form polishing,拋光成形面,,2022-09-29
20937425,form resistance,船形阻力,,2022-09-29
20937426,form roll,滾壓成形機,,2022-09-29
20937427,form roll tool,滾形工具,,2022-09-29
20937428,form shaping,刨成形面,,2022-09-29
20937429,form tolerance,形狀公差,,2022-09-29
20937430,form turning,車成形面,,2022-09-29
20937431,form vibrator,模型振動器,,2022-09-29
20937432,form wake,艉形跡流,,2022-09-29
