ID,英文名稱,中文名稱,圖片,中國大陸譯名,更新日期
3175602,extracellular digestion,胞外消化,,胞外消化,2017-07-24
3175603,extracellular fluid,細胞外液,,细胞外液,2017-07-24
3175604,extracellular matrix,胞外基質,,胞外基质,2017-07-24
3175605,extraembryonic membrane,胚外膜,,胚外膜,2017-07-24
3175606,extreme halophile,極端嗜鹽生物,,极端嗜盐生物,2017-07-24
3175607,extreme thermophile,極端嗜熱生物,,极端嗜热生物,2017-07-24
3175608,extremophile,嗜極端生物,,嗜极端生物,2017-07-24
3175609,eyepiece micrometer,目鏡測微器,,目镜测微器,2017-07-24
3175610,F1 generation; first filial generation,第一子代,,第一子代,2017-07-24
3175611,F2 generation; second filial generation,第二子代,,第二子代,2017-07-24
3175612,facial nerve,顏面神經,,面神经,2017-07-24
3175613,facilitated diffusion,促進[性]擴散,,促进扩散，易化扩散,2017-07-24
3175614,facilitated transport,促進[性]運輸,,促进[性]运输,2017-07-24
3175615,facultative aerobe; facultative aerobic bacteria,兼性好氧菌,,兼性好氧菌,2017-07-24
3175616,facultative aerobic bacteria; facultative aerobe,兼性好氧菌,,兼性好氧菌,2017-07-24
3175617,facultative anaerobe,兼性厭氧生物,,兼性厌氧生物,2017-07-24
3175618,facultative anaerobe; facultative anaerobic bacteria,兼性厭氧菌,,兼性厌氧菌,2017-07-24
3175619,facultative anaerobic bacteria; facultative anaerobe,兼性厭氧菌,,兼性厌氧菌,2017-07-24
3175620,family,科 {分類},,科 {分类},2017-07-24
3175621,fat,脂肪,,脂肪,2017-07-24
3175622,fatty acid,脂肪酸,,脂肪酸,2017-07-24
3175623,favism [= glucose-6-phosphate dehydrogenase deficiency {= G6PD deficiency}],蠶豆症；葡萄糖-6-磷酸[鹽]去氫酶缺乏症,,蚕豆病,2017-07-24
3175624,feedback,回饋,,反馈,2017-07-24
3175625,feedback control,回饋控制,,回馈控制,2017-07-24
3175626,feedback inhibition,回饋抑制[作用],,回馈抑制[作用],2017-07-24
3175627,feeding center,餓覺中樞；攝食中樞,,饿觉中枢；摄食中枢,2017-07-24
3175628,fermentation,發酵[作用],,发酵[作用],2017-07-24
3175629,fermentation chamber　,發酵槽,,发酵槽,2017-07-24
3175630,fern,蕨類[植物],,蕨类[植物],2017-07-24
3175631,fertilization,受精,,受精,2017-07-24
3175632,fetus,胎兒,,胎儿,2017-07-24
3175633,fiber,纖維,,纤维,2017-07-24
3175634,fibril,纖絲,,纤丝,2017-07-24
3175635,fibrin,血纖維蛋白,,血纤维蛋白,2017-07-24
3175636,fibrinase,血纖維酶,,血纤维酶,2017-07-24
3175637,fibrinogen　,血纖維蛋白原,,血纤维蛋白原,2017-07-24
3175638,fibrinolysin,血纖維蛋白溶酶,,血纤维蛋白溶酶,2017-07-24
3175639,fibrous root,鬚根,,须根,2017-07-24
3175640,fibrous root system,鬚根系,,须根系,2017-07-24
3175641,filament,花絲 {植物},,花丝 {植物},2017-07-24
3175642,filtrate,濾液,,滤液,2017-07-24
3175643,filtration,過濾[作用],,过滤[作用],2017-07-24
3175644,fimbriae,繖毛,,伞毛,2017-07-24
3175645,first filial generation; F1 generation,第一子代,,子一代,2017-07-24
3175646,first messenger,第一傳訊者,,第一信使,2017-07-24
