ID,英文名稱,中文名稱,圖片,備註,更新日期
494420,Hiptage,飛鳶果屬;猿尾藤屬(金虎尾科),,,2012-11-26
494421,Hippuris vulgarisL.;hippurid,杉葉藻(G)(W);莙(W)(G);半尾莙(G);結骨草(東北);蘊藻,,,2012-11-26
494422,hippuris family Hippuridaceae,蘊藻科,,,2012-11-26
494423,Hippuris,杉葉藻屬;蘊藻屬,,,2012-11-26
494424,Hippuridineae,杉葉藻亞目;蘊藻亞目,,,2012-11-26
494425,Hippuridaceae;hippuris family,杉葉藻科;蘊藻科(雙),,,2012-11-26
494426,hippurid;Hippuris vulgaris L.;,杉葉藻;蘊藻,,,2012-11-26
494427,hippuricase,馬尿酸酶,,,2012-11-26
494428,hippuric acid,馬尿酸 ,,,2012-11-26
494429,hippurase;hippuricase,馬尿酸酶,,,2012-11-26
494430,Hippophae rhamnoides L.;sea-buckthorn,沙棘(陳嶸);醋柳;酸刺,,,2012-11-26
494431,Hippophae,沙棘屬(胡頹子科),,,2012-11-26
494432,Hippomaneae,烏桕族(大戟科),,,2012-11-26
494433,Hippocratea family Hippocrateaceae,希氏木科,,,2012-11-26
494434,Hippocrataceae,翅子藤科,,,2012-11-26
494435,Hippocastanaceae;horse-chestnut family,七葉樹科;馬栗科(戚樹),,,2012-11-26
494436,hippirate,馬尿酸酶,,,2012-11-26
494437,Hippeastrum;barbados lily' knight star lily Mexican lily,大花石蒜屬(石蒜科),,,2012-11-26
494438,Hippeastrum reginoe Herb.,華冑蘭,,,2012-11-26
494439,hipocrepiform,馬蹄鐵杉,,,2012-11-26
494440,Hippeastrum hybridum Hort.,大花石蒜;孤挺花,,,2012-11-26
494441,hip,(有新鮮花管圍繞成熟子房的)薔薇果,,,2012-11-26
494442,hinokitiol,日本扁柏油,,,2012-11-26
494443,hinoki falsecypress;Chamaecyparis obtusa S. et Z,日本扁柏,,,2012-11-26
494444,hind cavity,(氣孔的)後腔,,,2012-11-26
494445,Himantandraceae,刺毛樹科,,,2012-11-26
494446,Himantandra,刺毛樹屬,,,2012-11-26
494447,Himalayan pine Pinus excelsa Wall,喬松,,,2012-11-26
494448,Himalayan fir;Abies webbiana Lindl,喜馬拉雅冷杉,,,2012-11-26
494449,Himalaya cypress;Cupressus torulosa Don,喜馬拉雅柏木,,,2012-11-26
494450,Himalaya cedar;Deodar cedar;Cedrus deodara Loud,雪松,,,2012-11-26
494451,hilum,(種子的)臍;(花粉外被的)孔;珠柄痕跡;澱粉位同心層的稠密部,,,2012-11-26
494452,hilling,土堆法,,,2012-11-26
494453,Hill reagent,希耳[氏]試藥,,,2012-11-26
494454,hill seeding,點播,,,2012-11-26
494455,Hill. A.V,希耳,,,2012-11-26
494456,Hill reaction,希耳[氏]反應,,,2012-11-26
494457,hill planting,穴植,,,2012-11-26
494458,hill palm;fish-tail palm;Indian sago palm;East Indian wine palm;Caryota urens L.,孔雀椰子,,,2012-11-26
494459,Hill oxidant,希耳[氏]氧化劑,,,2012-11-26
494460,hill gooseberry;Rhodomyrtus tomentosa Hassk.,桃金孃,,,2012-11-26
494461,hill culture,穴植:點播,,,2012-11-26
494462,hiliferous,有臍的,,,2012-11-26
494463,Hiliciopsis henryi (Diels)W.T. Wang,假山龍眼 ,,,2012-11-26
494464,hilar fissure,臍縫,,,2012-11-26
494465,highly polymerised molecular structure,高度聚合分子構造,,,2012-11-26
494466,high vapor pressure,高蒸汽壓,,,2012-11-26
494467,high quality,高級品質;優良品質,,,2012-11-26
494468,high pressure,高壓,,,2012-11-26
494469,High negative interference (Chase & Doermann 1948),高度負干擾,,,2012-11-26
494470,high mountain juniper;singleseed juniper;Juniperus squamata Lambert,香青;山柏,,,2012-11-26
494471,high moor sphagniherbosa,高層溼原,,,2012-11-26
494472,high molecular polymer,高分子聚合體,,,2012-11-26
494473,high mallow Malva sylvestris L.var. mouri-tiana Boiss.,錦葵(群芳譜),,,2012-11-26
494474,high intensity light process,強光過程,,,2012-11-26
494475,high hydraulic pressure,高級水壓,,,2012-11-26
494476,high heat method,高熱法,,,2012-11-26
494477,high frequency of transduction(Hft),高頻率性狀引入,,,2012-11-26
494478,high frequency of recombination (Hfr),高頻率重組,,,2012-11-26
494479,high energy phosphate bond,高能磷酸鍵,,,2012-11-26
494480,high CO2 partial pressure,(高CO2濃度),,,2012-11-26
494481,high alcohol detergents,高級酒精清淨劑類,,,2012-11-26
494482,Hieracium;golden mouse-ear;hawkweed,山柳菊屬(菊科),,,2012-11-26
494483,Hieracium villosum Jacq.;shaggy hawkweed,軟毛山柳菊,,,2012-11-26
494484,Hieracium umbellatum L.,刺菜花(東北);柳葉蒲公英(日本),,,2012-11-26
494485,Hieracium krameri Fr. Et Sav.,山柳菊(圖考),,,2012-11-26
494486,Hieracium aurantiacum L.;devils-painted brush;golden mouse-ear roange hawkweed,黃花鼠耳菊(于),,,2012-11-26
494487,hiemisilvae forest,雨綠喬木林;季節風林,,,2012-11-26
494488,hiemilignosa,雨綠喬木林,,,2012-11-26
494489,hiemifruticeta,雨綠低木林,,,2012-11-26
494490,hiemal aspect,冬季相,,,2012-11-26
494491,hiemal,冬季的,,,2012-11-26
494492,hidroplankton,分泌性浮游生物,,,2012-11-26
494493,Hicriopteris laevissima(Christ)Ching,光裡白;光葉白芒萁,,,2012-11-26
494494,hidden character,隱伏性狀,,,2012-11-26
494495,hidden form,隱伏形,,,2012-11-26
494496,Hicriopteris glauca Ching var. concolor Nakai,綠背裡白;綠背白芒萁,,,2012-11-26
494497,Hicriopteris glauca (Thunb)Ching,裏白(日);白芒萁(中),,,2012-11-26
494498,Hicriopteris chinensis (Rosenst)Ching,中華裡白;中華白芒萁,,,2012-11-26
494499,Hicriopteris blotiana Ching,闊片裡白;闊片白芒萁,,,2012-11-26
494500,Hicriopteris,白芒萁;白屬(日),,,2012-11-26
494501,hickory;pterocarya,楓楊,,,2012-11-26
494502,Hibiscus;rose-mallow,木槿屬;芙蓉屬(錦葵科),,,2012-11-26
494503,Hibiscus wangiamus S.Y.Hu Cenocentrum tonkinense Gagnep,大萼葵,,,2012-11-26
494504,Hibiscus trionum L.;bladder ketmie;flower-of-an-hour;three-coloured hibiscus trailing hollyhock,野西瓜苗(救荒)(圖考);香鈴草;銀盞花(日本),,,2012-11-26
494505,Hibiscus tiliaceus L.;mahoe;linen hibiscus,黃槿(G);木岡花;海麻,,,2012-11-26
494506,Hibiscus syriacus L.;rose-of-sharop shrubby althaea;Syrian hibiscus,木槿(日華子)(圖考);朝開暮落花;木錦;荊條;(綱目);舜詩經)(G);蕣(G);蕣英(G);籬障花(荊州府志);木槿樹(救荒),,,2012-11-26
494507,Hibiscus sino-syriacus Bailey,中華木槿,,,2012-11-26
494508,Hibiscus schizope-talus Hook.f.;cut-petaled hibiscus;coral hibiscus (美國);fringe hibiscus,吊燈花;燈籠花;假西藏紅花;風鈴佛桑花;裂瓣扶桑,,,2012-11-26
494509,Hibiscus sabdariffa L.;Jamaica sorrel;Rama;roselle hemp,玫瑰茄;山茄;洛神葵;新葵麻,,,2012-11-26
494510,Hibiscus rosa-sinensis L.var schizopelalus Masters;H.schizopetalus Hook.fil,風鈴佛桑花;裂瓣扶桑,,,2012-11-26
494511,Hibiscus rosa-sinensis L.;rose of China chinese hibiscus;shoe flower,朱槿(草木狀);赤槿(草木狀);扶桑(圖考);福桑(圖考);佛桑花,,,2012-11-26
494512,Hibiscus parp-mutabilis L.H.Bailey,盧山芙蓉,,,2012-11-26
494513,Hibiscus oculiroseus Brit,美國芙蓉(于),,,2012-11-26
494514,Hibiscus mutabilis L.var.versicolor Mak,醉芙蓉,,,2012-11-26
494515,Hibiscus mutabilis L.;cotton-rose;confederate-rose changing rose,木芙蓉(綱目)(圖考);芙蓉花(W)(H.C.);地芙蓉(P);芙蓉(府志)(G)(H.F.);山芙蓉(F.N.),,,2012-11-26
494516,Hibiscus mutabilis L. var. roseopleanus Mak.,重瓣芙蓉,,,2012-11-26
494517,Hibiscus moscheutos L.;common rose mallow;swamps rose mallow,草芙蓉;水芙蓉;美國芙蓉,,,2012-11-26
494518,Hibiscus militaris Cav.;helberd-leavedrose mallow;soldier weed;,紅心葵,,,2012-11-26
494519,Hibiscus manihot Medic.;Abelmoschusmanihot Medic;sunset hibiscus,黃蜀葵(圖考);花藥草(D):黃葵(Br);黃色葵(陽春縣志),,,2012-11-26
494520,Hibiscus lilitflorus Cav.;Mauritius hibiscus,百合花型木槿,,,2012-11-26
494521,Hibiscus esculentus L.;gumbo;okra,紅蜀葵(G);毛茄(H.M.);山茄(H.N.);潺茄(H.N.);秋葵(俗),,,2012-11-26
494522,Hibiscus coccineus Walt;scarlet rose mallow,紅蜀葵,,,2012-11-26
494523,Hibiscus cannabinus L.;ambari hemp(Bombay);bimlihemp(Bombay，Madras);bimlipetum jute;Bombay hemp;decan hemp;gambo hemp'good hemp(英國);Java jute(Java);kenaf,洋麻;鐘麻,,,2012-11-26
494524,Hibiscus arnottianusA.Gray;white hibiscus;Nuuanu whitehibiscus;waianae w.h.;Punaluu w.h.,白花木槿,,,2012-11-26
494525,Hibiscus abelmoschus L.;musk mallow,秋葵(G);冬葵子(W);黃葵(Br.);假楊桃(H.M.),,,2012-11-26
494526,hibernation,冬眠;越冬,,,2012-11-26
494527,hibernal annual,越冬性一年生,,,2012-11-26
494528,hibernaculum,冬眠植物或植物的一部分(如冬芽),,,2012-11-26
494529,hiba falsearborvitae;Thujopsis dolabrata S. et Z.,羅漢柏,,,2012-11-26
494530,HG factor (hyperglycemic glycogenolytic factor),高血糖-糖原分解因子,,,2012-11-26
494531,Hft(high frequency of transduction),高頻率性狀引入;高頻率轉導,,,2012-11-26
494532,Hfr (high frequency) of recombination),高頻率重組,,,2012-11-26
494533,H-factor;vitamin H.,H因子;維生素H,,,2012-11-26
494534,Heynea velutina How et T. Chen,茸果鷓鴣花,,,2012-11-26
494535,Heynea trijuga var. microcarpa Pierre,小果鷓鴣花,,,2012-11-26
494536,Heynea trijuga Roxb.,鷓鵠花;海木(審查本),,,2012-11-26
494537,Heynea,鷓鴣花屬;海木屬(楝科),,,2012-11-26
494538,Heyderia macrolepis (Kurz)Li Calocedrus macrolepis Kurz.,翠柏,,,2012-11-26
494539,hey,乾草,,,2012-11-26
494540,hexylresorcinol;capricol,已基雷瑣辛,,,2012-11-26
494541,hexylamine,已基胺;已胺,,,2012-11-26
494542,hexyl,已烷基;已基,,,2012-11-26
494543,hexuronic acid;ascorbic acid,抗壞血酸;丙種維生素,,,2012-11-26
494544,hexose-phosphate isomerase,六碳糖磷酸酯互變酶,,,2012-11-26
494545,hexose-6-phosphate,六碳糖-6-磷酸酯,,,2012-11-26
494546,hexose;,六碳糖;已糖,,,2012-11-26
494547,hexose phosphate,六碳糖磷酸酶,,,2012-11-26
494548,hexose phosphatase,六碳糖磷酸酯酶,,,2012-11-26
494549,hexose monophosphate shunt,六碳糖單磷酸酯;分路,,,2012-11-26
494550,hexose monophosphate dehydrogenase,六碳糖-磷酸酯;脫氫酶,,,2012-11-26
494551,hexose monophosphate,單磷酸六碳糖,,,2012-11-26
494552,hexose diphosphate,二磷酸六碳糖,,,2012-11-26
494553,hexose diphosphatase,六碳糖二磷酸酯酶,,,2012-11-26
494554,hexosazone,已糖脎,,,2012-11-26
494555,hexosan,六碳糖聚糖;聚已糖,,,2012-11-26
494556,hexosamine,六碳糖胺;已糖胺,,,2012-11-26
494557,hexokinase,六碳糖激化酶,,,2012-11-26
494558,hexastemonous,有六雄蕊的,,,2012-11-26
494559,hexasporous,有六孢子的,,,2012-11-26
494560,hexaspermous,有六種子的,,,2012-11-26
494561,hexasomic,六染色體的;有六個相同染色體的,,,2012-11-26
494562,hexasepalous,有六萼片的,,,2012-11-26
494563,hexasaccharide;hexose,六糖類,,,2012-11-26
494564,hexaploidy,六倍體性,,,2012-11-26
494565,hexarch,六原型;六芒型,,,2012-11-26
494566,hexaploid,六倍體;六元體,,,2012-11-26
494567,hexaphyllous,有六葉的,,,2012-11-26
494568,hexapetalous,有六花瓣的,,,2012-11-26
494569,Hexapetalae,鷹爪花組(番荔枝科),,,2012-11-26
494570,hexaose;hexose;hexasaccharide,六糖類;六醣類,,,2012-11-26
494571,hexanitrin;mannitd hexanitrite,六硝酸甘露醇,,,2012-11-26
494572,hexane,六烷;己烷,,,2012-11-26
494573,hexandrous,有六雄蕊的,,,2012-11-26
494574,hexandrian,有六雄蕊的,,,2012-11-26
494575,Hexandria,六雄蕊門,,,2012-11-26
494576,hexamine;methamine,六次甲基四胺,,,2012-11-26
494577,hexamethylviolet,六甲基紫,,,2012-11-26
494578,hexamethylentertr-amine;hexamethylena-mine,六次甲基四胺,,,2012-11-26
494579,hexamethylendi-amine,六次甲基二胺,,,2012-11-26
494580,hexamethylenamine;methylenamine;urotropine,六次甲基胺;六次甲基四胺,,,2012-11-26
494581,hexamethylated,含六甲基的,,,2012-11-26
494582,hexamerous flower,六數花;一花每輪的花葉數皆為六的花,,,2012-11-26
494583,hexamerous,六數的;六出的,,,2012-11-26
494584,hexahydroxybenzene,六羥苯,,,2012-11-26
494585,hexahydrohemato-porphyrin,六氫血紫質,,,2012-11-26
494586,hexahydric,含有六氫原子,,,2012-11-26
494587,Hexagynous,六雄蕊的,,,2012-11-26
494588,Hexagonia thwaitesii Berk,六角網蕈,,,2012-11-26
494589,Hexagonia,六角網蕈屬(擔),,,2012-11-26
494590,hexadecanoic acid,十六烷酸,,,2012-11-26
494591,hexad,六價元素;六數的群組或系列,,,2012-11-26
494592,hexacosane,二十六烷,,,2012-11-26
494593,hexabromdioxy-phenyl carbinol,六溴二氧苯甲醇,,,2012-11-26
494594,hexabiose;disaccharide,二糖類;雙醣類,,,2012-11-26
494595,Hevea brasiliensis (H.B.K.)Muell.Arg.para rubber tree,橡膠樹,,,2012-11-26
494596,Heuchera sanguinea Engelm.coral bells,珊瑚鐘,,,2012-11-26
494597,Hevea,橡膠樹屬(大戟科),,,2012-11-26
494598,Heuchera americana L.;alum root,北美珊瑚草(虎耳草科),,,2012-11-26
494599,HETs(Hershery &Chase 1952) heterozygous bacteriophages;heterozygous phages,異型接合噬菌體,,,2012-11-26
494600,hetorogony;heterogonic growth,(1)(各器官或各部分的)不等生長;(2)週期性的兩性生殖與單性生殖相互交替;交替生殖,,,2012-11-26
494601,heterozygous(Bateson & Saunder1902),異型接合的,,,2012-11-26
494602,heterozygous translocation,異型接合易位,,,2012-11-26
494603,heterozygous expressivity,異型接合表現度,,,2012-11-26
494604,heterozygous sex,性染色體異型的性別,,,2012-11-26
494605,heterozygous condition,異型接合狀態,,,2012-11-26
494606,heterozygous clone,異型接合營養系,,,2012-11-26
494607,heterozygous bacteriophages;HETs,異型接合噬菌體,,,2012-11-26
494608,heterozygous bacterial cells,異型接合細菌細胞,,,2012-11-26
494609,heterozygous allele,異型對偶基因,,,2012-11-26
494610,heterozygote;stimulation,異型合子刺激,,,2012-11-26
494611,heterozygote;anisozygote,異基因合子;異型合子;異型接合子,,,2012-11-26
494612,heterozygote;advantage,異型合子利益,,,2012-11-26
494613,heterozygosity,異型接合度,,,2012-11-26
494614,heterozygosis,異型接合性,,,2012-11-26
494615,heteroxanthine,殊黃嘌呤,,,2012-11-26
494616,heteroxenous;heteroecious,(1)雌雄異體的(2)二寄主性的,,,2012-11-26
494617,heterotypical,異型的,,,2012-11-26
494618,heterotypic mitosis,異型有絲分裂,,,2012-11-26
494619,heterotrypsin,殊胰蛋白酶,,,2012-11-26
494620,heterotypic (Flemming 1887),第一減數分裂;異型核分裂,,,2012-11-26
494621,heterotropic chromosome (Wilson 1906)sex chromosome,性染色體,,,2012-11-26
494622,heterotrophy,有機營養性;他養性;異生性,,,2012-11-26
494623,heterotrophs,異養;有機營養,,,2012-11-26
494624,heterotrophic plant,有機營養植物;寄生植物;異生植物,,,2012-11-26
494625,heterotrophic organism,有機營養生物;寄生生物;異營生物,,,2012-11-26
494626,heterotrophic nutrition,有機營養;寄生營養,,,2012-11-26
494627,heterotrophic bacteria,異養細菌;有機營養細菌,,,2012-11-26
494628,heterotroph,異養生物;有機營養;寄生營養;他養,,,2012-11-26
494629,heterotropal,半倒生的,,,2012-11-26
494630,Heterotropa hayatana F.Madkawa;Asarum maximum Hemsley,杜衡;大冬葵(日本),,,2012-11-26
494631,Heterotropa,冬葵屬(馬兜鈴科),,,2012-11-26
494632,hetero-tristylous flower,長短花柱三型花,,,2012-11-26
494633,heterotrichous,植物體分成二部分;一部分平伏，一部分向上的,,,2012-11-26
494634,heterotopic transplantation,變位移植,,,2012-11-26
494635,heterotransplant,種間組織移植,,,2012-11-26
494636,heterotopic,在不正常位置上的,,,2012-11-26
494637,heterotic vigor,異型接合優勢;雜種優勢,,,2012-11-26
494638,heterotic hybrid,有雜種優勢的雜種,,,2012-11-26
494639,heterotic effect,異型接合效果,,,2012-11-26
494640,heterothally,菌絲異性;配子體單性,,,2012-11-26
494641,heterothallism,雌雄異絲性;配子體單性,,,2012-11-26
494642,heterothallic group,雌雄異絲群,,,2012-11-26
494643,heterothallic (Blakeslee 1904),雌雄異絲的;配子體單性的,,,2012-11-26
494644,heterotactic compound inflorescence,異型複合花序,,,2012-11-26
494645,heterosyndesis,異型聯會,,,2012-11-26
494646,heterosyncaryon,異同核細胞,,,2012-11-26
494647,heterosynapsis,異型聯會;異型接合,,,2012-11-26
494648,heterostyly(Darwin 1877) heterostylism;,雌雄蕊異長,,,2012-11-26
494649,heterostyly,雄蕊異長,,,2012-11-26
494650,heterostylic,花柱異長的,,,2012-11-26
494651,heterostylism;,花柱異長性;雌,,,2012-11-26
494652,heterostyled flower,異柱花,,,2012-11-26
494653,heterostyle,異形花柱,,,2012-11-26
494654,heterosteric (MC Elroy， Deluca &Travis 1967),酵素的觸媒位置結合正常受酶質以外的物質,,,2012-11-26
494655,heterostemonous,異形雄蕊的,,,2012-11-26
494656,heterospory(Ernst-Schwarzenbach 1939),孢子異型性,,,2012-11-26
494657,heterosporous plant,異形孢子植物,,,2012-11-26
494658,heterosporous fern,異[形]孢子蕨類,,,2012-11-26
494659,heterosporous,產生異形孢子的,,,2012-11-26
494660,heterosporophyte,異[形]孢子體,,,2012-11-26
494661,Heterosporium variabile Cooke,菠菜斑葉病菌,,,2012-11-26
494662,Heterosporium phlei Gregory,牛草(紫)斑點;病菌,,,2012-11-26
494663,Heterosporium hordei Bubak,大麥褐斑病菌,,,2012-11-26
494664,Heterosporium echinulatum (Bukeley) Cooke,石竹類黑點病菌;鳶尾類黑斑病菌,,,2012-11-26
494665,Heterosporium allii Ell. Et Mart,蔥斑葉病菌,,,2012-11-26
494666,Heterosporium,異[形]孢子屬;蔥斑葉病菌屬,,,2012-11-26
494667,heterospore,異形孢子 ,,,2012-11-26
494668,heterosporangium,異[形]孢子囊,,,2012-11-26
494669,heterosporangic,異[形]孢子囊的,,,2012-11-26
494670,heterosome;sex chromosome,性染色體;副染色體;異染色體,,,2012-11-26
494671,heterosomal,性染色體的;異染色體的,,,2012-11-26
494672,heterosis(Shull1911);hybrid vigor,雜種勢;雜種優勢,,,2012-11-26
494673,Heterosmilaxjaponica kth.,土茯苓(拾遺)(綱目);土萆薢;草禹餘糧;山地粟刺豬苓;仙遺糧,,,2012-11-26
494674,Heterosiphonia Pulchra(Okam)Fkbg.,異形管藻,,,2012-11-26
494675,Heterosiphonia notoensis(Okam.)Fkbg.,能登異形管藻,,,2012-11-26
494676,Heterosiphonia,異形管藻屬(紅),,,2012-11-26
494677,heteroside,苷類(糖與糖以外的成分結合者),,,2012-11-26
494678,heterosexual,異性的;異型接合性的,,,2012-11-26
494679,heteroselection(Carson),異型選擇;異型淘汰,,,2012-11-26
494680,heterosaccharide,殊糖類,,,2012-11-26
494681,hetero-R state (Hashimoto & Hirota 1966),異態抵抗因子,,,2012-11-26
494682,Heteropyxidaceae,異裂果科(雙),,,2012-11-26
494683,heteropycnotic attraction,異常凝縮的牽引,,,2012-11-26
494684,heteropycnotic (Gutherz 1907),異常凝縮的(染色體),,,2012-11-26
494685,heteropycnosis,異常凝縮,,,2012-11-26
494686,heteroproteose,殊蛋白膘,,,2012-11-26
494687,heteropolar valency bond,異極性原子價結合,,,2012-11-26
494688,heteropolar cohesive bond,異極性凝集結合,,,2012-11-26
494689,heteropolar,異極的,,,2012-11-26
494690,Heteropogon hirtus Pers;H. contortus Beauv.;Andropogon contortus L.,黃茅(圖考)地筋(圖考),,,2012-11-26
494691,heteroploid(Winkler 1916);non-ploid series,異倍數體;異元體,,,2012-11-26
494692,heteroploid species,異倍數體物種,,,2012-11-26
494693,heteroploid (Winkler 1916)aneuploidy(Tackholm 1922),(染色體組的)異倍數性;異元性,,,2012-11-26
494694,heteropleural transplantation,異側移植,,,2012-11-26
494695,heteroplastid (Michaelis 1957),異型色素體;一細胞中含有不同形的色素體,,,2012-11-26
494696,heteroplastic transplantation,異種間移植,,,2012-11-26
494697,heteroplastic induction,異種間誘導,,,2012-11-26
494698,heteroplastic graft,種間嫁接,,,2012-11-26
494699,heteroplasmic;heteroplasmonic,異質的;一細胞中含有二種或二種以上的細胞質的,,,2012-11-26
494700,heteroplanobios,河流漂浮生物,,,2012-11-26
494701,heterophytic plant;heterophyte,異生植物;寄生植物,,,2012-11-26
494702,heterophytic bacteria,異生細菌;寄生性細菌,,,2012-11-26
494703,heterophyte,寄生植物;異生植物,,,2012-11-26
494704,heterophylly,異形葉性,,,2012-11-26
494705,heterophyllous,具異形葉;同一植物上有不同形的葉的,,,2012-11-26
494706,heterophyll,異形葉,,,2012-11-26
494707,heterophilic antigen;heterogenetic antigen,異好性抗原;異性抗原,,,2012-11-26
494708,heterophenogamy (Strandskov 1953),異表現型接合,,,2012-11-26
494709,heterophasic alternation of generations,異(核)相世代交替,,,2012-11-26
494710,heteropetalous,異形花瓣的,,,2012-11-26
494711,Heteropapus hispidus Less,鐵桿蒿(救荒)(菊科),,,2012-11-26
494712,Heteropanax fragrans(Roxb.) Seem,幌傘楓,,,2012-11-26
494713,Heteropanax brevipedicellatus (Punn) Li,短梗幌傘楓,,,2012-11-26
494714,Heteropanax,幌傘楓屬(五加科),,,2012-11-26
494715,heteronomous,異規的,,,2012-11-26
494716,heteromorphy,異形,,,2012-11-26
494717,heteromorphous;heteromorphic,畸形的,,,2012-11-26
494718,heteromorphous flower;heteromorphic flower;,異形花,,,2012-11-26
494719,heteromorphous combination,異形組合;不正規組合(授粉);短雄蕊使長雌蕊受精,,,2012-11-26
494720,heteromorphism,異形性,,,2012-11-26
494721,heteromorphosis;homoeosis,(基因突變形成的)畸形,,,2012-11-26
494722,heteromorphic xenogamy,異種受精,,,2012-11-26
494723,heteromorphic nuclie,異形核,,,2012-11-26
494724,heteromorphic multinucleate,異形多核的,,,2012-11-26
494725,heteromorphic lichen,異層地衣,,,2012-11-26
494726,heteromorphic incompatibility,異型不親和性,,,2012-11-26
494727,heteromorphic homologues,異形同型,,,2012-11-26
494728,heteromorphic flower;heteromorphous flower,異形花,,,2012-11-26
494729,heteromorphic chromosomes,異形同型染色體,,,2012-11-26
494730,heteromorphic bivalent,異形二價染色體,,,2012-11-26
494731,heteromorphic (Carthers 1917);heteromorphous,異形的,,,2012-11-26
494732,heteromixis (Burnett 1956),菌絲異核融合,,,2012-11-26
494733,heteromery;heteromeric genes,異價同作用基因,,,2012-11-26
494734,heteromerous lichen,異層地衣,,,2012-11-26
494735,heteromerous flower,異數花;各輪器官數不同的花,,,2012-11-26
494736,heteromeric genes;heteromery,異價同作用基因,,,2012-11-26
494737,heterolactic fermentation,不純乳酸酵,,,2012-11-26
494738,heterokaryotypic,異核型的,,,2012-11-26
494739,heterokont;heterocont,鞭毛不等長的,,,2012-11-26
494740,heterokaryotype (HTK),異核型;有突變染色體的核型,,,2012-11-26
494741,heterokaryotic-vigour,異核體強勢;異核優勢,,,2012-11-26
494742,heterokaryotic,異核的;菌絲或菌絲體中含有兩個或兩個以上在遺傳上不同的核的,,,2012-11-26
494743,heterokaryote,異核體,,,2012-11-26
494744,heterokaryosis,異核性,,,2012-11-26
494745,heterokaryon;heterocaryon,（囊子菌或擔子菌的）異核體,,,2019-08-26
494746,hetero-inoculation,異體接種,,,2012-11-26
494747,heterogynous,有雌異型的,,,2012-11-26
494748,heterogynism,雌異型:(1)雌性有不同的型;(2)雌者的分類特性較雄者顯者,,,2012-11-26
494749,heterograft;xenograft,異質嫁接;異體移植片接合;異種移植片接合,,,2012-11-26
494750,heterogonous,有二型或二型以上花的,,,2012-11-26
494751,heterogonic growth;heterogony,不等生長,,,2012-11-26
494752,heterogenotic (Morse，Lederberhy & Lederbery 1956),(微生物的)異基因合子的,,,2012-11-26
494753,heterogenote;hemizygous diploid;merozygote,(微生物的)異基因合子,,,2012-11-26
494754,heterogenic(Lewis 1947),異基因的;一個族群或一配子中某一基因含有一個以上對偶基因,,,2012-11-26
494755,heterogenic mating,異基因(雌雄)配合,,,2012-11-26
494756,heterogenic incompatibility,異基因不親和性,,,2012-11-26
494757,heterogenic growth,異速生長,,,2012-11-26
494758,heterogenetive association,異源染色體聯會,,,2012-11-26
494759,heterogenetic Waddington 1939),異源的;減數分裂時配對的染色體來自不同祖先的,,,2012-11-26
494760,heterogenetic pairing,異源染色體配對,,,2012-11-26
494761,heterogenetic induction,異質誘導,,,2012-11-26
494762,heterogenetic inducer,異質誘導物,,,2012-11-26
494763,heterogenetic antigen,異性抗原,,,2012-11-26
494764,heterogenesis,(1)突然發生(Korschinsky1901);(2)世代交替(Ri-eyer et al 1954),,,2012-11-26
494765,heterogeneous tissue,非同質組織,,,2012-11-26
494766,heterogeneous system,不純粹系統,,,2012-11-26
494768,heterogeneous ray,異源芒髓;不同形細胞的放射組織,,,2012-11-26
494769,heterogeneous radiation,不[均]勻輻射,,,2012-11-26
494770,heterogeneous population,非純種族群;異源族群,,,2012-11-26
494771,heterogeneous,異質的;不均一的,,,2012-11-26
494772,heterogeneity,異質性,,,2012-11-26
494773,heterogamy;anisogamy,異[型]配子接合,,,2012-11-26
494774,heterogamous(deVries 1911),異形配子生殖;異型配子生殖;產生異型配子的;產生不同形花的,,,2012-11-26
494775,heterogamous sexual repro-duction,異形配子生殖;異型配子生殖,,,2012-11-26
494776,heterogamety,配子異型,,,2012-11-26
494777,heterogametic sex,性染色體為XY型或WZ型的性別,,,2012-11-26
494778,heterogametic (Wilson 1910),異型配子的,,,2012-11-26
494779,heterogamete,異型配子,,,2012-11-26
494780,heterogametangium,異型配子囊,,,2012-11-26
494781,heterogameon(Camp& Gilly 1942),異型合子種,,,2012-11-26
494782,heterofertilization (Darlington & Mather 1949),異質受精;基因構造不同的配子分別使卵核與胚乳核受精,,,2012-11-26
494783,heteroecism,轉株寄生;二寄主寄生,,,2012-11-26
494784,heterofermenter,不純發酵生物,,,2012-11-26
494785,heteroecious (Correns 1928),(1)雌雄異體的(2)二寄主性的,,,2012-11-26
494786,heterodynamic Waddington 1953),異動基因;若干基因不同時影響同一發育過程,,,2012-11-26
494787,hetero-distylous flower,異柱花,,,2012-11-26
494788,heteroduplex,非互補雙螺旋,,,2012-11-26
494789,heterodichogamy,雌雄器官異時成熟,,,2012-11-26
494790,heterodichogamous,兩性器官不同時成熟的;或雄器先熟的或雌器先熟的,,,2012-11-26
494791,Heterodera radicicola (Greef) Muller;Meloidogyne incognita var. acrita Chitwood,(番薯，茄，胡瓜，柿類，苹果)根瘤線蟲病菌,,,2012-11-26
494792,Heterodera marioni Cornu;Meloidogyne incognita var. acrita Chitwood,(番薯，翠菊，向日葵，雛菊，柳類，楓類)根瘤線蟲病菌,,,2012-11-26
494793,Heterodera glycines Ichinohe,大豆萎黃病菌,,,2012-11-26
494794,heterocytoxin,異細胞毒素,,,2012-11-26
