ID,英文名稱,中文名稱,圖片,更新日期
649574,Jodammonium carnallite,銨碘;光鹵石,,2012-11-26
649575,Jocketan,水碳鐵礦,,2012-11-26
649576,Jochroite,電氣石,,2012-11-26
649577,Joaquinite,矽鈉鋇鈦石,,2012-11-26
649578,Jixianite,薊縣礦;水鐵鎢鉛礦,,2012-11-26
649579,Jivaarite,鈦榴石,,2012-11-26
649580,Jinshajiangite,金砂江石;矽鈦鈮鐵石,,2012-11-26
649581,Jiningite,集寧石（釷脂鉛鈾礦）,,2012-11-26
649582,Jimthompsonite,鎂川石,,2012-11-26
649583,Jimboite,硼錳石,,2012-11-26
649584,Jezekite,氟磷鈉石,,2012-11-26
649585,Jeypocrite (Jaipurite),塊硫鈷礦,,2012-11-26
649586,Jewstone,白鐵礦,,2012-11-26
649587,jewel,寶石;首飾,,2012-11-26
649588,Jevreinovite,符山石,,2012-11-26
649589,Jetlike coal,似燭煤,,2012-11-26
649590,jet shale,煤玉頁岩,,2012-11-26
649591,jet rock,煤玉岩,,2012-11-26
649592,jet glass,黑玻璃,,2012-11-26
649593,jet,煤玉;煤精,,2012-11-26
649594,Jervisite,鈉鈧輝石,,2012-11-26
649595,Jerrygibbsite,紫矽錳石,,2012-11-26
649596,Jeromite,硒硫砷礦,,2012-11-26
649597,Jerntalk,鐵滑石,,2012-11-26
649598,Jernrhodonit,鐵薔薇輝石,,2012-11-26
649599,Jernnatrolith,鐵鈉沸石,,2012-11-26
649600,Jernglans (Hematite),赤鐵礦,,2012-11-26
649601,Jeremejevite,硼鋁石,,2012-11-26
649602,Jeremejeit (Jeremejevite),硼鋁石,,2012-11-26
649603,Jeremejeffite (Jeremejevite),硼鋁石,,2012-11-26
649604,Jeremeiewit (Jeremejevite),硼鋁石,,2012-11-26
649605,Jeremeievite,硼鋁石,,2012-11-26
649606,Jeppeite,鉀鋇鈦鐵礦,,2012-11-26
649607,Jenzschite,白美蛋白石,,2012-11-26
649608,Jentschite (Lengenbachite),輝砷銀鉛礦,,2012-11-26
649609,Jennite,六水矽鈣石,,2012-11-26
649610,Jenkinsite,鐵葉蛇紋石,,2012-11-26
649611,Jenite,黑柱石,,2012-11-26
649612,Jemchuznikovite,草酸鋁鈉石,,2012-11-26
649613,jelly sinter,矽華凍;膠狀泉華,,2012-11-26
649614,jelly,凝膠,,2012-11-26
649615,jellous,膠狀的,,2012-11-26
649616,Jelley refractometer,杰利折光儀,,2012-11-26
649617,Jelletite,綠鐵榴石,,2012-11-26
649618,Jelinite (Kansasite),堪薩斯化石脂,,2012-11-26
649619,Jelinekite (Kansasite; Jelinite),堪薩斯化石脂,,2012-11-26
649620,jel (gel),凝膠,,2012-11-26
649621,Jefreinoffite (Vesuvianite),符山石,,2012-11-26
649622,Jeffreyite,鈣鈹黃長石,,2012-11-26
649623,Jeffersonite,錳鋅輝石,,2012-11-26
649624,Jefferisite,水蛭石,,2012-11-26
649625,Jeanbandyite,水錫錳鐵礦,,2012-11-26
649626,JCPDS (Joint Committee on Powder Diffraction Standard),粉末繞射標準聯合委員會,,2012-11-26
649627,jayet (jet),煤精;煤玉,,2012-11-26
649628,javaite,爪哇玻璃石（玻隕石）,,2012-11-26
649629,jaspure,碧玉大理岩,,2012-11-26
649630,jaspopal,碧石蛋白石,,2020-01-07
649631,jasponyx,條紋碧玉,,2012-11-26
649632,jaspoid,似碧玉;碧石類,,2012-11-26
649633,jaspis (Jasper),碧玉;碧石,,2012-11-26
649634,jaspilite,赤碧石;碧玉鐵質岩,,2012-11-26
649635,jaspideous,碧玉的;碧石的,,2012-11-26
649636,jaspidean (jaspery),含碧玉的,,2012-11-26
649637,jasperoid,碧玉狀;碧石狀,,2012-11-26
649638,jasperization,碧玉化（作用）;碧石化,,2012-11-26
649639,jasperite,碧玉;碧石,,2012-11-26
649640,jasperine,帶狀碧玉,,2012-11-26
649641,Jasper; ribbon,縞碧石;條紋碧玉,,2012-11-26
649642,Jasper; porcelain,瓷碧玉;陶碧石,,2012-11-26
649643,Jasper Opal,碧石蛋白石,,2012-11-26
649645,Jasper,碧玉;碧石,,2012-11-26
649646,jaspagate (agate jasper),瑪瑙碧玉,,2012-11-26
649647,jaspachate,瑪瑙碧玉,,2012-11-26
649648,Jasmundite,硫矽鈣石,,2012-11-26
649649,Jaskolskiite,硫銻銅鉛礦,,2012-11-26
