ID,英文名稱,中文名稱,圖片,中國大陸譯名,更新日期
3203352,tuna,鮪,,金枪鱼,2017-07-31
3203353,tundra soil,凍原土,,冰沼土,2017-07-31
3203354,tunic,革囊,,被囊，膜被,2017-07-31
3203355,tunica,被囊,,被囊,2017-07-31
3203356,Tunicata,被囊類,,被囊类,2017-07-31
3203357,Turbellaria,渦蟲綱,,涡虫纲,2017-07-31
3203358,turbid water,渾水；濁水,,浑水；浊水,2017-07-31
3203359,turbidimeter,濁度計,,浊度计,2017-07-31
3203360,turbidite,濁流岩；濁流層,,浊积物,2017-07-31
3203361,turbidite fan,濁流扇,,浊积扇,2017-07-31
3203362,turbidite sequence,濁流岩層序；濁積岩層序,,浊积岩层序,2017-07-31
3203363,turbidity,濁度；混濁度,,浊度；混浊度,2017-07-31
3203364,turbidity current,濁流；混濁流,,浊流,2017-07-31
3203365,turbidity maximum [zone],河口最大渾濁帶； 河口最大濁度帶,,河口最大浑浊带；河口最大浊度带,2017-07-31
3203366,turbidity meter,濁度表,,浊度表,2017-07-31
3203367,Turbo,蠑螺屬｛腹足類｝,,（腹足类）蝾螺属（J-Q）,2017-07-31
3203368,turbulence,擾動；紊流；渦流,,湍流，紊流,2017-07-31
3203369,turbulence diffusion,渦流擴散,,涡流扩散,2017-07-31
3203370,turbulent flow,紊流,,湍流,2017-07-31
3203371,turbulent flux,紊流通量；亂流通量,,湍流通量；涡动通量,2017-07-31
3203372,Turfanograpta,吐魯番葉肢介屬｛節肢類｝,,（节肢动物）吐鲁番节肢介属（K1）,2017-07-31
3203373,turgor pressure,膨壓,,涨压,2017-07-31
3203374,Turkey Plate,土耳其板塊,,土耳其板块,2017-07-31
3203375,Turmanniceras,圖爾曼菊石屬｛頭足類｝,,（头足类）图尔曼菊石属,2017-07-31
3203376,turn of tidal current,潮流顛轉,,转流,2017-07-31
3203377,turnover,週轉 替代,,更新，周转,2017-07-31
3203378,turnover rate,周轉速度；周轉率,,周转率,2017-07-31
3203379,turnover time,周轉時間,,周转时间,2017-07-31
3203380,Turrilites,塔菊石屬｛頭足類｝,,（头足类）塔菊石属（K2）,2017-07-31
3203381,Turritella,錐螺屬｛腹足類｝,,（腹足类）锥螺属（K-Q）,2017-07-31
3203382,tusk shells,象牙貝,,象牙贝,2017-07-31
3203383,Tutuella,圍土蚌屬｛雙殼類｝,,（双壳类）图土蚬属（J）,2017-07-31
3203384,two-flow equation,二相流方程式,,二流方程；双流方程,2017-07-31
3203385,two-way travel time,雙程走時；來回走時,,双程走时；来回走时,2017-07-31
3203386,tychoplankton,暫時性浮游生物,,偶然浮游生物,2017-07-31
3203387,Tylestheria,瘤葉肢介屬｛節肢類｝,,（节肢动物）瘤叶肢介属（K2）,2017-07-31
3203388,Tylograptus,瘤筆石屬,,瘤笔石属（O1）,2017-07-31
3203389,tympanic canal,鼓室道,,鼓室道,2017-07-31
3203390,tympanic membrane,鼓膜,,鼓膜,2017-07-31
3203391,type locality,標準產地；標準地點,,标准产地；标准地点,2017-07-31
3203392,typhoon,颱風,,台风,2017-07-31
3203393,typhoon disaster,颱風災害,,台风灾害,2017-07-31
3203394,typhoon eye,颱風眼,,台风眼,2017-07-31
3203395,typhoon surge emergency warning,颱風暴潮緊急警報,,台风风暴潮紧急警报,2017-07-31
3203396,typhoon surge forecasting,颱風暴潮預報,,台风风暴潮预报,2017-07-31
3203397,typhoon surge warning,颱風暴潮警報,,台风风暴潮警报,2017-07-31
3203398,typhoon warning,颱風警報,,台风警报,2017-07-31
3203399,typology,類型畫分；類型研究；地誌學,,类型画分；类型研究；地志学,2017-07-31
3203400,T-Z curve,T-Z曲線(表示桩土体系的垂向位移与摩擦阻力特性的曲线),,T-Z曲线,2017-07-31
3203401,U.S. gallon,美制加侖 [ = 3.78公升],,美制加仑,2017-07-31
3203402,U.S. Geological Survey｛=USDI｝｛=USGS｝,美國地質勘探局,,美国地质勘探局,2017-07-31
3203403,U.S. National Bureau of Standards,美國國家標準局,,美国国家标准局,2017-07-31
3203404,U.S. National Institute of Science at Technology｛=NIST｝,美國國家科學技術中心,,美国国家科学技术中心,2017-07-31
3203405,ubiquitin,泛蛋白,,泛蛋白,2017-07-31
3203406,Uhligites,烏里格菊石屬｛頭足類｝,,（头目类）乌里格菊石属（J3）,2017-07-31
3203407,Ulothrix,絲藻屬｛綠藻類｝,,（绿藻类）丝藻属（Q）,2017-07-31
3203408,Ulrichia,毆瑞克介屬｛介形類｝,,（介行类）欧瑞克介属（O-C）,2017-07-31
3203409,Ulrichodina,烏氏牙形石屬,,乌氏牙行石属（O1）,2017-07-31
3203410,ultimate oxygen demand｛=U.O.D.｝,最終需氧量；總需氧量,,最终需氧量；总需氧量,2017-07-31
3203411,ultimate productivity,終級生產力,,终级生产力,2017-07-31
3203412,ultra-abyssal fauna,超深淵動物相；超深淵動物區系,,超深渊动物,2017-07-31
3203413,ultra-abyssal zone,超深淵｛底｝帶,,超深海带,2017-07-31
3203414,ultrafiltration membrane culture method,超薄膜培養法,,超滤膜萌发法,2017-07-31
3203415,ultrahaline water,超鹽水；高鹽水,,高盐水,2017-07-31
3203416,ultramicro-analysis,超微[量]分析,,超微量分析,2017-07-31
3203417,ultraplankton,超微浮游生物,,超微浮游生物,2017-07-31
3203418,ultrapure water,超純水,,超纯水,2017-07-31
3203419,ultrasonic technique｛=UT｝,超音波探傷檢測,,超声波探伤,2017-07-31
3203420,ultrasonic technique｛=UT｝,超音波探傷檢測,,超声波探伤,2017-07-31
3203421,ultrasound　,超音波,,超声,2017-07-31
3203422,ultraviolet radiation,紫外線輻射,,紫外线辐射,2017-07-31
3203423,ultraviolet ray,紫外線,,紫外线,2017-07-31
3203424,ultraviolet spectroscopy,紫外線光譜法,,紫外线光谱法,2017-07-31
3203425,ultraviolet｛=UV｝,紫外線,,紫外线,2017-07-31
3203426,Umbella,傘輪藻屬,,伞轮藻属（D3）,2017-07-31
3203427,Umbellosphaera,傘球石｛鈣質超微化石｝,,（钙质超微化石）伞球石（Q）,2017-07-31
3203428,unconformity,不整合,,不整合,2017-07-31
3203429,unconsolidated,未固結的,,松散的；未固结的,2017-07-31
3203430,uncontaminated stream,未沾污的河流,,未污染河流,2017-07-31
3203431,uncontaminated water,未沾污水,,未污染水,2017-07-31
3203432,Undefined coefficient method,未定係數法,,待定系数法,2017-07-31
3203433,undercurrent,潛流；底流,,潜流,2017-07-31
3203434,undercut,崖底侵蝕槽,,崖底侵蚀槽,2017-07-31
3203435,undercutting,崖底侵蝕,,崖底侵蚀,2017-07-31
3203436,underdominance,下顯性,,下显性,2017-07-31
3203437,underflow conduit,潛流水道,,潜流水道,2017-07-31
3203438,underground water,地下水；潛水,,地下水,2017-07-31
3203439,undermining,崖底侵蝕,,崖底侵蚀,2017-07-31
3203440,underplating,板底作用,,板底作用,2017-07-31
3203441,underriding,俯衝,,俯冲,2017-07-31
3203442,under-saturation,未飽和；欠飽和,,未饱和；欠饱和,2017-07-31
3203443,undersea,海底的；海下的,,海底的；海下的,2017-07-31
3203444,undersea barite mine,海底重晶石礦,,海底重晶石矿,2017-07-31
3203445,undersea cataract,海底急流,,海底急流,2017-07-31
3203446,undersea coal field,海底煤礦；海底煤田,,海底煤矿；海底煤田,2017-07-31
3203447,undersea coal mine,海底煤礦；海底煤田,,海底煤矿；海底煤田,2017-07-31
3203448,undersea electric cable,海底電纜,,海底电缆,2017-07-31
3203449,undersea iron deposit,海底鐵礦,,海底铁矿,2017-07-31
3203450,undersea iron mine,海底鐵礦,,海底铁矿,2017-07-31
3203451,undersea leveling,水下水準,,海底平整,2017-07-31
3203452,undersea light cable,海底光纜,,海底光缆,2017-07-31
3203453,undersea manganese nodule belt,海底錳結核帶；海底錳核帶,,海底锰结核带,2017-07-31
3203454,undersea military base,海底軍事基地,,海底军事基地,2017-07-31
3203455,undersea pipeline,海底管線,,海底管道,2017-07-31
3203456,undersea potassium salt deposit,海底鉀鹽礦,,海底钾盐矿,2017-07-31
3203457,undersea potassium salt mine,海底鉀鹽礦,,海底钾盐矿,2017-07-31
3203458,undersea rock salt and potassium salt mining,海底岩鹽和鉀鹽礦開採,,海底岩盐和钾盐矿开采,2017-07-31
3203459,undersea rock salt deposit,海底岩鹽礦,,海底岩盐矿,2017-07-31
3203460,undersea rock salt mine,海底岩鹽礦,,海底岩盐矿,2017-07-31
3203461,undersea technology,水下技術,,海洋水下技术,2017-07-31
3203462,undersea teleoperator,水下機器人,,水下机器人,2017-07-31
3203463,undersea tin mine,海底錫礦,,海底锡矿,2017-07-31
3203464,underthrust,俯衝斷層,,俯冲断层,2017-07-31
3203465,underthrusting,俯衝作用,,俯冲作用,2017-07-31
3203466,undertow,回流；底流,,回流；底流,2017-07-31
3203467,underwater,水下的,,水下的,2017-07-31
3203468,underwater audition,水下聽覺,,水下听觉,2017-07-31
3203469,underwater blasting,水下爆破,,水下爆破,2017-07-31
3203470,underwater camera,水下照相機,,水下照相机,2017-07-31
3203471,underwater communication,水下通訊,,水下通信,2017-07-31
3203472,underwater current,潛流,,潜流,2017-07-31
3203473,underwater dune,水下沙丘,,水下沙丘,2017-07-31
3203474,underwater medicine,水下医学,,水下医学,2017-07-31
3203475,underwater robot,水下機器人,,水下机器人,2017-07-31
3203476,underwater spring,海底泉,,海底泉,2017-07-31
3203477,underwater TV,水下電視機,,水下电视机,2017-07-31
3203478,underwater welding,水下焊接,,水下焊接,2017-07-31
3203479,unfiltered,未過濾的,,未过滤的,2017-07-31
3203480,unframedshell,無構架殼體結構,,无骨材壳体,2017-07-31
3203481,uniform distribution,均勻分布,,均匀分布,2017-07-31
3203482,uniformitarian,均變論者；均變論的,,均变论者；均变论的,2017-07-31
3203483,uniformitarianism,均變論；天律不變說,,均变论,2017-07-31
3203484,unimolecular film,單分子膜,,单分子膜,2017-07-31
3203485,Unio,珠蚌屬｛雙殼類｝,,（双壳类）珠蚌属（T3-Q）,2017-07-31
3203486,unipolar,單極的,,单极的,2017-07-31
3203487,Unispirifer,單褶石燕屬｛腕足類｝,,（腕足动物）单褶石燕属（C1）,2017-07-31
3203488,United Nations ｛=UN｝,聯合國,,联合国,2017-07-31
3203489,United Nations Convention on the Law of the Sea,聯合國海洋法公約,,联合国海洋法公约,2017-07-31
3203490,United Nations Development Programme ｛=UNDP｝,聯合國開發計畫署,,联合国开发计划署,2017-07-31
3203491,"United Nations Educational, Scientific and Cultural Organization ｛=UNESCO｝",聯合國教[育]、科[學]、文[化]組織,,联合国教[育]、科[学]、文[化]组织,2017-07-31
3203492,United Nations Environment Programme｛=UNEP｝,聯合國環境研究計畫,,联合国环境研究计划,2017-07-31
3203493,univalve,單枚貝,,单壳,2017-07-31
3203494,universal constant,通用常數；普適恆量；普適常數,,通用常数；普适恒量；普适常数,2017-07-31
3203495,Universal Transverse Mercator,國際橫麥卡脫,,国际横麦卡脱,2017-07-31
3203496,Universal Transverse Mercator Projection｛=UTM Projection｝,世界橫麥卡托投影,,通用横向墨卡托投影,2017-07-31
3203497,unmanned submersible,無人潛水器,,无人潜水器,2017-07-31
3203498,unmanned underwater vehicle,無人潛水器,,无人潜水器,2017-07-31
3203499,unpolluted,未污染,,未污染,2017-07-31
3203500,unreducible,不可還原[的]；不可簡化[的],,不可还原的；不可简化的,2017-07-31
3203501,unsaturated,未飽和的；不飽和的；非飽和的,,未饱和的；不饱和的；非饱和的,2017-07-31
3203502,unstable exploding,不穩定或爆發周期,,不稳定爆发,2017-07-31
3203503,unsteady state,不穩態,,不稳态,2017-07-31
3203504,unstiffened shell,無構架殼體結構,,无骨材壳体,2017-07-31
3203505,Unsupervised Classification,非監督式分類,,非监督式分类,2017-07-31
3203506,untreated effluent,未處理污水,,未处理污水,2017-07-31
3203507,untreated sewage,未處理污水,,未处理污水,2017-07-31
3203508,untreated water,原水；未處理水,,原水；未处理水,2017-07-31
3203509,updip,逆傾,,逆倾,2017-07-31
3203510,upland coast,高地海岸,,高地海岸,2017-07-31
3203511,upland plain,高平原,,高平原,2017-07-31
3203512,upland swamp,高地沼澤,,高地沼泽,2017-07-31
3203513,uplift,上升；隆起,,上升；隆起,2017-07-31
3203514,upper fan,上部扇,,上部扇,2017-07-31
3203515,upper flow regime,上部水流動態,,上部水流动态,2017-07-31
3203516,upper Layer,上層,,上层,2017-07-31
3203517,upper structure,上部結構,,上部结构,2017-07-31
3203518,upright breakwater,直立式防波堤,,直立式防波堤,2017-07-31
3203519,uprighting analysis,扶正分析,,扶正分析,2017-07-31
3203520,uprush,上沖流,,爬升波；上冲波,2017-07-31
3203521,upward flow,湧升流,,上升流,2017-07-31
3203522,upwelled water,上升水,,上升水,2017-07-31
3203523,upwelling,上升流；湧升流,,上升流,2017-07-31
3203524,upwelling area,上升流區,,上升流区,2017-07-31
3203525,upwelling ecosystem,湧升流生態系統,,上升流生态系统,2017-07-31
3203526,upwelling water,上升水,,上升流,2017-07-31
3203527,upwind scheme,上風法,,迎风法,2017-07-31
3203528,uracil,尿嘧啶,,尿嘧啶,2017-07-31
3203529,urea,尿素,,脲，尿素,2017-07-31
3203530,Urochordata,尾索動物亞門,,尾索动物亚门,2017-07-31
3203531,Ussuria,烏蘇里菊石屬｛頭足類｝,,（头足类）乌苏里菊石属（T1）,2017-07-31
3203532,Ussurites,烏蘇里葉菊石屬｛頭足類｝,,（头足类）乌苏里菊石属（T2）,2017-07-31
3203533,utilization of ocean space,海洋空間利用,,海洋空间利用,2017-07-31
3203534,UV light,紫外線,,紫外线,2017-07-31
3203535,Uvigerina,葡萄蟲屬｛有孔蟲類｝,,（有孔虫类）葡萄虫属（E1-Q）,2017-07-31
3203536,vacuole,液泡,,液泡，空泡,2017-07-31
3203537,vacuum filtration,真空過濾[作用],,真空过滤[作用],2017-07-31
3203538,vacuum-freezing vapor compression desalting process,蒸氣壓縮真空冷凍淡化法,,蒸汽压缩真空冷冻淡化法,2017-07-31
3203539,vagile benthos,漫遊底棲生物,,漫游底栖生物,2017-07-31
3203540,Vaginoceras,鞘角石屬｛頭足類｝,,（头足类）鞘角石属（O）,2017-07-31
3203541,valence,[化合]價；[原子]價,,[化合]价；[原子]价,2017-07-31
3203542,valence electron,[化合]價電子；[原子]價電子,,[化合]价电子；[原子]价电子,2017-07-31
3203543,valence state,價態,,价态,2017-07-31
3203544,valency,[化合]價；[原子]價,,[化合]价；[原子]价,2017-07-31
3203545,valley,谷；波谷,,谷；波谷,2017-07-31
3203546,Valvulina,瓣蟲屬｛有孔蟲類｝,,（有孔虫类）瓣虫属（T3-Q）,2017-07-31
3203547,vapor compression distillation,蒸汽壓縮蒸餾法；壓汽蒸餾,,蒸汽压缩蒸馏法,2017-07-31
3203548,vapor compression process,蒸汽壓縮[蒸餾]法,,蒸汽压缩[蒸馏]法,2017-07-31
3203549,vapor pressure,汽壓；蒸汽壓[力],,汽压；蒸汽压[力],2017-07-31
3203550,vaporization,汽化[作用],,汽化[作用],2017-07-31
3203551,varved clay,季候泥；紋泥,,季候泥；纹泥,2017-07-31
3203552,vegetative propagation,營養繁殖,,营养繁殖，无性繁殖,2017-07-31
3203553,vegetative reproduction,營養生殖,,无性生殖，营养体生殖,2017-07-31
3203554,Vekshinella,韋氏顆石｛鈣質超微化石｝,,（钙质超微化石）韦氏颗石（J-K）,2017-07-31
3203555,veliger,緣膜幼蟲,,面盘幼虫，缘膜幼虫,2017-07-31
3203556,veliger larva,面盤幼體；被面子幼蟲,,面盘幼体,2017-07-31
3203557,velocity of sound,聲速,,声速,2017-07-31
3203558,velu,礁潟湖,,礁泻湖,2017-07-31
3203559,Vema Fracture zone,維瑪斷裂帶；維瑪破裂帶,,维玛断裂带,2017-07-31
3203560,Vema Trench,維瑪海溝,,维玛海沟,2017-07-31
3203561,Vening Meinesz isostasy,維寧邁內茲均衡說,,韦宁迈内兹均衡,2017-07-31
3203562,ventilated thermocline,透氣溫躍層,,通风温跃层,2017-07-31
3203563,ventilation,通風,,通风,2017-07-31
3203564,vertebra　,脊椎骨,,脊椎,2017-07-31
3203565,Vertebrata,脊索動物亞門,,脊椎动物亚门,2017-07-31
3203566,vertebrate,脊椎動物,,脊椎动物,2017-07-31
3203567,vertical coefficient of eddy diffusion,垂直渦動擴散係數,,垂直涡动扩散系数,2017-07-31
3203568,vertical diffusion,垂直擴散,,垂直扩散,2017-07-31
3203569,vertical distribution,垂直分佈,,垂直分布,2017-07-31
3203570,vertical distribution of chemical elements in ocean,海洋化學元素垂直分佈,,海洋中化学元素垂直分布,2017-07-31
3203571,vertical extinction coefficient,垂直消光係數,,垂直消光系数,2017-07-31
3203572,vertical fish finder,垂直魚探儀,,垂直探鱼仪,2017-07-31
3203573,vertical haul,垂直拖曳,,垂直拖,2017-07-31
3203574,vertical migration,垂直遷移,,垂直迁移,2017-07-31
3203575,vertical mixing,垂直混合,,垂直混合,2017-07-31
3203576,Vertical polarization,垂直極化,,垂直极化,2017-07-31
3203577,vertical section of salinity,鹽度垂直斷面[圖],,盐度垂直断面[图],2017-07-31
3203578,vertical section of temperature,溫度垂直斷面[圖],,温度垂直断面[图],2017-07-31
3203579,vertical seismic profiling｛=VSP｝,垂直震測剖面法,,垂直地震剖面,2017-07-31
3203580,vertical stability,垂直穩定度,,垂直稳定度,2017-07-31
3203581,vertical temperature gradient,垂直溫度梯度；鉛質溫度梯度,,垂直温度梯度；铅直温度梯度,2017-07-31
3203582,vertical tube evaporation,立管蒸發法；垂直管式蒸發法,,立管蒸发法；垂直管式蒸发法,2017-07-31
3203583,vertical-temperature section,溫度垂直斷面圖,,温度垂直断面图,2017-07-31
3203584,vertical-wall breakwater,直立式防波堤,,直立式防波堤,2017-07-31
3203585,very shallow water wave,極淺水波,,极浅水波,2017-07-31
3203586,vesicular basalt,多孔玄武岩,,多孔玄武岩,2017-07-31
3203587,vestigial organ,痕跡器官,,退化器官,2017-07-31
3203588,vestimentiferan worms,深海熱泉管蟲,,深海热泉蠕虫,2017-07-31
3203589,viability,生存力；生活力,,生活能力,2017-07-31
3203590,vibratory corer,振動取岩芯器,,振动取岩芯器,2017-07-31
3203591,vibrio,弧菌,,弧菌,2017-07-31
3203592,Vienna Standard Mean Ocean Water,維也納標準平均海水,,维也纳标准平均海水,2017-07-31
3203593,viewing angle,視角,,視角,2017-07-31
3203594,viral epidermal hyperplasia,病毒性上皮增生症,,病毒性上皮增生症,2017-07-31
3203595,viral erythrocytic necrosis,病毒性紅血球壞死症,,病毒性红细胞坏死症,2017-07-31
3203596,viral hemorrhagic septicemia,病毒性出血敗血症,,病毒性出血败血症,2017-07-31
3203597,viral nervous necrosis,病毒性神經壞死病,,病毒性神经坏死病,2017-07-31
3203598,viroid,類病毒,,类病毒，无壳病毒,2017-07-31
3203599,viroplankton,浮游病毒；病毒浮游生物,,浮游类病毒；类病毒浮游生物,2017-07-31
3203600,virulence,致病力；毒力,,毒力；致病力,2017-07-31
3203601,virus,病毒,,病毒,2017-07-31
3203602,viscid egg,黏性卵,,黏性卵,2017-07-31
3203603,viscosity,黏滯性；黏度；黏性,,粘滞性，粘度,2017-07-31
3203604,viscosity coefficient,黏滯係數,,黏性系数,2017-07-31
3203605,viscous fluid,黏性流體,,黏性流体,2017-07-31
3203606,Vishnuites,維士菊石屬｛頭足類｝,,（头足类）维士菊石属（T1）,2017-07-31
3203607,visibility,能見度,,能见度,2017-07-31
3203608,visibility disc,海水透明度盤,,海水透明度,2017-07-31
3203609,visible light,可見光,,可见光,2017-07-31
3203610,Vitiliproductus,交織長身貝屬｛腕足類｝,,（腕足动物）交织长身贝属（C1）,2017-07-31
3203611,vitrobasalt,玻基玄武岩,,玻基玄武岩,2017-07-31
3203612,viviparity,胎生,,胎生,2017-07-31
3203613,viviparous,胎生的,,胎生的,2017-07-31
3203614,vocal cord,聲帶,,声带,2017-07-31
3203615,volatile,揮發[性]的,,挥发性的,2017-07-31
3203616,volatile component,揮發組分,,挥发组分,2017-07-31
3203617,volatile flux,揮發性助熔劑；揮發組分,,挥发性助溶剂；,2017-07-31
3203618,volatile organic carbon,揮發性有機碳,,挥发性有机碳,2017-07-31
3203619,volatile organic matter (substance),揮發性有機物,,挥发性有机物,2017-07-31
3203620,volatility,揮發性；揮發度,,挥发性；挥发度,2017-07-31
3203621,volcanic,火山的,,火山的,2017-07-31
3203622,volcanic arc,火山弧,,火山弧,2017-07-31
3203623,volcanic ash,火山灰,,火山灰,2017-07-31
3203624,volcanic chain,1.火山鏈；2.火山山脈,,火山链,2017-07-31
3203625,volcanic cluster,火山群,,火山群,2017-07-31
3203626,volcanic exhalation,火山噴氣,,火山喷气,2017-07-31
3203627,volcanic gas,火山氣[體],,火山气体,2017-07-31
3203628,volcanic geothermal region,火山地熱區,,火山地热区,2017-07-31
3203629,volcanic geothermal system,火山地熱系統,,火山地热系统,2017-07-31
3203630,volcanic hot spring,火山熱泉,,火山热泉,2017-07-31
3203631,volcanic hydrothermal solution,火山熱液,,火山热溶液,2017-07-31
3203632,volcanic island,火山島,,火山岛,2017-07-31
3203633,volcanic orifice,火山噴口,,火山喷口,2017-07-31
3203634,volcanic sediment,火山沉積物,,火山沉积[物],2017-07-31
3203635,volcanic spring,火山泉,,火山泉,2017-07-31
3203636,volcanism,火山作用；火山活動；火山現象,,火山作用；火山活动；火山现象,2017-07-31
3203637,volume absorption coefficient,體[積]吸收係數,,体积吸收系数,2017-07-31
3203638,volume expansion coefficient,體[積膨]脹係數,,体积膨胀系数,2017-07-31
3203639,Volume Scattering,體散射,,体积声散射,2017-07-31
3203640,volume scattering function,體積散射函數,,体散射函数,2017-07-31
3203641,volumetric analysis,容量分析[法]；滴定分析[法]；,,容量分析[法]；滴定分析[法]；体积分析[法],2017-07-31
3203642,volumetric flask,[容]量瓶,,[容]量瓶,2017-07-31
3203643,volumetric gas measuring apparatus,氣體容量測定儀,,气体容量测定仪,2017-07-31
3203644,volumetric pipette,[容量]移液管,,[容量]移液管,2017-07-31
3203645,Voluta,渦螺屬｛腹足類｝,,（腹足类）涡螺属（E-Q）,2017-07-31
3203646,Volvula,卷螺屬｛腹足類｝,,（腹足类）卷螺属（E2-Q）,2017-07-31
3203647,vorticity Equation,渦度方程,,渦度方程,2017-07-31
3203648,vulcanism,火山作用；火山活動；火山現象,,火山作用；火山活动；火山现象,2017-07-31
3203649,Waagenophyllum,瓦根珊瑚屬,,瓦根珊瑚属（P）,2017-07-31
3203650,Wadati-Benioff zone,瓦德提–班尼夫帶,,贝尼奥夫带,2017-07-31
3203651,Wallace's line,華萊士線,,华莱士线,2017-07-31
3203652,walrus,海象,,海象,2017-07-31
3203653,Walvis Bay,瓦維斯灣,,瓦维斯湾,2017-07-31
3203654,Walvis Ridge,瓦維斯海脊,,瓦维斯海脊,2017-07-31
3203655,Wanganella,望格蟲屬｛有孔蟲類｝,,（有孔虫类）望格虫属（P2）,2017-07-31
3203656,warehouse,倉庫,,港区仓库,2017-07-31
3203657,warm current,暖流,,暖流,2017-07-31
3203658,warm eddy,暖渦,,暖涡,2017-07-31
3203659,warm pool,暖池,,暖池,2017-07-31
3203660,warm temperate species,暖溫帶種,,暖温带种,2017-07-31
3203661,warm water species,暖水種,,暖水种,2017-07-31
3203662,warm water sphere,暖水圈,,暖水圈；暖水层,2017-07-31
3203663,warm water tongue,暖水舌,,暖水舌,2017-07-31
3203664,warmhouse effect,溫室效應,,温室效应,2017-07-31
3203665,warp,翹曲；沈積物；沖積土,,挠曲,2017-07-31
3203666,washover,溢浪三角洲；溢流,,冲溢三角洲；冲溢,2017-07-31
3203667,washover fan,風暴沖積扇,,风暴冲积扇,2017-07-31
3203668,waste component,廢物成分,,废物成分,2017-07-31
3203669,waste discharge,廢物排棄,,废物排弃,2017-07-31
3203670,waste disposal,廢物處理,,废物处理,2017-07-31
3203671,waste disposal in the marine,海洋廢物處置,,海洋废物处理,2017-07-31
3203672,waste heat,廢熱,,废热,2017-07-31
3203673,waste management,廢物處理,,废物处理,2017-07-31
3203674,waste materials,廢料,,废料,2017-07-31
3203675,waste recovery,廢物回收,,废物回收,2017-07-31
3203676,waste treatment,廢物處理,,废物处理,2017-07-31
3203677,waste water,污水；廢水；冷凝水；,,污水；废水；冷凝水；,2017-07-31
3203678,wastewater characterization,污水特徵,,污水特性,2017-07-31
3203679,wastewater disposal,污水處理,,污水处理,2017-07-31
3203680,wastewater treatment,污水處理,,污水处理,2017-07-31
3203681,wastewater treatment by algal growth,用藻類處理廢水,,用藻类处理废水,2017-07-31
3203682,water age,水齡,,水龄,2017-07-31
3203683,water analysis,水分析；水質分析,,海水分析；水质分析,2017-07-31
3203684,water balance,水分平衡；水量平衡,,水量平衡,2017-07-31
3203685,water body,水團；水體,,水团；水体,2017-07-31
3203686,water bottle,採水器,,采水器,2017-07-31
