ID,英文名稱,中文名稱,圖片,更新日期
444769,emplektite,硫銅鉍礦,,2012-11-26
444770,Emplectopteris,織羊齒,,2012-11-26
444771,emplectite,硫銅鉍礦,,2012-11-26
444772,empholite,水鋁石,,2012-11-26
444773,emmonsite,綠鐵碲礦,,2012-11-26
444774,emmonite,鈣菱鍶礦,,2012-11-26
444775,emission,發射,,2012-11-26
444776,eminence,高地,,2012-11-26
444777,emery-rock,剛玉岩,,2012-11-26
444778,emerylite,珍珠雲母,,2012-11-26
444779,emery,剛石粉；剛玉粉；寶砂,,2012-11-26
444780,emergence,上升；出露,,2012-11-26
444781,emerged bog,浮現沼,,2012-11-26
444782,emerald spodumene,翠鋰輝石,,2012-11-26
444783,emerald nickel,翠鎳礦,,2012-11-26
444784,emerald malachite,翠孔雀石,,2012-11-26
444785,emerald copper,綠銅礦,,2012-11-26
444786,emerald,祖母綠；純綠寶石,,2012-11-26
444787,embryonic volcano,皺形火山,,2012-11-26
444788,embryonic folding,胚胎皺褶,,2012-11-26
444789,embryonic,胚胎的,,2012-11-26
444790,Embryology,胚胎學,,2012-11-26
444791,embryogeny,胎體生成,,2012-11-26
444792,embryo,子芽；胚胎,,2012-11-26
444793,Embrithopoda,重腳目；原腳目,,2012-11-26
444794,embrechites,片質混合岩,,2012-11-26
444795,embouchure,河口,,2012-11-26
444796,embossed rocks,羊背石,,2012-11-26
444797,Embolomeri,楔錐目,,2012-11-26
444798,embolite,氯溴銀礦,,2012-11-26
444799,embayment,海灣,,2012-11-26
444800,embayed mountains,多灣山脈,,2012-11-26
444801,embayed crystal,貫入晶,,2012-11-26
444802,embayed coast,灣形海岸；多灣海岸,,2012-11-26
444803,embatholithic stage,深蝕岩基時期,,2012-11-26
444804,embatholithic,深蝕岩基的,,2012-11-26
444805,embankment,堤防；沙堤,,2012-11-26
444806,Embaiidina,紡足目,,2012-11-26
444807,emarginate,凹頂的,,2012-11-26
444808,"emanations,valcanic",火山噴發,,2012-11-26
444810,emanation,分泌；放射；射氣；噴氣；放洩物,,2012-11-26
444811,emanated deposit,噴氣礦床,,2012-11-26
444812,elvanite,白色英斑岩,,2012-11-26
444813,elvan-course,白色英斑岩,,2012-11-26
444814,elvan,白色英斑岩,,2012-11-26
444815,eluvium,殘積層,,2012-11-26
444816,eluviation,淋濾〔作用〕,,2012-11-26
444817,eluvial horizon,淋濾帶,,2012-11-26
444818,eluvial,殘積的,,2012-11-26
444819,elutriation,淘洗法,,2012-11-26
444820,elpidite,鈉鋯石,,2012-11-26
444821,Elphidium,齒輪蟲,,2012-11-26
444822,elpasolite,鉀冰晶石,,2012-11-26
444823,ellsworthite,鈳鈦鈾礦；黑鈦鈣鈾礦,,2012-11-26
444824,ellonite,粉矽鎂石,,2012-11-26
444825,Ellipsoidina,橢球蟲,,2012-11-26
444826,ellipsoidal(structure),橢球形〔構造〕,,2012-11-26
444827,ellipsoidal lavas;ellipsoidal basalts,枕狀熔岩,,2012-11-26
444828,Ellipsocephalus,橢頭蟲,,2012-11-26
444829,ellestadite,鈣矽礬,,2012-11-26
444830,Ellesmeroceras,愛麗斯木角石,,2012-11-26
444831,elkhornite,拉長正長斑岩,,2012-11-26
444832,Elizabeth beds,依利薩伯層,,2012-11-26
444833,elimination salt,複出鹽,,2012-11-26
444834,Eligulate,無葉舌亞門,,2012-11-26
444835,elevation correction,高度改正,,2012-11-26
444836,elevation,高度；上升,,2012-11-26
444837,eleutherozoan,游移類,,2012-11-26
444838,Eleutherozoa,游移亞門,,2012-11-26
444839,eleutheromorph,畸像,,2012-11-26
444840,Elephas namadiscus,拿瑪象,,2012-11-26
444841,elephant-hide pahoehoe,象皮繩狀熔岩,,2012-11-26
444842,elephant-head dune,象頭沙丘,,2012-11-26
444843,eleonorite,簇燐鐵礦,,2012-11-26
444844,eleolite,霞石；脂光石,,2012-11-26
444845,elements,元素,,2012-11-26
444846,elementary species,原種；基本種,,2012-11-26
444847,elemental facies,元素相；地球化學相,,2012-11-26
444850,"element,fabric",組構因素,,2012-11-26
444851,"element,eguant",等量度組構因素,,2012-11-26
444852,Elegantulites,麗百合,,2012-11-26
444853,electrum,銀金齊；銀金礦；金銀礦,,2012-11-26
444854,electrostatic valence,靜電價,,2012-11-26
444855,electrostatic separation,靜電分離,,2012-11-26
444856,electron volt,電子伏特,,2012-11-26
444857,electron shell,電子層,,2012-11-26
444858,electron capture,電子襲奪,,2012-11-26
444859,electromagnetic separator,電磁分離器,,2012-11-26
444860,electromagnetic separation,電磁分離,,2012-11-26
444861,electromagnetic prospecting,電磁探勘,,2012-11-26
444862,electrolyte,電解質；電解液,,2012-11-26
444863,electrolysis,電解,,2012-11-26
444864,electrode,電極,,2012-11-26
444865,electrical well logging,電測錄井,,2012-11-26
444866,electrical overlap,綜合法,,2012-11-26
444867,electric survey,電測錄井,,2012-11-26
444868,electric potential,電位；電勢,,2012-11-26
444869,electric log,電測圖,,2012-11-26
444870,electric calamine,電異極礦,,2012-11-26
444871,elbow of capture,襲奪彎,,2012-11-26
444872,elbaite,鋰電氣石,,2012-11-26
444873,Elatocladus,高枝杉,,2012-11-26
444874,Elatides,長葉杉,,2012-11-26
444875,elaterite,彈性瀝青,,2012-11-26
444876,elastico-viscosity,彈性黏度,,2012-11-26
444877,elasticity,彈性,,2012-11-26
444878,elastic rebound theory,彈性回跳學說,,2012-11-26
444879,elastic rebound,彈性回跳,,2012-11-26
444880,elastic mineral-pitch,彈性瀝青,,2012-11-26
444881,elastic micas,彈性雲母,,2012-11-26
444882,elastic limit,彈性限度,,2012-11-26
444883,elastic discontinuity,彈性不連續面,,2012-11-26
444884,elastic deformation,彈性變形,,2012-11-26
444885,elastic constant,彈性常數,,2012-11-26
444886,elastic bitumen,彈性瀝青,,2012-11-26
444887,elastic aftereffect,彈性後效,,2012-11-26
444888,elastic after working,彈性複續,,2012-11-26
444889,Elaphurus,四不像,,2012-11-26
444890,elaeolite-syenite-pegmatite,脂光正長偉晶岩,,2012-11-26
444891,elaeolite-syenite,脂光正長岩,,2012-11-26
444892,elaeolite,脂光石,,2012-11-26
444893,ekmannite,錳葉泥石,,2012-11-26
444894,Ekman spiral,艾克曼螺旋風層,,2012-11-26
444895,ekerite porphyry,鈉閃花岡斑岩,,2014-01-10
444896,ekerite pegmatite,鈉閃花岡偉晶岩,,2014-01-10
444897,ekerite,鈉閃花岡岩,,2014-01-10
444898,ejection,噴出,,2012-11-26
444899,ejected blocks,噴出塊,,2012-11-26
444900,ejectamenta,噴出物；拋出物,,2012-11-26
444901,ejecta(menta)essential,主要拋出物,,2012-11-26
444902,ejecta(menta),噴出物；拋出物,,2012-11-26
444903,eisenocher,鐵華,,2012-11-26
444904,eisener hut,鐵帽,,2012-11-26
444905,einkanter,單稜石,,2012-11-26
444906,eightlings,八連晶,,2012-11-26
444907,Eifelian,艾非里(統)〔早期中泥盆紀〕,,2012-11-26
444908,ehrwaldite,二輝石岩,,2012-11-26
444909,eh,氧化還原勢,,2012-11-26
444910,Egyptian jasper(agate),埃及碧石,,2012-11-26
444911,eglestonite,氯汞礦,,2012-11-26
444912,eggonite,鋅鎘重晶石水磷鉛石,,2012-11-26
444913,efremovite,鐵磷鈣石,,2012-11-26
444914,effusive stage,噴出期,,2012-11-26
444915,effusive rock,噴發岩；噴出岩,,2012-11-26
444916,effusive,噴發的,,2012-11-26
444917,effusion,噴發；溢流,,2012-11-26
